"day","empirical","homo","power","exp","err_tag"
2019-10-08,74,38.6757835149135,950,80.520600458783,"logrmse"
2019-10-08,24,38.7437574041801,397,38.2391078309539,"logrmse"
2019-10-08,75,38.6744240371282,209,16.4950047232242,"logrmse"
2019-10-08,49,38.7097704595468,120,9.89707434840553,"logrmse"
2019-10-08,27,38.7396789708241,272,26.2345118141008,"logrmse"
2019-10-08,13,38.7587116598188,254,22.7088769278792,"logrmse"
2019-10-08,19,38.7505547931068,447,45.4658113749584,"logrmse"
2019-10-08,0,38.7763848710281,54,4.72942954673913,"logrmse"
2019-10-08,9,38.7641495709601,187,25.4557561767952,"logrmse"
2019-10-08,23,38.7451168819654,875,75.3073384576213,"logrmse"
2019-10-08,117,38.6173259701442,890,76.0527918644469,"logrmse"
2019-10-08,82,38.6649076926308,1425,124.762861482521,"logrmse"
2019-10-08,23,38.7451168819654,387,37.7767383865734,"logrmse"
2019-10-08,25,38.7423979263948,461,44.5539789315753,"logrmse"
2019-10-08,139,38.5874174588669,1351,112.785548282137,"logrmse"
2019-10-08,248,38.4392343802657,679,61.8527933049004,"logrmse"
2019-10-08,9,38.7641495709601,469,41.5894038876206,"logrmse"
2019-10-08,516,38.0748943337967,2140,175.75314051518,"logrmse"
2019-10-08,50,38.7084109817615,1244,108.460681271987,"logrmse"
2019-10-08,185,38.5248814807416,1271,110.058335751269,"logrmse"
2019-10-08,12,38.7600711376041,440,42.3568565239245,"logrmse"
2019-10-08,67,38.6852998594108,704,66.8429395596545,"logrmse"
2019-10-08,15,38.7559927042481,374,36.7806286468436,"logrmse"
2019-10-08,116,38.6186854479295,683,69.9255345207656,"logrmse"
2019-10-08,20,38.7491953153214,787,70.8990351964573,"logrmse"
2019-10-08,86,38.6594697814895,469,37.3625445367524,"logrmse"
2019-10-08,52,38.7056920261908,160,14.6132267815105,"logrmse"
2019-10-08,7,38.7668685265307,495,39.6040170542595,"logrmse"
2019-10-08,37,38.7260841929708,452,36.4601887391089,"logrmse"
2019-10-08,34,38.7301626263268,126,10.8558830270862,"logrmse"
2019-10-08,31,38.7342410596828,219,22.2293946624477,"logrmse"
2019-10-08,63,38.6907377705521,1171,103.43526682786,"logrmse"
2019-10-08,49,38.7097704595468,370,32.5106994634418,"logrmse"
2019-10-08,17,38.7532737486774,281,27.2252332663999,"logrmse"
2019-10-08,112,38.6241233590709,499,43.6894057887488,"logrmse"
2019-10-08,105,38.6336397035682,405,39.0738234791261,"logrmse"
2019-10-08,73,38.6771429926988,691,64.6427027808023,"logrmse"
2019-10-08,72,38.6785024704842,703,68.8717627232452,"logrmse"
2019-10-08,56,38.7002541150495,775,72.5660773417892,"logrmse"
2019-10-08,38,38.7247247151854,341,33.8857342555727,"logrmse"
2019-10-08,10,38.7627900931747,493,44.7077205834838,"logrmse"
2019-10-08,38,38.7247247151854,471,44.9442503500927,"logrmse"
2019-10-08,85,38.6608292592748,1207,103.8805320188,"logrmse"
2019-10-08,169,38.5466331253069,1451,125.776041846124,"logrmse"
2019-10-08,37,38.7260841929708,419,40.3902723764929,"logrmse"
2019-10-08,18,38.7519142708921,862,79.7062165717345,"logrmse"
2019-10-08,21,38.7478358375361,135,20.3055270866846,"logrmse"
2019-10-08,50,38.7084109817615,1170,98.5446519282486,"logrmse"
2019-10-08,16,38.7546332264628,141,15.5509740222822,"logrmse"
2019-10-08,309,38.3563062353604,1255,108.585010952419,"logrmse"
2019-10-08,231,38.4623455026163,755,70.4660333430873,"logrmse"
2019-10-08,45,38.7152083706881,885,81.9527955429876,"logrmse"
2019-10-08,38,38.7247247151854,584,60.1287473008402,"logrmse"
