"day","empirical","homo","power","exp","err_tag"
2019-10-08,206,122.804525455943,1174,158.264132115036,"rmse"
2019-10-08,208,122.79933693426,488,82.5349451151836,"rmse"
2019-10-08,372,122.373878156247,492,55.3124158020149,"rmse"
2019-10-08,100,123.079517105146,452,52.3910779338296,"rmse"
2019-10-08,138,122.980935193167,583,76.6641580215029,"rmse"
2019-10-08,187,122.853816411932,444,66.1567071571716,"rmse"
2019-10-08,181,122.869381976981,1004,134.609558608619,"rmse"
2019-10-08,0,123.3389431893,130,18.4043886045291,"rmse"
2019-10-08,145,122.962775367277,885,115.836138135293,"rmse"
2019-10-08,150,122.949804063069,883,115.436152369917,"rmse"
2019-10-08,115,123.040603192523,833,111.831073705348,"rmse"
2019-10-08,107,123.061357279255,775,117.061016136777,"rmse"
2019-10-08,62,123.178099017124,908,121.244999141071,"rmse"
2019-10-08,308,122.539910850106,933,124.688841450234,"rmse"
2019-10-08,139,122.978340932326,1882,233.496191717007,"rmse"
2019-10-08,181,122.869381976981,1865,222.509934725424,"rmse"
2019-10-08,28,123.266303885737,469,78.7508472044078,"rmse"
2019-10-08,77,123.139185104501,1153,164.509944918402,"rmse"
2019-10-08,79,123.133996582818,350,67.1697367415964,"rmse"
2019-10-08,64,123.172910495441,606,88.9117189223673,"rmse"
2019-10-08,95,123.092488409353,367,50.2456475506116,"rmse"
2019-10-08,41,123.232578494797,396,60.8709230447636,"rmse"
2019-10-08,74,123.146967887026,702,105.125480380879,"rmse"
2019-10-08,182,122.86678771614,1501,197.992009475001,"rmse"
2019-10-08,142,122.970558149801,1295,157.968677530896,"rmse"
2019-10-08,48,123.214418668906,657,79.8541435526164,"rmse"
2019-10-08,110,123.05357449673,284,37.7958711366728,"rmse"
2019-10-08,73,123.149562147867,454,60.5562285314973,"rmse"
2019-10-08,95,123.092488409353,471,61.9083440638339,"rmse"
2019-10-08,50,123.209230147223,591,67.5195700115425,"rmse"
2019-10-08,155,122.936832758861,785,107.437222917264,"rmse"
2019-10-08,208,122.79933693426,1657,215.318722500899,"rmse"
2019-10-08,356,122.415386329712,851,110.252244980977,"rmse"
2019-10-08,122,123.022443366632,518,75.9992113801088,"rmse"
2019-10-08,116,123.038008931681,1145,146.294247000113,"rmse"
2019-10-08,108,123.058763018413,1157,149.718974801926,"rmse"
2019-10-08,124,123.017254844949,491,80.308807129107,"rmse"
2019-10-08,137,122.983529454009,1384,173.755963246147,"rmse"
2019-10-08,83,123.123619539452,1155,144.310501752978,"rmse"
2019-10-08,77,123.139185104501,1177,147.623622699752,"rmse"
2019-10-08,84,123.12102527861,776,109.634066895083,"rmse"
2019-10-08,104,123.06914006178,788,111.834104405794,"rmse"
2019-10-08,181,122.869381976981,1321,182.042629724763,"rmse"
2019-10-08,168,122.903107367921,610,96.7373163105351,"rmse"
2019-10-08,116,123.038008931681,445,60.8010683968381,"rmse"
2019-10-08,41,123.232578494797,439,67.5929555985141,"rmse"
2019-10-08,100,123.079517105146,308,59.1053208941635,"rmse"
2019-10-08,127,123.009472062424,1477,200.356925249042,"rmse"
2019-10-08,58,123.18847606049,452,65.321733403674,"rmse"
2019-10-08,71,123.15475066955,911,153.187896845958,"rmse"
2019-10-08,382,122.347935547832,1410,184.719219122477,"rmse"
2019-10-08,206,122.804525455943,1285,162.5240837042,"rmse"
2019-10-08,70,123.157344930392,1441,184.738677728834,"rmse"
2019-10-08,96,123.089894148512,585,68.329933814301,"rmse"
2019-10-08,28,123.266303885737,241,43.3230351571669,"rmse"
2019-10-08,49,123.211824408064,820,94.7513166332719,"rmse"
2019-10-08,48,123.214418668906,259,46.7681012566088,"rmse"
2019-10-08,73,123.149562147867,719,105.824318123195,"rmse"
2019-10-08,160,122.923861454653,730,114.265775959651,"rmse"
2019-10-08,15,123.300029276677,619,93.8472854709063,"rmse"
2019-10-08,149,122.95239832391,2890,354.517404694734,"rmse"
2019-10-08,119,123.030226149157,1622,205.506807959969,"rmse"
2019-10-08,70,123.157344930392,640,87.6217143571737,"rmse"
2019-10-08,49,123.211824408064,544,79.3241334364683,"rmse"
2019-10-08,77,123.139185104501,324,59.2997041298065,"rmse"
2019-10-08,62,123.178099017124,273,39.9594341958266,"rmse"
2019-10-08,167,122.905701628763,1267,148.890959306603,"rmse"
2019-10-08,176,122.882353281189,698,90.7022303404491,"rmse"
2019-10-08,142,122.970558149801,1045,126.819925179177,"rmse"
2019-10-08,155,122.936832758861,885,116.938768046089,"rmse"
2019-10-08,64,123.172910495441,1085,147.866336113303,"rmse"
2019-10-08,67,123.165127712917,917,128.766545864145,"rmse"
2019-10-08,59,123.185881799649,286,53.5517464496182,"rmse"
2019-10-08,63,123.175504756283,450,80.3839042626349,"rmse"
2019-10-08,57,123.191070321332,194,41.5091276075754,"rmse"
2019-10-08,299,122.563259197679,1466,208.833624987587,"rmse"
2019-10-08,318,122.51396824169,2153,273.84212844832,"rmse"
2019-10-08,98,123.084705626829,1195,154.778136031893,"rmse"
2019-10-08,146,122.960181106435,890,134.252164734164,"rmse"
2019-10-08,138,122.980935193167,2184,267.704482329785,"rmse"
2019-10-08,175,122.88494754203,892,119.880832874784,"rmse"
2019-10-08,252,122.685189457232,564,86.0500012729047,"rmse"
2019-10-08,104,123.06914006178,1779,248.938806443394,"rmse"
2019-10-08,152,122.944615541386,787,118.113564961197,"rmse"
2019-10-08,135,122.988717975692,922,136.91804487446,"rmse"
2019-10-08,66,123.167721973758,499,81.2156534372541,"rmse"
2019-10-08,147,122.957586845593,898,115.217663706072,"rmse"
