"day","empirical","homo","power","exp","err_tag"
2017-08-18,92,59.2215907922893,407,53.0736373474583,"rmse"
2017-08-18,31,59.2417534155016,194,28.5019566618569,"rmse"
2017-08-18,53,59.2344816497529,290,34.3479940073508,"rmse"
2017-08-18,42,59.2381175326273,157,19.6132910721381,"rmse"
2017-08-18,68,59.2295236276515,302,37.225461774474,"rmse"
2017-08-18,25,59.2437366243422,382,49.7336958149196,"rmse"
2017-08-18,81,59.2252266751637,380,53.294998022821,"rmse"
2017-08-18,56,59.2334900453326,421,52.6503769194369,"rmse"
2017-08-18,26,59.2434060895354,172,25.5311902966734,"rmse"
2017-08-18,39,59.2391091370476,337,46.4778646957691,"rmse"
2017-08-18,50,59.2354732541732,364,49.4013077541866,"rmse"
2017-08-18,49,59.23580378898,297,43.5764811467276,"rmse"
2017-08-18,32,59.2414228806949,138,21.291360379964,"rmse"
2017-08-18,13,59.2477030420233,201,32.2476280638365,"rmse"
2017-08-18,32,59.2414228806949,170,26.0097389504079,"rmse"
2017-08-18,29,59.2424144851152,215,31.0604758965362,"rmse"
2017-08-18,25,59.2437366243422,322,45.7070662008255,"rmse"
2017-08-18,20,59.245389298376,148,20.6649655825919,"rmse"
2017-08-18,30,59.2420839503084,49,11.3198977274874,"rmse"
2017-08-18,29,59.2424144851152,497,64.9005928339163,"rmse"
2017-08-18,48,59.2361343237867,239,34.1180436227862,"rmse"
2017-08-18,46,59.2367953934002,405,47.1652866200135,"rmse"
2017-08-18,112,59.2149800961541,360,53.2619186737706,"rmse"
2017-08-18,15,59.2470419724098,215,33.777647809121,"rmse"
2017-08-18,6,59.2500167856706,534,65.2688328735805,"rmse"
2017-08-18,43,59.2377869978205,320,46.2387744176248,"rmse"
2017-08-18,30,59.2420839503084,171,28.5186973460045,"rmse"
2017-08-18,4,59.2506778552841,263,34.1347792997003,"rmse"
2017-08-18,36,59.2401007414678,49,11.0437072176825,"rmse"
2017-08-18,31,59.2417534155016,180,25.2793202564468,"rmse"
2017-08-18,7,59.2496862508639,509,69.8831450145452,"rmse"
2017-08-18,17,59.2463809027963,172,27.015519822284,"rmse"
2017-08-18,57,59.2331595105259,337,55.2958701675464,"rmse"
2017-08-18,24,59.2440671591489,448,70.3248210154518,"rmse"
2017-08-18,64,59.2308457668786,354,46.6645203706939,"rmse"
2017-08-18,25,59.2437366243422,295,40.2543189968515,"rmse"
2017-08-18,57,59.2331595105259,558,75.4056909995999,"rmse"
2017-08-18,47,59.2364648585935,298,40.512481892404,"rmse"
2017-08-18,59,59.2324984409124,363,46.4099399161053,"rmse"
2017-08-18,32,59.2414228806949,462,62.3591237784116,"rmse"
2017-08-18,27,59.2430755547287,216,34.2818495659735,"rmse"
2017-08-18,163,59.1981228210094,882,118.426314485472,"rmse"
2017-08-18,55,59.2338205801394,503,88.3938735372959,"rmse"
2017-08-18,28,59.2427450199219,284,48.1113344760342,"rmse"
2017-08-18,268,59.1634166662996,865,120.261035760667,"rmse"
2017-08-18,28,59.2427450199219,192,30.5744463077219,"rmse"
2017-08-18,174,59.194486938135,198,40.1127862070159,"rmse"
2017-08-18,122,59.2116747480865,748,130.17242919136,"rmse"
2017-08-18,52,59.2348121845597,197,30.5398872044714,"rmse"
2017-08-18,43,59.2377869978205,489,67.5240042021456,"rmse"
2017-08-18,115,59.2139884917338,2505,306.304122844234,"rmse"
2017-08-18,27,59.2430755547287,655,94.8884200953016,"rmse"
2017-08-18,337,59.1406097646332,1518,195.216590640185,"rmse"
2017-08-18,189,59.1895289160336,1018,141.569083502995,"rmse"
2017-08-18,216,59.1806044762511,785,116.149344807012,"rmse"
2017-08-18,35,59.2404312762746,1577,200.986584790405,"rmse"
2017-08-18,70,59.228862558038,304,42.7167230617804,"rmse"
2017-08-18,154,59.2010976342702,1756,222.737141161419,"rmse"
2017-08-18,42,59.2381175326273,269,46.3924649410454,"rmse"
2017-08-18,81,59.2252266751637,767,103.476595717016,"rmse"
2017-08-18,20,59.245389298376,141,29.3415610180549,"rmse"
2017-08-18,30,59.2420839503084,134,33.0794530900592,"rmse"
2017-08-18,42,59.2381175326273,290,41.2284697614781,"rmse"
2017-08-18,17,59.2463809027963,114,17.796157212776,"rmse"
2017-08-18,22,59.2447282287625,202,26.7817815562186,"rmse"
2017-08-18,21,59.2450587635692,137,21.3163887262097,"rmse"
2017-08-18,23,59.2443976939557,210,28.9784105818732,"rmse"
2017-08-18,33,59.2410923458881,382,52.6095640671796,"rmse"
2017-08-18,37,59.2397702066611,210,32.8920254257976,"rmse"
2017-08-18,47,59.2364648585935,294,38.4297523169165,"rmse"
2017-08-18,54,59.2341511149462,247,32.9283032653305,"rmse"
2017-08-18,56,59.2334900453326,295,39.9209163376134,"rmse"
2017-08-18,41,59.238448067434,251,36.3164883553959,"rmse"
2017-08-18,21,59.2450587635692,364,50.8403760055716,"rmse"
2017-08-18,30,59.2420839503084,183,27.3137728431003,"rmse"
2017-08-18,31,59.2417534155016,140,24.6153174692179,"rmse"
2017-08-18,58,59.2328289757191,380,51.1717749012994,"rmse"
2017-08-18,82,59.2248961403569,361,53.4478798701539,"rmse"
2017-08-18,36,59.2401007414678,162,21.510579894939,"rmse"
2017-08-18,22,59.2447282287625,212,27.850841754823,"rmse"
2017-08-18,94,59.2209297226758,427,57.4571242360309,"rmse"
2017-08-18,13,59.2477030420233,287,40.4422720957909,"rmse"
2017-08-18,94,59.2209297226758,494,68.8334342336717,"rmse"
2017-08-18,47,59.2364648585935,229,31.6379791372012,"rmse"
