"day","empirical","homo","power","exp","err_tag"
2021-01-30,633,104.905417376775,1469,127.665755621888,"logrmse"
2021-01-30,43,105.02594360635,713,69.8799473602254,"logrmse"
2021-01-30,238,104.986108666067,1233,102.764856194709,"logrmse"
2021-01-30,39,105.02676073333,583,53.0843562753445,"logrmse"
2021-01-30,251,104.983453003381,1248,106.341115801466,"logrmse"
2021-01-30,101,105.014095265138,1449,126.369793370395,"logrmse"
2021-01-30,98,105.014708110373,569,64.4596705457006,"logrmse"
2021-01-30,91,105.016138082588,923,82.6893923502272,"logrmse"
2021-01-30,33,105.027986423801,606,56.1275953111066,"logrmse"
2021-01-30,93,105.015729519098,912,92.0078437651133,"logrmse"
2021-01-30,414,104.950155078939,904,89.812142748846,"logrmse"
2021-01-30,48,105.024922197625,549,67.0490893120635,"logrmse"
2021-01-30,45,105.02553504286,438,45.252287162222,"logrmse"
2021-01-30,148,105.004494023121,443,49.9517591069674,"logrmse"
2021-01-30,63,105.021857971449,450,43.0665596286856,"logrmse"
2021-01-30,92,105.015933800843,592,60.8524772505234,"logrmse"
2021-01-30,51,105.02430935239,1221,112.552509334608,"logrmse"
2021-01-30,113,105.011643884197,633,54.6323168016589,"logrmse"
2021-01-30,31,105.028394987291,216,25.0812078650517,"logrmse"
2021-01-30,103,105.013686701648,1260,116.071609375777,"logrmse"
2021-01-30,30,105.028599269036,531,53.331712148749,"logrmse"
2021-01-30,48,105.024922197625,736,63.3347049620304,"logrmse"
2021-01-30,197,104.994484217614,809,90.7153579479274,"logrmse"
2021-01-30,106,105.013073856412,470,57.0724439015093,"logrmse"
2021-01-30,76,105.019202308764,936,93.6986898134155,"logrmse"
2021-01-30,98,105.014708110373,731,79.5359450028754,"logrmse"
2021-01-30,62,105.022062253194,393,51.0709648267874,"logrmse"
2021-01-30,5,105.033706312662,470,45.5744518743287,"logrmse"
2021-01-30,31,105.028394987291,144,17.9781798689682,"logrmse"
2021-01-30,34,105.027782142056,314,33.6650226620795,"logrmse"
2021-01-30,80,105.018385181784,1910,177.614933516638,"logrmse"
2021-01-30,44,105.025739324605,293,40.6630750798761,"logrmse"
2021-01-30,44,105.025739324605,1076,109.007292054949,"logrmse"
2021-01-30,52,105.024105070645,740,91.2439318435084,"logrmse"
2021-01-30,108,105.012665292922,516,53.4676745760524,"logrmse"
2021-01-30,63,105.021857971449,945,97.5559429870188,"logrmse"
2021-01-30,131,105.007966812786,941,98.2627496271532,"logrmse"
2021-01-30,73,105.019815153999,426,48.0779963525777,"logrmse"
2021-01-30,388,104.955466404311,829,72.9804066635807,"logrmse"
2021-01-30,49,105.02471791588,2068,196.597404006735,"logrmse"
2021-01-30,65,105.021449407959,216,28.848779948488,"logrmse"
2021-01-30,344,104.964454801092,2418,230.687686301385,"logrmse"
2021-01-30,99,105.014503828628,794,119.092006241802,"logrmse"
2021-01-30,23,105.030029241251,339,48.1599290412104,"logrmse"
2021-01-30,622,104.907664475971,3570,312.481049509584,"logrmse"
2021-01-30,16,105.031459213466,965,90.9470092565972,"logrmse"
2021-01-30,104,105.013482419903,347,52.7589991912685,"logrmse"
2021-01-30,407,104.951585051155,2199,240.454719556971,"logrmse"
2021-01-30,36,105.027373578565,864,84.3008794598064,"logrmse"
2021-01-30,188,104.996322753319,4518,382.331409442158,"logrmse"
