"day","empirical","homo","power","exp"
2020-02-10,255,14.0480628852516,1045.60778160847,40.6782997683072
2020-02-10,40,14.060414724615,501.47516265307,19.2342906927595
2020-02-10,4,14.0624829395782,215.001855154714,5.48628110330565
2020-02-10,9,14.0621956874999,256.593050052941,10.0855034163748
2020-02-10,111,14.0563357451043,1044.07272040305,39.4432419348566
2020-02-10,93,14.0573698525859,227.260079724525,8.71093059626821
2020-02-10,8,14.0622531379156,177.880021316256,6.78338136635844
2020-02-10,7,14.0623105883312,303.931704315893,11.7584337172659
2020-02-10,80,14.0581167079892,780.531975999101,29.4730917418522
2020-02-10,51,14.0597827700429,834.492217842992,32.4998433437474
2020-02-10,241,14.0488671910706,490.828692468403,18.7771874079793
2020-02-10,10,14.0621382370843,1589.32022812766,61.7788019203723
2020-02-10,57,14.0594380675491,920.0415812197,35.8005518610038
2020-02-10,108,14.0565080963512,754.019726248517,28.3398752601151
2020-02-10,15,14.0618509850061,539.424745900189,19.2495499290632
2020-02-10,103,14.0567953484294,3101.36010002171,119.863875982088
2020-02-10,202,14.0511077572807,817.659709577872,31.4036897591283
2020-02-10,75,14.0584039600675,946.587947090891,36.2993543957129
2020-02-10,70,14.0586912121457,1573.07465610936,61.4487536585476
2020-02-10,32,14.0608743279401,1014.4204159759,39.551064812261
2020-02-10,24,14.0613339312653,315.952902157718,11.4401818473528
2020-02-10,75,14.0584039600675,2791.05126622423,106.973619718582
2020-02-10,65,14.0589784642239,418.969430245113,15.4523585579549
2020-02-10,10,14.0621382370843,288.151454783988,10.3503637275029
2020-02-10,5,14.0624254891625,276.631145707769,9.76934514212102
2020-02-10,10,14.0621382370843,1121.28723908594,43.2766135225712
2020-02-10,63,14.0590933650552,474.046606776871,18.2657943696326
2020-02-10,14,14.0619084354217,352.794607293856,12.9030865523741
2020-02-10,80,14.0581167079892,2073.1877475284,80.3385254634156
2020-02-10,6,14.0623680387469,344.100194691551,13.1302681909755
2020-02-10,50,14.0598402204586,332.753940676145,12.9379573856428
2020-02-10,65,14.0589784642239,341.548673820155,13.1285106790106
2020-02-10,22,14.0614488320966,277.296934871608,10.5577046807584
2020-02-10,8,14.0622531379156,597.148977698855,23.3112487510749
2020-02-10,140,14.0546696830506,1838.1753716313,72.1158481362994
2020-02-10,185,14.0520844143467,1452.67022087588,57.4609321760116
2020-02-10,318,14.0444435090661,1764.42969984149,69.1539998158088
2020-02-10,27,14.0611615800184,319.347271799333,12.2288579786337
2020-02-10,19,14.0616211833435,234.719141260357,8.91780167455816
2020-02-10,323,14.0441562569879,848.370531007488,32.1734634128837
2020-02-10,37,14.0605870758619,389.62827872368,15.0796448782752
2020-02-10,27,14.0611615800184,335.419343945475,12.5792656439642
2020-02-10,5,14.0624254891625,265.057236096335,9.93582114793038
2020-02-10,6,14.0623680387469,154.42824443825,5.53595217658976
2020-02-10,54,14.059610418796,508.118744889125,19.0403848256948
2020-02-10,19,14.0616211833435,612.900457410887,23.5363993545462
2020-02-10,13,14.0619658858374,503.356313136608,19.7341413314245
2020-02-10,86,14.0577720054954,899.336685227985,35.2259181456442
2020-02-10,150,14.0540951788942,1227.50056706014,48.2259976727794
2020-02-10,42,14.0602998237837,255.78975555235,9.75450048257803
2020-02-10,25,14.0612764808496,419.604765323989,16.5558174015411
2020-02-10,125,14.0555314392853,251.862359503477,9.16469705049985
2020-02-10,103,14.0567953484294,964.751058537627,36.9684142584888
2020-02-10,14,14.0619084354217,746.870015631415,29.694405747111
2020-02-10,77,14.0582890592362,895.128473339641,35.4746708574434
2020-02-10,48,14.0599551212898,622.350303577991,24.5990250635821
2020-02-10,16,14.0617935345904,1463.567288101,57.7284780845061
2020-02-10,64,14.0590359146395,1686.63572355646,66.4398284223787
2020-02-10,24,14.0613339312653,523.624172324132,20.7519632182352
2020-02-10,22,14.0614488320966,439.463587117323,16.2663210366072
2020-02-10,60,14.0592657163021,690.910590005206,25.7809926142944
2020-02-10,39,14.0604721750306,930.938162211741,35.9535928978098
2020-02-10,10,14.0621382370843,265.378644755607,9.9607246799759
2020-02-10,66,14.0589210138083,603.503813159767,23.506778879614
2020-02-10,47,14.0600125717055,367.641301789766,14.9840876040699
2020-02-10,152,14.0539802780629,1149.60759358401,44.4074424143831
2020-02-10,169,14.053003620997,1261.40114610932,49.742828890454
2020-02-10,84,14.0578869063267,856.515826115294,33.516970014384
2020-02-10,345,14.0428923478437,2195.58153174562,86.4271916085517
2020-02-10,29,14.0610466791871,1399.39953541914,54.8686896258229
2020-02-10,29,14.0610466791871,666.793565265765,26.2187205621662
2020-02-10,18,14.0616786337592,361.133836272756,14.3052628519825
2020-02-10,29,14.0610466791871,785.02310894439,30.5661229528481
2020-02-10,22,14.0614488320966,1268.1628591367,49.6756862580444
2020-02-10,71,14.05863376173,2411.72353379434,94.942616250119
2020-02-10,72,14.0585763113144,817.482458552613,31.3702958614249
2020-02-10,93,14.0573698525859,537.386598989915,21.138573967171
2020-02-10,27,14.0611615800184,342.418606868343,12.8296750018733
2020-02-10,18,14.0616786337592,938.133037095598,36.1783235429897
2020-02-10,124,14.0555888897009,637.614241923362,23.8934193722365
2020-02-10,22,14.0614488320966,349.489393967452,12.5103228376559
2020-02-10,49,14.0598976708742,402.382356852045,14.6326337284434
2020-02-10,92,14.0574273030015,522.251730576345,19.899561851823
2020-02-10,6,14.0623680387469,402.151594016186,15.3709938435051
2020-02-10,7,14.0623105883312,181.382210538502,6.77371325420787
2020-02-10,97,14.0571400509233,327.078542337111,12.3929734144715
