"day","empirical","homo","power","exp"
2020-02-10,21,83.2737396175693,262.506258325223,26.5092291825639
2020-02-10,37,83.2704360709042,287.186870937499,30.0771378901496
2020-02-10,42,83.2694037125714,500.228032197671,52.1532176013326
2020-02-10,29,83.2720878442368,267.876996459487,28.521771483565
2020-02-10,10,83.2760108059016,285.607177358607,29.6304246623074
2020-02-10,51,83.2675454675722,611.79667459906,62.6359492168044
2020-02-10,15,83.2749784475687,252.10197747953,25.6601416998092
2020-02-10,13,83.2753913909019,277.841290484805,28.5650121371008
2020-02-10,74,83.2627966192411,328.782611688004,35.356470965227
2020-02-10,88,83.2599060159092,625.811503796121,60.452619951815
2020-02-10,42,83.2694037125714,390.065883181628,40.1669765673547
2020-02-10,159,83.2452465275827,721.135989874298,67.9083790558044
2020-02-10,107,83.2559830542443,1439.61271274175,148.305018658821
2020-02-10,21,83.2737396175693,987.800891366933,103.612437772443
2020-02-10,148,83.247517715915,1057.19365198768,108.66430475009
2020-02-10,144,83.2483436025812,688.230227282125,71.3843378388674
2020-02-10,66,83.2644483925737,850.045741992787,86.7389290306352
2020-02-10,143,83.2485500742478,898.709925747649,91.4358965747164
2020-02-10,110,83.2553636392446,499.26576995733,52.9457727291164
2020-02-10,69,83.263828977574,940.180621520785,96.8386099191068
2020-02-10,185,83.2398782642519,244.898873500647,27.8660583068542
2020-02-10,138,83.2495824325807,986.258773359065,99.3762743793265
2020-02-10,84,83.2607319025754,704.896717939103,75.6203820797297
2020-02-10,58,83.2661001659063,326.950956550536,33.9769357067307
2020-02-10,36,83.2706425425708,560.766294636486,60.117580982254
2020-02-10,28,83.2722943159033,333.414274485823,36.365528356593
2020-02-10,69,83.263828977574,587.527320336699,61.3225147184655
2020-02-10,47,83.2683713542385,359.339330618879,39.0971951293755
2020-02-10,43,83.2691972409048,603.992123568046,62.6154942076077
2020-02-10,79,83.2617642609083,394.929320871509,40.6985561997317
2020-02-10,62,83.26527427924,617.55235318263,66.2771385944033
2020-02-10,31,83.2716749009036,346.517132267513,36.5605729958416
2020-02-10,50,83.2677519392388,425.43614841738,44.6965003131272
2020-02-10,45,83.2687842975717,503.541433994498,53.3719947117888
2020-02-10,36,83.2706425425708,468.38382572789,57.4626756367722
2020-02-10,111,83.255157167578,329.441076089679,36.803058540302
2020-02-10,114,83.2545377525783,639.882041565632,64.2144039913179
2020-02-10,98,83.2578412992435,481.215757684596,50.7065706591617
2020-02-10,29,83.2720878442368,298.382146143088,31.5694640003944
2020-02-10,49,83.2679584109054,270.539828215048,26.7582164999576
2020-02-10,51,83.2675454675722,568.996057807693,65.288248942196
2020-02-10,35,83.2708490142374,234.615263390147,24.2235015312861
2020-02-10,50,83.2677519392388,347.174761228044,39.2064161431306
2020-02-10,41,83.2696101842379,447.498212876305,45.7818202935231
2020-02-10,23,83.2733266742362,345.701752907196,36.2175948970204
2020-02-10,13,83.2753913909019,349.590161747343,38.2940694598592
2020-02-10,107,83.2559830542443,1724.7116502247,175.882145306044
2020-02-10,172,83.2425623959173,825.593364114904,87.8684362421495
2020-02-10,98,83.2578412992435,785.470843367531,83.2404836286475
2020-02-10,97,83.25804777091,648.106949286776,72.0667315014608
2020-02-10,96,83.2582542425766,385.676478192925,38.828103827327
2020-02-10,52,83.2673389959057,237.600626897564,25.171802236876
2020-02-10,189,83.2390523775856,1067.9636685434,109.077439298968
2020-02-10,48,83.2681648825719,325.379878139272,33.6839102754069
2020-02-10,37,83.2704360709042,433.32293930754,49.03980287138
2020-02-10,59,83.2658936942397,555.186494168606,65.2165301890427
2020-02-10,133,83.2506147909135,561.786242637802,57.7298779561088
2020-02-10,71,83.2634160342408,647.872058132917,70.8982655416438
2020-02-10,38,83.2702295992376,280.038784772802,29.6974240202048
2020-02-10,37,83.2704360709042,234.788472832987,25.6552334836152
2020-02-10,39,83.2700231275711,266.4677426364,29.5423869430464
2020-02-10,15,83.2749784475687,291.393899585225,30.671661135243
2020-02-10,68,83.2640354492406,437.073958804675,51.661153159061
2020-02-10,125,83.2522665642461,377.355072301835,38.8161705485467
2020-02-10,124,83.2524730359126,330.924689658412,34.8351499215468
2020-02-10,36,83.2706425425708,475.696522514725,62.946533777979
2020-02-10,30,83.2718813725702,585.976618157332,60.1010687855062
2020-02-10,58,83.2661001659063,354.399274689596,38.8922539110077
2020-02-10,55,83.266719580906,552.570302709948,58.0073872772271
2020-02-10,75,83.2625901475746,586.730113467254,61.4840340551253
2020-02-10,159,83.2452465275827,375.140718594157,37.8187467991403
2020-02-10,30,83.2718813725702,632.662518942176,72.1626447767065
2020-02-10,67,83.2642419209071,519.505047804694,52.7650344535815
2020-02-10,68,83.2640354492406,504.641926329501,54.5175811301329
2020-02-10,73,83.2630030909077,480.272978303534,47.6144823715534
2020-02-10,78,83.2619707325749,248.741085565266,35.0632065213412
2020-02-10,31,83.2716749009036,234.332716398593,25.961581789612
2020-02-10,50,83.2677519392388,651.878776304654,66.3009829551497
2020-02-10,148,83.247517715915,853.0454489858,86.1796005834663
2020-02-10,35,83.2708490142374,306.349877641383,33.7357970637336
2020-02-10,142,83.2487565459144,833.526585811211,89.0957097090397
2020-02-10,123,83.2526795075792,982.027853272282,96.635817738732
2020-02-10,147,83.2477241875815,713.189493968058,72.2774769380924
2020-02-10,95,83.2584607142432,478.609225461703,49.7256337272124
2020-02-10,79,83.2617642609083,634.908742226956,64.6313114863689
2020-02-10,33,83.2712619575705,346.45520017934,36.4833313942547
2020-02-10,5,83.2770431642344,209.139526457545,24.1552984002083
