"day","empirical","exp"
2020-02-10,650,316.294216304013
2020-02-10,252,251.966452792932
2020-02-10,218,222.34901500901
2020-02-10,240,102.270527725166
2020-02-10,229,238.286497182832
2020-02-10,215,243.920767759962
2020-02-10,495,261.212169708427
2020-02-10,415,278.989420461733
2020-02-10,148,167.977089939845
2020-02-10,189,211.550556893684
2020-02-10,216,221.90194209064
2020-02-10,248,114.148839181691
2020-02-10,148,131.740988134088
2020-02-10,171,209.72874404721
2020-02-10,185,159.85195774503
2020-02-10,236,208.537941439857
2020-02-10,148,250.51341437561
2020-02-10,103,158.46162729799
2020-02-10,203,71.5174930524897
2020-02-10,220,394.589984474853
2020-02-10,266,185.912423793863
2020-02-10,256,279.280309329521
2020-02-10,221,191.971403696826
2020-02-10,182,130.721491397354
2020-02-10,70,250.151833699682
2020-02-10,134,186.4576135202
2020-02-10,153,107.772810799679
2020-02-10,0,107.619144661642
2020-02-10,194,67.530458930528
2020-02-10,182,103.137552192214
2020-02-10,202,249.780113567684
2020-02-10,106,110.583775082778
2020-02-10,382,475.883790951605
2020-02-10,238,428.70587288177
2020-02-10,425,241.995559977859
2020-02-10,422,163.730300297236
2020-02-10,488,360.923233600339
2020-02-10,353,252.338326065579
2020-02-10,511,250.52073583158
2020-02-10,218,253.421432840878
2020-02-10,253,226.545749424298
2020-02-10,1919,941.428599649904
2020-02-10,367,512.210814178821
2020-02-10,174,352.082545322487
2020-02-10,1547,538.888937825101
2020-02-10,116,170.511519557877
2020-02-10,1048,300.428971123409
2020-02-10,1687,1141.62330767056
2020-02-10,241,130.596101994963
2020-02-10,219,182.906610079209
2020-02-10,553,1908.36409356028
2020-02-10,142,644.549039537131
2020-02-10,3509,1476.2171809136
2020-02-10,977,1185.5758904314
2020-02-10,1165,737.995780221128
2020-02-10,903,1281.21079640612
2020-02-10,305,257.317251707957
2020-02-10,4015,1261.07566639101
2020-02-10,179,418.144855608787
2020-02-10,820,709.639436894009
2020-02-10,131,215.431800526586
2020-02-10,215,318.612115354694
2020-02-10,130,139.773044605703
2020-02-10,82,60.7696644283986
2020-02-10,68,72.1902050012559
2020-02-10,53,66.1224984800576
2020-02-10,77,73.2283452168387
2020-02-10,93,145.635576099903
2020-02-10,98,91.6606514059493
2020-02-10,185,194.027681504809
2020-02-10,289,117.672682454833
2020-02-10,235,158.111063660243
2020-02-10,191,99.8543127941119
2020-02-10,204,191.808214946412
2020-02-10,122,94.851331034481
2020-02-10,97,90.4819959317347
2020-02-10,189,165.877116883739
2020-02-10,353,169.051584761986
2020-02-10,86,70.3235315742608
2020-02-10,42,74.706859123871
2020-02-10,439,166.068437617772
2020-02-10,133,147.685831822041
2020-02-10,203,183.401121293031
2020-02-10,131,52.9978779570684
2020-02-10,82,129.01666170577
2020-02-10,87,68.2674112537254
2020-02-10,119,112.783429569511
2020-02-10,198,119.741809781252
2020-02-10,123,60.2112115320973
2020-02-10,49,144.730152792898
2020-02-10,303,111.316698450767
2020-02-10,216,122.998322186283
2020-02-10,258,133.557762611446
2020-02-10,225,154.031883473291
2020-02-10,139,159.797081688963
2020-02-10,73,220.76325020892
2020-02-10,184,184.29745981094
2020-02-10,182,249.266372863982
2020-02-10,240,144.990026057802
2020-02-10,308,240.859124823905
2020-02-10,137,122.472485761077
2020-02-10,231,148.027488519313
2020-02-10,271,260.896967487559
2020-02-10,135,182.316167036558
2020-02-10,254,128.214977589799
2020-02-10,453,239.625611043964
2020-02-10,210,194.821792968504
2020-02-10,437,209.54378273937
2020-02-10,232,164.695492285524
2020-02-10,224,248.628046574163
2020-02-10,114,90.947083713608
2020-02-10,137,94.9315843933348
2020-02-10,226,206.520118568893
2020-02-10,229,152.062379380779
2020-02-10,125,126.669282046078
2020-02-10,253,210.794186012485
2020-02-10,261,225.692934459401
2020-02-10,185,137.958737192542
2020-02-10,143,131.17071674109
2020-02-10,197,186.409089584206
2020-02-10,368,190.442071583065
2020-02-10,121,135.432378162783
2020-02-10,140,102.889499196329
2020-02-10,261,246.310034109328
2020-02-10,212,225.560607354078
2020-02-10,262,213.981144318749
2020-02-10,204,146.840753547901
2020-02-10,200,212.82799301216
2020-02-10,296,104.239448319623
2020-02-10,188,145.878313994986
2020-02-10,839,396.816492005609
2020-02-10,167,114.298789890519
2020-02-10,282,109.695857850088
2020-02-10,90,63.452268425983
2020-02-10,156,66.3204574960794
2020-02-10,151,124.952308355207
2020-02-10,232,168.386455512699
2020-02-10,342,317.918558942449
2020-02-10,233,99.9925943644304
2020-02-10,362,307.217176787463
2020-02-10,225,142.344373567614
2020-02-10,523,265.427682472252
2020-02-10,381,202.073332909863
2020-02-10,492,317.969575881192
2020-02-10,126,269.838553765101
2020-02-10,284,198.231264455791
2020-02-10,991,424.924592562262
2020-02-10,217,323.277871813743
2020-02-10,382,764.949029439063
2020-02-10,391,441.585014934495
2020-02-10,380,424.919630373175
2020-02-10,966,585.590275177188
2020-02-10,309,420.543450231151
2020-02-10,223,207.843679655027
2020-02-10,335,133.582555216182
2020-02-10,220,232.95725082843
2020-02-10,594,137.759145094407
2020-02-10,317,128.872753234574
2020-02-10,264,464.377814026423
2020-02-10,231,351.511943397037
2020-02-10,785,535.460193889704
2020-02-10,272,306.624286211496
2020-02-10,782,911.301951887564
2020-02-10,402,331.520810841048
2020-02-10,493,467.392814513
2020-02-10,420,227.703096148964
2020-02-10,282,297.808576014723
2020-02-10,334,144.158516112288
2020-02-10,278,250.747385319868
2020-02-10,168,282.101815097845
2020-02-10,953,411.913602814023
2020-02-10,283,581.875788215667
2020-02-10,390,343.017079777732
2020-02-10,673,433.958239280086
2020-02-10,286,393.875317207999
2020-02-10,679,351.260566791258
2020-02-10,229,474.764660051091
2020-02-10,406,231.572147908765
2020-02-10,653,539.559046016711
2020-02-10,2666,979.474604610105
2020-02-10,1492,1015.45864291664
2020-02-10,239,285.808964146682
2020-02-10,136,237.367398695592
2020-02-10,904,503.888583806727
2020-02-10,580,386.25048697731
2020-02-10,704,317.970214791052
2020-02-10,547,498.487379755165
2020-02-10,487,1142.99295953382
2020-02-10,641,1101.56481643017
2020-02-10,587,774.395593720878
2020-02-10,338,966.893811942841
2020-02-10,1093,784.825479026608
2020-02-10,573,707.367804336549
2020-02-10,308,2348.95731839811
2020-02-10,576,1358.70061774752
2020-02-10,276,187.65608384991
2020-02-10,370,342.976966206718
2020-02-10,594,621.12119054173
2020-02-10,196,299.455929634546
2020-02-10,442,375.65853012452
2020-02-10,529,448.435126561717
2020-02-10,263,355.710194054053
2020-02-10,383,374.520929873076
2020-02-10,326,580.885246427202
2020-02-10,189,385.31319037538
2020-02-10,453,329.766933892214
2020-02-10,331,454.932769760801
2020-02-10,272,423.28287166761
2020-02-10,458,401.16141840511
2020-02-10,556,350.106673201402
2020-02-10,523,338.462833751852
2020-02-10,293,285.75281744357
2020-02-10,234,215.125856603279
2020-02-10,337,369.145108246511
2020-02-10,246,170.266413729513
2020-02-10,775,771.8348926123
2020-02-10,361,463.786692307235
2020-02-10,141,464.543952439872
2020-02-10,86,111.923880124475
2020-02-10,157,387.85552992751
2020-02-10,570,464.473359474273
2020-02-10,300,249.732409453694
2020-02-10,780,405.643336236266
2020-02-10,185,241.500064821862
2020-02-10,345,127.260798098762
2020-02-10,15,239.331176158074
2020-02-10,237,223.977537737181
2020-02-10,369,122.960571300639
2020-02-10,471,355.919762162872
2020-02-10,340,220.739107110905
2020-02-10,441,374.214331927919
2020-02-10,145,206.427214039232
2020-02-10,264,245.74686907852
2020-02-10,299,331.49398276785
2020-02-10,62,216.795428074491
2020-02-10,119,235.263586724025
2020-02-10,206,269.353272369538
2020-02-10,597,548.440611270744
2020-02-10,226,122.691268490769
2020-02-10,228,176.647953808054
2020-02-10,250,187.977418870293
2020-02-10,142,138.035728332374
2020-02-10,414,277.935816382462
