"msa","empirical","homo","power","exp"
"San Francisco",881,1455.816782177,18614.0818798533,1643.3359232265
"San Francisco",2675,1455.26114713108,12468.5277571612,1125.06176505878
"San Francisco",1535,1455.61422625725,5861.43083674887,476.485694492993
"San Francisco",705,1455.87129263858,4803.71238558383,465.046457688707
"San Francisco",1143,1455.73563592168,13638.4931987826,1287.92100442132
"San Francisco",1693,1455.56529072923,13904.4215285786,1215.83082210021
"San Francisco",738,1455.86107192703,7945.83390721261,709.047582879806
"San Francisco",725,1455.86509826794,7252.70022995857,668.878195904449
"San Francisco",1172,1455.72665408426,16117.1548454956,1418.88499657552
"San Francisco",2471,1455.32432971155,14393.4424019575,1291.71980800348
"San Francisco",1737,1455.55166311384,11927.0900531955,1052.99626980894
"San Francisco",907,1455.80872949517,11652.4435796588,1044.18654925428
"San Francisco",2574,1455.29242870278,14275.3704874067,1249.18035914286
"San Francisco",2278,1455.38410538817,13288.5338180073,1094.74819505391
"San Francisco",861,1455.82297654763,10281.9734562413,863.263445995467
"San Francisco",1201,1455.71767224684,33504.9172401814,3080.10195234822
"San Francisco",1996,1455.47144601412,18852.3446280932,1658.83289300519
"San Francisco",2342,1455.36428340214,18258.539820645,1622.48071877666
"San Francisco",1405,1455.65448966637,21620.6120823539,1891.16931703581
"San Francisco",2755,1455.23636964854,14600.5300561664,1358.3820026364
"San Francisco",1517,1455.61980119082,10435.7276149847,907.951568873412
"San Francisco",2680,1455.25959853842,17426.2571627593,1671.66347971096
"San Francisco",2026,1455.46215445817,10378.9744159826,894.57717039896
"San Francisco",726,1455.86478854941,8305.0723326884,724.498941644274
"San Francisco",888,1455.81461414727,8768.18413998371,774.929700852471
"San Francisco",1132,1455.73904282553,9241.51230582044,876.925697623071
"San Francisco",1789,1455.53555775019,13391.1318795545,1169.30958399937
"San Francisco",1932,1455.49126800015,9355.72085002761,803.648242175078
"San Francisco",2313,1455.37326523956,11963.8077240486,1127.33261087222
"San Francisco",1365,1455.66687840764,7907.4832874428,704.900754420914
"San Francisco",1217,1455.71271675033,11341.5896613305,1024.33235569074
"San Francisco",653,1455.88739800223,10383.7772218492,932.896263015569
"San Francisco",1307,1455.68484208248,6913.84544398207,606.481976710438
