"msa","empirical","homo","power","exp"
"Seattle",1284,1457.86062182954,6169.35220975043,668.731096070301
"Seattle",1156,1457.90883998951,8252.17636347218,903.329685058058
"Seattle",1314,1457.84932069829,8856.44053296065,900.246394703888
"Seattle",1393,1457.81956105269,12512.5334380021,1365.15507107715
"Seattle",1490,1457.78302072833,14712.7181223837,1502.33594933663
"Seattle",375,1458.2030461062,25789.1198223614,2660.89823466104
"Seattle",1084,1457.93596270449,7893.76518418979,867.181316826102
"Seattle",1111,1457.92579168637,6796.58063370998,757.484497657493
"Seattle",1632,1457.72952870712,12066.4856100351,1309.31943941264
"Seattle",1813,1457.66134521528,9583.99362598224,990.327388456295
"Seattle",1270,1457.86589569078,7670.7647890474,821.203554125546
"Seattle",1202,1457.89151158827,7711.50667366425,843.066623382254
"Seattle",669,1458.09229502002,5732.6593663291,618.606755758784
"Seattle",845,1458.02599505006,13239.2325424396,1375.60945034962
"Seattle",958,1457.98342745571,11415.4342183586,1266.54096076999
"Seattle",858,1458.02109789319,15637.5232086649,1689.58768199036
"Seattle",2214,1457.510286761,13722.0901527142,1464.45744366286
"Seattle",2879,1457.25977835178,13282.3932065335,1331.73194115291
"Seattle",2216,1457.50953335225,16941.4058796887,1749.94520266081
"Seattle",1098,1457.93068884324,6904.84017247202,800.31954814092
"Seattle",1163,1457.90620305888,9088.30888525833,918.177640991079
"Seattle",2599,1457.36525557672,6053.25737111977,611.59024201375
"Seattle",723,1458.07195298378,7547.403084448,864.623417791152
"Seattle",934,1457.99246836071,8680.56944836685,918.96351297814
"Seattle",1756,1457.68281736465,10537.3494765124,1110.57726691462
"Seattle",6355,1455.95035394508,29902.1980358593,2905.6188052822
"Seattle",1574,1457.75137756085,5615.37056487338,797.719025100771
"Seattle",1370,1457.82822525331,8265.1408671873,1041.86662101358
"Seattle",1911,1457.62442818656,12073.1226971237,1407.96564748249
"Seattle",2677,1457.33587263548,8304.33082059424,926.288838009642
"Seattle",996,1457.96911268947,10382.4531289004,1114.3794185155
"Seattle",1750,1457.68507759089,8145.13337590643,959.674150703504
"Seattle",2983,1457.2206010968,17666.6567759997,1829.74655406508
"Seattle",954,1457.98493427321,10303.6253614096,1057.98478543303
"Seattle",526,1458.14616374561,7128.65950092637,776.311818522063
"Seattle",1286,1457.85986842079,12725.8493467007,1323.21244875694
"Seattle",1539,1457.76456221397,12866.230971068,1329.62054443426
"Seattle",1401,1457.81654741769,11693.5649647291,1202.49901869744
"Seattle",1211,1457.8881212489,9357.35588602279,1028.67157746142
"Seattle",1378,1457.82521161831,9686.48072682526,1021.8150848298
"Seattle",1195,1457.89414851889,10439.5919559747,1092.19683270652
"Seattle",1171,1457.90318942389,10377.9469903858,1071.93530324233
"Seattle",2121,1457.54532026786,11617.1389994985,1248.05524193027
"Seattle",1101,1457.92955873012,7467.42430638694,786.109292427961
"Seattle",1418,1457.81014344332,8967.90270811478,999.55109058971
"Seattle",2743,1457.31101014675,6588.10335656696,773.715933451775
"Seattle",1144,1457.91336044201,12553.3553470171,1308.28081248663
"Seattle",896,1458.00678312695,9507.56378147339,993.616379886729
"Seattle",1391,1457.82031446144,11167.9209893233,1165.95195725717
"Seattle",1375,1457.82634173143,10671.249160592,1093.41108191057
"Seattle",2378,1457.44850724354,12756.9988254564,1351.38316302435
"Seattle",2194,1457.5178208485,20964.2489454831,2180.2882677459
"Seattle",612,1458.11376716938,12072.6404539184,1208.85613652995
"Seattle",1049,1457.94914735761,7030.56027579723,720.509951994613
"Seattle",959,1457.98305075134,9570.25950351285,1012.38929652784
"Seattle",1751,1457.68470088652,8189.29332795734,832.897388958914
"Seattle",1033,1457.9551746276,8832.89369859512,867.060877941879
"Seattle",1248,1457.87418318703,5977.75586041469,580.730545057418
"Seattle",1157,1457.90846328513,4787.61095966771,570.961377400332
"Seattle",1418,1457.81014344332,12777.3313594953,1357.17314869554
"Seattle",1733,1457.69148156527,11113.9576629305,1206.98029273662
"Seattle",2065,1457.56641571284,11920.5168422554,1408.89670157832
"Seattle",1235,1457.8790803439,14481.0620507076,1509.05947746055
"Seattle",860,1458.02034448444,13523.3119059295,1435.44291938791
"Seattle",5533,1456.26000494114,26138.4318789074,2644.81003598349
"Seattle",1317,1457.84819058517,11170.3652170916,1237.71106438441
"Seattle",1802,1457.66548896341,12135.8740403791,1374.96206394457
"Seattle",1036,1457.95404451448,19224.668183511,1998.76153926797
"Seattle",2780,1457.29707208488,10691.1661233244,1164.83768815947
"Seattle",1455,1457.79620538145,11149.8643548053,1184.0523997469
"Seattle",1424,1457.80788321707,8645.5561263162,960.269557914497
"Seattle",1394,1457.81918434831,7687.83236611614,862.054797267675
"Seattle",1354,1457.8342525233,6384.07841573394,688.104015499129
"Seattle",1705,1457.70202928776,8148.51075212466,1052.14814275087
"Seattle",588,1458.12280807438,11289.250420762,1219.45130276751
"Seattle",1574,1457.75137756085,15260.9400886113,1748.70199312561
"Seattle",2070,1457.56453219097,8166.88511973309,869.263223787287
"Seattle",1175,1457.90168260639,8679.3931380811,940.056994069554
"Seattle",1364,1457.83048547956,9782.21247309519,1008.3229626548
"Seattle",1404,1457.81541730456,6704.26035304785,700.557893723217
"Seattle",807,1458.0403098163,14039.7278008083,1607.89160999084
"Seattle",1334,1457.8417866108,7064.41722044367,843.276186311855
"Seattle",1041,1457.95216099261,9931.62409152851,1119.32970305184
"Seattle",1095,1457.93181895637,9163.61869340336,1062.76623533376
"Seattle",680,1458.0881512719,4669.33809500203,500.702744107952
"Seattle",1044,1457.95103087948,7712.24250910338,894.418291892601
"Seattle",823,1458.03428254631,10579.3640845771,1256.66105875581
"Seattle",974,1457.97740018572,8716.67395695642,948.51702713317
"Seattle",920,1457.99774222195,6047.42103827245,644.24185107516
"Seattle",1713,1457.69901565276,11617.4078392913,1275.35566559115
"Seattle",1096,1457.93144225199,10488.8682294453,1187.90353791681
"Seattle",1291,1457.85798489891,7785.18586027616,851.188565384789
"Seattle",1247,1457.8745598914,11570.6507847566,1187.87037812489
"Seattle",1313,1457.84969740267,8927.78849018431,940.576498042703
"Seattle",2044,1457.57432650471,13501.2763939971,1459.77017104592
"Seattle",1375,1457.82634173143,8442.89413417019,896.675850105939
"Seattle",1843,1457.65004408404,12196.5466457258,1247.34099331726
"Seattle",1907,1457.62593500406,14141.0722747482,1438.2657273752
"Seattle",1093,1457.93257236512,7170.67333261105,857.635271220119
"Seattle",858,1458.02109789319,8524.46210494283,944.678584656981
"Seattle",2441,1457.42477486793,14870.06340544,1595.68507400056
"Seattle",1951,1457.60936001157,14961.0906694232,1520.89071234844
"Seattle",1556,1457.7581582396,11162.9603664853,1180.84341303926
"Seattle",2949,1457.23340904555,11286.2278767692,1179.22824805645
"Seattle",1085,1457.93558600012,8476.701955196,907.102598499374
"Seattle",2846,1457.27220959615,13758.9173960383,1563.45318609458
"Seattle",3638,1456.97385973133,15011.6210760306,1595.46845550875
"Seattle",2210,1457.5117935785,14934.944597191,1541.89506539609
"Seattle",1507,1457.77661675396,12006.6340404124,1313.48670475123
"Seattle",2307,1457.47525325415,11951.8464768268,1258.48091913974
"Seattle",1441,1457.8014792427,12656.0216420575,1342.16269654456
"Seattle",670,1458.09191831565,11572.6336127521,1189.76209658405
"Seattle",2788,1457.29405844988,13012.2244036964,1326.07206621797
"Seattle",4176,1456.7711927777,12009.2431560757,1309.43569837352
"Seattle",4608,1456.6084564878,25274.4527133772,2605.38737684065
"Seattle",3146,1457.15919828372,9524.60110493643,1031.62506226897
"Seattle",2554,1457.38220727358,16071.9226970735,1682.14129265036
"Seattle",1464,1457.79281504208,12382.2142571472,1254.9700342931
"Seattle",906,1458.0030160832,13789.8527733897,1424.14976801718
"Seattle",2486,1457.40782317106,10524.752973896,1177.22523946978
"Seattle",2200,1457.51556062225,22453.3915444725,2325.39042771952
"Seattle",2256,1457.49446517726,21329.9782512354,2208.85598381313
"Seattle",2063,1457.56716912159,22796.5473312305,2410.6201034535
"Seattle",1750,1457.68507759089,15833.4185328129,1670.7012196442
"Seattle",2620,1457.35734478484,16219.209399387,1668.30292509571
"Seattle",3320,1457.09365172251,14791.1482404905,1691.33455820285
"Seattle",1187,1457.89716215389,15281.7593018843,1678.84510814048
"Seattle",1386,1457.82219798331,9380.1876055448,1011.02551418958
"Seattle",3408,1457.06050173753,15442.3229086001,1571.46613066173
"Seattle",2623,1457.35621467172,15851.7013786659,1757.66703271898
"Seattle",3574,1456.99796881131,15172.3770364955,1536.00566682335
"Seattle",1113,1457.92503827762,26802.6928075385,2813.80775231924
"Seattle",821,1458.03503595506,13860.0127358218,1534.04990457609
"Seattle",4486,1456.65441442152,21300.6646130546,2280.50945324749
"Seattle",2527,1457.3923782917,15352.7885759477,1532.53690123571
"Seattle",0,1458.34431024674,12454.0517787901,1517.31263318857
"Seattle",2504,1457.40104249232,9762.34170546713,1025.02510393636
"Seattle",1322,1457.8463070633,12205.2880555666,1275.33186463422
"Seattle",1471,1457.79017811146,11539.1776151233,1258.1998759486
"Seattle",1029,1457.9566814451,11451.0398682635,1181.17466935054
"Seattle",1164,1457.90582635451,8705.52416484247,924.065515576992
"Seattle",2157,1457.53175891036,7649.72219667587,822.58454646536
"Seattle",1548,1457.7611718746,6015.38931950541,638.741373517643
"Seattle",2429,1457.42929532043,19530.820215951,2068.90726287097
"Seattle",3442,1457.04769378878,28505.2195058512,2813.66566019427
"Seattle",1023,1457.95894167135,7383.35195337701,754.507892906731
"Seattle",2201,1457.51518391787,5822.57701218253,672.220659684535
"Seattle",1862,1457.64288670092,7557.92968071983,776.782256425128
"Seattle",1353,1457.83462922768,12404.237803762,1308.23670793305
"Seattle",3674,1456.96029837384,17490.8320231721,1919.62354128082
"Seattle",2616,1457.35885160234,17911.2706305468,1910.84345809827
"Seattle",2244,1457.49898562976,17548.8423788731,1778.57464091874
"Seattle",1784,1457.67226964215,13808.4774899761,1462.04096578273
"Seattle",1531,1457.76757584897,7190.822533043,774.84495015892
"Seattle",2296,1457.47939700227,10111.6886416933,1243.63858441361
"Seattle",3913,1456.87026602827,15313.4582862675,1583.93984135285
"Seattle",1932,1457.61651739469,10899.6952373704,1153.11965459848
"Seattle",1961,1457.60559296782,11694.8252736541,1204.02867277178
"Seattle",2021,1457.58299070533,17771.8423788731,1799.29255730272
"Seattle",2037,1457.57696343534,10287.4176570651,1145.48772217826
"Seattle",2110,1457.54946401598,20992.3296433651,2233.47573460343
"Seattle",692,1458.0836308194,10225.4566301353,1244.65880237193
"Seattle",2999,1457.21457382681,18510.7065995665,2012.33627824479
"Seattle",1876,1457.63761283967,8732.96062049168,899.186630439037
"Seattle",2194,1457.5178208485,14412.6045658527,1484.58336398539
"Seattle",2030,1457.57960036596,13637.2438108549,1616.64723193151
"Seattle",1075,1457.93935304386,7544.97025442386,813.017679607468
"Seattle",600,1458.11828762188,10186.5302866549,1086.18077724311
"Seattle",1882,1457.63535261342,18221.5398567873,1864.74626962673
"Seattle",2494,1457.40480953607,12950.7424191074,1388.49854412321
"Seattle",1179,1457.90017578889,12356.4563421795,1292.22369140285
"Seattle",2783,1457.29594197176,20566.9785685572,2125.71382377878
"Seattle",1909,1457.62518159531,8579.54561199386,930.211601862892
"Seattle",1834,1457.65343442341,14502.1573846367,1525.09194772707
"Seattle",721,1458.07270639253,14758.7067986734,1593.64559304923
"Seattle",1265,1457.86777921266,5760.51685366511,649.202561525983
"Seattle",2203,1457.51443050912,8323.01505768071,851.648927830985
"Seattle",1994,1457.59316172345,11491.554389852,1180.05167434979
"Seattle",1802,1457.66548896341,10814.5251356707,1134.26327318976
"Seattle",1594,1457.74384347336,10833.8992098061,1145.59663783237
"Seattle",1470,1457.79055481583,9632.53963317452,1009.11048061306
"Seattle",1455,1457.79620538145,14808.1494632802,1646.17887429507
"Seattle",885,1458.01092687507,16124.4134391542,1652.42120916336
"Seattle",1221,1457.88435420515,6329.34125010687,669.332812563447
"Seattle",1149,1457.91147692013,12696.1337464151,1425.98420674793
"Seattle",1816,1457.66021510216,14414.4859100922,1492.14640684782
"Seattle",1303,1457.85346444642,13666.7790265113,1496.09213185407
"Seattle",1917,1457.62216796031,13144.5062987339,1320.03629912695
"Seattle",1114,1457.92466157325,5856.25649350447,628.679502556892
"Seattle",1828,1457.65569464966,10101.2232294526,1046.03853348434
"Seattle",3872,1456.88571090763,15364.6510082033,1598.98306621726
"Seattle",870,1458.01657744069,8526.05492871704,943.553232686525
"Seattle",1626,1457.73178893337,3567.7245262963,355.011786235331
"Seattle",1044,1457.95103087948,11984.3012995931,1238.99762273604
"Seattle",724,1458.07157627941,10683.0834901961,1151.88615267981
"Seattle",2012,1457.5863810447,8910.1967165896,932.542842629272
"Seattle",1086,1457.93520929574,7105.71827947352,735.781998895367
"Seattle",1028,1457.95705814948,6173.20857795301,646.100947687579
"Seattle",1197,1457.89339511014,11332.3259716571,1364.10827740334
"Seattle",1391,1457.82031446144,8700.44153635011,904.107734250283
"Seattle",1256,1457.87116955203,4001.93266034897,430.964274775343
"Seattle",1250,1457.87342977828,5658.5385577629,625.137561949363
"Seattle",1210,1457.88849795327,10930.6641641436,1164.96467792825
"Seattle",2116,1457.54720378973,23124.3055982294,2392.9972923283
"Seattle",2350,1457.45905496603,12789.3041424501,1350.45575366876
"Seattle",1981,1457.59805888032,7016.6482236256,785.541638355196
"Seattle",1849,1457.64778385779,21359.005792241,2256.09077066937
"Seattle",776,1458.05198765192,10239.5729336561,1109.13842636589
"Seattle",1553,1457.75928835272,10403.108192378,1134.21984438936
"Seattle",1382,1457.82370480081,7237.35812163036,772.652145775999
"Seattle",2404,1457.43871292979,14224.7977602459,1553.46356872886
"Seattle",2939,1457.23717608929,8590.11882191423,946.64635370538
"Seattle",1475,1457.78867129396,10007.4309369614,1105.05837657042
"Seattle",980,1457.97513995947,8225.76396857653,965.54241615675
"Seattle",1605,1457.73969972524,9282.02941870271,926.867821664867
"Seattle",2358,1457.45604133103,12965.9800537351,1356.98576221411
"Seattle",1711,1457.69976906151,18880.0274356853,1969.50425057012
"Seattle",1729,1457.69298838276,14992.9053926622,1543.59579795138
"Seattle",1966,1457.60370944594,10485.6797625556,1080.12796555144
"Seattle",1814,1457.66096851091,10130.8243075333,1083.27534044542
"Seattle",795,1458.0448302688,5589.1875506818,621.749352239099
"Seattle",1521,1457.77134289272,8636.99596306593,957.606996677555
"Seattle",3858,1456.89098476888,9613.1995048451,1002.80925922162
"Seattle",1778,1457.6745298684,15177.4696824855,1597.95635478378
"Seattle",1648,1457.72350143712,5557.80008400892,636.288126548791
"Seattle",1190,1457.89603204077,19244.6189853564,2024.12067171817
"Seattle",3410,1457.05974832878,6301.62150031192,610.388774176198
"Seattle",1458,1457.79507526833,12827.2283956541,1299.54956045741
"Seattle",1197,1457.89339511014,8538.93717487323,1027.41144365216
"Seattle",1291,1457.85798489891,11497.9242968338,1175.05161324817
"Seattle",2133,1457.54079981536,10755.8554391357,1118.46616012277
"Seattle",861,1458.01996778006,14459.5264333931,1614.99915643878
"Seattle",991,1457.97099621134,20498.4357603047,2104.4386138431
"Seattle",942,1457.98945472571,10060.4291862043,1132.60205892636
"Seattle",1332,1457.84254001955,11330.5667315412,1187.8231791821
"Seattle",1584,1457.74761051711,10929.687401983,1158.08527092325
"Seattle",2243,1457.49936233413,11900.4429354351,1292.5961683234
"Seattle",1735,1457.69072815652,10928.2299485486,1252.18084580471
"Seattle",2840,1457.2744698224,10081.3652321748,1180.5126618191
"Seattle",2883,1457.25827153428,9738.42061452336,1185.07928815863
"Seattle",1808,1457.66322873716,14261.7293577751,1564.93814503015
"Seattle",1770,1457.6775435034,12657.3985814965,1385.60938572486
"Seattle",1364,1457.83048547956,11119.3551387287,1192.99153390481
"Seattle",1617,1457.73517927274,9896.00860393628,1018.35726289471
"Seattle",1147,1457.91223032888,8475.26294798865,947.295726659984
"Seattle",778,1458.05123424317,34981.6746439703,3836.94304727225
"Seattle",1613,1457.73668609024,8507.60750331087,916.804358097072
"Seattle",2188,1457.52008107475,15622.8624086852,1633.22474592083
"Seattle",2096,1457.55473787722,12611.4716731922,1352.02372479454
"Seattle",1260,1457.86966273453,10708.0668225767,1118.54722834291
"Seattle",869,1458.01695414507,12544.8525871581,1354.8070729862
"Seattle",1672,1457.71446053213,14464.5905612044,1589.94105909772
"Seattle",932,1457.99322176946,11036.6407421317,1310.45921735957
"Seattle",1514,1457.77397982334,6238.83310384029,635.528560609904
"Seattle",1355,1457.83387581893,11811.8113070503,1407.22440300003
"Seattle",1029,1457.9566814451,9552.98192191237,999.944979721075
"Seattle",2899,1457.25224426428,18300.2715357448,1873.02281038514
"Seattle",1449,1457.7984656077,9986.11898447719,984.157989330377
"Seattle",1958,1457.60672308094,11973.0233514671,1265.76185011526
"Seattle",3351,1457.08197388689,18646.3593372435,1910.72314203623
"Seattle",1345,1457.83764286268,12429.5841177394,1290.15812722614
"Seattle",959,1457.98305075134,7042.78234208138,693.817208812591
"Seattle",1901,1457.6281952303,5792.20189705526,788.406794015199
"Seattle",1156,1457.90883998951,6536.38752836485,682.028973911844
"Seattle",1881,1457.6357293178,19319.539234129,2050.37192621985
"Seattle",1709,1457.70052247026,11457.1245399518,1159.82182512177
"Seattle",1659,1457.719357689,9811.74814144359,1174.77129321588
"Seattle",1663,1457.7178508715,14294.1682462197,1601.26296991755
"Seattle",1485,1457.78490425021,12970.5246922655,1328.51055976885
"Seattle",1327,1457.84442354142,12995.4534858721,1359.30378405805
"Seattle",1290,1457.85836160329,12366.422881263,1305.76360575553
"Seattle",1650,1457.72274802837,7913.4093255201,910.563575960787
"Seattle",1256,1457.87116955203,9126.98853582341,1023.12766540061
"Seattle",1424,1457.80788321707,18253.5244575376,1954.01813325035
"Seattle",1420,1457.80939003457,8308.13068158623,881.468634282871
"Seattle",967,1457.98003711634,7879.96702567456,828.758877369501
"Seattle",1140,1457.9148672595,9858.60681146282,1045.11534021127
"Seattle",3626,1456.97838018383,9935.89304948682,1051.87835960099
"Seattle",877,1458.01394051007,11700.677911682,1198.48295801366
"Seattle",2964,1457.22775847992,16504.5492177431,1792.22983823326
"Seattle",757,1458.05914503504,7905.75884656151,832.382391312757
"Seattle",1509,1457.77586334521,11879.7118851774,1314.18119819688
"Seattle",1831,1457.65456453654,16191.5120231213,1700.65739736571
"Seattle",1835,1457.65305771904,18008.2743704117,1859.27247113408
"Seattle",2560,1457.37994704733,10890.1822488992,1266.39541022649
"Seattle",1080,1457.93746952199,9893.67252871828,1150.50835229699
"Seattle",1169,1457.90394283264,12089.415398292,1258.91399528132
"Seattle",1533,1457.76682244022,11919.5615185175,1524.86015545295
