"msa","empirical","homo","power","exp"
"Los Angeles",2127,1232.29801274965,7565.41162971776,815.572112463934
"Los Angeles",1982,1232.31150507724,9261.27080495941,989.285705027408
"Los Angeles",961,1232.4065096736,12404.7154452524,1256.61652714724
"Los Angeles",1823,1232.32630011232,12355.9473085495,1278.12277304722
"Los Angeles",663,1232.43423873306,12680.9585878533,1286.18547660846
"Los Angeles",988,1232.40399730915,8795.1720587296,925.929339886973
"Los Angeles",2233,1232.28814939293,17605.1092678597,1810.79662774817
"Los Angeles",787,1232.42270046671,8464.49756563822,919.220065469972
"Los Angeles",1248,1232.37980417002,17001.9449013294,1694.95778770767
"Los Angeles",1947,1232.31476184597,14303.4891097164,1462.20797746384
"Los Angeles",1859,1232.32295029306,13024.2806403275,1311.10449266408
"Los Angeles",1208,1232.38352619142,5705.65628516126,644.081060674548
"Los Angeles",1258,1232.37887366467,7173.50997039687,771.873937157976
"Los Angeles",2402,1232.27242385249,15520.1263823287,1569.08567910047
"Los Angeles",3723,1232.1495040956,18015.3622221397,1791.79859546864
"Los Angeles",3020,1232.21491862179,9504.41363658665,1023.36280324262
"Los Angeles",3248,1232.19370309978,14279.5817982558,1512.24309158686
"Los Angeles",660,1232.43451788467,19812.363342697,1962.19862749468
"Los Angeles",2282,1232.2835899167,15434.2882266402,1570.84616922024
"Los Angeles",1549,1232.35179595895,11772.3974667667,1214.26396265514
"Los Angeles",1106,1232.393017346,7427.25811444845,721.547528030169
"Los Angeles",638,1232.43656499644,8340.60530787595,887.636596708268
"Los Angeles",1738,1232.33420940781,15812.3453753326,1604.93505244957
"Los Angeles",1365,1232.36891725741,11616.7871069036,1215.7609939237
"Los Angeles",1008,1232.40213629845,4746.53354174698,553.079931600619
"Los Angeles",924,1232.4099525434,16689.2428318397,1679.14938540966
"Los Angeles",2186,1232.29252276808,5304.53693410287,594.579335647705
"Los Angeles",826,1232.41907149584,12564.4196058516,1265.24338839532
"Los Angeles",2598,1232.25418594761,11983.0093921863,1234.79287354476
"Los Angeles",3665,1232.15490102664,12830.8557355566,1368.0760941443
"Los Angeles",4151,1232.10967846657,12933.1504160398,1298.97611575337
"Los Angeles",1414,1232.36435778119,11648.2685239536,1180.77650861407
"Los Angeles",1747,1232.33337195299,8599.86920559885,919.51462802211
"Los Angeles",1573,1232.3495627461,7289.47825021249,777.957231843771
"Los Angeles",2008,1232.30908576333,9547.32052170536,990.583753776366
"Los Angeles",3021,1232.21482557125,17975.4017462301,1973.95721562899
"Los Angeles",1881,1232.32090318129,24689.1118650482,2460.20529141242
"Los Angeles",2072,1232.30313052908,13819.4539529219,1484.65917889065
"Los Angeles",2080,1232.3023861248,15078.4585857924,1561.01497831224
"Los Angeles",2297,1232.28219415868,14840.8110291936,1541.5583002378
"Los Angeles",1600,1232.34705038166,13670.6196983169,1439.67484238753
"Los Angeles",1101,1232.39348259868,36584.8885573627,3919.1336305508
"Los Angeles",45,1232.49174396377,38560.4772432511,4155.56670366364
"Los Angeles",3913,1232.13182449393,11313.5942862358,1208.73642552478
"Los Angeles",822,1232.41944369798,7208.30017492469,771.295747764288
"Los Angeles",893,1232.41283710998,8052.86084945523,831.601016850337
"Los Angeles",733,1232.4277251956,5290.73634831222,600.543171828945
"Los Angeles",826,1232.41907149584,7586.70146095564,772.519254407277
"Los Angeles",857,1232.41618692925,14652.44199368,1497.62213181886
