"msa","empirical","homo","power","exp"
"Miami",1612,1493.55240986498,9869.27076279863,907.059276164747
"Miami",1042,1493.69222234036,10295.2330491183,968.853430023669
"Miami",552,1493.81241201219,14287.2105363351,1392.92791853525
"Miami",1084,1493.68192036849,4929.9846589379,484.156125007264
"Miami",1465,1493.58846676652,6459.2481178826,601.87156306999
"Miami",999,1493.70276959728,9109.30270039845,847.021481235572
"Miami",2624,1493.30418139991,9669.46841472741,917.347794130551
"Miami",1277,1493.6345803549,6865.05527536761,606.409322824226
"Miami",1609,1493.55314572011,14927.4952063056,1378.82042792543
"Miami",1142,1493.66769383591,10693.033342396,987.318281501115
"Miami",632,1493.79278920862,21005.8072749001,1952.49867922462
"Miami",2207,1493.40646526348,8525.55230953802,808.641560739799
"Miami",236,1493.88992208626,10662.0765356909,1015.68833878327
"Miami",1772,1493.51316425785,8129.95269529819,758.314176586947
"Miami",2800,1493.26101123207,18460.6648926528,1663.25171298663
"Miami",3186,1493.16633120488,20347.1653852148,1820.98186581238
"Miami",2738,1493.27621890483,14783.2115276488,1371.88388651105
"Miami",2402,1493.35863467979,25775.0472956363,2260.51330408892
"Miami",1152,1493.66524098546,14389.9113070399,1312.64056286446
"Miami",4366,1492.87689485232,15282.764963159,1387.48791518136
"Miami",2640,1493.30025683919,8745.0630830378,852.85453623492
"Miami",889,1493.72975095218,9973.10272932481,975.532075640031
"Miami",2599,1493.31031352602,15608.3274127598,1413.10187107365
"Miami",1461,1493.5894479067,12497.4494460215,1129.10232742657
"Miami",545,1493.8141290075,13456.0656325148,1211.50794510222
"Miami",665,1493.78469480215,7253.02738691997,703.04486555044
"Miami",2677,1493.29118129255,11136.6156971682,1044.27302899391
"Miami",1865,1493.49035274871,9984.33562685143,960.635314986261
"Miami",1964,1493.4660695293,17423.3623535065,1585.24110805769
"Miami",954,1493.71380742428,15011.0149831541,1386.30954265107
"Miami",956,1493.71331685419,19065.0892060672,1785.4996538979
"Miami",1906,1493.48029606188,14022.8307818736,1260.88332311413
"Miami",1425,1493.59827816831,19178.4956695787,1741.00369550424
"Miami",5377,1492.6289116723,17383.2955232957,1635.45828418532
"Miami",1009,1493.70031674683,10534.6757646228,1000.38831355232
"Miami",2923,1493.23084117159,7534.55904967681,752.216373437678
"Miami",1183,1493.65763714908,7583.03032258882,715.184385523345
"Miami",918,1493.72263768589,7144.36828133057,667.721733727277
"Miami",613,1493.79744962447,10007.8204810988,969.527614985408
"Miami",595,1493.80186475527,11390.074928472,1069.62201265084
"Miami",1827,1493.4996735804,11800.4376565279,1148.77962072842
"Miami",3171,1493.17001048054,14173.2440053968,1311.65718059463
"Miami",1055,1493.68903363478,8726.18563051311,806.078279178511
"Miami",1943,1493.47122051524,11776.2350048939,1070.70395324919
"Miami",985,1493.7062035879,5050.04432606973,490.249963124586
"Miami",572,1493.8075063113,7142.00514007485,689.402785246175
"Miami",1585,1493.55903256118,7646.81047140282,757.74687348134
"Miami",1324,1493.6230519578,11344.6613032748,1016.34661383378
"Miami",1857,1493.49231502907,6268.39980931947,585.04335515077
"Miami",752,1493.76335500328,6565.5806090814,639.665060587906
"Miami",1934,1493.47342808064,16503.6291306714,1533.38344750393
"Miami",1114,1493.67456181716,7876.38694375301,757.131684436793
"Miami",1227,1493.64684460712,12855.3867501739,1239.69295819553
"Miami",1777,1493.51193783263,11183.124814041,1074.36633648761
"Miami",1928,1493.4748997909,16691.3076669471,1536.74612683218
"Miami",201,1493.89850706282,10048.1130542712,1043.09798925284
