"day","empirical","homo","power","exp"
2020-02-10,370,201.292029353963,1057.55263238405,100.122670761503
2020-02-10,170,201.336823976917,1411.99686370904,135.884401815955
2020-02-10,114,201.349366471344,1814.50399397424,183.951735275928
2020-02-10,167,201.337495896261,872.188484636423,83.7816304811791
2020-02-10,232,201.322937643801,958.89934422314,89.2339088581728
2020-02-10,155,201.340183573638,1534.12649815807,140.824944016365
2020-02-10,245,201.320025993309,1310.02268840089,123.779771578274
2020-02-10,83,201.356309637901,637.599287141389,56.683705150287
2020-02-10,223,201.324953401834,1637.82722959388,153.095146350206
2020-02-10,118,201.348470578885,1169.63053992502,109.097814933886
2020-02-10,89,201.354965799213,2354.69836498221,216.857659577967
2020-02-10,148,201.341751385442,802.879186863766,77.6123391173822
2020-02-10,72,201.358773342164,1188.27410600829,109.750733606427
2020-02-10,71,201.358997315279,694.230902586788,65.2277884794466
2020-02-10,411,201.282846456258,1633.50322408697,148.235159336466
2020-02-10,203,201.329432864129,1817.09202518304,164.822731606806
2020-02-10,210,201.327865052326,1617.83221513311,148.575501357817
2020-02-10,165,201.33794384249,2246.71323261426,200.298853062367
2020-02-10,116,201.348918525114,1122.21428368274,103.883447854587
2020-02-10,309,201.305691713964,1368.57791327473,125.621152590484
2020-02-10,213,201.327193132982,840.898069849204,82.4987251184494
2020-02-10,107,201.350934283147,1023.31791237288,98.0885622012998
2020-02-10,244,201.320249966424,1839.04574055528,164.723368248041
2020-02-10,160,201.339063708064,1404.6592825932,127.071216503842
2020-02-10,124,201.347126740196,1140.44391508504,104.951574349623
2020-02-10,127,201.346454820852,1008.57023971178,97.0971118146215
2020-02-10,228,201.32383353626,1089.01070106304,102.211806401488
2020-02-10,229,201.323609563145,1014.23014480452,96.0044287674325
2020-02-10,169,201.337047950031,1568.08267318758,144.285537403926
2020-02-10,116,201.348918525114,1537.88010253311,142.863308477959
2020-02-10,144,201.342647277901,1814.2673612501,171.543846470354
2020-02-10,228,201.32383353626,1167.63223145413,107.107983483576
2020-02-10,165,201.33794384249,1829.83612269183,167.10149941732
2020-02-10,399,201.285534133635,1918.92901735026,179.10733872259
2020-02-10,93,201.354069906754,1090.45300137205,105.078494201848
2020-02-10,211,201.327641079211,1088.63040157864,102.458998201181
2020-02-10,163,201.33839178872,811.745666620543,75.3576800883569
2020-02-10,75,201.35810142282,728.604104916942,69.9312068831267
2020-02-10,55,201.362580885115,1046.70714487092,100.523324585089
2020-02-10,122,201.347574686425,1239.74677858647,115.505970950126
2020-02-10,339,201.298972520521,1743.27572745774,174.824857741703
2020-02-10,352,201.296060870029,1454.82033941472,135.362167042972
2020-02-10,184,201.33368835331,914.168717281777,84.625217527122
2020-02-10,195,201.331224649047,1063.18778224477,97.3058134060411
2020-02-10,161,201.33883973495,562.18463134143,54.5877362880902
2020-02-10,151,201.341079466097,922.735982331524,87.398063484958
2020-02-10,213,201.327193132982,1117.80818426396,110.508569927754
2020-02-10,207,201.32853697167,1987.41703224785,178.669608736352
2020-02-10,203,201.329432864129,778.922550785326,75.5295442558005
2020-02-10,107,201.350934283147,834.257616089242,81.0277964519574
2020-02-10,245,201.320025993309,2394.42156757486,225.385414188512
2020-02-10,189,201.332568487736,1387.13248703778,134.337465338993
2020-02-10,61,201.361237046426,1222.9633794946,118.313707529494
2020-02-10,190,201.332344514621,1217.26216320006,118.53475154496
2020-02-10,164,201.338167815605,1652.63269898369,156.138561750419
2020-02-10,70,201.359221288393,1470.31088237016,155.65956757082
2020-02-10,211,201.327641079211,1359.43103446634,118.885760059796
2020-02-10,359,201.294493058226,1152.71377982458,108.583673178409
2020-02-10,50,201.363700750689,966.642279734687,85.4167725975778
2020-02-10,399,201.285534133635,617.642279734687,56.1032014070351
2020-02-10,84,201.356085664787,459.880891255896,43.3556312755977
2020-02-10,112,201.349814417573,762.796120500456,69.6273117263573
2020-02-10,58,201.361908965771,496.954377202417,45.6212661159969
2020-02-10,239,201.321369831998,567.676270068428,51.028972716724
2020-02-10,103,201.351830175606,666.704371629825,63.5386697603985
2020-02-10,54,201.36280485823,895.73997386637,83.6682055055696
2020-02-10,144,201.342647277901,832.513196249497,79.2805871360171
2020-02-10,333,201.30031635921,1722.44695716022,158.61996734499
2020-02-10,204,201.329208891015,1836.58798463153,172.304325106762
2020-02-10,193,201.331672595277,911.338291303716,87.9895977320964
2020-02-10,30,201.368180212984,900.879936180785,83.7970784378297
2020-02-10,219,201.325849294293,1400.05678132228,124.430050105611
2020-02-10,40,201.365940481836,1231.50275210492,115.730565435078
2020-02-10,144,201.342647277901,407.930757875535,39.6394628707848
2020-02-10,60,201.361461019541,526.388347755991,49.1648679595647
2020-02-10,304,201.306811579538,2435.03595764957,223.877372236363
2020-02-10,165,201.33794384249,1448.48115127457,140.526647568106
2020-02-10,211,201.327641079211,2855.10479996573,273.615057847013
2020-02-10,265,201.315546531014,2034.44134325815,185.346528616314
2020-02-10,121,201.34779865954,2744.52946674668,248.341956935257
2020-02-10,187,201.333016433966,1335.00806057083,128.495443001313
2020-02-10,277,201.312858853637,2489.86963471284,241.717210357534
2020-02-10,681,201.222373715271,3152.45115833546,291.268305572623
2020-02-10,465,201.27075190806,3206.54880219691,330.956824618228
2020-02-10,295,201.308827337571,5030.78864517641,460.483778677117
2020-02-10,456,201.272767666093,2787.98602933128,254.995245135909
2020-02-10,230,201.323385590031,2715.66974584171,247.535719148039
2020-02-10,357,201.294941004455,3402.53290970973,306.869721060999
2020-02-10,161,201.33883973495,1638.39686578291,150.002785623669
