"day","empirical","exp"
2020-02-10,66,147.20967433215
2020-02-10,235,107.293996547987
2020-02-10,59,27.724957077282
2020-02-10,99,45.9198100336641
2020-02-10,132,113.809993062689
2020-02-10,107,64.9984548980101
2020-02-10,64,35.7296627130407
2020-02-10,45,46.0821823553594
2020-02-10,78,48.6477807071001
2020-02-10,116,69.8475400400891
2020-02-10,75,49.2129186787615
2020-02-10,39,75.5602885265304
2020-02-10,162,114.310188761706
2020-02-10,122,99.3484355840044
2020-02-10,108,84.9316600283196
2020-02-10,144,249.617096702936
2020-02-10,148,98.6133902903468
2020-02-10,152,95.0645813763382
2020-02-10,132,122.772254513814
2020-02-10,172,52.3752640200522
2020-02-10,136,63.8417580571123
2020-02-10,203,144.793080462902
2020-02-10,249,65.0550223684998
2020-02-10,58,42.6491388640687
2020-02-10,110,58.1027568507697
2020-02-10,57,46.9002089347885
2020-02-10,50,68.6463692337892
2020-02-10,140,69.3711507000642
2020-02-10,208,132.76503670883
2020-02-10,79,31.3092215050265
2020-02-10,54,64.8801536434129
2020-02-10,32,45.9862526689311
2020-02-10,85,30.2093967755346
2020-02-10,79,53.6826566135886
2020-02-10,108,83.9456371035917
2020-02-10,265,209.955293340276
2020-02-10,173,80.2750293316723
2020-02-10,157,69.7969036056316
2020-02-10,118,57.6753642627317
2020-02-10,227,170.785461160182
2020-02-10,182,93.9947430313238
2020-02-10,89,84.4626394312684
2020-02-10,63,64.6177109682312
2020-02-10,42,46.0373014500985
2020-02-10,220,196.106817689123
2020-02-10,190,88.9488494301692
2020-02-10,49,46.4486556026596
2020-02-10,83,84.9060118095153
2020-02-10,222,63.1284872931083
2020-02-10,36,64.9232495187852
2020-02-10,50,76.7965963893931
2020-02-10,88,95.4747070227178
2020-02-10,221,146.992393404897
2020-02-10,138,62.4332495081242
2020-02-10,210,71.4279805256899
2020-02-10,351,104.986394513789
2020-02-10,150,73.8137297268081
2020-02-10,159,75.0103807447105
2020-02-10,175,63.9227474287184
2020-02-10,144,104.999713778683
2020-02-10,169,141.018925588354
2020-02-10,288,167.159020946928
2020-02-10,43,36.3614899991139
2020-02-10,129,113.920921476892
2020-02-10,143,78.051493556623
2020-02-10,568,295.205180704522
2020-02-10,98,102.455910716658
2020-02-10,161,103.920395404047
2020-02-10,294,109.668722637759
2020-02-10,243,195.390850586213
2020-02-10,192,78.7163574401264
2020-02-10,93,57.0799224552127
2020-02-10,112,99.3125107722572
2020-02-10,75,58.8365081559757
2020-02-10,205,76.2573753139128
2020-02-10,189,112.132813731508
2020-02-10,125,106.771428902741
2020-02-10,75,67.5746159922022
2020-02-10,362,196.575599387136
2020-02-10,129,120.974676697792
2020-02-10,97,64.1467991024327
2020-02-10,200,71.2938756724527
2020-02-10,244,95.7923204710889
2020-02-10,86,109.142918995411
2020-02-10,78,58.6812894293636
2020-02-10,95,96.9248010225955
2020-02-10,68,85.4190567893488
2020-02-10,351,252.669897687662
2020-02-10,326,131.831358771392
2020-02-10,129,147.783545776606
2020-02-10,151,109.719886749046
2020-02-10,204,63.1887957810466
2020-02-10,196,132.778468876879
2020-02-10,145,42.4628398524994
2020-02-10,173,130.39347676132
2020-02-10,114,80.264437919029
2020-02-10,187,98.5788172023488
2020-02-10,79,106.805986665161
2020-02-10,172,101.592514921309
2020-02-10,78,81.7601422787422
2020-02-10,117,124.451716796937
2020-02-10,144,143.335899088719
2020-02-10,114,85.4567792612733
2020-02-10,356,121.811601734426
2020-02-10,94,51.7784461877848
2020-02-10,135,141.969088238199
2020-02-10,219,121.243437062456
2020-02-10,154,92.836219239371
2020-02-10,90,148.564559114651
2020-02-10,452,348.059811509226
2020-02-10,189,95.8064281251315
2020-02-10,208,106.438389152336
2020-02-10,83,52.6731878782043
2020-02-10,151,114.059409848523
2020-02-10,64,73.6511434922452
2020-02-10,101,53.3681035431583
2020-02-10,31,47.2590555032269
2020-02-10,108,150.544212972405
2020-02-10,215,139.797342348838
2020-02-10,135,138.790750710913
2020-02-10,1358,507.256886025672
2020-02-10,133,65.3155785956066
2020-02-10,358,134.011659071354
2020-02-10,307,264.44477346862
2020-02-10,185,222.075045154394
2020-02-10,203,80.72427600752
2020-02-10,177,132.290899056985
2020-02-10,42,30.5684110309983
2020-02-10,228,57.6962285253926
2020-02-10,175,75.1886583605888
2020-02-10,35,73.7685402150814
2020-02-10,173,57.4278347428795
2020-02-10,210,67.5765416232644
2020-02-10,166,71.0845389740201
2020-02-10,118,67.5942601237741
2020-02-10,179,89.2190539018446
2020-02-10,90,111.568979968566
2020-02-10,112,81.6333297012933
2020-02-10,9,74.4615183974259
2020-02-10,155,83.8154588050606
2020-02-10,139,67.5435756119033
2020-02-10,149,74.860434215561
2020-02-10,155,94.3987242898196
2020-02-10,42,16.6766943832511
2020-02-10,67,59.8321522108152
2020-02-10,63,86.2633832660896
2020-02-10,142,100.960939268181
2020-02-10,368,137.455615592244
2020-02-10,179,148.552515195372
2020-02-10,174,74.7148592854151
2020-02-10,745,292.449141372811
2020-02-10,117,128.30206064676
2020-02-10,170,155.84661943929
2020-02-10,38,60.4842957958781
2020-02-10,154,99.7403956218685
2020-02-10,234,130.552704786508
2020-02-10,281,137.911029659429
2020-02-10,114,42.0707826111921
2020-02-10,125,84.1032779821334
2020-02-10,49,121.451504754264
2020-02-10,193,90.3941225923083
2020-02-10,195,144.206302226923
2020-02-10,208,120.685477242349
2020-02-10,67,43.1412366534758
2020-02-10,743,364.488008084905
2020-02-10,121,127.521763729753
2020-02-10,130,76.9788975808588
2020-02-10,71,32.1001793642722
2020-02-10,92,62.0398387596615
2020-02-10,140,45.1914290033901
2020-02-10,18,165.761173009559
2020-02-10,152,129.935339902932
2020-02-10,171,76.0469626951251
2020-02-10,106,49.5823161778868
2020-02-10,184,123.254256751782
2020-02-10,93,82.4467063417778
2020-02-10,60,18.6809129945407
2020-02-10,65,50.9399182025645
2020-02-10,71,31.1805546866717
2020-02-10,90,126.519298771802
2020-02-10,146,168.293643098342
2020-02-10,126,121.676145710792
2020-02-10,258,162.985320603402
2020-02-10,161,105.793377346886
2020-02-10,248,128.014045770033
2020-02-10,134,52.5043376017778
2020-02-10,171,80.1037460983321
2020-02-10,194,70.7963138134843
2020-02-10,74,142.422009591063
2020-02-10,38,107.04312097016
2020-02-10,155,124.912346527882
2020-02-10,85,56.2489520516002
2020-02-10,112,95.1914034484989
2020-02-10,53,31.7628976578236
2020-02-10,450,113.181595206763
2020-02-10,26,37.8225477310181
2020-02-10,156,48.4022613374497
2020-02-10,86,51.3887535245928
2020-02-10,77,38.4427839252426
2020-02-10,74,38.7267097107332
2020-02-10,139,74.7744198212257
2020-02-10,103,96.5524452363762
2020-02-10,107,87.0501957592818
2020-02-10,209,74.3529880850416
2020-02-10,180,49.1062414810008
2020-02-10,116,70.7963752131571
