"day","r2_homo","r2_power","r2_exp","event","msa"
"2020-02-10",0.134482419824684,-59.5623844589876,0.489391060644415,"COVID-19","Atlanta"
"2020-02-11",0.157853550177875,-58.2717188490125,0.48833060369559,"COVID-19","Atlanta"
"2020-02-12",0.131140949498909,-58.1261217254755,0.489183468266184,"COVID-19","Atlanta"
"2020-02-13",0.104262562803121,-56.7817853557782,0.498398976046338,"COVID-19","Atlanta"
"2020-02-14",0.175816017176002,-56.9428724655595,0.50302445022659,"COVID-19","Atlanta"
"2020-02-15",0.154171081447689,-57.6166675271131,0.493963713778047,"COVID-19","Atlanta"
"2020-02-16",0.102598066484466,-57.5633830053729,0.478456854075553,"COVID-19","Atlanta"
"2020-03-30",0.157566189040072,-61.6199408492086,0.471850117432841,"COVID-19","Atlanta"
"2020-03-31",0.0051076155052644,-60.4869097855254,0.455396120529795,"COVID-19","Atlanta"
"2020-04-01",0.169410355430052,-62.6209216974089,0.477413832859991,"COVID-19","Atlanta"
"2020-04-02",0.154253821246325,-61.9533761607067,0.46256148394735,"COVID-19","Atlanta"
"2020-04-03",0.154577797544629,-61.8866027357014,0.459531499594247,"COVID-19","Atlanta"
"2020-04-04",0.117392567517115,-61.756770960159,0.399578290502922,"COVID-19","Atlanta"
"2020-04-05",0.098773267433041,-60.4724847869509,0.358424325496452,"COVID-19","Atlanta"
"2020-02-10",-0.0986064841583734,-103.380801005648,0.170107477690184,"COVID-19","Boston"
"2020-02-11",-0.151294028985163,-101.705615272448,0.147454759641684,"COVID-19","Boston"
"2020-02-12",-0.152356633726796,-99.0188923759462,0.154404811645168,"COVID-19","Boston"
"2020-02-13",-0.242738152023793,-100.397192961047,0.114771966466329,"COVID-19","Boston"
"2020-02-14",-0.113058164248742,-97.2388216411888,0.198645965446103,"COVID-19","Boston"
"2020-02-15",-0.194049235778754,-89.314580353102,0.168256049375766,"COVID-19","Boston"
"2020-02-16",-0.229948001715664,-84.6829173023228,0.119543334709713,"COVID-19","Boston"
"2020-03-30",-0.587313845084215,-70.7388266516958,-0.132245579327296,"COVID-19","Boston"
"2020-03-31",-0.651651699443804,-74.0141066463862,-0.0990882471238672,"COVID-19","Boston"
"2020-04-01",-0.482263941356644,-80.1459999732853,-0.0328641999779837,"COVID-19","Boston"
"2020-04-02",-0.615967044259509,-74.1763369417687,-0.149359476682849,"COVID-19","Boston"
"2020-04-03",-0.515435904713281,-71.2786302777111,-0.0795653994855074,"COVID-19","Boston"
"2020-04-04",-0.426746076483314,-75.4982424398146,0.00431173545340147,"COVID-19","Boston"
"2020-04-05",-0.471527995806634,-67.736174078232,-0.119077311536992,"COVID-19","Boston"
"2020-02-10",-0.0732927712816944,-108.187014842088,0.221746871682469,"COVID-19","Chicago"
"2020-02-11",-0.0719362249197057,-105.081939048097,0.222037568690344,"COVID-19","Chicago"
"2020-02-12",-0.0508627141604638,-104.536795377364,0.212075441469671,"COVID-19","Chicago"
"2020-02-13",-0.0737051757826244,-98.4430885438773,0.217787576169491,"COVID-19","Chicago"
"2020-02-14",-0.0445399689745263,-97.3308182213283,0.251856434890461,"COVID-19","Chicago"
"2020-02-15",-0.0889862407247646,-93.6567481766567,0.247640278149069,"COVID-19","Chicago"
"2020-02-16",-0.140014052471303,-92.914136433403,0.224736159458097,"COVID-19","Chicago"
"2020-03-30",-0.312534264607722,-96.3311062179742,0.12143768179206,"COVID-19","Chicago"
"2020-03-31",-0.310007249795593,-95.2429393079778,0.126256497484038,"COVID-19","Chicago"
"2020-04-01",-0.243178175487418,-95.3712572986982,0.0960790798650305,"COVID-19","Chicago"
"2020-04-02",-0.21275335632885,-79.3075920703086,0.082263008808198,"COVID-19","Chicago"
"2020-04-03",-0.194998526364412,-84.1802904632468,0.119449005623038,"COVID-19","Chicago"
"2020-04-04",-0.25249215724503,-83.5196798736739,0.0776565259343243,"COVID-19","Chicago"
"2020-04-05",-0.243809846495086,-79.436813435174,0.0509151557757831,"COVID-19","Chicago"
"2020-02-10",0.0629293556309274,-80.3129187151104,0.44767069499596,"COVID-19","Dallas"
"2020-02-11",0.0622691266308029,-75.4846974940214,0.450982688761277,"COVID-19","Dallas"
"2020-02-12",0.0137145809794883,-74.851439320168,0.39895134373024,"COVID-19","Dallas"
"2020-02-13",0.0638415180489569,-74.0087310196258,0.449019921998976,"COVID-19","Dallas"
"2020-02-14",0.0777639834027605,-75.8936819891984,0.460679773149268,"COVID-19","Dallas"
"2020-02-15",0.0776862001295127,-74.0740301974333,0.447925975593814,"COVID-19","Dallas"
"2020-02-16",0.0727194614370238,-73.6772972983364,0.449308493489751,"COVID-19","Dallas"
"2020-03-30",-0.0470142328838159,-80.3414911685979,0.335327710346449,"COVID-19","Dallas"
"2020-03-31",-0.00414433007271842,-79.3213828242096,0.381166783318517,"COVID-19","Dallas"
"2020-04-01",0.0147389769460081,-78.3602353917532,0.358632381057306,"COVID-19","Dallas"
"2020-04-02",-0.00866703452780038,-70.886466472203,0.290383799058489,"COVID-19","Dallas"
"2020-04-03",-0.00323920194121041,-72.682354989442,0.30903309366556,"COVID-19","Dallas"
"2020-04-04",-0.0303281621083067,-70.272597803991,0.283919012185223,"COVID-19","Dallas"
"2020-04-05",-0.0650894841411747,-68.0511287643253,0.218291439462951,"COVID-19","Dallas"
"2020-02-10",-0.0435544420150613,-54.2955535896039,0.4647764913152,"COVID-19","Houston"
"2020-02-11",-0.0397898163102814,-52.0109058387382,0.475057548379928,"COVID-19","Houston"
"2020-02-12",-0.0242915925917222,-52.1897368188048,0.47429760030981,"COVID-19","Houston"
"2020-02-13",-0.0404821965478213,-50.6959977220562,0.478960847827156,"COVID-19","Houston"
"2020-02-14",-0.0121551083112263,-51.1331617248124,0.485472336161123,"COVID-19","Houston"
"2020-02-15",-0.059771567139596,-50.0767813364485,0.471174083927995,"COVID-19","Houston"
"2020-02-16",-0.033008237895402,-50.2060516403669,0.471047064826418,"COVID-19","Houston"
"2020-03-30",-0.0685725212181896,-61.1371962147407,0.488024414418947,"COVID-19","Houston"
"2020-03-31",-0.0656918671671771,-58.9803910623499,0.500990473085693,"COVID-19","Houston"
"2020-04-01",-0.0953845787210195,-60.8642339466996,0.451488415714286,"COVID-19","Houston"
"2020-04-02",-0.0945755145299969,-60.6984372023978,0.457862993905549,"COVID-19","Houston"
"2020-04-03",-0.108374444208245,-60.3338560469233,0.369313232831639,"COVID-19","Houston"
"2020-04-04",-0.112012166240423,-59.7338778668384,0.425803016431331,"COVID-19","Houston"
"2020-04-05",-0.123134307510819,-59.8652349298148,0.405981919096834,"COVID-19","Houston"
"2020-02-10",-0.125091740333087,-107.215755985504,0.19540888919782,"COVID-19","Los Angeles"
"2020-02-11",-0.121509410273164,-104.509352662653,0.1959210182603,"COVID-19","Los Angeles"
"2020-02-12",-0.117241615833885,-103.738081738619,0.203166174182659,"COVID-19","Los Angeles"
"2020-02-13",-0.113505147349107,-101.697229805556,0.209021243354544,"COVID-19","Los Angeles"
"2020-02-14",-0.112068840201633,-104.61463569561,0.206225748660673,"COVID-19","Los Angeles"
"2020-02-15",-0.127869691198844,-101.971074868343,0.196898074058271,"COVID-19","Los Angeles"
"2020-02-16",-0.130470116004925,-99.0559333485033,0.167670872770243,"COVID-19","Los Angeles"
"2020-03-30",-0.62897942795136,-104.234669659387,-0.0259928483148475,"COVID-19","Los Angeles"
"2020-03-31",-0.628850794070716,-101.311146725765,-0.0850468380194869,"COVID-19","Los Angeles"
"2020-04-01",-0.246452074576103,-104.280682932428,-0.0389194433074169,"COVID-19","Los Angeles"
"2020-04-02",-0.227934355657986,-99.6626382454256,-0.00922412882100754,"COVID-19","Los Angeles"
"2020-04-03",-0.247037925448295,-102.130487403661,-0.0264566798130126,"COVID-19","Los Angeles"
"2020-04-04",-0.236452403912813,-98.3197526747447,-0.0104001900426665,"COVID-19","Los Angeles"
"2020-04-05",-0.586175529562458,-90.4272263581151,-0.16058685077482,"COVID-19","Los Angeles"
"2020-02-10",-0.0799480265628323,-90.3666347343173,0.151278665682106,"COVID-19","Miami"
"2020-02-11",-0.102700324972181,-84.1494505414438,0.0354752120090632,"COVID-19","Miami"
"2020-02-12",-0.0958584095729111,-84.1769900352755,0.199856994259942,"COVID-19","Miami"
"2020-02-13",-0.088509272106432,-81.3162642668833,0.209543402165978,"COVID-19","Miami"
"2020-02-14",-0.0751486984101748,-85.2290156409227,0.201471956748607,"COVID-19","Miami"
"2020-02-15",-0.0904687357020482,-82.3696498766016,0.138432055512349,"COVID-19","Miami"
"2020-02-16",-0.0884176682438489,-84.4812052150571,0.182073236287181,"COVID-19","Miami"
"2020-03-30",-0.322822054411535,-105.014595881971,0.179982333516062,"COVID-19","Miami"
"2020-03-31",-0.334428808836822,-103.255313668341,0.162614745486658,"COVID-19","Miami"
"2020-04-01",-0.253139500246655,-102.276660263306,0.132385855072392,"COVID-19","Miami"
"2020-04-02",-0.266553665099993,-101.670649270805,0.151668712235498,"COVID-19","Miami"
"2020-04-03",-0.303547912832433,-100.117330696209,0.0968630992415767,"COVID-19","Miami"
"2020-04-04",-0.282184807748931,-102.191821809628,0.106241005825653,"COVID-19","Miami"
"2020-04-05",-0.427653834571459,-96.9875867690139,-0.0321356555352681,"COVID-19","Miami"
"2020-02-10",-0.172790803028054,-107.901796672657,-0.186021553355449,"COVID-19","New York"
"2020-02-11",-0.234848888037902,-105.929174785714,-0.00804354926541939,"COVID-19","New York"
"2020-02-12",-0.143710040497877,-103.911249880945,0.050442114129098,"COVID-19","New York"
"2020-02-13",-0.116256624579749,-101.074709737863,0.0948864079299963,"COVID-19","New York"
"2020-02-14",-0.109962972466922,-98.4224229107013,0.118376928562565,"COVID-19","New York"
"2020-02-15",-0.148754052767191,-92.09643117589,0.0960443265270007,"COVID-19","New York"
"2020-02-16",-0.170473882281845,-92.2831335784931,-0.0340115380114823,"COVID-19","New York"
"2020-03-30",-0.448693038706513,-87.7956161176439,-0.181703579954233,"COVID-19","New York"
"2020-03-31",-0.378169200119463,-87.1398266517255,-0.0686942529416545,"COVID-19","New York"
"2020-04-01",-0.348220623811243,-88.1281089689131,-0.178571875565893,"COVID-19","New York"
"2020-04-02",-0.400807656590372,-83.5716157901021,-0.220277028879996,"COVID-19","New York"
"2020-04-03",-0.372591290050669,-83.6169999108875,-0.142473778251139,"COVID-19","New York"
"2020-04-04",-0.282796059481881,-82.4163333731245,-0.0956025387538866,"COVID-19","New York"
"2020-04-05",-0.422498788376742,-76.2205669452548,-0.189706281303772,"COVID-19","New York"
"2020-02-10",-0.0787431574602768,-99.9308185229067,0.147492584190043,"COVID-19","Philadelphia"
"2020-02-11",0.00982233865291182,-94.401694920039,0.240168364086967,"COVID-19","Philadelphia"
"2020-02-12",-0.107758861247569,-95.3332454635979,0.165880446993221,"COVID-19","Philadelphia"
"2020-02-13",-0.0797846531855269,-92.2070009419703,0.169691020985633,"COVID-19","Philadelphia"
"2020-02-14",-0.120307167156709,-94.6326363921983,0.146583593828472,"COVID-19","Philadelphia"
"2020-02-15",-0.0016032997750397,-89.2120363817178,0.262730436170899,"COVID-19","Philadelphia"
"2020-02-16",-0.130752661132184,-85.4443428836322,0.234724891333399,"COVID-19","Philadelphia"
"2020-03-30",-0.370463172790254,-85.9422463741331,-0.00517359212447377,"COVID-19","Philadelphia"
"2020-03-31",-0.431426487091697,-86.0334959116878,-0.0512457146881478,"COVID-19","Philadelphia"
"2020-04-01",-0.303860028114264,-91.9488310552974,0.0226229189213196,"COVID-19","Philadelphia"
"2020-04-02",-0.362435398323717,-82.6077743869789,-0.00697188925962577,"COVID-19","Philadelphia"
"2020-04-03",-0.322427175906393,-84.5789890681179,-0.000369350411663305,"COVID-19","Philadelphia"
"2020-04-04",-0.378651461824074,-80.4089909210439,0.00696732407887424,"COVID-19","Philadelphia"
"2020-04-05",-0.309083803766608,-76.0196130401765,-0.0633261164459926,"COVID-19","Philadelphia"
