"day","lag","rho","error","index","county","event","msa","week","period"
2020-02-10,3,0.0852117606577751,52.7512391658018,"homo",13171,"COVID-19","Atlanta","weekday","before"
2020-02-11,3,0.0855130883591737,47.271473265787,"homo",13171,"COVID-19","Atlanta","weekday","before"
2020-02-12,3,0.0856808738767642,48.7028508112798,"homo",13171,"COVID-19","Atlanta","weekday","before"
2020-02-13,3,0.0853610262821272,50.834011848829,"homo",13171,"COVID-19","Atlanta","weekday","before"
2020-02-14,3,0.0856844514623627,54.1105928839738,"homo",13171,"COVID-19","Atlanta","weekday","before"
2020-02-15,3,0.0855878675312139,44.0897125420173,"homo",13171,"COVID-19","Atlanta","weekend","before"
2020-02-16,3,0.084501811932438,43.8338475004585,"homo",13171,"COVID-19","Atlanta","weekend","before"
2020-03-30,3,0.0824958690755271,42.7004894988251,"homo",13171,"COVID-19","Atlanta","weekday","during"
2020-03-31,3,0.0829770721696481,39.8355096530592,"homo",13171,"COVID-19","Atlanta","weekday","during"
2020-04-01,3,0.0848914346176404,44.8280775796641,"homo",13171,"COVID-19","Atlanta","weekday","during"
2020-04-02,3,0.0851965313710492,43.5873380032046,"homo",13171,"COVID-19","Atlanta","weekday","during"
2020-04-03,3,0.0841570562159488,46.2995357839684,"homo",13171,"COVID-19","Atlanta","weekday","during"
2020-04-04,3,0.0838659648342786,42.5376147013902,"homo",13171,"COVID-19","Atlanta","weekend","during"
2020-04-05,3,0.0829527453291697,40.9354905886018,"homo",13171,"COVID-19","Atlanta","weekend","during"
2020-02-10,3,4.99995373518245,375.097985201715,"power",13171,"COVID-19","Atlanta","weekday","before"
2020-02-11,3,4.99995347496494,344.91235115994,"power",13171,"COVID-19","Atlanta","weekday","before"
2020-02-12,3,4.99995385317502,360.272112165362,"power",13171,"COVID-19","Atlanta","weekday","before"
2020-02-13,3,4.99995351956715,365.16036004058,"power",13171,"COVID-19","Atlanta","weekday","before"
2020-02-14,3,4.99995332599273,392.823160986968,"power",13171,"COVID-19","Atlanta","weekday","before"
2020-02-15,3,4.99995426818987,331.576657708028,"power",13171,"COVID-19","Atlanta","weekend","before"
2020-02-16,3,4.99995403711051,311.117698002816,"power",13171,"COVID-19","Atlanta","weekend","before"
2020-03-30,3,4.99995398948294,288.854271546952,"power",13171,"COVID-19","Atlanta","weekday","during"
2020-03-31,3,4.99995361104562,272.711052137785,"power",13171,"COVID-19","Atlanta","weekday","during"
2020-04-01,3,4.99995396797675,320.754733722172,"power",13171,"COVID-19","Atlanta","weekday","during"
2020-04-02,3,4.99995439088383,321.466753125571,"power",13171,"COVID-19","Atlanta","weekday","during"
2020-04-03,3,4.99995399241058,323.085236480435,"power",13171,"COVID-19","Atlanta","weekday","during"
2020-04-04,3,4.99995427402066,297.264556707423,"power",13171,"COVID-19","Atlanta","weekend","during"
2020-04-05,3,4.99995407648154,283.721383109829,"power",13171,"COVID-19","Atlanta","weekend","during"
2020-02-10,3,0.563928780682618,55.4362183572529,"exp",13171,"COVID-19","Atlanta","weekday","before"
2020-02-11,3,0.564076904214428,50.4701726401415,"exp",13171,"COVID-19","Atlanta","weekday","before"
2020-02-12,3,0.564097472066611,52.0024650112027,"exp",13171,"COVID-19","Atlanta","weekday","before"
2020-02-13,3,0.562380263936802,54.6741736848862,"exp",13171,"COVID-19","Atlanta","weekday","before"
2020-02-14,3,0.563257251307891,58.632345374949,"exp",13171,"COVID-19","Atlanta","weekday","before"
2020-02-15,3,0.564391251346141,46.3194250422103,"exp",13171,"COVID-19","Atlanta","weekend","before"
2020-02-16,3,0.561598488863547,45.6520425103171,"exp",13171,"COVID-19","Atlanta","weekend","before"
2020-03-30,3,0.557374279828251,43.1287052476526,"exp",13171,"COVID-19","Atlanta","weekday","during"
2020-03-31,3,0.560172435139464,40.3417975057685,"exp",13171,"COVID-19","Atlanta","weekday","during"
2020-04-01,3,0.565544904391095,45.3062155744981,"exp",13171,"COVID-19","Atlanta","weekday","during"
2020-04-02,3,0.565473514759791,44.8287936731079,"exp",13171,"COVID-19","Atlanta","weekday","during"
2020-04-03,3,0.563148935060903,46.5978637830435,"exp",13171,"COVID-19","Atlanta","weekday","during"
2020-04-04,3,0.564288329646199,41.4624552517194,"exp",13171,"COVID-19","Atlanta","weekend","during"
2020-04-05,3,0.559135779746356,41.0550716674229,"exp",13171,"COVID-19","Atlanta","weekend","during"
2020-02-10,11,0.00691103157353263,81.7708001778801,"homo",13063,"COVID-19","Atlanta","weekday","before"
2020-02-11,11,0.00690819821536919,78.3568183986061,"homo",13063,"COVID-19","Atlanta","weekday","before"
2020-02-12,11,0.00689155270124609,80.2112612829961,"homo",13063,"COVID-19","Atlanta","weekday","before"
2020-02-13,11,0.00690151867118881,79.9103731755467,"homo",13063,"COVID-19","Atlanta","weekday","before"
2020-02-14,11,0.00691875860052851,80.9734558756507,"homo",13063,"COVID-19","Atlanta","weekday","before"
2020-02-15,11,0.0068612904267184,76.4932186578952,"homo",13063,"COVID-19","Atlanta","weekend","before"
2020-02-16,11,0.00687046565996416,68.2864419684149,"homo",13063,"COVID-19","Atlanta","weekend","before"
2020-03-30,11,0.0067400060359927,58.2272266772095,"homo",13063,"COVID-19","Atlanta","weekday","during"
2020-03-31,11,0.00672935346066191,56.5760662392454,"homo",13063,"COVID-19","Atlanta","weekday","during"
2020-04-01,11,0.00682109655097793,68.4118012966922,"homo",13063,"COVID-19","Atlanta","weekday","during"
2020-04-02,11,0.00677167179021497,70.1923910512195,"homo",13063,"COVID-19","Atlanta","weekday","during"
2020-04-03,11,0.00678224649664634,72.1320515361888,"homo",13063,"COVID-19","Atlanta","weekday","during"
2020-04-04,11,0.00672874112309119,67.141394637621,"homo",13063,"COVID-19","Atlanta","weekend","during"
2020-04-05,11,0.00673045676674569,60.6079230121761,"homo",13063,"COVID-19","Atlanta","weekend","during"
2020-02-10,11,4.99992705798269,726.740678071443,"power",13063,"COVID-19","Atlanta","weekday","before"
2020-02-11,11,4.99992707319521,700.070413485645,"power",13063,"COVID-19","Atlanta","weekday","before"
2020-02-12,11,4.99992704612209,704.763087096254,"power",13063,"COVID-19","Atlanta","weekday","before"
2020-02-13,11,4.99992704962419,707.269753129591,"power",13063,"COVID-19","Atlanta","weekday","before"
2020-02-14,11,4.99992701812759,724.545794485088,"power",13063,"COVID-19","Atlanta","weekday","before"
2020-02-15,11,4.99992687471573,658.563960596139,"power",13063,"COVID-19","Atlanta","weekend","before"
2020-02-16,11,4.99992692561147,604.813127655358,"power",13063,"COVID-19","Atlanta","weekend","before"
2020-03-30,11,4.99992695185861,514.653930081427,"power",13063,"COVID-19","Atlanta","weekday","during"
2020-03-31,11,4.9999269596188,495.584924007865,"power",13063,"COVID-19","Atlanta","weekday","during"
2020-04-01,11,4.9999270542793,612.109786976576,"power",13063,"COVID-19","Atlanta","weekday","during"
2020-04-02,11,4.99992696439249,611.888768372199,"power",13063,"COVID-19","Atlanta","weekday","during"
2020-04-03,11,4.99992700849788,623.998279864099,"power",13063,"COVID-19","Atlanta","weekday","during"
2020-04-04,11,4.99992695906133,576.570514390141,"power",13063,"COVID-19","Atlanta","weekend","during"
2020-04-05,11,4.99992708118529,528.669544551017,"power",13063,"COVID-19","Atlanta","weekend","during"
2020-02-10,11,0.463896528813585,68.4771090662475,"exp",13063,"COVID-19","Atlanta","weekday","before"
2020-02-11,11,0.463129911616327,66.3247864802961,"exp",13063,"COVID-19","Atlanta","weekday","before"
2020-02-12,11,0.464667032861642,65.9448719309459,"exp",13063,"COVID-19","Atlanta","weekday","before"
2020-02-13,11,0.464468923014117,65.8686931649772,"exp",13063,"COVID-19","Atlanta","weekday","before"
2020-02-14,11,0.464100619781451,67.5901182756518,"exp",13063,"COVID-19","Atlanta","weekday","before"
2020-02-15,11,0.464501253906415,63.3630133693993,"exp",13063,"COVID-19","Atlanta","weekend","before"
2020-02-16,11,0.463321474752046,57.8382576228354,"exp",13063,"COVID-19","Atlanta","weekend","before"
2020-03-30,11,0.461171104260251,49.2153135866218,"exp",13063,"COVID-19","Atlanta","weekday","during"
2020-03-31,11,0.461604971316104,47.5775877810265,"exp",13063,"COVID-19","Atlanta","weekday","during"
2020-04-01,11,0.460449171186126,59.1296845513841,"exp",13063,"COVID-19","Atlanta","weekday","during"
2020-04-02,11,0.46039163192201,60.2899244264895,"exp",13063,"COVID-19","Atlanta","weekday","during"
2020-04-03,11,0.46136664266575,61.1455433646118,"exp",13063,"COVID-19","Atlanta","weekday","during"
2020-04-04,11,0.46046420067991,57.0876851232014,"exp",13063,"COVID-19","Atlanta","weekend","during"
2020-04-05,11,0.459889000534956,51.7777788519329,"exp",13063,"COVID-19","Atlanta","weekend","during"
2020-02-10,22,0.0022452504735364,63.4614692610183,"homo",13089,"COVID-19","Atlanta","weekday","before"
2020-02-11,22,0.002237792762644,62.806970959825,"homo",13089,"COVID-19","Atlanta","weekday","before"
2020-02-12,22,0.00223108602854105,63.9891300162017,"homo",13089,"COVID-19","Atlanta","weekday","before"
2020-02-13,22,0.00223279925655196,63.968584136945,"homo",13089,"COVID-19","Atlanta","weekday","before"
2020-02-14,22,0.00223205946375803,61.3487466901632,"homo",13089,"COVID-19","Atlanta","weekday","before"
2020-02-15,22,0.00220243849066084,59.0977573622457,"homo",13089,"COVID-19","Atlanta","weekend","before"
2020-02-16,22,0.00220299006890198,53.5790883498634,"homo",13089,"COVID-19","Atlanta","weekend","before"
2020-03-30,22,0.00214763523585293,43.7955137327247,"homo",13089,"COVID-19","Atlanta","weekday","during"
2020-03-31,22,0.00214766261538861,42.1205555360139,"homo",13089,"COVID-19","Atlanta","weekday","during"
2020-04-01,22,0.00217632612937539,51.666905607734,"homo",13089,"COVID-19","Atlanta","weekday","during"
2020-04-02,22,0.00217456131149244,51.9991924763259,"homo",13089,"COVID-19","Atlanta","weekday","during"
2020-04-03,22,0.00216286927076191,52.041297002444,"homo",13089,"COVID-19","Atlanta","weekday","during"
2020-04-04,22,0.00216442235148496,48.0634200809925,"homo",13089,"COVID-19","Atlanta","weekend","during"
2020-04-05,22,0.00213961127659344,45.7133336206986,"homo",13089,"COVID-19","Atlanta","weekend","during"
2020-02-10,22,4.99994841355223,633.694277912323,"power",13089,"COVID-19","Atlanta","weekday","before"
2020-02-11,22,4.99994839857502,617.801279638578,"power",13089,"COVID-19","Atlanta","weekday","before"
2020-02-12,22,4.99994842967897,629.59642789106,"power",13089,"COVID-19","Atlanta","weekday","before"
2020-02-13,22,4.99994824802738,625.311462225069,"power",13089,"COVID-19","Atlanta","weekday","before"
2020-02-14,22,4.99994842044182,605.35476742104,"power",13089,"COVID-19","Atlanta","weekday","before"
2020-02-15,22,4.99994834065505,574.391890930313,"power",13089,"COVID-19","Atlanta","weekend","before"
2020-02-16,22,4.99994835533628,526.044054454346,"power",13089,"COVID-19","Atlanta","weekend","before"
2020-03-30,22,4.99994839205473,432.397978233901,"power",13089,"COVID-19","Atlanta","weekday","during"
2020-03-31,22,4.99994844065791,411.104245581992,"power",13089,"COVID-19","Atlanta","weekday","during"
2020-04-01,22,4.99994854008272,504.093638637502,"power",13089,"COVID-19","Atlanta","weekday","during"
2020-04-02,22,4.99994854846953,508.497568450707,"power",13089,"COVID-19","Atlanta","weekday","during"
2020-04-03,22,4.9999485788436,503.64008796724,"power",13089,"COVID-19","Atlanta","weekday","during"
2020-04-04,22,4.9999484450761,463.288826610524,"power",13089,"COVID-19","Atlanta","weekend","during"
2020-04-05,22,4.99994827298109,438.730362583436,"power",13089,"COVID-19","Atlanta","weekend","during"
2020-02-10,22,0.452445879677106,54.3274160829227,"exp",13089,"COVID-19","Atlanta","weekday","before"
2020-02-11,22,0.45222348481639,53.9060084408718,"exp",13089,"COVID-19","Atlanta","weekday","before"
2020-02-12,22,0.452408498719126,54.3022752209073,"exp",13089,"COVID-19","Atlanta","weekday","before"
2020-02-13,22,0.452670099733333,54.3341389284424,"exp",13089,"COVID-19","Atlanta","weekday","before"
2020-02-14,22,0.452190778681561,52.0792767788097,"exp",13089,"COVID-19","Atlanta","weekday","before"
2020-02-15,22,0.450897465723303,49.997662194148,"exp",13089,"COVID-19","Atlanta","weekend","before"
2020-02-16,22,0.450251840616598,46.0271149015619,"exp",13089,"COVID-19","Atlanta","weekend","before"
2020-03-30,22,0.448920402584313,37.3736445698995,"exp",13089,"COVID-19","Atlanta","weekday","during"
2020-03-31,22,0.449729068952842,35.5213099177511,"exp",13089,"COVID-19","Atlanta","weekday","during"
2020-04-01,22,0.450486234242987,43.5402885575283,"exp",13089,"COVID-19","Atlanta","weekday","during"
2020-04-02,22,0.450433445712666,43.6618521177412,"exp",13089,"COVID-19","Atlanta","weekday","during"
2020-04-03,22,0.450371167275995,43.4288267696927,"exp",13089,"COVID-19","Atlanta","weekday","during"
2020-04-04,22,0.450681550912818,40.1247481655792,"exp",13089,"COVID-19","Atlanta","weekend","during"
2020-04-05,22,0.44836311003711,39.0735813310022,"exp",13089,"COVID-19","Atlanta","weekend","during"
2020-02-10,4,0.0607485432242322,74.1387918731409,"homo",13227,"COVID-19","Atlanta","weekday","before"
2020-02-11,4,0.0607285540192317,62.6071835709535,"homo",13227,"COVID-19","Atlanta","weekday","before"
2020-02-12,4,0.0609068707863985,70.0154153503351,"homo",13227,"COVID-19","Atlanta","weekday","before"
2020-02-13,4,0.0608054960754083,72.5160701077981,"homo",13227,"COVID-19","Atlanta","weekday","before"
2020-02-14,4,0.0608674361890508,73.5205922333375,"homo",13227,"COVID-19","Atlanta","weekday","before"
2020-02-15,4,0.0606146946021683,65.9157963907197,"homo",13227,"COVID-19","Atlanta","weekend","before"
2020-02-16,4,0.0607088488813355,61.0202401703728,"homo",13227,"COVID-19","Atlanta","weekend","before"
2020-03-30,4,0.0608292368646444,50.6852832068814,"homo",13227,"COVID-19","Atlanta","weekday","during"
2020-03-31,4,0.0605308038719378,50.4205077603359,"homo",13227,"COVID-19","Atlanta","weekday","during"
2020-04-01,4,0.0607995982898356,57.6223333678991,"homo",13227,"COVID-19","Atlanta","weekday","during"
2020-04-02,4,0.0609509428099681,56.8764652909411,"homo",13227,"COVID-19","Atlanta","weekday","during"
2020-04-03,4,0.0608500718899596,60.1956148343816,"homo",13227,"COVID-19","Atlanta","weekday","during"
2020-04-04,4,0.0605709463276313,58.2641350455344,"homo",13227,"COVID-19","Atlanta","weekend","during"
2020-04-05,4,0.0606439289326045,53.5223560779865,"homo",13227,"COVID-19","Atlanta","weekend","during"
2020-02-10,4,4.99995524729636,660.371979019714,"power",13227,"COVID-19","Atlanta","weekday","before"
2020-02-11,4,4.99995500583819,571.093888460425,"power",13227,"COVID-19","Atlanta","weekday","before"
2020-02-12,4,4.99995525108897,644.951750668829,"power",13227,"COVID-19","Atlanta","weekday","before"
2020-02-13,4,4.99995591866348,663.057129218832,"power",13227,"COVID-19","Atlanta","weekday","before"
2020-02-14,4,4.99995600211491,672.048979898177,"power",13227,"COVID-19","Atlanta","weekday","before"
2020-02-15,4,4.99995550968698,585.371138271901,"power",13227,"COVID-19","Atlanta","weekend","before"
2020-02-16,4,4.9999549016384,560.730800378292,"power",13227,"COVID-19","Atlanta","weekend","before"
2020-03-30,4,4.9999558096106,494.580099812708,"power",13227,"COVID-19","Atlanta","weekday","during"
2020-03-31,4,4.99995522110529,469.393575690399,"power",13227,"COVID-19","Atlanta","weekday","during"
2020-04-01,4,4.99995520796214,534.149417576687,"power",13227,"COVID-19","Atlanta","weekday","during"
2020-04-02,4,4.99995516492753,548.353437201803,"power",13227,"COVID-19","Atlanta","weekday","during"
2020-04-03,4,4.99995475872785,556.955012096061,"power",13227,"COVID-19","Atlanta","weekday","during"
2020-04-04,4,4.99995407742556,514.525549690081,"power",13227,"COVID-19","Atlanta","weekend","during"
2020-04-05,4,4.99995449974534,489.055909245007,"power",13227,"COVID-19","Atlanta","weekend","during"
2020-02-10,4,0.549670209605544,79.9186378953693,"exp",13227,"COVID-19","Atlanta","weekday","before"
2020-02-11,4,0.550284484617683,68.5325122753385,"exp",13227,"COVID-19","Atlanta","weekday","before"
2020-02-12,4,0.550512159231269,78.9507358743196,"exp",13227,"COVID-19","Atlanta","weekday","before"
2020-02-13,4,0.548666081008591,80.5478115896883,"exp",13227,"COVID-19","Atlanta","weekday","before"
2020-02-14,4,0.549998114270754,80.7162369389476,"exp",13227,"COVID-19","Atlanta","weekday","before"
2020-02-15,4,0.548298287949764,72.3269305498305,"exp",13227,"COVID-19","Atlanta","weekend","before"
2020-02-16,4,0.548222620300507,69.1055873747727,"exp",13227,"COVID-19","Atlanta","weekend","before"
2020-03-30,4,0.548696856807931,57.4703549812111,"exp",13227,"COVID-19","Atlanta","weekday","during"
2020-03-31,4,0.5465777294964,57.2442916265168,"exp",13227,"COVID-19","Atlanta","weekday","during"
2020-04-01,4,0.550501725555439,63.5925007735491,"exp",13227,"COVID-19","Atlanta","weekday","during"
2020-04-02,4,0.549656867001824,65.9312204212623,"exp",13227,"COVID-19","Atlanta","weekday","during"
2020-04-03,4,0.549772745962376,68.0960894212325,"exp",13227,"COVID-19","Atlanta","weekday","during"
2020-04-04,4,0.548728521152489,65.9906775523547,"exp",13227,"COVID-19","Atlanta","weekend","during"
2020-04-05,4,0.548267713136584,61.1794840536746,"exp",13227,"COVID-19","Atlanta","weekend","during"
2020-02-10,9,0.0187752197472386,107.841970938184,"homo",13045,"COVID-19","Atlanta","weekday","before"
2020-02-11,9,0.0187849397340384,103.963756450245,"homo",13045,"COVID-19","Atlanta","weekday","before"
2020-02-12,9,0.0187965551143368,105.943563379389,"homo",13045,"COVID-19","Atlanta","weekday","before"
2020-02-13,9,0.0187732948065229,107.573658223399,"homo",13045,"COVID-19","Atlanta","weekday","before"
2020-02-14,9,0.0187584086893939,113.181467378728,"homo",13045,"COVID-19","Atlanta","weekday","before"
2020-02-15,9,0.0187226082371506,97.4713671919759,"homo",13045,"COVID-19","Atlanta","weekend","before"
2020-02-16,9,0.0186465646228669,93.4376016114476,"homo",13045,"COVID-19","Atlanta","weekend","before"
2020-03-30,9,0.0184734970357564,75.4723979519657,"homo",13045,"COVID-19","Atlanta","weekday","during"
2020-03-31,9,0.0184806604531925,71.9326932765044,"homo",13045,"COVID-19","Atlanta","weekday","during"
2020-04-01,9,0.018620267627866,83.6881078784551,"homo",13045,"COVID-19","Atlanta","weekday","during"
2020-04-02,9,0.0185950663785352,81.7753115827556,"homo",13045,"COVID-19","Atlanta","weekday","during"
2020-04-03,9,0.018626979752915,85.1813005654293,"homo",13045,"COVID-19","Atlanta","weekday","during"
2020-04-04,9,0.0185570867312328,80.8553056558672,"homo",13045,"COVID-19","Atlanta","weekend","during"
2020-04-05,9,0.0184927420636932,73.9620769287307,"homo",13045,"COVID-19","Atlanta","weekend","during"
2020-02-10,9,4.99994508843732,1002.9890170151,"power",13045,"COVID-19","Atlanta","weekday","before"
2020-02-11,9,4.99994493217395,973.095275428465,"power",13045,"COVID-19","Atlanta","weekday","before"
2020-02-12,9,4.99994506445498,1005.97311282542,"power",13045,"COVID-19","Atlanta","weekday","before"
2020-02-13,9,4.99994508024847,1008.46935622642,"power",13045,"COVID-19","Atlanta","weekday","before"
2020-02-14,9,4.99994474508741,1041.48220441993,"power",13045,"COVID-19","Atlanta","weekday","before"
2020-02-15,9,4.99994466481825,901.396770278693,"power",13045,"COVID-19","Atlanta","weekend","before"
2020-02-16,9,4.99994483574198,846.244480552933,"power",13045,"COVID-19","Atlanta","weekend","before"
2020-03-30,9,4.99994389970131,672.019276082004,"power",13045,"COVID-19","Atlanta","weekday","during"
2020-03-31,9,4.99994400310346,643.554076724075,"power",13045,"COVID-19","Atlanta","weekday","during"
2020-04-01,9,4.99994413426726,760.17782033506,"power",13045,"COVID-19","Atlanta","weekday","during"
2020-04-02,9,4.9999438169524,748.555007797916,"power",13045,"COVID-19","Atlanta","weekday","during"
2020-04-03,9,4.99994394797033,778.239255489167,"power",13045,"COVID-19","Atlanta","weekday","during"
2020-04-04,9,4.99994376090819,720.696389840949,"power",13045,"COVID-19","Atlanta","weekend","during"
2020-04-05,9,4.99994367585787,658.559519360228,"power",13045,"COVID-19","Atlanta","weekend","during"
2020-02-10,9,0.501531130321516,105.922181710061,"exp",13045,"COVID-19","Atlanta","weekday","before"
2020-02-11,9,0.501437286214016,103.875196708654,"exp",13045,"COVID-19","Atlanta","weekday","before"
2020-02-12,9,0.500505077085047,107.6397966641,"exp",13045,"COVID-19","Atlanta","weekday","before"
2020-02-13,9,0.501005499127493,106.563743130547,"exp",13045,"COVID-19","Atlanta","weekday","before"
2020-02-14,9,0.501684517695073,111.454410581867,"exp",13045,"COVID-19","Atlanta","weekday","before"
2020-02-15,9,0.502220779551313,94.710223284653,"exp",13045,"COVID-19","Atlanta","weekend","before"
2020-02-16,9,0.50016093136368,92.0360992934405,"exp",13045,"COVID-19","Atlanta","weekend","before"
2020-03-30,9,0.501986357894346,71.9382367663066,"exp",13045,"COVID-19","Atlanta","weekday","during"
2020-03-31,9,0.501536753282851,68.7796681923809,"exp",13045,"COVID-19","Atlanta","weekday","during"
2020-04-01,9,0.501836382697836,82.4315967314127,"exp",13045,"COVID-19","Atlanta","weekday","during"
2020-04-02,9,0.502034575830472,80.8347171096485,"exp",13045,"COVID-19","Atlanta","weekday","during"
2020-04-03,9,0.502579454821418,82.8838190689845,"exp",13045,"COVID-19","Atlanta","weekday","during"
2020-04-04,9,0.502002462272997,78.9565494307206,"exp",13045,"COVID-19","Atlanta","weekend","during"
2020-04-05,9,0.500630851263053,73.9991840448144,"exp",13045,"COVID-19","Atlanta","weekend","during"
2020-02-10,7,0.0265029699303243,106.763223711534,"homo",13297,"COVID-19","Atlanta","weekday","before"
2020-02-11,7,0.0264402498385127,108.772567192423,"homo",13297,"COVID-19","Atlanta","weekday","before"
2020-02-12,7,0.0264680497850031,110.736058111651,"homo",13297,"COVID-19","Atlanta","weekday","before"
2020-02-13,7,0.0264859980377302,110.840379238231,"homo",13297,"COVID-19","Atlanta","weekday","before"
2020-02-14,7,0.0264748270291464,104.558003541887,"homo",13297,"COVID-19","Atlanta","weekday","before"
2020-02-15,7,0.0264393371063673,95.5697063375165,"homo",13297,"COVID-19","Atlanta","weekend","before"
2020-02-16,7,0.0263868152612324,91.2045963969755,"homo",13297,"COVID-19","Atlanta","weekend","before"
2020-03-30,7,0.0263688672679504,81.4811090679949,"homo",13297,"COVID-19","Atlanta","weekday","during"
2020-03-31,7,0.0263559832735908,77.2762366838245,"homo",13297,"COVID-19","Atlanta","weekday","during"
2020-04-01,7,0.0264239315587588,87.9656180596068,"homo",13297,"COVID-19","Atlanta","weekday","during"
2020-04-02,7,0.0264738862182975,84.7969507671623,"homo",13297,"COVID-19","Atlanta","weekday","during"
2020-04-03,7,0.026488323912613,84.8483370540117,"homo",13297,"COVID-19","Atlanta","weekday","during"
2020-04-04,7,0.0264345368860484,78.8384266418593,"homo",13297,"COVID-19","Atlanta","weekend","during"
2020-04-05,7,0.0263735498252684,75.395078163075,"homo",13297,"COVID-19","Atlanta","weekend","during"
2020-02-10,7,4.99992515749705,1183.13351505764,"power",13297,"COVID-19","Atlanta","weekday","before"
2020-02-11,7,4.99992532121555,1169.50332217555,"power",13297,"COVID-19","Atlanta","weekday","before"
2020-02-12,7,4.99992509438951,1194.92418489922,"power",13297,"COVID-19","Atlanta","weekday","before"
2020-02-13,7,4.99992529652352,1212.57534093247,"power",13297,"COVID-19","Atlanta","weekday","before"
2020-02-14,7,4.99992529318537,1147.13091668305,"power",13297,"COVID-19","Atlanta","weekday","before"
2020-02-15,7,4.99992501182047,1043.54863012677,"power",13297,"COVID-19","Atlanta","weekend","before"
2020-02-16,7,4.99992476485908,978.978200814663,"power",13297,"COVID-19","Atlanta","weekend","before"
2020-03-30,7,4.99992505028435,886.275771183124,"power",13297,"COVID-19","Atlanta","weekday","during"
2020-03-31,7,4.99992504957524,841.673494770686,"power",13297,"COVID-19","Atlanta","weekday","during"
2020-04-01,7,4.99992518348168,967.054837626305,"power",13297,"COVID-19","Atlanta","weekday","during"
2020-04-02,7,4.99992512007034,965.260167357093,"power",13297,"COVID-19","Atlanta","weekday","during"
2020-04-03,7,4.99992503820819,972.953338396557,"power",13297,"COVID-19","Atlanta","weekday","during"
2020-04-04,7,4.99992502072675,899.377015266029,"power",13297,"COVID-19","Atlanta","weekend","during"
2020-04-05,7,4.99992491286457,837.237336942171,"power",13297,"COVID-19","Atlanta","weekend","during"
2020-02-10,7,0.489323188012672,103.077117834194,"exp",13297,"COVID-19","Atlanta","weekday","before"
2020-02-11,7,0.488657410861265,103.266475449813,"exp",13297,"COVID-19","Atlanta","weekday","before"
2020-02-12,7,0.48911480899504,106.260958679471,"exp",13297,"COVID-19","Atlanta","weekday","before"
2020-02-13,7,0.489533695316964,103.93289566622,"exp",13297,"COVID-19","Atlanta","weekday","before"
2020-02-14,7,0.489303440833405,98.8157972070031,"exp",13297,"COVID-19","Atlanta","weekday","before"
2020-02-15,7,0.489255593822559,90.7410406921354,"exp",13297,"COVID-19","Atlanta","weekend","before"
2020-02-16,7,0.48884398996791,87.1032514693024,"exp",13297,"COVID-19","Atlanta","weekend","before"
2020-03-30,7,0.489158130667218,78.6542050504055,"exp",13297,"COVID-19","Atlanta","weekday","during"
2020-03-31,7,0.488954342939275,75.4841615830896,"exp",13297,"COVID-19","Atlanta","weekday","during"
2020-04-01,7,0.488949493338715,85.2172975080976,"exp",13297,"COVID-19","Atlanta","weekday","during"
2020-04-02,7,0.489528551467712,82.6421721104201,"exp",13297,"COVID-19","Atlanta","weekday","during"
2020-04-03,7,0.489335846722192,83.4716648185143,"exp",13297,"COVID-19","Atlanta","weekday","during"
2020-04-04,7,0.488998642020568,76.5606753383374,"exp",13297,"COVID-19","Atlanta","weekend","during"
2020-04-05,7,0.488698384966425,73.3505003501693,"exp",13297,"COVID-19","Atlanta","weekend","during"
2020-02-10,7,0.0288135730784364,130.493664168227,"homo",13013,"COVID-19","Atlanta","weekday","before"
2020-02-11,7,0.0286888370877435,125.660609672747,"homo",13013,"COVID-19","Atlanta","weekday","before"
2020-02-12,7,0.0287162449919857,130.39600374726,"homo",13013,"COVID-19","Atlanta","weekday","before"
2020-02-13,7,0.0287337129711541,130.816744285889,"homo",13013,"COVID-19","Atlanta","weekday","before"
2020-02-14,7,0.0287738215667464,129.988718672477,"homo",13013,"COVID-19","Atlanta","weekday","before"
2020-02-15,7,0.028608591901839,121.323722528159,"homo",13013,"COVID-19","Atlanta","weekend","before"
2020-02-16,7,0.0285399554102489,113.808882871651,"homo",13013,"COVID-19","Atlanta","weekend","before"
2020-03-30,7,0.0283881531416202,99.0448806589363,"homo",13013,"COVID-19","Atlanta","weekday","during"
2020-03-31,7,0.0283516155793934,95.0927621874449,"homo",13013,"COVID-19","Atlanta","weekday","during"
2020-04-01,7,0.0284612815750489,113.452115095448,"homo",13013,"COVID-19","Atlanta","weekday","during"
2020-04-02,7,0.0283270092841709,116.982086272117,"homo",13013,"COVID-19","Atlanta","weekday","during"
2020-04-03,7,0.0285583562976567,115.571169809292,"homo",13013,"COVID-19","Atlanta","weekday","during"
2020-04-04,7,0.0283323542491148,110.566353789279,"homo",13013,"COVID-19","Atlanta","weekend","during"
2020-04-05,7,0.0282538115337688,106.194886014265,"homo",13013,"COVID-19","Atlanta","weekend","during"
2020-02-10,7,4.99992033161819,867.841735450615,"power",13013,"COVID-19","Atlanta","weekday","before"
2020-02-11,7,4.9999205501376,834.84987715679,"power",13013,"COVID-19","Atlanta","weekday","before"
2020-02-12,7,4.99992038471794,855.799977024691,"power",13013,"COVID-19","Atlanta","weekday","before"
2020-02-13,7,4.99992059128149,869.0418153019,"power",13013,"COVID-19","Atlanta","weekday","before"
2020-02-14,7,4.99992040561298,854.01206124469,"power",13013,"COVID-19","Atlanta","weekday","before"
