"day","r2_homo","r2_power","r2_exp","event","msa"
"2020-02-15",0.0812754402393395,-55.8684096703602,0.403299358834177,"COVID-19","Dallas"
"2020-02-16",0.0980956363397125,-59.6212266046731,0.42463819985497,"COVID-19","Dallas"
"2020-03-30",0.130451550909588,-69.6180133963841,0.485337455132181,"COVID-19","Dallas"
"2020-03-31",0.129934757413014,-68.4963145655353,0.488429807587894,"COVID-19","Dallas"
"2020-04-01",0.120594151473769,-70.1496637830892,0.471701632969344,"COVID-19","Dallas"
"2020-04-02",0.118458160289979,-69.2267141069157,0.461968910553826,"COVID-19","Dallas"
"2020-04-03",0.113302390558087,-68.0307742171463,0.450670022434248,"COVID-19","Dallas"
"2020-04-04",0.116322685480212,-65.2394460030917,0.434487591592102,"COVID-19","Dallas"
"2020-04-05",0.12864411386227,-67.6625335778495,0.456116466080501,"COVID-19","Dallas"
"2020-02-10",0.0120192254690645,-49.5797121248994,0.435341718681236,"COVID-19","Houston"
"2020-02-11",-0.00920365280050972,-48.2769855166972,0.437924788043016,"COVID-19","Houston"
"2020-02-12",0.0131530719912193,-48.6018250367921,0.443813563156622,"COVID-19","Houston"
"2020-02-13",0.0163450881944577,-47.9049593217025,0.448517775482645,"COVID-19","Houston"
"2020-02-14",0.0105272472182929,-46.8168952030749,0.445361071107126,"COVID-19","Houston"
"2020-02-15",0.00300450438290745,-45.941073375086,0.449391986935208,"COVID-19","Houston"
"2020-02-16",-0.00771274992208015,-45.6784492751416,0.44606986701825,"COVID-19","Houston"
"2020-03-30",0.0118444164725271,-47.3117402798792,0.435112355809482,"COVID-19","Houston"
"2020-03-31",0.0161809547598349,-47.0856191785598,0.448921503182126,"COVID-19","Houston"
"2020-04-01",0.0207640772537705,-48.0069313892269,0.430947198241781,"COVID-19","Houston"
"2020-04-02",0.0150260631474047,-47.6050469074218,0.43222953833952,"COVID-19","Houston"
"2020-04-03",0.0183241264618619,-48.1968351095424,0.433926654513895,"COVID-19","Houston"
"2020-04-04",0.0192701670034363,-44.6844229286341,0.424896962488073,"COVID-19","Houston"
"2020-04-05",0.0194429208879203,-43.987526632076,0.429485216992659,"COVID-19","Houston"
"2020-02-10",-0.0263494566608296,-58.7893637079364,0.193179283371833,"COVID-19","Los Angeles"
"2020-02-11",-0.0478127662018528,-60.7143247730035,0.139713753888719,"COVID-19","Los Angeles"
"2020-02-12",-0.037750542100506,-60.192386562341,0.15513613023861,"COVID-19","Los Angeles"
"2020-02-13",-0.035979440668322,-58.1257534778557,0.167190527821345,"COVID-19","Los Angeles"
"2020-02-14",-0.0417850791559509,-55.3661940306582,0.15862150014586,"COVID-19","Los Angeles"
"2020-02-15",-0.0307625576762278,-59.3649244431376,0.196193202150424,"COVID-19","Los Angeles"
"2020-02-16",-0.0168354940214357,-60.2053489522229,0.154433709153865,"COVID-19","Los Angeles"
"2020-03-30",-0.0498946438846595,-83.3185555270102,0.151049595659666,"COVID-19","Los Angeles"
"2020-03-31",-0.0584335146343298,-81.5958112725448,0.235959128490967,"COVID-19","Los Angeles"
"2020-04-01",-0.056848046825325,-79.7351838152515,0.236792681206936,"COVID-19","Los Angeles"
"2020-04-02",-0.0582352132536235,-76.0098487738083,0.157094660932031,"COVID-19","Los Angeles"
"2020-04-03",-0.0581110602945112,-78.0926583431553,0.220587056537081,"COVID-19","Los Angeles"
"2020-04-04",-0.0686422329373233,-81.660767023509,0.235286844524921,"COVID-19","Los Angeles"
"2020-04-05",-0.0797331746912386,-86.5061043686307,0.231851662795095,"COVID-19","Los Angeles"
"2020-02-10",-0.0688892242840602,-64.5952207154551,0.219034768630393,"COVID-19","Miami"
"2020-02-11",-0.0541236667141496,-64.6257636380052,0.264848786129728,"COVID-19","Miami"
"2020-02-12",-0.0745213088366419,-64.1365561320108,0.198348148419192,"COVID-19","Miami"
"2020-02-13",-0.0553826422482755,-62.6592940965061,0.251166829866147,"COVID-19","Miami"
"2020-02-14",-0.0290906799298123,-61.5394897700569,0.265198687344279,"COVID-19","Miami"
"2020-02-15",-0.0580941126498522,-61.9233168215325,0.21171130053669,"COVID-19","Miami"
"2020-02-16",-0.102473122169903,-63.7112970040604,0.0867806305142799,"COVID-19","Miami"
"2020-03-30",-0.0793515889730405,-86.9636608595002,0.311959247631299,"COVID-19","Miami"
"2020-03-31",-0.0404738377035383,-86.890824361343,0.307618024688314,"COVID-19","Miami"
"2020-04-01",-0.0246029307110327,-87.5317657922734,0.298389648747816,"COVID-19","Miami"
"2020-04-02",-0.0300722511476363,-86.6442713213006,0.296609474732456,"COVID-19","Miami"
"2020-04-03",-0.0157617245460964,-87.6106893048896,0.303250481034722,"COVID-19","Miami"
"2020-04-04",-0.0767210733392154,-89.2428482249044,0.244641451505351,"COVID-19","Miami"
"2020-04-05",-0.102641897007991,-88.9837986374448,0.130579348262888,"COVID-19","Miami"
"2020-02-10",-0.296101666464987,-71.9517702483296,-0.0395119864131352,"COVID-19","New York"
"2020-02-11",-0.263721956668765,-71.2798406372556,0.057095123845276,"COVID-19","New York"
"2020-02-12",-0.280623763303526,-70.3300041416066,-0.0112817816977091,"COVID-19","New York"
"2020-02-13",-0.238408931085685,-67.9858421515113,0.0680318096674092,"COVID-19","New York"
"2020-02-14",-0.17513061552904,-64.225211702913,0.113881081111318,"COVID-19","New York"
"2020-02-15",-0.161946956137899,-58.4602582129653,0.0937823707429821,"COVID-19","New York"
"2020-02-16",-0.216160312030203,-63.9136656210053,0.0397083176802926,"COVID-19","New York"
"2020-03-30",-0.278202288099436,-95.5871295150523,-0.127584716469842,"COVID-19","New York"
"2020-03-31",-0.287626081937563,-94.8035320304372,-0.0521521895046198,"COVID-19","New York"
"2020-04-01",-0.281613698269229,-87.6221995724253,-0.198279376655193,"COVID-19","New York"
"2020-04-02",-0.244343454473078,-84.8912938213883,-0.0249158033109926,"COVID-19","New York"
"2020-04-03",-0.251279373419279,-84.5274570514837,-0.251214107443748,"COVID-19","New York"
"2020-04-04",-0.245170308256001,-82.847452816295,-0.0417986684481755,"COVID-19","New York"
"2020-04-05",-0.264531734613182,-85.463691335954,-0.0811658206032559,"COVID-19","New York"
"2020-02-10",0.0459546235972983,-67.4926690219896,0.318085142290724,"COVID-19","Philadelphia"
"2020-02-11",0.0469218203842762,-66.5750400037306,0.320902362303108,"COVID-19","Philadelphia"
"2020-02-12",0.0469591273281743,-66.2103113056151,0.319688331943941,"COVID-19","Philadelphia"
"2020-02-13",0.0517747031078589,-65.7139479063251,0.317838528423979,"COVID-19","Philadelphia"
"2020-02-14",0.0422337956417493,-60.5703716037822,0.304079190453068,"COVID-19","Philadelphia"
"2020-02-15",-0.00641570137981629,-59.434842664661,0.278386282109652,"COVID-19","Philadelphia"
"2020-02-16",0.041256548087489,-62.3962677329698,0.297257315518792,"COVID-19","Philadelphia"
"2020-03-30",0.0735179365354954,-82.2185111402044,0.336550478730596,"COVID-19","Philadelphia"
"2020-03-31",0.0663456719976865,-81.2313571555863,0.327407587290571,"COVID-19","Philadelphia"
"2020-04-01",0.0097651491575832,-81.9493159037669,0.288575209752548,"COVID-19","Philadelphia"
"2020-04-02",0.0154619537384738,-80.1625481095141,0.292095384513867,"COVID-19","Philadelphia"
"2020-04-03",0.0621955304781824,-78.8630633894671,0.306401822432768,"COVID-19","Philadelphia"
"2020-04-04",0.0552131855112198,-73.393542072133,0.290149754533945,"COVID-19","Philadelphia"
"2020-04-05",0.0087395550872128,-77.7712957671213,0.288962803808176,"COVID-19","Philadelphia"
"2020-02-10",-0.0207822708174694,-60.6844698838103,0.145724113704739,"COVID-19","San Francisco"
"2020-02-11",-0.121342536253376,-61.3140728582005,0.153485091431971,"COVID-19","San Francisco"
"2020-02-12",-0.036405370727427,-59.7520870393308,0.136357065760591,"COVID-19","San Francisco"
"2020-02-13",-0.061858106962188,-58.5054606314161,0.143811929231166,"COVID-19","San Francisco"
"2020-02-14",-0.0900072486824679,-55.2556966547143,-0.198567193709988,"COVID-19","San Francisco"
"2020-02-15",-0.0596175186206307,-55.4112723135723,-0.0553307276731789,"COVID-19","San Francisco"
"2020-02-16",-0.0668433020182053,-56.7542742265496,-0.170518847419335,"COVID-19","San Francisco"
"2020-03-30",-0.227800534594145,-76.5741830457307,-0.225835463603777,"COVID-19","San Francisco"
"2020-03-31",-0.0349302690010223,-75.5431009469721,0.206887046566927,"COVID-19","San Francisco"
"2020-04-01",-0.0738145582568628,-75.3044670536129,-0.0876476981062992,"COVID-19","San Francisco"
"2020-04-02",-0.0935249715679041,-74.2326356783341,-0.187187815161602,"COVID-19","San Francisco"
"2020-04-03",-0.06899965033845,-73.2775651600499,-0.148672632833225,"COVID-19","San Francisco"
"2020-04-04",-0.134880952296118,-73.0348958089529,-0.288321925657178,"COVID-19","San Francisco"
"2020-04-05",-0.140367314909394,-77.9034417578834,0.0777007532748627,"COVID-19","San Francisco"
"2020-02-10",-0.0175876578356435,-56.8446242965827,0.254396699902984,"COVID-19","Seattle"
"2020-02-11",-0.0597704249304292,-57.0440369030806,0.221210088575037,"COVID-19","Seattle"
"2020-02-12",-0.0637540146062663,-55.3027208574348,0.0543007347668097,"COVID-19","Seattle"
"2020-02-13",-0.0245019139615772,-53.9457553898918,0.215763409054959,"COVID-19","Seattle"
"2020-02-14",-0.0205494229166718,-48.8453644507902,0.209673340714037,"COVID-19","Seattle"
"2020-02-15",-0.0289187729610592,-48.880079357215,0.0966850741659264,"COVID-19","Seattle"
"2020-02-16",-0.0214282293471284,-52.8702432026341,0.126936808042283,"COVID-19","Seattle"
"2020-03-30",-0.0607384038035776,-83.9554337200608,0.213794946369354,"COVID-19","Seattle"
"2020-03-31",-0.064102392698437,-82.9192238630367,0.21878856626209,"COVID-19","Seattle"
"2020-04-01",-0.00825830781331227,-78.1954191611757,0.222236987985099,"COVID-19","Seattle"
"2020-04-02",-0.0680225625520929,-74.2521302028779,0.201411865463007,"COVID-19","Seattle"
"2020-04-03",-0.01076134751354,-72.5499206669008,0.221370638498353,"COVID-19","Seattle"
"2020-04-04",-0.0180131192160258,-74.6830524162095,0.150088940795606,"COVID-19","Seattle"
"2020-04-05",-0.0627710814418758,-81.9863379193708,0.195464014831913,"COVID-19","Seattle"
"2020-02-10",0.0540798259604877,-65.3916504120187,0.28701681242152,"COVID-19","Washington, D.C."
"2020-02-11",0.0457011631540452,-65.1353283850724,0.293714145817917,"COVID-19","Washington, D.C."
"2020-02-12",0.0041052064847692,-64.5028134457512,0.285835280024176,"COVID-19","Washington, D.C."
"2020-02-13",0.0871302992727889,-62.6009907413643,0.3284361620401,"COVID-19","Washington, D.C."
"2020-02-14",0.0952151053991956,-56.1658657874365,0.309434268815152,"COVID-19","Washington, D.C."
"2020-02-15",0.0240509745156807,-53.979873390215,0.271836841477891,"COVID-19","Washington, D.C."
"2020-02-16",0.078191452374479,-56.8651972648721,0.255583624821155,"COVID-19","Washington, D.C."
"2020-03-30",0.106722750090298,-71.4206520777838,0.285802899427355,"COVID-19","Washington, D.C."
"2020-03-31",0.119879442959436,-75.6261464709281,0.275673351389672,"COVID-19","Washington, D.C."
"2020-04-01",0.0779799799184715,-73.7367009883799,0.257733687109168,"COVID-19","Washington, D.C."
"2020-04-02",0.0816711011333306,-72.6672530403839,0.254735893519467,"COVID-19","Washington, D.C."
"2020-04-03",0.116940411318332,-70.709704575555,0.264418127495898,"COVID-19","Washington, D.C."
"2020-04-04",0.131822467921594,-65.7766895618339,0.273681194705131,"COVID-19","Washington, D.C."
"2020-04-05",0.0691453399737746,-70.4978479096438,0.219250641923225,"COVID-19","Washington, D.C."
