"day","county","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp","event","msa"
"2020-04-03",13171,-1,-0.00188371387544324,-0.0238321299523836,-1,-0.0315791417620127,0.0175439676455626,-1,-0.0615457454896664,0,"COVID-19","Atlanta"
"2020-04-04",13171,-1,0.0562843526188622,0.0267476401008977,-1,0.276707954993647,0.259194793285188,-1,0.259549547034795,0.229014306207172,"COVID-19","Atlanta"
"2020-04-05",13171,-1,0.088150952752546,0.0614463185907012,-1,0.364914527027702,0.410528842906165,-1,0.246182981958665,0.276955854703499,"COVID-19","Atlanta"
"2020-02-10",13063,-1,0.486093774634432,0.472485749270264,-0.999986499328341,0.602692428822801,0.591811727990358,-0.999680664210283,0.426626367334624,0.419492573195854,"COVID-19","Atlanta"
"2020-02-11",13063,-1,0.50576946040864,0.49439120703445,-1,0.61238467435637,0.601890868432269,-1,0.435400130249607,0.427499981559096,"COVID-19","Atlanta"
"2020-02-12",13063,-1,0.49303257612079,0.479635474752227,-1,0.59254381939465,0.581422841552481,-1,0.419653493567426,0.414301095532251,"COVID-19","Atlanta"
"2020-02-13",13063,-1,0.487653341401644,0.475831540336523,-1,0.59937871322324,0.587279900682301,-1,0.420210078275873,0.4105266440888,"COVID-19","Atlanta"
"2020-02-14",13063,-1,0.467805029792171,0.456082016530463,-1,0.580698095616533,0.57170455875939,-1,0.414031583966699,0.409702840468892,"COVID-19","Atlanta"
"2020-02-15",13063,-1,0.426875173489462,0.419207097494618,-1,0.540095231717116,0.531649868447309,-1,0.375282883439268,0.375027762512389,"COVID-19","Atlanta"
"2020-02-16",13063,-1,0.359852638170364,0.356512107445089,-1,0.466090914576459,0.459037113769427,-1,0.317951658315318,0.310800938288949,"COVID-19","Atlanta"
"2020-03-30",13063,-1,0.425750328480177,0.414847453617333,-1,0.552708699378334,0.553461798435638,-1,0.389706643336319,0.391496047405427,"COVID-19","Atlanta"
"2020-03-31",13063,-1,0.425363004399656,0.413787255407367,-1,0.563391248220619,0.556913279520203,-1,0.389192765158142,0.386379939654371,"COVID-19","Atlanta"
"2020-04-01",13063,-1,0.443732828523,0.430903370371752,-1,0.567432649609388,0.561912147114867,-1,0.405498395347422,0.39962345796601,"COVID-19","Atlanta"
"2020-04-02",13063,-1,0.416136330494528,0.405531189943165,-0.999987995306164,0.566585475336022,0.55954047469478,-0.999742963625108,0.392775701120597,0.389198043465627,"COVID-19","Atlanta"
"2020-04-03",13063,-1,0.43243755878704,0.422428310326964,-1,0.554033000049342,0.548062752201298,-1,0.387117668855465,0.378951706163722,"COVID-19","Atlanta"
"2020-04-04",13063,-1,0.39319258566856,0.385497910376576,-0.999987997107302,0.500136518365865,0.495360198264375,-0.999743326484478,0.339765080009874,0.338743614154903,"COVID-19","Atlanta"
"2020-04-05",13063,-1,0.365639733521475,0.362748177401705,-1,0.464983021658936,0.465091045592724,-1,0.316155374081543,0.317178944697752,"COVID-19","Atlanta"
"2020-02-10",13089,-1,0.443969228617618,0.436803765861952,-1,0.494118873783513,0.488836154362293,-1,0.347209953730576,0.342870325455469,"COVID-19","Atlanta"
"2020-02-11",13089,-1,0.451482941467756,0.44497675488932,-1,0.505346368959344,0.502351344962363,-1,0.355988489281863,0.354215097796537,"COVID-19","Atlanta"
"2020-02-12",13089,-1,0.457353835528808,0.449751649847529,-0.999999595359788,0.505134750104095,0.50079815962575,-0.999973455086001,0.356532656279894,0.353014024343915,"COVID-19","Atlanta"
"2020-02-13",13089,-1,0.451741484159114,0.443222895852926,-1,0.528901108801034,0.524450263671391,-1,0.373940693393845,0.37126779813321,"COVID-19","Atlanta"
"2020-02-14",13089,-1,0.431314078024227,0.423319256921277,-0.99999984825997,0.513962211862931,0.509157581655766,-0.999986727454922,0.367205166597974,0.362919342607422,"COVID-19","Atlanta"
"2020-02-15",13089,-1,0.412328449853558,0.405500827339951,-0.999999949416222,0.50682296627313,0.503127255169528,-0.999993349715202,0.362400043382312,0.358506970715168,"COVID-19","Atlanta"
"2020-02-16",13089,-1,0.415671370800171,0.408805539861245,-1,0.48368385884321,0.480758813379558,-1,0.345071051873507,0.341864416647587,"COVID-19","Atlanta"
"2020-03-30",13089,-1,0.446612251144245,0.44250946229348,-1,0.464608981951179,0.464338356136692,-1,0.325108664518561,0.324949304035974,"COVID-19","Atlanta"
"2020-03-31",13089,-1,0.401060571361928,0.399462974831148,-1,0.435505729536472,0.433408766422089,-1,0.307905743662548,0.3067358081944,"COVID-19","Atlanta"
"2020-04-01",13089,-1,0.446375003996604,0.441060662824249,-1,0.47429321976783,0.468515043561464,-1,0.33621479357525,0.332073498052333,"COVID-19","Atlanta"
"2020-04-02",13089,-1,0.458547033140699,0.452268325855202,-0.999998027064676,0.502809087276102,0.498764506102669,-0.999899972325427,0.358174378028376,0.354063528076921,"COVID-19","Atlanta"
"2020-04-03",13089,-1,0.457234142779935,0.453009637749817,-0.999999696458751,0.486369647395745,0.483624344256144,-0.999979980313973,0.344829128350924,0.342865952824076,"COVID-19","Atlanta"
"2020-04-04",13089,-1,0.428045224570206,0.423580461891757,-1,0.465701417552117,0.463929763060369,-1,0.328128184978498,0.326720764284623,"COVID-19","Atlanta"
"2020-04-05",13089,-1,0.406100637910137,0.40353137102874,-1,0.471136575902322,0.468371876686658,-1,0.330240798290109,0.328618320141293,"COVID-19","Atlanta"
"2020-02-10",13227,-1,0.220034761389374,0.216539189475055,-1,0.634803921568628,0.61764705882353,-1,0.455882352941176,0.441176470588235,"COVID-19","Atlanta"
"2020-02-11",13227,-1,0.293740402672917,0.277251157197228,-1,0.767156862745098,0.764705882352941,-1,0.558823529411765,0.558823529411765,"COVID-19","Atlanta"
"2020-02-12",13227,-1,0.243359676007429,0.239583885363299,-1,0.620098039215686,0.615196078431373,-1,0.441176470588235,0.426470588235294,"COVID-19","Atlanta"
"2020-02-13",13227,-1,0.221850399110522,0.218159471937379,-1,0.648681912238014,0.614347141836002,-1,0.450187566816215,0.40590682253921,"COVID-19","Atlanta"
"2020-02-14",13227,-1,0.241817192265551,0.237484448701167,-1,0.634803921568628,0.627450980392157,-1,0.455882352941176,0.441176470588235,"COVID-19","Atlanta"
"2020-02-15",13227,-1,0.236772549517685,0.219756729253161,-1,0.765644748123781,0.749693815871202,-1,0.577793629672311,0.577793629672311,"COVID-19","Atlanta"
"2020-02-16",13227,-1,0.269514604970371,0.250794314652223,-1,0.833333333333333,0.821078431372549,-1,0.632352941176471,0.617647058823529,"COVID-19","Atlanta"
"2020-03-30",13227,-1,0.267327646973306,0.252070809841738,-1,0.67813472503833,0.660935655925039,-1,0.513043058630409,0.498172245336774,"COVID-19","Atlanta"
"2020-03-31",13227,-1,0.207869057517945,0.191715685299684,-1,0.64171827446913,0.608589415175313,-1,0.474087080756768,0.44445663820947,"COVID-19","Atlanta"
"2020-04-01",13227,-1,0.221753074355255,0.204857464883281,-1,0.667485165030988,0.657669206721709,-1,0.503717523304066,0.488902302030417,"COVID-19","Atlanta"
"2020-04-02",13227,-1,0.223492082453242,0.19959148836812,-1,0.648681912238014,0.658491846638589,-1,0.52398880727789,0.538749055370225,"COVID-19","Atlanta"
"2020-04-03",13227,-1,0.223147410883786,0.20278943366498,-1,0.656039363038445,0.656039363038445,-1,0.479708063000885,0.479708063000885,"COVID-19","Atlanta"
"2020-04-04",13227,-1,0.1690251598912,0.147905760336066,-1,0.705882352941177,0.705882352941177,-1,0.514705882352941,0.514705882352941,"COVID-19","Atlanta"
"2020-04-05",13227,-1,0.159678188275167,0.140147547325461,-1,0.675659231839595,0.675659231839595,-1,0.509228559185555,0.509228559185555,"COVID-19","Atlanta"
"2020-02-10",13045,-1,0.363032399352127,0.348155018954683,-1,0.607345886071983,0.570616458150344,-1,0.453159160890219,0.421205630314627,"COVID-19","Atlanta"
"2020-02-11",13045,-1,0.345873465892314,0.330321933518388,-1,0.61351128267656,0.579561723001634,-1,0.45348885112,0.42151207315641,"COVID-19","Atlanta"
"2020-02-12",13045,-1,0.369776872588553,0.355394779232764,-1,0.61472402581914,0.570938999778635,-1,0.445896994850312,0.415395897482701,"COVID-19","Atlanta"
"2020-02-13",13045,-1,0.339185764889309,0.323984288405725,-1,0.6106171595919,0.559970976375402,-1,0.454712278120497,0.411059899420929,"COVID-19","Atlanta"
"2020-02-14",13045,-1,0.363229565592113,0.347581526705611,-1,0.60258839705469,0.571785671552899,-1,0.442992128434349,0.415395897482701,"COVID-19","Atlanta"
"2020-02-15",13045,-1,0.272139866224563,0.261682953452634,-1,0.544332893785174,0.531430188154711,-1,0.385455462903351,0.373819071570419,"COVID-19","Atlanta"
"2020-02-16",13045,-1,0.196571302337238,0.193264674689634,-1,0.551580928852724,0.532424612320953,-1,0.356287013706108,0.346086567505933,"COVID-19","Atlanta"
"2020-03-30",13045,-1,0.301764999179727,0.285417568659142,-1,0.416678438378886,0.403451831605609,-1,0.28405141009151,0.272398018908268,"COVID-19","Atlanta"
"2020-03-31",13045,-1,0.319848714114422,0.301074107574488,-1,0.446657944571351,0.430809572215217,-1,0.306741989305259,0.292169923305009,"COVID-19","Atlanta"
"2020-04-01",13045,-1,0.311442241443835,0.292270441001816,-0.999979832814026,0.533026872606886,0.505040743874159,-0.999634436105496,0.357744220306133,0.340257741105833,"COVID-19","Atlanta"
"2020-04-02",13045,-1,0.30224075923186,0.282043015644762,-1,0.496935732605122,0.473510202329781,-1,0.334302678710256,0.318314289728462,"COVID-19","Atlanta"
"2020-04-03",13045,-1,0.296576882329813,0.277550710529042,-1,0.482187148808026,0.452509130617467,-1,0.33915718684026,0.307133761473369,"COVID-19","Atlanta"
"2020-04-04",13045,-1,0.193199909093887,0.176375980912846,-1,0.366811183082432,0.341203762099874,-1,0.254096740534713,0.235166897400322,"COVID-19","Atlanta"
"2020-04-05",13045,-1,0.160405498739412,0.149205076747034,-1,0.337325110326427,0.303334545181175,-1,0.226909630992161,0.206545946159531,"COVID-19","Atlanta"
"2020-02-10",13297,-1,0.434681472049523,0.39732476121068,-1,0.513544593186677,0.499097047086796,-1,0.342614601631117,0.331194114910079,"COVID-19","Atlanta"
"2020-02-11",13297,-1,0.437220393035379,0.404119368034901,-1,0.542599186517568,0.547305068933916,-1,0.376337282302462,0.379188322319904,"COVID-19","Atlanta"
"2020-02-12",13297,-1,0.442143062668471,0.405386278786422,-1,0.563142923048068,0.542788359564403,-1,0.380342266238159,0.363248231800489,"COVID-19","Atlanta"
"2020-02-13",13297,-1,0.388078128889357,0.353424843224614,-1,0.540460689105721,0.51594900772089,-1,0.36441290368991,0.347331048829446,"COVID-19","Atlanta"
"2020-02-14",13297,-1,0.376985094212658,0.337664092320006,-1,0.572898454705025,0.558887946068753,-1,0.421432441744278,0.415718103551135,"COVID-19","Atlanta"
"2020-02-15",13297,-1,0.325099147325996,0.291843377155481,-1,0.51805647060038,0.520573432751586,-1,0.371795249019324,0.357550220321265,"COVID-19","Atlanta"
"2020-02-16",13297,-1,0.309511987662811,0.287324113112433,-1,0.498522502913616,0.498960283377206,-1,0.369473686355698,0.366620607696581,"COVID-19","Atlanta"
"2020-03-30",13297,-1,0.389334406271709,0.358088769143314,-1,0.566580962166348,0.558152304112482,-1,0.40428942716485,0.395717919875135,"COVID-19","Atlanta"
"2020-03-31",13297,-1,0.332082805636534,0.303004641778816,-0.999945221987853,0.476842323420195,0.461732279647064,-0.999279279185653,0.34528106515686,0.325223243944429,"COVID-19","Atlanta"
"2020-04-01",13297,-1,0.347657360139625,0.320292951362122,-0.999890536916097,0.467356226109785,0.462540377409824,-0.998570406702931,0.339759479950857,0.331194114910079,"COVID-19","Atlanta"
"2020-04-02",13297,-1,0.318063087663769,0.293179573025386,-1,0.529328083712302,0.529984682534356,-1,0.391738289196605,0.388889283456994,"COVID-19","Atlanta"
"2020-04-03",13297,-1,0.315799501776026,0.289639204359998,-1,0.56091959400403,0.570333935355386,-1,0.428883138575273,0.423164696727602,"COVID-19","Atlanta"
"2020-04-04",13297,-1,0.21791075475424,0.197087071306779,-1,0.445684906959963,0.444262042571339,-1,0.32833899322982,0.325483871549561,"COVID-19","Atlanta"
"2020-04-05",13297,-1,0.222780873332631,0.202219474790897,-1,0.351833640735549,0.339025757734286,-1,0.254470662221329,0.243033778525988,"COVID-19","Atlanta"
"2020-02-10",13013,-1,0.376937317544711,0.389238474776693,-1,0.26193933598751,0.282876144056523,-1,0.168007753025567,0.182306285197956,"COVID-19","Atlanta"
"2020-02-11",13013,-1,0.377730896172042,0.388723513192318,-1,0.279929712788855,0.322713730027326,-1,0.189116935193493,0.210526399555021,"COVID-19","Atlanta"
"2020-02-12",13013,-1,0.38999719657366,0.402074685420536,-1,0.335728544658978,0.36813949705775,-1,0.215250878721465,0.236775966593611,"COVID-19","Atlanta"
"2020-02-13",13013,-1,0.399010947188983,0.412526005979107,-1,0.323960883978073,0.377903427395177,-1,0.212500338808208,0.24821468146505,"COVID-19","Atlanta"
"2020-02-14",13013,-1,0.250373652637101,0.26636931513732,-1,0.321998938696431,0.30045083696117,-1,0.203754083456539,0.185880918241053,"COVID-19","Atlanta"
"2020-02-15",13013,-1,0.256285628348169,0.275143421836719,-1,0.257048986657521,0.25979980815564,-1,0.132261422594595,0.13941068868079,"COVID-19","Atlanta"
"2020-02-16",13013,-1,0.0835957180555206,0.11583226596753,-1,0.112656691759764,0.140018357736695,-1,0.0698934832637926,0.0806463268428377,"COVID-19","Atlanta"
"2020-03-30",13013,-1,0.261058151367731,0.276001908672788,-1,0.301696483603794,0.318814014588406,-1,0.187836622624888,0.198570143917738,"COVID-19","Atlanta"
"2020-03-31",13013,-1,0.260184270620461,0.273664502537845,-1,0.280996842023315,0.317229840695528,-1,0.193725790849318,0.22242590801218,"COVID-19","Atlanta"
"2020-04-01",13013,-1,0.255585246612378,0.271972693809324,-1,0.317695602731328,0.322127143125367,-1,0.208928904542524,0.20535747027684,"COVID-19","Atlanta"
"2020-04-02",13013,-1,0.298096127815145,0.313357240405838,-1,0.388319901381513,0.38342768215151,-1,0.236775966593611,0.240363481238969,"COVID-19","Atlanta"
"2020-04-03",13013,-1,0.283455713604305,0.298106187230087,-1,0.337892574018894,0.345075274597315,-1,0.225201881715122,0.207328716499636,"COVID-19","Atlanta"
"2020-04-04",13013,-1,0.29410386342205,0.308618626518071,-1,0.306634089104596,0.30265976890683,-1,0.182633879865042,0.171890710461216,"COVID-19","Atlanta"
"2020-04-05",13013,-1,0.316197703189557,0.328752135267277,-1,0.350512458305692,0.357394247408553,-1,0.231603817754226,0.245966845211853,"COVID-19","Atlanta"
"2020-02-10",13223,-1,0.456176376590686,0.439552575485891,-1,0.470348785434108,0.472199095368939,-1,0.342525759894696,0.338655412325265,"COVID-19","Atlanta"
"2020-02-11",13223,-1,0.44424103537522,0.424543379087647,-1,0.487850007095356,0.479708894461148,-1,0.345261283321313,0.343327046439961,"COVID-19","Atlanta"
"2020-02-12",13223,-1,0.450606361047322,0.433186633621823,-1,0.47058098029552,0.462193167278457,-1,0.337524335795906,0.329787388270498,"COVID-19","Atlanta"
"2020-02-13",13223,-1,0.4344310823948,0.415135794295979,-1,0.442580486841501,0.438571605620111,-1,0.310445019456979,0.310445019456979,"COVID-19","Atlanta"
"2020-02-14",13223,-1,0.454148034033315,0.439176681169518,-1,0.482346048519441,0.465139227456032,-1,0.334461131380746,0.318994720681059,"COVID-19","Atlanta"
"2020-02-15",13223,-1,0.443518375230656,0.4399124629404,-1,0.562415197813217,0.5447761204391,-1,0.399419915999166,0.380077547185647,"COVID-19","Atlanta"
"2020-02-16",13223,-1,0.403626485722762,0.402947704953673,-1,0.557004967382039,0.551392360579718,-1,0.381229235589012,0.369618192880718,"COVID-19","Atlanta"
"2020-03-30",13223,-1,0.409453003241016,0.422129024966954,-1,0.537889782143821,0.527896875640691,-1,0.380031271560707,0.376153401442741,"COVID-19","Atlanta"
"2020-03-31",13223,-1,0.384438644733223,0.396432590828955,-1,0.531195071851299,0.526383969249766,-1,0.37966212987907,0.37966212987907,"COVID-19","Atlanta"
"2020-04-01",13223,-1,0.390489709433439,0.401597731915448,-1,0.492289670407471,0.501418710780896,-1,0.34673225126711,0.350606354633223,"COVID-19","Atlanta"
"2020-04-02",13223,-1,0.348612914084237,0.362013499940743,-1,0.491657677395112,0.485181193123818,-1,0.33785155287304,0.333979328771343,"COVID-19","Atlanta"
"2020-04-03",13223,-1,0.422796196267656,0.429453664488008,-0.999969156269752,0.542606020329294,0.546861995707573,-0.999514916294523,0.37966212987907,0.389347388294353,"COVID-19","Atlanta"
"2020-04-04",13223,-1,0.261449632172149,0.283753012972081,-1,0.46534442359175,0.465282731370672,-1,0.313595927959462,0.319421239314746,"COVID-19","Atlanta"
"2020-04-05",13223,-1,0.2774751413242,0.296190794492082,-1,0.485412943926446,0.495528283545752,-1,0.324298768517101,0.343659889025585,"COVID-19","Atlanta"
"2020-02-10",13199,-1,0.00738561133406895,0.0207912628404678,-1,0.339111642777388,0.323286432781109,-1,0.186683261471933,0.165348031589426,"COVID-19","Atlanta"
"2020-02-11",13199,-1,-0.119599300513829,-0.10594510403471,-1,0.118796992481203,0.162406015037594,-1,0.0315789473684211,0.0526315789473684,"COVID-19","Atlanta"
"2020-02-12",13199,-1,0.080193868465734,0.102609513478394,-1,0.367747737056367,0.36473341134279,-1,0.218686106295693,0.176015646530679,"COVID-19","Atlanta"
"2020-02-13",13199,-1,-0.0644097784241782,-0.0516301194751046,-1,0.173454786189112,0.147813643882895,-1,0.0748759462220977,0.0534828187300698,"COVID-19","Atlanta"
"2020-02-14",13199,-1,-0.0375799389848607,-0.0141113378547622,-1,0.267218838002449,0.277757045698321,-1,0.111409362973568,0.12201977849486,"COVID-19","Atlanta"
"2020-02-15",13199,-1,0.183174017864764,0.198439557860933,-1,0.421369569999119,0.426636689624108,-1,0.253971808930131,0.232807491519287,"COVID-19","Atlanta"
"2020-02-16",13199,-1,0.175756821308415,0.19358437640656,-1,0.269578618969975,0.291415993132347,-1,0.170222398552229,0.170222398552229,"COVID-19","Atlanta"
"2020-03-30",13199,-1,0.202733606846427,0.20993125361824,-1,0.42577350704272,0.400151738477317,-1,0.272024181001959,0.261356566060706,"COVID-19","Atlanta"
"2020-03-31",13199,-1,0.315165142125876,0.315496374046956,-1,0.253765348024808,0.253765348024808,-1,0.1489445987332,0.1489445987332,"COVID-19","Atlanta"
"2020-04-01",13199,-1,0.185940685276887,0.201995674043949,-1,0.255927901185445,0.272487941850385,-1,0.153851025058737,0.175071856101321,"COVID-19","Atlanta"
"2020-04-02",13199,-1,0.240012141210622,0.246073541802401,-1,0.237378149944171,0.256217685654026,-1,0.14401280170692,0.176015646530679,"COVID-19","Atlanta"
"2020-04-03",13199,-1,0.234617322587608,0.238143704006174,-1,0.24463696436844,0.234851485793702,-1,0.153851025058737,0.153851025058737,"COVID-19","Atlanta"
"2020-04-04",13199,-1,0.102946141391567,0.113784964726379,-1,0.110734659642216,0.102448392594159,-1,0.0638333994570858,0.0531944995475715,"COVID-19","Atlanta"
"2020-04-05",13199,-1,0.136857361683963,0.145076953075265,-1,0.135798594732397,0.104112255961504,-1,0.107551754929581,0.0752862284507066,"COVID-19","Atlanta"
"2020-02-10",13113,-1,0.295565756255482,0.297679250325245,-1,0.434046032539097,0.451038429533632,-1,0.285471461613929,0.295697305015025,"COVID-19","Atlanta"
"2020-02-11",13113,-1,0.300370999458863,0.30047612839586,-1,0.457205541106453,0.470267098803502,-1,0.315610407112969,0.322416022360688,"COVID-19","Atlanta"
"2020-02-12",13113,-1,0.348901105775535,0.34617259042767,-1,0.512348201463709,0.523318708715446,-1,0.340715996964678,0.344123156934325,"COVID-19","Atlanta"
"2020-02-13",13113,-1,0.300766474043287,0.299635919905688,-1,0.450238539982384,0.45284077995735,-1,0.29885081843822,0.30225652577085,"COVID-19","Atlanta"
"2020-02-14",13113,-1,0.285174363107244,0.281515741557715,-1,0.480298111505605,0.470957563747313,-1,0.322225164608772,0.313678078014375,"COVID-19","Atlanta"
"2020-02-15",13113,-1,0.336489954620477,0.318270435621238,-1,0.529495826503616,0.508369065500099,-1,0.381238372322535,0.362474962499055,"COVID-19","Atlanta"
"2020-02-16",13113,-1,0.343885156613714,0.335376390614463,-1,0.532203760789437,0.520006148703834,-1,0.384290437386544,0.37404269238957,"COVID-19","Atlanta"
"2020-03-30",13113,-1,0.385576493661669,0.375490465096521,-1,0.495917953393664,0.489182572197249,-1,0.345826736919148,0.335605257010208,"COVID-19","Atlanta"
"2020-03-31",13113,-1,0.351663242025661,0.343592995548608,-0.999974475145168,0.479534573875868,0.469276331075841,-0.999571091552219,0.337466348318046,0.316962063863279,"COVID-19","Atlanta"
"2020-04-01",13113,-1,0.286302340131099,0.274348094479033,-1,0.433697455203308,0.421804845215974,-1,0.308815017190538,0.295127925015888,"COVID-19","Atlanta"
"2020-04-02",13113,-1,0.31612218316403,0.303221351811917,-1,0.50548553942303,0.487421549825236,-1,0.353643750954568,0.333192064152376,"COVID-19","Atlanta"
"2020-04-03",13113,-1,0.336376902366255,0.321541672309159,-1,0.49505002051962,0.485660348962502,-1,0.346418399861435,0.331059948636051,"COVID-19","Atlanta"
"2020-04-04",13113,-1,0.321977918402288,0.310751932112081,-1,0.476015523286983,0.465248019490504,-1,0.327646959474855,0.313995002830069,"COVID-19","Atlanta"
"2020-04-05",13113,-1,0.314172961182542,0.303518703238746,-1,0.480044934214178,0.472950925511672,-1,0.32963579740268,0.327927839903184,"COVID-19","Atlanta"
"2020-02-10",13143,-1,0.518247962895186,0.494761910767463,-1,0.654411764705882,0.625,-1,0.455882352941176,0.426470588235294,"COVID-19","Atlanta"
"2020-02-11",13143,-1,0.573723290948242,0.543986536512225,-1,0.661764705882353,0.639705882352941,-1,0.470588235294118,0.455882352941176,"COVID-19","Atlanta"
"2020-02-12",13143,-1,0.582734540064656,0.550669856403082,-1,0.655215217144389,0.64171827446913,-1,0.474087080756768,0.459271859483119,"COVID-19","Atlanta"
"2020-02-13",13143,-1,0.594504699682853,0.562349891149371,-1,0.696933039958826,0.658896201510369,-1,0.503717523304066,0.459271859483119,"COVID-19","Atlanta"
"2020-02-14",13143,-1,0.636816254927777,0.605074807362806,-1,0.642550703237654,0.635193252437223,-1,0.46494781490855,0.450187566816215,"COVID-19","Atlanta"
"2020-02-15",13143,-1,0.480950525869644,0.46193973991099,-1,0.757817432444409,0.762722399644697,-1,0.568269551554895,0.568269551554895,"COVID-19","Atlanta"
"2020-02-16",13143,-1,0.464531245334432,0.434738879011373,-1,0.660123196299029,0.628221331793871,-1,0.503717523304066,0.474087080756768,"COVID-19","Atlanta"
"2020-03-30",13143,-1,0.478453671830908,0.446782477790059,-1,0.656039363038445,0.66584929743902,-1,0.46494781490855,0.46494781490855,"COVID-19","Atlanta"
"2020-03-31",13143,-1,0.468174444672646,0.450200563262608,-1,0.67771753968661,0.69981702467639,-1,0.483301432043139,0.498172245336774,"COVID-19","Atlanta"
"2020-04-01",13143,-1,0.561502662788969,0.532561823101595,-1,0.681372549019608,0.686274509803922,-1,0.470588235294118,0.5,"COVID-19","Atlanta"
"2020-04-02",13143,-1,0.48144896876748,0.459586221259191,-1,0.669117647058824,0.654411764705882,-1,0.455882352941176,0.441176470588235,"COVID-19","Atlanta"
"2020-04-03",13143,-1,0.476297213226419,0.445560127144831,-1,0.702636551441176,0.678111715439738,-1,0.52398880727789,0.49446831109322,"COVID-19","Atlanta"
"2020-04-04",13143,-1,0.444060102152157,0.440735380277189,-1,0.67156862745098,0.67156862745098,-1,0.5,0.5,"COVID-19","Atlanta"
"2020-04-05",13143,-1,0.268531441762238,0.248462165966272,-1,0.640840771342208,0.615010337180622,-1,0.457008979129447,0.412057276264255,"COVID-19","Atlanta"
"2020-02-10",13015,-1,0.458854637712646,0.457428139732665,-1,0.478034594223959,0.474462983422841,-1,0.340425655201708,0.342127783477717,"COVID-19","Atlanta"
"2020-02-11",13015,-1,0.518506822212286,0.517285293897304,-1,0.573309536398284,0.573258502969728,-1,0.410587749574736,0.408880524004778,"COVID-19","Atlanta"
"2020-02-12",13015,-1,0.484690091453,0.482857009036162,-1,0.477179377370269,0.48677194825838,-1,0.331205038098199,0.346530721095031,"COVID-19","Atlanta"
"2020-02-13",13015,-1,0.480998668953002,0.479782230299663,-1,0.448849431677679,0.458492780840698,-1,0.313191602785572,0.331915013821666,"COVID-19","Atlanta"
"2020-02-14",13015,-1,0.49862012573057,0.496479903359048,-1,0.435299522625924,0.443820800351692,-1,0.315162297192327,0.323680197116444,"COVID-19","Atlanta"
"2020-02-15",13015,-1,0.510949761820974,0.509241016958723,-1,0.449201413642331,0.454406292001018,-1,0.327366799560884,0.332481905804022,"COVID-19","Atlanta"
"2020-02-16",13015,-1,0.487665302730841,0.486950198700305,-1,0.490929969551385,0.480163290040383,-1,0.34853082925402,0.346826522020504,"COVID-19","Atlanta"
"2020-03-30",13015,-1,0.517761454515405,0.514257674636899,-1,0.508100944495696,0.494629150848326,-1,0.372709549675499,0.360769197969647,"COVID-19","Atlanta"
"2020-03-31",13015,-1,0.521626063283362,0.519794778796945,-1,0.54676298718963,0.550080414069806,-1,0.414357415023424,0.414357415023424,"COVID-19","Atlanta"
"2020-04-01",13015,-1,0.535311418744218,0.529392644318621,-1,0.541919687933836,0.539521361631304,-1,0.397273251550447,0.397273251550447,"COVID-19","Atlanta"
"2020-04-02",13015,-1,0.520581759529013,0.513857977686426,-1,0.549550940209854,0.548530323736254,-1,0.411942133851867,0.417059427440089,"COVID-19","Atlanta"
"2020-04-03",13015,-1,0.53232461177942,0.526362715085471,-1,0.524390246633058,0.516787429979528,-1,0.398637716448673,0.388416236539733,"COVID-19","Atlanta"
