"day","lag","rho","error","index","county","event","msa","week","period"
2020-02-11,11,4.99992742135228,375.876795298492,"power",13063,"COVID-19","Atlanta","weekday","before"
2020-02-12,11,4.99992839040226,383.576421095551,"power",13063,"COVID-19","Atlanta","weekday","before"
2020-02-13,11,4.99992807210631,394.719958710676,"power",13063,"COVID-19","Atlanta","weekday","before"
2020-02-14,11,4.99992781150458,429.15015586657,"power",13063,"COVID-19","Atlanta","weekday","before"
2020-02-15,11,4.99992731466923,377.352077009759,"power",13063,"COVID-19","Atlanta","weekend","before"
2020-02-16,11,4.99992829590417,318.42633942465,"power",13063,"COVID-19","Atlanta","weekend","before"
2020-03-30,11,4.99992720017546,232.33540481852,"power",13063,"COVID-19","Atlanta","weekday","during"
2020-03-31,11,4.99992768135192,225.196864764102,"power",13063,"COVID-19","Atlanta","weekday","during"
2020-04-01,11,4.99992782354339,258.3548972727,"power",13063,"COVID-19","Atlanta","weekday","during"
2020-04-02,11,4.99992786016506,276.710024021679,"power",13063,"COVID-19","Atlanta","weekday","during"
2020-04-03,11,4.9999280806076,291.982689197974,"power",13063,"COVID-19","Atlanta","weekday","during"
2020-04-04,11,4.99992779204929,254.761895440708,"power",13063,"COVID-19","Atlanta","weekend","during"
2020-04-05,11,4.99992695267906,214.328964407232,"power",13063,"COVID-19","Atlanta","weekend","during"
2020-02-10,11,0.430287988878394,46.1464508191864,"exp",13063,"COVID-19","Atlanta","weekday","before"
2020-02-11,11,0.431578966085731,44.9662683978595,"exp",13063,"COVID-19","Atlanta","weekday","before"
2020-02-12,11,0.433906792633574,45.9697066170688,"exp",13063,"COVID-19","Atlanta","weekday","before"
2020-02-13,11,0.427400705542829,48.1455505582726,"exp",13063,"COVID-19","Atlanta","weekday","before"
2020-02-14,11,0.43246914128946,54.1633349952326,"exp",13063,"COVID-19","Atlanta","weekday","before"
2020-02-15,11,0.424857489159147,49.1761009726312,"exp",13063,"COVID-19","Atlanta","weekend","before"
2020-02-16,11,0.411934360777489,39.5890656588065,"exp",13063,"COVID-19","Atlanta","weekend","before"
2020-03-30,11,0.420558588388819,26.6569642647735,"exp",13063,"COVID-19","Atlanta","weekday","during"
2020-03-31,11,0.414764980004222,26.1275348256917,"exp",13063,"COVID-19","Atlanta","weekday","during"
2020-04-01,11,0.422536669047644,30.7353391640992,"exp",13063,"COVID-19","Atlanta","weekday","during"
2020-04-02,11,0.41722041568568,33.9120537282397,"exp",13063,"COVID-19","Atlanta","weekday","during"
2020-04-03,11,0.42061740521003,35.4603850641732,"exp",13063,"COVID-19","Atlanta","weekday","during"
2020-04-04,11,0.410917712887631,30.7895063620473,"exp",13063,"COVID-19","Atlanta","weekend","during"
2020-04-05,11,0.405004239618161,24.0349064185906,"exp",13063,"COVID-19","Atlanta","weekend","during"
2020-02-10,22,0.000569143141309276,58.5025104330131,"homo",13089,"COVID-19","Atlanta","weekday","before"
2020-02-11,22,0.00083252141154322,57.8273179476302,"homo",13089,"COVID-19","Atlanta","weekday","before"
2020-02-12,22,0.00107306432420133,57.8584696671007,"homo",13089,"COVID-19","Atlanta","weekday","before"
2020-02-13,22,0.00121625656395729,56.5931475277185,"homo",13089,"COVID-19","Atlanta","weekday","before"
2020-02-14,22,0.000676515050192742,62.8534786997739,"homo",13089,"COVID-19","Atlanta","weekday","before"
2020-02-15,22,0.000589260684252381,57.5087969899026,"homo",13089,"COVID-19","Atlanta","weekend","before"
2020-02-16,22,0.00054138894591902,46.4251580228126,"homo",13089,"COVID-19","Atlanta","weekend","before"
2020-03-30,22,0.000774239598916473,28.7258045173337,"homo",13089,"COVID-19","Atlanta","weekday","during"
2020-03-31,22,0.000582566948672038,27.8831209455338,"homo",13089,"COVID-19","Atlanta","weekday","during"
2020-04-01,22,0.000680077956522222,33.5020139701788,"homo",13089,"COVID-19","Atlanta","weekday","during"
2020-04-02,22,0.000520260176613546,36.4019203577826,"homo",13089,"COVID-19","Atlanta","weekday","during"
2020-04-03,22,0.000786715536108923,34.7523002722633,"homo",13089,"COVID-19","Atlanta","weekday","during"
2020-04-04,22,0.000819224650190445,29.0912639304076,"homo",13089,"COVID-19","Atlanta","weekend","during"
2020-04-05,22,0.000901873312810098,23.851436711733,"homo",13089,"COVID-19","Atlanta","weekend","during"
2020-02-10,22,4.99994539566074,428.49334148045,"power",13089,"COVID-19","Atlanta","weekday","before"
2020-02-11,22,4.9999473013212,450.028003808124,"power",13089,"COVID-19","Atlanta","weekday","before"
2020-02-12,22,4.99994688462935,450.682372370479,"power",13089,"COVID-19","Atlanta","weekday","before"
2020-02-13,22,4.99994730658954,426.810128099946,"power",13089,"COVID-19","Atlanta","weekday","before"
2020-02-14,22,4.99994386729159,414.713256665575,"power",13089,"COVID-19","Atlanta","weekday","before"
2020-02-15,22,4.99994328870611,384.492067927769,"power",13089,"COVID-19","Atlanta","weekend","before"
2020-02-16,22,4.99994338924619,325.663916774383,"power",13089,"COVID-19","Atlanta","weekend","before"
2020-03-30,22,4.9999457713406,232.42561561194,"power",13089,"COVID-19","Atlanta","weekday","during"
2020-03-31,22,4.99994670004692,247.193965825566,"power",13089,"COVID-19","Atlanta","weekday","during"
2020-04-01,22,4.99994571416248,261.615963516198,"power",13089,"COVID-19","Atlanta","weekday","during"
2020-04-02,22,4.99994394939054,270.018514245997,"power",13089,"COVID-19","Atlanta","weekday","during"
2020-04-03,22,4.99994646391488,287.917384749548,"power",13089,"COVID-19","Atlanta","weekday","during"
2020-04-04,22,4.99994522146364,231.506991839925,"power",13089,"COVID-19","Atlanta","weekend","during"
2020-04-05,22,4.99994628704255,209.032895016604,"power",13089,"COVID-19","Atlanta","weekend","during"
2020-02-10,22,0.380381973714021,51.6891858403967,"exp",13089,"COVID-19","Atlanta","weekday","before"
2020-02-11,22,0.374324984749016,53.5431613591392,"exp",13089,"COVID-19","Atlanta","weekday","before"
2020-02-12,22,0.389108236822658,53.411196141923,"exp",13089,"COVID-19","Atlanta","weekday","before"
2020-02-13,22,0.396847523306463,52.0340426020051,"exp",13089,"COVID-19","Atlanta","weekday","before"
2020-02-14,22,0.396740119936821,54.045484868711,"exp",13089,"COVID-19","Atlanta","weekday","before"
2020-02-15,22,0.39032055774075,49.4391496326181,"exp",13089,"COVID-19","Atlanta","weekend","before"
2020-02-16,22,0.386323247998652,39.7918632381242,"exp",13089,"COVID-19","Atlanta","weekend","before"
2020-03-30,22,0.38304569146487,24.4765014035088,"exp",13089,"COVID-19","Atlanta","weekday","during"
2020-03-31,22,0.337329365308758,25.834506132286,"exp",13089,"COVID-19","Atlanta","weekday","during"
2020-04-01,22,0.377129001525369,28.9452487161992,"exp",13089,"COVID-19","Atlanta","weekday","during"
2020-04-02,22,0.382231141774176,30.4700976941037,"exp",13089,"COVID-19","Atlanta","weekday","during"
2020-04-03,22,0.371612644127333,31.7479180351419,"exp",13089,"COVID-19","Atlanta","weekday","during"
2020-04-04,22,0.383580128673146,25.3472282858828,"exp",13089,"COVID-19","Atlanta","weekend","during"
2020-04-05,22,0.37037426619483,21.8022508851509,"exp",13089,"COVID-19","Atlanta","weekend","during"
2020-02-10,4,0.0229141036127648,109.978468977311,"homo",13227,"COVID-19","Atlanta","weekday","before"
2020-02-11,4,0.0251305355950607,97.7961190845151,"homo",13227,"COVID-19","Atlanta","weekday","before"
2020-02-12,4,0.0314955751649381,111.565182755726,"homo",13227,"COVID-19","Atlanta","weekday","before"
2020-02-13,4,0.0284565841377613,114.72905198885,"homo",13227,"COVID-19","Atlanta","weekday","before"
2020-02-14,4,0.036337363965582,114.900449464475,"homo",13227,"COVID-19","Atlanta","weekday","before"
2020-02-15,4,0.0294493632572184,98.4022817187045,"homo",13227,"COVID-19","Atlanta","weekend","before"
2020-02-16,4,0.0267391170103674,91.5323573597784,"homo",13227,"COVID-19","Atlanta","weekend","before"
2020-03-30,4,0.0291565328960245,66.7735606179735,"homo",13227,"COVID-19","Atlanta","weekday","during"
2020-03-31,4,0.0294957583503379,58.6879075765023,"homo",13227,"COVID-19","Atlanta","weekday","during"
2020-04-01,4,0.0291815815875864,72.5983193346251,"homo",13227,"COVID-19","Atlanta","weekday","during"
2020-04-02,4,0.0382240301871462,76.6367704490657,"homo",13227,"COVID-19","Atlanta","weekday","during"
2020-04-03,4,0.0342443963574555,81.7018940085435,"homo",13227,"COVID-19","Atlanta","weekday","during"
2020-04-04,4,0.0330065579618629,67.4962570225763,"homo",13227,"COVID-19","Atlanta","weekend","during"
2020-04-05,4,0.0268061503539082,63.6186427767647,"homo",13227,"COVID-19","Atlanta","weekend","during"
2020-02-10,4,4.99994787003526,506.879594937436,"power",13227,"COVID-19","Atlanta","weekday","before"
2020-02-11,4,4.9999354006334,399.786922503269,"power",13227,"COVID-19","Atlanta","weekday","before"
2020-02-12,4,4.99994503126791,509.724407078115,"power",13227,"COVID-19","Atlanta","weekday","before"
2020-02-13,4,4.99994544727078,522.345831511304,"power",13227,"COVID-19","Atlanta","weekday","before"
2020-02-14,4,4.99994739388304,527.149510663485,"power",13227,"COVID-19","Atlanta","weekday","before"
2020-02-15,4,4.99993555369398,396.388041605463,"power",13227,"COVID-19","Atlanta","weekend","before"
2020-02-16,4,4.99994072682701,361.917469850674,"power",13227,"COVID-19","Atlanta","weekend","before"
2020-03-30,4,4.99993602649119,301.497933897152,"power",13227,"COVID-19","Atlanta","weekday","during"
2020-03-31,4,4.99993325159836,256.447884387016,"power",13227,"COVID-19","Atlanta","weekday","during"
2020-04-01,4,4.99993516534007,310.078462590394,"power",13227,"COVID-19","Atlanta","weekday","during"
2020-04-02,4,4.99993889599615,322.360050425884,"power",13227,"COVID-19","Atlanta","weekday","during"
2020-04-03,4,4.99993494681486,341.135010319066,"power",13227,"COVID-19","Atlanta","weekday","during"
2020-04-04,4,4.99993484204579,274.84531121242,"power",13227,"COVID-19","Atlanta","weekend","during"
2020-04-05,4,4.99992948987205,258.415178165042,"power",13227,"COVID-19","Atlanta","weekend","during"
2020-02-10,4,0.432162086633581,101.374330813179,"exp",13227,"COVID-19","Atlanta","weekday","before"
2020-02-11,4,0.459244838029369,87.2442569724995,"exp",13227,"COVID-19","Atlanta","weekday","before"
2020-02-12,4,0.458603978846219,101.30191561751,"exp",13227,"COVID-19","Atlanta","weekday","before"
2020-02-13,4,0.448359463116976,105.04261461904,"exp",13227,"COVID-19","Atlanta","weekday","before"
2020-02-14,4,0.466783599760311,104.83644200171,"exp",13227,"COVID-19","Atlanta","weekday","before"
2020-02-15,4,0.461156765852388,89.2495787023983,"exp",13227,"COVID-19","Atlanta","weekend","before"
2020-02-16,4,0.461054923164454,81.6656965770458,"exp",13227,"COVID-19","Atlanta","weekend","before"
2020-03-30,4,0.442471198076983,62.7830472796695,"exp",13227,"COVID-19","Atlanta","weekday","during"
2020-03-31,4,0.444233357955779,55.2499134306959,"exp",13227,"COVID-19","Atlanta","weekday","during"
2020-04-01,4,0.443478845787239,68.2724443966952,"exp",13227,"COVID-19","Atlanta","weekday","during"
2020-04-02,4,0.468959340807314,72.1873207616033,"exp",13227,"COVID-19","Atlanta","weekday","during"
2020-04-03,4,0.457880769987498,76.9816867533618,"exp",13227,"COVID-19","Atlanta","weekday","during"
2020-04-04,4,0.457471623840613,63.1719697405074,"exp",13227,"COVID-19","Atlanta","weekend","during"
2020-04-05,4,0.445798756782877,59.1861080804742,"exp",13227,"COVID-19","Atlanta","weekend","during"
2020-02-10,9,0.0137362148330603,142.972242790918,"homo",13045,"COVID-19","Atlanta","weekday","before"
2020-02-11,9,0.0136198786048739,144.377326289464,"homo",13045,"COVID-19","Atlanta","weekday","before"
2020-02-12,9,0.0150835664050972,139.903157753907,"homo",13045,"COVID-19","Atlanta","weekday","before"
2020-02-13,9,0.0133719572940999,151.17331603203,"homo",13045,"COVID-19","Atlanta","weekday","before"
2020-02-14,9,0.0149088858982562,161.823059897145,"homo",13045,"COVID-19","Atlanta","weekday","before"
2020-02-15,9,0.014933110771484,124.160066284737,"homo",13045,"COVID-19","Atlanta","weekend","before"
2020-02-16,9,0.0156007519392026,97.0533675077309,"homo",13045,"COVID-19","Atlanta","weekend","before"
2020-03-30,9,0.015279357822091,56.9721688827197,"homo",13045,"COVID-19","Atlanta","weekday","during"
2020-03-31,9,0.0136962253713764,56.5072908759886,"homo",13045,"COVID-19","Atlanta","weekday","during"
2020-04-01,9,0.0149631168645827,69.1208978278969,"homo",13045,"COVID-19","Atlanta","weekday","during"
2020-04-02,9,0.0147483008970436,71.1112435073196,"homo",13045,"COVID-19","Atlanta","weekday","during"
2020-04-03,9,0.0152334033904238,74.3596834824555,"homo",13045,"COVID-19","Atlanta","weekday","during"
2020-04-04,9,0.0154403753503909,61.5010392248282,"homo",13045,"COVID-19","Atlanta","weekend","during"
2020-04-05,9,0.0145005660081308,51.2141650626081,"homo",13045,"COVID-19","Atlanta","weekend","during"
2020-02-10,9,4.99994103021139,678.937519358,"power",13045,"COVID-19","Atlanta","weekday","before"
2020-02-11,9,4.99994044103777,686.148211637037,"power",13045,"COVID-19","Atlanta","weekday","before"
2020-02-12,9,4.99994230055392,697.485864627633,"power",13045,"COVID-19","Atlanta","weekday","before"
2020-02-13,9,4.99994031508788,712.895518351195,"power",13045,"COVID-19","Atlanta","weekday","before"
2020-02-14,9,4.99994156047546,776.223708544844,"power",13045,"COVID-19","Atlanta","weekday","before"
2020-02-15,9,4.99994178289804,608.570242673656,"power",13045,"COVID-19","Atlanta","weekend","before"
2020-02-16,9,4.99994198054704,503.38833053677,"power",13045,"COVID-19","Atlanta","weekend","before"
2020-03-30,9,4.99994374110879,332.342071735155,"power",13045,"COVID-19","Atlanta","weekday","during"
2020-03-31,9,4.99994237569083,311.123711529065,"power",13045,"COVID-19","Atlanta","weekday","during"
2020-04-01,9,4.99994296711338,377.867555739628,"power",13045,"COVID-19","Atlanta","weekday","during"
2020-04-02,9,4.99994245153167,379.898996413427,"power",13045,"COVID-19","Atlanta","weekday","during"
2020-04-03,9,4.99994255121901,409.785699513541,"power",13045,"COVID-19","Atlanta","weekday","during"
2020-04-04,9,4.99994186498953,347.328764006583,"power",13045,"COVID-19","Atlanta","weekend","during"
2020-04-05,9,4.99994208810679,296.527928873138,"power",13045,"COVID-19","Atlanta","weekend","during"
2020-02-10,9,0.464305378654677,128.084470787247,"exp",13045,"COVID-19","Atlanta","weekday","before"
2020-02-11,9,0.464269237869135,129.254916276779,"exp",13045,"COVID-19","Atlanta","weekday","before"
2020-02-12,9,0.472389806355464,124.553684261766,"exp",13045,"COVID-19","Atlanta","weekday","before"
2020-02-13,9,0.463155158387188,135.368205189421,"exp",13045,"COVID-19","Atlanta","weekday","before"
2020-02-14,9,0.470362291059548,145.710757919702,"exp",13045,"COVID-19","Atlanta","weekday","before"
2020-02-15,9,0.461341497901923,117.186329972591,"exp",13045,"COVID-19","Atlanta","weekend","before"
2020-02-16,9,0.463038940767718,93.4218202278125,"exp",13045,"COVID-19","Atlanta","weekend","before"
2020-03-30,9,0.467755695210679,53.1926527252299,"exp",13045,"COVID-19","Atlanta","weekday","during"
2020-03-31,9,0.459817010470021,51.7945033246876,"exp",13045,"COVID-19","Atlanta","weekday","during"
2020-04-01,9,0.467148124242853,63.7293913706753,"exp",13045,"COVID-19","Atlanta","weekday","during"
2020-04-02,9,0.466106980110123,65.5683218535026,"exp",13045,"COVID-19","Atlanta","weekday","during"
2020-04-03,9,0.467603143376666,69.2390276249394,"exp",13045,"COVID-19","Atlanta","weekday","during"
2020-04-04,9,0.461528861494888,60.2592963282116,"exp",13045,"COVID-19","Atlanta","weekend","during"
2020-04-05,9,0.447118524084482,51.2424820639135,"exp",13045,"COVID-19","Atlanta","weekend","during"
2020-02-10,7,0.0202410943523281,116.950581764693,"homo",13297,"COVID-19","Atlanta","weekday","before"
2020-02-11,7,0.0194249138874064,123.855535692632,"homo",13297,"COVID-19","Atlanta","weekday","before"
2020-02-12,7,0.020181213513235,128.281142339393,"homo",13297,"COVID-19","Atlanta","weekday","before"
2020-02-13,7,0.020303939693779,132.314325112047,"homo",13297,"COVID-19","Atlanta","weekday","before"
2020-02-14,7,0.0199225178182935,134.454055442306,"homo",13297,"COVID-19","Atlanta","weekday","before"
2020-02-15,7,0.0196432580018521,115.488299695437,"homo",13297,"COVID-19","Atlanta","weekend","before"
2020-02-16,7,0.0192689257790235,90.582161783599,"homo",13297,"COVID-19","Atlanta","weekend","before"
2020-03-30,7,0.0193922511033446,70.5410107619356,"homo",13297,"COVID-19","Atlanta","weekday","during"
2020-03-31,7,0.0182846748744482,65.3212892367654,"homo",13297,"COVID-19","Atlanta","weekday","during"
2020-04-01,7,0.0198767040034325,76.3838646146369,"homo",13297,"COVID-19","Atlanta","weekday","during"
2020-04-02,7,0.019124749644333,81.6386655619602,"homo",13297,"COVID-19","Atlanta","weekday","during"
2020-04-03,7,0.0185595408893295,88.2756892341123,"homo",13297,"COVID-19","Atlanta","weekday","during"
2020-04-04,7,0.0179995145415726,69.6072173872056,"homo",13297,"COVID-19","Atlanta","weekend","during"
2020-04-05,7,0.0183923067618805,53.5442024899307,"homo",13297,"COVID-19","Atlanta","weekend","during"
2020-02-10,7,4.99992121472968,676.961483398213,"power",13297,"COVID-19","Atlanta","weekday","before"
2020-02-11,7,4.99992183402455,730.84372178606,"power",13297,"COVID-19","Atlanta","weekday","before"
2020-02-12,7,4.99992067993804,724.385001365247,"power",13297,"COVID-19","Atlanta","weekday","before"
2020-02-13,7,4.99992075686463,736.550359561091,"power",13297,"COVID-19","Atlanta","weekday","before"
2020-02-14,7,4.99991890686945,682.612633294461,"power",13297,"COVID-19","Atlanta","weekday","before"
2020-02-15,7,4.99995899240144,594.72373090867,"power",13297,"COVID-19","Atlanta","weekend","before"
2020-02-16,7,4.9999205808341,528.196645835245,"power",13297,"COVID-19","Atlanta","weekend","before"
2020-03-30,7,4.999920766189,414.477421497388,"power",13297,"COVID-19","Atlanta","weekday","during"
2020-03-31,7,4.99991902126279,364.24343699284,"power",13297,"COVID-19","Atlanta","weekday","during"
2020-04-01,7,4.99991934323902,424.824153570739,"power",13297,"COVID-19","Atlanta","weekday","during"
2020-04-02,7,4.9999591954719,442.514979163977,"power",13297,"COVID-19","Atlanta","weekday","during"
2020-04-03,7,4.99995870234902,481.36108138574,"power",13297,"COVID-19","Atlanta","weekday","during"
2020-04-04,7,4.99995815022234,379.497953279603,"power",13297,"COVID-19","Atlanta","weekend","during"
2020-04-05,7,4.99991910676125,322.303964046883,"power",13297,"COVID-19","Atlanta","weekend","during"
2020-02-10,7,0.455864592557478,104.528567585283,"exp",13297,"COVID-19","Atlanta","weekday","before"
2020-02-11,7,0.44803565338116,112.639198718089,"exp",13297,"COVID-19","Atlanta","weekday","before"
2020-02-12,7,0.459523888124096,112.522045824829,"exp",13297,"COVID-19","Atlanta","weekday","before"
2020-02-13,7,0.452713604400702,121.073333375815,"exp",13297,"COVID-19","Atlanta","weekday","before"
2020-02-14,7,0.453370097596433,123.087263908747,"exp",13297,"COVID-19","Atlanta","weekday","before"
2020-02-15,7,0.447604146039376,108.090085406911,"exp",13297,"COVID-19","Atlanta","weekend","before"
2020-02-16,7,0.435635414634654,86.1639424140999,"exp",13297,"COVID-19","Atlanta","weekend","before"
2020-03-30,7,0.446234156574926,64.9934380674831,"exp",13297,"COVID-19","Atlanta","weekday","during"
2020-03-31,7,0.441190970739455,60.7902667281773,"exp",13297,"COVID-19","Atlanta","weekday","during"
2020-04-01,7,0.45260552139324,70.1077579453247,"exp",13297,"COVID-19","Atlanta","weekday","during"
2020-04-02,7,0.447869715765062,75.4664262685178,"exp",13297,"COVID-19","Atlanta","weekday","during"
2020-04-03,7,0.439209310899484,83.3934777960164,"exp",13297,"COVID-19","Atlanta","weekday","during"
2020-04-04,7,0.434281985292314,66.569508347424,"exp",13297,"COVID-19","Atlanta","weekend","during"
2020-04-05,7,0.425123181786289,52.8329429551853,"exp",13297,"COVID-19","Atlanta","weekend","during"
2020-02-10,7,0.0223821101425885,95.263209646486,"homo",13013,"COVID-19","Atlanta","weekday","before"
2020-02-11,7,0.0215799279608628,97.572234199673,"homo",13013,"COVID-19","Atlanta","weekday","before"
2020-02-12,7,0.0204782869086819,103.273579255756,"homo",13013,"COVID-19","Atlanta","weekday","before"
2020-02-13,7,0.0193014463425499,107.19638724392,"homo",13013,"COVID-19","Atlanta","weekday","before"
2020-02-14,7,0.0179346668152162,110.858357954351,"homo",13013,"COVID-19","Atlanta","weekday","before"
2020-02-15,7,0.0224672090072564,87.770351632182,"homo",13013,"COVID-19","Atlanta","weekend","before"
2020-02-16,7,0.0221536943534827,72.7420396181426,"homo",13013,"COVID-19","Atlanta","weekend","before"
2020-03-30,7,0.0221441861896088,48.7705850771531,"homo",13013,"COVID-19","Atlanta","weekday","during"
2020-03-31,7,0.0174214284140512,47.315974745651,"homo",13013,"COVID-19","Atlanta","weekday","during"
2020-04-01,7,0.0209459647436609,55.6446193264041,"homo",13013,"COVID-19","Atlanta","weekday","during"
2020-04-02,7,0.0192302229543083,60.8798627561469,"homo",13013,"COVID-19","Atlanta","weekday","during"
2020-04-03,7,0.0220995794779208,63.7596161600105,"homo",13013,"COVID-19","Atlanta","weekday","during"
2020-04-04,7,0.0201229161502218,56.6741912366298,"homo",13013,"COVID-19","Atlanta","weekend","during"
2020-04-05,7,0.0177751163591779,47.8939875128006,"homo",13013,"COVID-19","Atlanta","weekend","during"
2020-02-10,7,4.99991900600866,517.818208212413,"power",13013,"COVID-19","Atlanta","weekday","before"
2020-02-11,7,4.99991904922406,528.559740722317,"power",13013,"COVID-19","Atlanta","weekday","before"
2020-02-12,7,4.99995844058787,558.376670491278,"power",13013,"COVID-19","Atlanta","weekday","before"
2020-02-13,7,4.99995872858989,582.025896837532,"power",13013,"COVID-19","Atlanta","weekday","before"
