"day","county","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp","event","msa"
"2020-04-03",25021,0.170194585542397,0.487346729368723,0.493044120822362,-0.709941243133362,0.59761922834146,0.599219463639737,-0.755363892894332,0.420314378626405,0.420995281827488,"COVID-19","Boston"
"2020-04-04",25021,0.167256396858887,0.473273327290062,0.480008890368614,-0.713664655463396,0.589238033126756,0.593483569499138,-0.757180147992471,0.413924319476327,0.417309287841904,"COVID-19","Boston"
"2020-04-05",25021,0.159597339129755,0.467471457475556,0.474353077247474,-0.718329488009163,0.584703393881667,0.588426663251944,-0.759572283186328,0.412735055575086,0.415065069350697,"COVID-19","Boston"
"2020-02-10",25023,-1,0.313418017867697,0.306428198913713,-0.999999807083514,0.38612058947342,0.381414880509177,-0.999984447053882,0.261863299674118,0.256588489443109,"COVID-19","Boston"
"2020-02-11",25023,-1,0.314043112571913,0.316066072055173,-1,0.362329888803591,0.364727365088864,-1,0.244970846944587,0.24683232754447,"COVID-19","Boston"
"2020-02-12",25023,-1,0.285657373061527,0.287275854755206,-1,0.355537408004494,0.358425900431019,-1,0.240240153924978,0.242256632489689,"COVID-19","Boston"
"2020-02-13",25023,-1,0.311461360210545,0.313095181866468,-1,0.376910630535263,0.378187690330254,-1,0.256531084689857,0.258516571377504,"COVID-19","Boston"
"2020-02-14",25023,-1,0.300749721836138,0.29308632666189,-1,0.372644367506538,0.363393333088666,-1,0.25366564537323,0.244761286246259,"COVID-19","Boston"
"2020-02-15",25023,-1,0.317556940037072,0.312034366327167,-0.99999987138946,0.390219602368369,0.381999866341964,-0.99998445019787,0.264396405848493,0.258346499824033,"COVID-19","Boston"
"2020-02-16",25023,-1,0.320758754261096,0.322916412179396,-0.999999742775728,0.397367466468627,0.39922249384317,-0.999976658146887,0.270733520509502,0.272254320980093,"COVID-19","Boston"
"2020-03-30",25023,-1,0.337612690062495,0.324267055146246,-0.999998842432489,0.441057278152531,0.431408802945066,-0.999937625723091,0.301362319513194,0.294402665967036,"COVID-19","Boston"
"2020-03-31",25023,-1,0.349968953776541,0.33771397201055,-1,0.439572692492575,0.4305453900618,-1,0.300316168607682,0.292454814168185,"COVID-19","Boston"
"2020-04-01",25023,-1,0.294571514213241,0.283707721222165,-0.999998135077914,0.40212842387536,0.396731743696511,-0.999898772420676,0.274271366696014,0.271135239894667,"COVID-19","Boston"
"2020-04-02",25023,-1,0.306907884799286,0.296085407051335,-0.999997813524087,0.402250842304068,0.394537246308268,-0.999898729838214,0.275586877292748,0.269437533549697,"COVID-19","Boston"
"2020-04-03",25023,-1,0.288997180647228,0.278105488945392,-1,0.391310700732459,0.384457868267785,-1,0.267291731035234,0.261172443293928,"COVID-19","Boston"
"2020-04-04",25023,-1,0.27460781918602,0.265769296231306,-0.999999163990767,0.382136825106736,0.376648033534196,-0.99995325100313,0.260056886297041,0.254248855992784,"COVID-19","Boston"
"2020-04-05",25023,-1,0.300188377124258,0.289034417916706,-0.999994083630963,0.425101554369505,0.419759616170287,-0.99978959262562,0.286936693945439,0.281873013859573,"COVID-19","Boston"
"2020-02-10",18073,-1,0.308303159616069,0.275727697112448,-1,0.468936342584864,0.430082716168891,-1,0.33722918446356,0.297162350665909,"COVID-19","Chicago"
"2020-02-11",18073,-1,0.281477423312901,0.24549131583787,-1,0.395384615384615,0.363076923076923,-1,0.28,0.26,"COVID-19","Chicago"
"2020-02-12",18073,-1,0.26914832407819,0.226403121388048,-1,0.418703167702227,0.319030262890759,-1,0.284760714323443,0.224458445407891,"COVID-19","Chicago"
"2020-02-13",18073,-1,0.433637553555258,0.390428317175106,-1,0.53,0.479230769230769,-1,0.366666666666667,0.333333333333333,"COVID-19","Chicago"
"2020-02-14",18073,-1,0.533295097322703,0.481773381159202,-1,0.578299388708817,0.499807655311213,-1,0.42140703911711,0.361206033528952,"COVID-19","Chicago"
"2020-02-15",18073,-1,0.532933470100748,0.49023139569984,-1,0.502019628444009,0.465474138250767,-1,0.370618212628269,0.317195767564734,"COVID-19","Chicago"
"2020-02-16",18073,-1,0.567764164102141,0.535369572803401,-1,0.594615384615385,0.594615384615385,-1,0.42,0.413333333333333,"COVID-19","Chicago"
"2020-03-30",18073,-1,0.470144879294213,0.450947443360102,-1,0.52558680304474,0.485186646148914,-1,0.347828032287139,0.321072029803513,"COVID-19","Chicago"
"2020-03-31",18073,-1,0.496719647965657,0.466859552301235,-1,0.563569927716838,0.512021552075844,-1,0.390651629527094,0.363940406995327,"COVID-19","Chicago"
"2020-04-01",18073,-1,0.525917209967236,0.49712765885347,-1,0.616124789973589,0.570329131006158,-1,0.405365252154549,0.391964747951093,"COVID-19","Chicago"
"2020-04-02",18073,-1,0.570637409412054,0.530834254126385,-1,0.629230769230769,0.604615384615385,-1,0.446666666666667,0.413333333333333,"COVID-19","Chicago"
"2020-04-03",18073,-1,0.534049237391081,0.49582890522807,-1,0.634737461251046,0.588574736796424,-1,0.444074074590628,0.424040657691803,"COVID-19","Chicago"
"2020-04-04",18073,-1,0.579279339119746,0.550151170197609,-1,0.61,0.602307692307692,-1,0.433333333333333,0.42,"COVID-19","Chicago"
"2020-04-05",18073,-1,0.544255717951818,0.515253251308688,-1,0.578795555353078,0.553396282312318,-1,0.385264495849365,0.378564243747637,"COVID-19","Chicago"
"2020-02-10",18111,-1,0.281923616057001,0.3234754218709,-1,0.340659340659341,0.324175824175824,-1,0.179487179487179,0.128205128205128,"COVID-19","Chicago"
"2020-02-11",18111,-1,0.136317218182475,0.176505345639017,-1,0.302613766334401,0.253095150025136,-1,0.219359403989316,0.14193843787544,"COVID-19","Chicago"
"2020-02-12",18111,-1,0.370066619463955,0.413338639349356,-1,0.360385485361878,0.34663031416486,-1,0.193552415284691,0.167745426580065,"COVID-19","Chicago"
"2020-02-13",18111,-1,0.362426854452349,0.398850953702683,-1,0.426410307107565,0.475928923416831,-1,0.270973381398567,0.322587358807818,"COVID-19","Chicago"
"2020-02-14",18111,-1,0.272831568012775,0.339871376200805,-1,0.374140656558896,0.401650998952933,-1,0.193552415284691,0.219359403989316,"COVID-19","Chicago"
