"day","r2_homo","r2_power","r2_exp","event","msa"
"2020-04-01",-0.0963126146160778,-99.2792510049448,0.205327214874277,"COVID-19","Los Angeles"
"2020-04-02",-0.0962504486042299,-95.0055598961137,0.185814126181002,"COVID-19","Los Angeles"
"2020-04-03",-0.098303865405533,-98.5332311748642,0.192955666402354,"COVID-19","Los Angeles"
"2020-04-04",-0.0875860879575971,-95.0311224057933,0.191749000767997,"COVID-19","Los Angeles"
"2020-04-05",-0.0957650094371381,-93.5427979930881,0.175771778305218,"COVID-19","Los Angeles"
"2020-02-10",-0.0338609085481867,-87.9301051535093,0.219659376062022,"COVID-19","Miami"
"2020-02-11",-0.0373171963189856,-82.5391782587558,0.222792692543783,"COVID-19","Miami"
"2020-02-12",-0.0464313201745705,-82.4077745816679,0.220356607640131,"COVID-19","Miami"
"2020-02-13",-0.0366395166992759,-81.1438554648131,0.232075774836518,"COVID-19","Miami"
"2020-02-14",-0.0345439275220663,-83.594767233459,0.23434038079882,"COVID-19","Miami"
"2020-02-15",-0.0400083058261276,-82.0745586891487,0.216830587894509,"COVID-19","Miami"
"2020-02-16",-0.0373249131055393,-82.4240125654161,0.215911061555338,"COVID-19","Miami"
"2020-03-30",-0.069692989719889,-90.9092004454893,0.224937393962249,"COVID-19","Miami"
"2020-03-31",-0.0683796403617414,-89.0965663785223,0.222973279341,"COVID-19","Miami"
"2020-04-01",-0.0414742535715587,-88.9130899907528,0.188620119283493,"COVID-19","Miami"
"2020-04-02",-0.062342782354053,-88.8870342117172,0.187954907813405,"COVID-19","Miami"
"2020-04-03",-0.0476570870908,-88.57332435737,0.181368589045345,"COVID-19","Miami"
"2020-04-04",-0.0479061243440799,-87.7208123657677,0.182920559735031,"COVID-19","Miami"
"2020-04-05",-0.0503289814204151,-83.832407085895,0.170107538849777,"COVID-19","Miami"
"2020-02-10",0.00629907412934017,-114.685795062676,0.148600529206387,"COVID-19","New York"
"2020-02-11",-0.0331634292564598,-112.990405041283,0.146420454919074,"COVID-19","New York"
"2020-02-12",0.0110999930209486,-111.269311394663,0.169319825217719,"COVID-19","New York"
"2020-02-13",0.022983353748477,-109.051169952729,0.196728795985014,"COVID-19","New York"
"2020-02-14",0.041368565216251,-104.236422007322,0.227115977729898,"COVID-19","New York"
"2020-02-15",0.0547182782988805,-100.886844544097,0.235090014056623,"COVID-19","New York"
"2020-02-16",0.0443144282517206,-100.241823615575,0.206532063827032,"COVID-19","New York"
"2020-03-30",-0.0138608350690654,-105.567674909242,0.151916761466295,"COVID-19","New York"
"2020-03-31",0.00611003360496887,-105.2345921496,0.186142062030992,"COVID-19","New York"
"2020-04-01",-0.00756093816919479,-93.7839089189714,0.116872492658983,"COVID-19","New York"
"2020-04-02",-0.00817985385578091,-89.7731874026135,0.102989797080915,"COVID-19","New York"
"2020-04-03",-0.00921246232016681,-92.0286565651414,0.123887620689286,"COVID-19","New York"
"2020-04-04",0.00386390954626226,-89.8172676475618,0.138645298949724,"COVID-19","New York"
"2020-04-05",-0.00839849979012475,-88.5222993041837,0.119298730346837,"COVID-19","New York"
"2020-02-10",0.0785328125442472,-97.7097727894494,0.268916577464533,"COVID-19","Philadelphia"
"2020-02-11",0.0727276224865088,-94.304115797892,0.267580826553259,"COVID-19","Philadelphia"
"2020-02-12",0.0716811317492172,-94.557698176829,0.263784899767736,"COVID-19","Philadelphia"
"2020-02-13",0.0744813667223361,-92.799672178317,0.272743418849716,"COVID-19","Philadelphia"
"2020-02-14",0.073158240550603,-92.2120303556744,0.278731121342427,"COVID-19","Philadelphia"
"2020-02-15",0.0886979913418535,-89.7597173072625,0.294823480775251,"COVID-19","Philadelphia"
"2020-02-16",0.0893894923617319,-86.0344346014496,0.294472583485184,"COVID-19","Philadelphia"
"2020-03-30",0.0819874462952171,-91.5094804842448,0.285361286009112,"COVID-19","Philadelphia"
"2020-03-31",0.0798052145343741,-91.2586283291942,0.270941710114195,"COVID-19","Philadelphia"
"2020-04-01",0.0585396401971316,-88.4917748708026,0.219608772590869,"COVID-19","Philadelphia"
"2020-04-02",0.0371005899025858,-85.6809276047354,0.213129220851423,"COVID-19","Philadelphia"
"2020-04-03",0.0603899538907254,-86.7612143146978,0.223416590507239,"COVID-19","Philadelphia"
"2020-04-04",0.0650459790097258,-82.1751383929965,0.229200818020296,"COVID-19","Philadelphia"
"2020-04-05",0.0646791306108637,-80.5536562434525,0.221297368166689,"COVID-19","Philadelphia"
"2020-02-10",0.00175675785025253,-93.6467789168608,0.331055983395511,"COVID-19","San Francisco"
"2020-02-11",-0.00264873707676738,-92.4163425996767,0.331056801773,"COVID-19","San Francisco"
"2020-02-12",-0.000800179910204424,-91.4232373214034,0.316484300047792,"COVID-19","San Francisco"
"2020-02-13",0.00513075206850444,-90.585630872991,0.340090891954258,"COVID-19","San Francisco"
"2020-02-14",-0.0126003849258003,-92.8778068640949,0.326625149657936,"COVID-19","San Francisco"
"2020-02-15",-0.0176479975911448,-90.1387267853233,0.328327359280126,"COVID-19","San Francisco"
"2020-02-16",-0.0197654822324698,-86.9242719423317,0.334298308022755,"COVID-19","San Francisco"
"2020-03-30",-0.031794694129887,-88.4192324234335,0.352331174237604,"COVID-19","San Francisco"
"2020-03-31",-0.031175314019386,-88.5200616906278,0.354365051050157,"COVID-19","San Francisco"
"2020-04-01",-0.0237240965874916,-83.8824592439321,0.311365030359455,"COVID-19","San Francisco"
"2020-04-02",-0.0285018647325106,-83.3400996309132,0.308891583832366,"COVID-19","San Francisco"
"2020-04-03",-0.0324368376114239,-84.1337807819725,0.288724680804569,"COVID-19","San Francisco"
"2020-04-04",-0.0370935396081229,-80.4986815238947,0.285358711606963,"COVID-19","San Francisco"
"2020-04-05",-0.0501922467366251,-81.6782198789773,0.281658259480553,"COVID-19","San Francisco"
"2020-02-10",-0.016982628742269,-133.962339675919,0.17633907785849,"COVID-19","Seattle"
"2020-02-11",-0.0212837152949423,-129.20684666773,0.170988519603133,"COVID-19","Seattle"
"2020-02-12",-0.0394787049238332,-128.905800919854,0.160858403879295,"COVID-19","Seattle"
"2020-02-13",-0.0168317142045855,-127.68321825173,0.18287496473697,"COVID-19","Seattle"
"2020-02-14",-0.0151178773671725,-126.44987963439,0.173912316994636,"COVID-19","Seattle"
"2020-02-15",-0.00924879249469868,-122.545895978983,0.172303973256281,"COVID-19","Seattle"
"2020-02-16",-0.0116313552740157,-119.479594040701,0.16723584593004,"COVID-19","Seattle"
"2020-03-30",0.00451684475179592,-126.641161593835,0.201405334460322,"COVID-19","Seattle"
"2020-03-31",-0.00555194882014676,-127.39723689938,0.207702580329488,"COVID-19","Seattle"
"2020-04-01",0.000238935699406362,-109.184011763073,0.130727759891941,"COVID-19","Seattle"
"2020-04-02",-0.0123331440739676,-93.0444663765973,0.0890147022237672,"COVID-19","Seattle"
"2020-04-03",-0.00228842765664083,-96.761519323242,0.116623692910835,"COVID-19","Seattle"
"2020-04-04",-0.0100590861688099,-90.1123375695959,0.0905377254510061,"COVID-19","Seattle"
"2020-04-05",-0.0217667188540347,-90.0242988204648,0.0739155763107769,"COVID-19","Seattle"
"2020-02-10",0.182622238926514,-90.405485536244,0.277332840266723,"COVID-19","Washington, D.C."
"2020-02-11",0.174375106774887,-89.4822237999068,0.276027090444999,"COVID-19","Washington, D.C."
"2020-02-12",0.175384777936307,-87.8727120528153,0.269423320923507,"COVID-19","Washington, D.C."
"2020-02-13",0.185975660220837,-87.1790641169754,0.291812868075474,"COVID-19","Washington, D.C."
"2020-02-14",0.195729037270879,-83.6252544839461,0.3167605869228,"COVID-19","Washington, D.C."
"2020-02-15",0.197476178265144,-81.5195956970422,0.312594016355235,"COVID-19","Washington, D.C."
"2020-02-16",0.193810336475037,-78.7169260005209,0.305816333215622,"COVID-19","Washington, D.C."
"2020-03-30",0.208383130594018,-84.4149703343516,0.312515916286656,"COVID-19","Washington, D.C."
"2020-03-31",0.205701840447698,-83.2962627353945,0.309393111822417,"COVID-19","Washington, D.C."
"2020-04-01",0.159793547162932,-76.9293297055996,0.230104329227735,"COVID-19","Washington, D.C."
"2020-04-02",0.165034331345058,-76.112085700748,0.235272773821001,"COVID-19","Washington, D.C."
"2020-04-03",0.172286847471536,-76.9919895977498,0.243029906706944,"COVID-19","Washington, D.C."
"2020-04-04",0.173416087536078,-72.7678181204654,0.243914176097365,"COVID-19","Washington, D.C."
"2020-04-05",0.162792016781218,-72.8531702283176,0.23907281404113,"COVID-19","Washington, D.C."
