"day","county","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp","event","msa"
"2020-04-05",17063,-1,0.158735966811006,0.132948666067249,-1,0.257029342854302,0.21729829104567,-1,0.176785996151367,0.158928824822946,"COVID-19","Chicago"
"2020-02-10",17197,-1,0.559531523630986,0.552633330692937,-1,0.601075362783758,0.605514989971712,-1,0.440613008990236,0.444049806082164,"COVID-19","Chicago"
"2020-02-11",17197,-1,0.568187000705084,0.56241844619356,-0.99999925855496,0.607895772267602,0.612432115336202,-0.999947753395994,0.44427292889465,0.448127565632627,"COVID-19","Chicago"
"2020-02-12",17197,-1,0.567803395084914,0.561059275074474,-0.999999950570387,0.601727771246198,0.605311151164595,-0.999993469920823,0.440247814084928,0.442539550709565,"COVID-19","Chicago"
"2020-02-13",17197,-1,0.55343989255579,0.549008195512884,-0.999999456290139,0.615962861191172,0.619154929213759,-0.999967385809557,0.450059274745728,0.451568929359992,"COVID-19","Chicago"
"2020-02-14",17197,-1,0.571181164586651,0.563950426943171,-0.999999703432487,0.603334704366126,0.609923942845818,-0.999973915538509,0.44043346154837,0.445013855038636,"COVID-19","Chicago"
"2020-02-15",17197,-1,0.573275642695284,0.566265283377178,-0.999999604570727,0.617898829352409,0.623768759591087,-0.999973897836126,0.44675290242169,0.452272066508599,"COVID-19","Chicago"
"2020-02-16",17197,-1,0.578155141606946,0.569983326313647,-0.999998764239514,0.629490647134956,0.631230997878913,-0.999941186272825,0.459210386574288,0.460773567284288,"COVID-19","Chicago"
"2020-03-30",17197,-1,0.595542531370754,0.587773520065424,-0.999995303512832,0.583905711741536,0.587743140092151,-0.999835895011088,0.425754448662142,0.428940295248059,"COVID-19","Chicago"
"2020-03-31",17197,-1,0.590461950109162,0.584735200082743,-1,0.60092026274415,0.604432078301511,-1,0.437482302779877,0.440616972213141,"COVID-19","Chicago"
"2020-04-01",17197,-1,0.547510534692064,0.54146241306835,-0.999999950562733,0.588867295892109,0.593417628200842,-0.999993435541945,0.427161679822048,0.432436086700256,"COVID-19","Chicago"
"2020-04-02",17197,-1,0.530475647320142,0.524645913362664,-0.999999258480114,0.552623852365367,0.559979704849856,-0.999960662186511,0.395892421013912,0.402233588920205,"COVID-19","Chicago"
"2020-04-03",17197,-1,0.552070486622304,0.544172817979557,-0.99999861585524,0.580183693875785,0.584252920369416,-0.999914825309832,0.41961702220567,0.422617081736516,"COVID-19","Chicago"
