"day","county","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp","event","msa"
"2020-02-13",51061,-1,0.386659660762165,0.368996828483932,-1,0.461380035889536,0.438851713824618,-1,0.302549304992455,0.296179845939982,"COVID-19","Washington, D.C."
"2020-02-14",51061,-1,0.377233284369531,0.36004788742948,-1,0.461835503890201,0.424378945464323,-1,0.292528191628745,0.279809574601408,"COVID-19","Washington, D.C."
"2020-02-15",51061,-1,0.385490630154336,0.367595016832362,-1,0.48053035587157,0.452983209834464,-1,0.313445602324497,0.313445602324497,"COVID-19","Washington, D.C."
"2020-02-16",51061,-1,0.427401154713691,0.407049189407416,-1,0.510714976281185,0.472488578106913,-1,0.325655384694989,0.3034155047646,"COVID-19","Washington, D.C."
"2020-03-30",51061,-1,0.439834707000452,0.419519680687021,-1,0.552394457031808,0.553681789721232,-1,0.369428625043418,0.372613354569655,"COVID-19","Washington, D.C."
"2020-03-31",51061,-1,0.421459802927388,0.400637398345201,-1,0.540644922223572,0.510137101612385,-1,0.357996246309705,0.348449679741446,"COVID-19","Washington, D.C."
"2020-04-01",51061,-1,0.455060878200698,0.442639703778592,-1,0.531986103003958,0.517698549789963,-1,0.337043351224423,0.343402659738092,"COVID-19","Washington, D.C."
"2020-04-02",51061,-1,0.427379386270348,0.418763475192011,-1,0.512744610197551,0.496266751772925,-1,0.324842411676109,0.324842411676109,"COVID-19","Washington, D.C."
"2020-04-03",51061,-1,0.456338489691772,0.442387508818483,-1,0.516315900723511,0.495333728741977,-1,0.354814057453618,0.342085302029273,"COVID-19","Washington, D.C."
"2020-04-04",51061,-1,0.489336360986585,0.473605538979151,-1,0.571226292863116,0.56968139416707,-1,0.369428625043418,0.3853522726746,"COVID-19","Washington, D.C."
"2020-04-05",51061,-1,0.478828467802592,0.463444328106214,-1,0.598519503159934,0.579208269459355,-1,0.422314108631486,0.406377727173694,"COVID-19","Washington, D.C."
"2020-02-10",24021,-1,0.349161912650242,0.330758600254597,-1,0.34661568252413,0.328080056459187,-1,0.236686119373479,0.225192168267647,"COVID-19","Washington, D.C."
"2020-02-11",24021,-1,0.349993195732308,0.331765015383064,-1,0.348822815702435,0.331764628978466,-1,0.237904381007931,0.223617840651837,"COVID-19","Washington, D.C."
"2020-02-12",24021,-1,0.331857515098721,0.316185058090284,-1,0.33033272635106,0.317888517517616,-1,0.224360867034861,0.215881789016637,"COVID-19","Washington, D.C."
"2020-02-13",24021,-1,0.352581928132213,0.335113376822045,-1,0.343476087318946,0.331176184898317,-1,0.234910493720167,0.225315479490799,"COVID-19","Washington, D.C."
"2020-02-14",24021,-1,0.404537302612556,0.385310641919663,-1,0.395953474195207,0.378101205278727,-1,0.274854568397565,0.262695823285822,"COVID-19","Washington, D.C."
"2020-02-15",24021,-1,0.402258985070532,0.381416870090152,-1,0.373636756383242,0.357632788185381,-1,0.257616774178679,0.247350045469804,"COVID-19","Washington, D.C."
"2020-02-16",24021,-1,0.438004059256928,0.416118460160607,-1,0.410220767106549,0.392816979355588,-1,0.284351538271823,0.272184975888455,"COVID-19","Washington, D.C."
"2020-03-30",24021,-1,0.399843061596072,0.379601977313063,-0.999998687702217,0.389786218901887,0.371727162804159,-0.999944060638224,0.267206917790925,0.253921927936269,"COVID-19","Washington, D.C."
"2020-03-31",24021,-1,0.370616869722341,0.355889637735368,-0.999999562556116,0.358062374784244,0.351095166318897,-0.999972000951962,0.241875137743997,0.238189208607284,"COVID-19","Washington, D.C."
"2020-04-01",24021,-1,0.349156681800857,0.338398918876491,-0.999999562560708,0.347042845435766,0.34302648604874,-0.999972016622121,0.237564225290491,0.23845753377572,"COVID-19","Washington, D.C."
"2020-04-02",24021,-1,0.3420273187061,0.332399307939754,-0.999998687680403,0.359643540502865,0.350132341078038,-0.999944013660623,0.247271566521301,0.241575609026908,"COVID-19","Washington, D.C."
"2020-04-03",24021,-1,0.344951327610513,0.333950462279838,-0.99999781287434,0.354204211285242,0.345264423405325,-0.999888186951068,0.242529564349902,0.237507092929863,"COVID-19","Washington, D.C."
"2020-04-04",24021,-1,0.364542997656777,0.350876052286284,-0.99999868771829,0.363908353954924,0.354515392763487,-0.999944073152273,0.250209861176496,0.246079696169344,"COVID-19","Washington, D.C."
"2020-04-05",24021,-1,0.37817022387269,0.364443199569303,-0.999998250252401,0.383247148323285,0.371725614763469,-0.999916042818015,0.265111551010334,0.255731024352849,"COVID-19","Washington, D.C."
"2020-02-10",51600,-1,-0.0418666733204201,-0.0544767537474851,-1,0.077300671685574,0.0871166299948532,-1,0.029630442547298,0.059260885094596,"COVID-19","Washington, D.C."
"2020-02-11",51600,-1,0.00875278307119877,0.00380432713935376,-1,0.0429184630025151,0.0208461106012216,-1,0.0221403721385024,0.0221403721385024,"COVID-19","Washington, D.C."
"2020-02-12",51600,-1,-0.105444728404138,-0.117049028449317,-1,0,-0.0318627450980392,-1,0,-0.0147058823529412,"COVID-19","Washington, D.C."
"2020-02-13",51600,-1,-0.0990525971519493,-0.113501422510849,-1,0.0367872540021558,0.0183936270010779,-1,0.0221403721385024,0.0369006202308373,"COVID-19","Washington, D.C."
"2020-02-14",51600,-1,-0.103088505114676,-0.129688265188309,-1,0.0318627450980392,-0.0343137254901961,-1,0.0147058823529412,-0.0147058823529412,"COVID-19","Washington, D.C."
"2020-02-15",51600,-1,-0.186020719443384,-0.183081923357272,-1,0,0.00981595830927924,-1,-0.029630442547298,0.029630442547298,"COVID-19","Washington, D.C."
"2020-02-16",51600,-1,-0.17687541119839,-0.178827103501347,-1,0.0147149016008623,0.0061312090003593,-1,-0.0516608683231722,-0.0369006202308373,"COVID-19","Washington, D.C."
"2020-03-30",51600,-1,-0.0640462834301791,-0.0856146387981393,-1,0.233272341558797,0.14978539826407,-1,0.200755979464073,0.171014352876803,"COVID-19","Washington, D.C."
"2020-03-31",51600,-1,-0.0625589994009168,-0.0678443252784601,-1,0.16421568627451,0.0906862745098039,-1,0.0588235294117647,0.0441176470588235,"COVID-19","Washington, D.C."
"2020-04-01",51600,-1,-0.15889105039145,-0.176009135889332,-1,0.2832618558166,0.129981630807617,-1,0.184503101154187,0.0664211164155072,"COVID-19","Washington, D.C."
"2020-04-02",51600,-1,-0.177534970432294,-0.177594849526288,-1,0.148375257808695,0.0931943768054613,-1,0.0811813645078421,0.0516608683231722,"COVID-19","Washington, D.C."
"2020-04-03",51600,-1,-0.117819361916678,-0.135327421330259,-1,0.382352941176471,0.227941176470588,-1,0.308823529411765,0.205882352941176,"COVID-19","Washington, D.C."
"2020-04-04",51600,-1,-0.164791821532367,-0.184902444196496,-1,0.361403058766271,0.202828247266785,-1,0.298540717013266,0.17912443020796,"COVID-19","Washington, D.C."
