"day","lag","rho","error","index"
2020-02-10,4,0.786381858538802,16123.6933966965,"exp"
2020-02-11,4,0.786434819994977,15331.9486131553,"exp"
2020-02-12,4,0.78611160370318,16163.2026943268,"exp"
2020-02-13,4,0.785617542151566,15840.8411625809,"exp"
2020-02-14,4,0.786536810087482,16659.6258263027,"exp"
2020-02-15,4,0.787121811319679,14098.1348057126,"exp"
2020-02-16,4,0.787528510348179,12771.8397561541,"exp"
2020-03-30,4,0.786251288012139,8938.15702877972,"exp"
2020-03-31,4,0.786189716816227,9049.68874747841,"exp"
2020-04-01,4,0.787639184390029,10042.5924941646,"exp"
2020-04-02,4,0.787433655093874,9681.75202214926,"exp"
2020-04-03,4,0.787239740199954,9696.20180904228,"exp"
2020-04-04,4,0.786949299470829,10041.1492617601,"exp"
2020-04-05,4,0.786535810757218,9270.05070590871,"exp"
