"base_day","lag","rep","scenario","disturb","rho","error"
2020-02-16,21,1,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,2,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,3,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,4,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,5,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,6,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,7,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,8,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,9,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,10,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,11,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,12,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,13,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,14,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,15,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,16,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,17,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,18,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,19,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,20,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,21,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,22,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,23,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,24,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,25,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,26,"I_scale",0.01,0.389049857574382,60.7195727940357
2020-02-16,21,27,"I_scale",0.01,0.389049857574382,60.7195727940357
