"day","lag","rho","error","index"
2020-01-01,35,0.000204281745042237,69.7760834330348,"homo"
2020-01-02,35,0.000204281745042237,78.5704364228039,"homo"
2020-01-03,35,0.000204281745042237,83.3098616705276,"homo"
2020-01-04,35,0.000163591637831535,81.9996176385567,"homo"
2020-01-05,35,0.000204281745042237,71.0237200209976,"homo"
2020-01-06,35,0.000163591637831535,79.2070719795189,"homo"
2020-01-07,35,0.000204281745042237,77.0218295389053,"homo"
2020-01-08,35,0.000204281745042237,73.1171960158377,"homo"
2020-01-09,35,0.000244971852252939,73.1387342165983,"homo"
2020-01-10,35,0.000204281745042237,81.7304158677183,"homo"
2020-01-11,35,0.000204281745042237,75.5685225227307,"homo"
2020-01-12,35,0.000204281745042237,68.68049140765,"homo"
2020-01-13,35,0.000204281745042237,72.679472126187,"homo"
2020-01-14,35,0.000204281745042237,69.434976201792,"homo"
2020-01-15,35,0.000204281745042237,74.9121694015265,"homo"
2020-01-16,35,0.000204281745042237,73.5738619461628,"homo"
2020-01-17,35,0.000244971852252939,73.0262007482307,"homo"
2020-01-18,35,0.000204281745042237,70.3730389353193,"homo"
2020-01-19,35,0.000154988948883838,64.8103910154657,"homo"
2020-01-20,35,0.000204281745042237,68.0393350013123,"homo"
2020-01-21,35,0.000204281745042237,70.662834462527,"homo"
2020-01-22,35,0.000163591637831535,84.545569802035,"homo"
2020-01-23,35,0.000204281745042237,74.5870383245632,"homo"
2020-01-24,35,0.000204281745042237,76.1715344997001,"homo"
2020-01-25,35,0.000163591637831535,70.386302057491,"homo"
2020-01-26,35,0.000204281745042237,62.6174957690686,"homo"
2020-01-27,35,0.000163591637831535,72.2545830199786,"homo"
2020-01-28,35,0.000204281745042237,68.6320932762767,"homo"
2020-01-29,35,0.000204281745042237,72.7650483333347,"homo"
2020-01-30,35,0.000163591637831535,74.0752105077479,"homo"
2020-01-31,35,0.000163591637831535,78.2314397099115,"homo"
2020-02-01,35,0.000204281745042237,84.1611318087395,"homo"
2020-02-02,35,0.000163591637831535,74.212005843018,"homo"
2020-02-03,35,0.000204281745042237,83.4307166905521,"homo"
2020-02-04,35,0.000204281745042237,74.576755742002,"homo"
2020-02-05,35,0.000204281745042237,76.7445880824259,"homo"
2020-02-06,35,0.000204281745042237,77.6728233189177,"homo"
2020-02-07,35,0.000204281745042237,80.9957534129955,"homo"
2020-02-08,35,0.000163591637831535,89.1750798672578,"homo"
2020-02-09,35,0.000204281745042237,70.2161657682365,"homo"
2020-02-10,35,0.000204281745042237,81.8789812479711,"homo"
2020-02-11,35,0.000244971852252939,73.1755979322815,"homo"
2020-02-12,35,0.000204281745042237,81.1774586760538,"homo"
2020-02-13,35,0.000204281745042237,80.3184757295109,"homo"
2020-02-14,35,0.000163591637831535,91.371972062843,"homo"
2020-02-15,35,0.000204281745042237,77.5924812077374,"homo"
2020-02-16,35,0.000204281745042237,69.8747432814712,"homo"
2020-02-17,35,0.000163591637831535,71.0602458083904,"homo"
2020-02-18,35,0.000163591637831535,71.0688580072684,"homo"
2020-02-19,35,0.000163591637831535,75.6642805998216,"homo"
2020-02-20,35,0.000163591637831535,80.9686871890238,"homo"
2020-02-21,35,0.000204281745042237,78.5147755512458,"homo"
2020-02-22,35,0.000204281745042237,72.6568766175972,"homo"
2020-02-23,35,0.000160143047217186,71.2547783154168,"homo"
2020-02-24,35,0.000204281745042237,75.4192499073104,"homo"
2020-02-25,35,0.000204281745042237,65.4580364794541,"homo"
2020-02-26,35,0.000204281745042237,80.9009176733132,"homo"
2020-02-27,35,0.000204281745042237,80.4080681930508,"homo"
2020-02-28,35,0.000204281745042237,80.7040188279601,"homo"
2020-02-29,35,0.000204281745042237,76.7894464465634,"homo"
2020-03-01,35,0.000204281745042237,70.7222410094524,"homo"
2020-03-02,35,0.000204281745042237,84.9286888214233,"homo"
2020-03-03,35,0.000204281745042237,95.3574357915248,"homo"
2020-03-04,35,0.000163591637831535,89.4806526417265,"homo"
2020-03-05,35,0.000204281745042237,91.8237710690535,"homo"
2020-03-06,35,0.000204281745042237,97.0364085332289,"homo"
2020-03-07,35,0.000204281745042237,90.700602832754,"homo"
2020-03-08,35,0.000157852615043693,82.9947199953737,"homo"
2020-03-09,35,0.000204281745042237,81.743174404097,"homo"
2020-03-10,35,0.000204281745042237,72.6966982419141,"homo"
2020-03-11,35,0.000204281745042237,72.6566194776795,"homo"
2020-03-12,35,0.000204281745042237,76.1584755483459,"homo"
2020-03-13,35,0.000204281745042237,74.9440726378235,"homo"
2020-03-14,35,0.000204281745042237,60.528792579122,"homo"
2020-03-15,35,0.000204281745042237,51.6791278411508,"homo"
2020-03-16,35,0.000204281745042237,53.5951656097147,"homo"
2020-03-17,35,0.000204281745042237,48.7967335886359,"homo"
2020-03-18,35,0.000204281745042237,45.688136480794,"homo"
2020-03-19,35,0.000204281745042237,45.7095691791081,"homo"
2020-03-20,35,0.000204281745042237,46.6891668184128,"homo"
2020-03-21,35,0.000204281745042237,38.2866949268237,"homo"
2020-03-22,35,0.000204281745042237,39.8107534207899,"homo"
2020-03-23,35,0.000204281745042237,43.5209354423783,"homo"
2020-03-24,35,0.000204281745042237,39.2398982382696,"homo"
2020-03-25,35,0.000204281745042237,42.9788511589066,"homo"
2020-03-26,35,0.000204281745042237,38.7369326747608,"homo"
2020-03-27,35,0.000204281745042237,40.2018608516488,"homo"
2020-03-28,35,0.000204281745042237,39.4766264058515,"homo"
2020-03-29,35,0.000204281745042237,36.3480485244896,"homo"
