"day","lag","rho","error","index"
2020-01-01,33,0.000204281745042237,132.76411906512,"homo"
2020-01-02,33,0.000204281745042237,153.125366507318,"homo"
2020-01-03,33,0.000204281745042237,162.966890870182,"homo"
2020-01-04,33,0.000204281745042237,156.672565531022,"homo"
2020-01-05,33,0.000204281745042237,145.157051336349,"homo"
2020-01-06,33,0.000204281745042237,156.839383985919,"homo"
2020-01-07,33,0.000204281745042237,158.614117186384,"homo"
2020-01-08,33,0.000204281745042237,160.272633273544,"homo"
2020-01-09,33,0.000204281745042237,161.472110078482,"homo"
2020-01-10,33,0.000204281745042237,157.299677046356,"homo"
2020-01-11,33,0.000204281745042237,155.763840639647,"homo"
2020-01-12,33,0.000204281745042237,143.814624385826,"homo"
2020-01-13,33,0.000204281745042237,154.387975967005,"homo"
2020-01-14,33,0.000204281745042237,155.912869524508,"homo"
2020-01-15,33,0.000204281745042237,158.947530902218,"homo"
2020-01-16,33,0.000204281745042237,153.141479615282,"homo"
2020-01-17,33,0.000204281745042237,165.176592508162,"homo"
2020-01-18,33,0.000204281745042237,159.082240217722,"homo"
2020-01-19,33,0.000204281745042237,140.837448279053,"homo"
2020-01-20,33,0.000204281745042237,148.705337792622,"homo"
2020-01-21,33,0.000204281745042237,153.614475921948,"homo"
2020-01-22,33,0.000204281745042237,152.656650609917,"homo"
2020-01-23,33,0.000204281745042237,156.363580150918,"homo"
2020-01-24,33,0.000204281745042237,169.391155972469,"homo"
2020-01-25,33,0.000204281745042237,153.531312189706,"homo"
2020-01-26,33,0.000204281745042237,137.782593562884,"homo"
2020-01-27,33,0.000204281745042237,149.721359268499,"homo"
2020-01-28,33,0.000204281745042237,147.070668624796,"homo"
2020-01-29,33,0.000204281745042237,149.237575146602,"homo"
2020-01-30,33,0.000204281745042237,151.821749481566,"homo"
2020-01-31,33,0.000204281745042237,168.687716385831,"homo"
2020-02-01,33,0.000204281745042237,186.243033845179,"homo"
2020-02-02,33,0.000204281745042237,157.645202617071,"homo"
2020-02-03,33,0.000204281745042237,172.525518329573,"homo"
2020-02-04,33,0.000204281745042237,164.225484708094,"homo"
2020-02-05,33,0.000204281745042237,152.761703970061,"homo"
2020-02-06,33,0.000204281745042237,164.331884380395,"homo"
2020-02-07,33,0.000204281745042237,182.207194205926,"homo"
2020-02-08,33,0.000204281745042237,179.791098527763,"homo"
2020-02-09,33,0.000204281745042237,152.729210488816,"homo"
2020-02-10,33,0.000204281745042237,163.805008958839,"homo"
2020-02-11,33,0.000204281745042237,160.207907479697,"homo"
2020-02-12,33,0.000204281745042237,163.065220898532,"homo"
2020-02-13,33,0.000204281745042237,170.642297963852,"homo"
2020-02-14,33,0.000204281745042237,181.074861957422,"homo"
2020-02-15,33,0.000204281745042237,166.697388717529,"homo"
2020-02-16,33,0.000204281745042237,154.153282706532,"homo"
2020-02-17,33,0.000204281745042237,157.393291679344,"homo"
