"day","lag","rho","error","index"
2020-02-10,32,0.000307088906498902,114.211592076429,"homo"
2020-02-11,32,0.000300437847061354,117.149879876235,"homo"
2020-02-12,32,0.000296679410710513,124.635340434248,"homo"
2020-02-13,32,0.00030242069116919,123.659601778675,"homo"
2020-02-14,32,0.000311164977449432,133.616376084256,"homo"
2020-02-15,32,0.000259083966432781,124.716254588349,"homo"
2020-02-16,32,0.000285549462615923,95.4688723374859,"homo"
2020-03-30,32,0.000251994949201726,66.6585825453568,"homo"
2020-03-31,32,0.000224485314486765,63.4493694807256,"homo"
2020-04-01,32,0.000305762531798426,68.9188120460987,"homo"
2020-04-02,32,0.000298305559773668,73.933687788025,"homo"
2020-04-03,32,0.000309551277733695,70.5826225734531,"homo"
2020-04-04,32,0.000261734181150368,58.0000020315453,"homo"
2020-04-05,32,0.000236594843567329,48.8642944114202,"homo"
2020-02-10,32,4.99994926120226,958.451446031414,"power"
2020-02-11,32,4.99994882812541,962.100383294125,"power"
2020-02-12,32,4.99994842280328,1014.71964728471,"power"
2020-02-13,32,4.99994959961524,1011.62517398034,"power"
2020-02-14,32,4.99995006387336,1103.92555798888,"power"
2020-02-15,32,4.99994587118026,982.605209368329,"power"
2020-02-16,32,4.99994757328326,782.310460770804,"power"
2020-03-30,32,4.99994366256225,523.413551121055,"power"
2020-03-31,32,4.99994170383597,493.301144351964,"power"
2020-04-01,32,4.99994687785198,571.967934697074,"power"
2020-04-02,32,4.99994611827696,603.770650449672,"power"
2020-04-03,32,4.9999468937063,589.222524020567,"power"
2020-04-04,32,4.99994221551771,476.179734891062,"power"
2020-04-05,32,4.99994115433168,404.66944518171,"power"
2020-02-10,32,0.449464036204995,76.1901551926887,"exp"
2020-02-11,32,0.44898811753729,77.9959903347266,"exp"
2020-02-12,32,0.44880804642706,82.362661809341,"exp"
2020-02-13,32,0.449402350430882,82.2091646052037,"exp"
2020-02-14,32,0.450296971996742,88.693737552749,"exp"
2020-02-15,32,0.444479908511242,83.4438464294543,"exp"
2020-02-16,32,0.446705300627678,65.0756759660534,"exp"
2020-03-30,32,0.443356461790819,43.9269436878111,"exp"
2020-03-31,32,0.441606396493945,42.0338838054688,"exp"
2020-04-01,32,0.446001752627982,46.7181615081388,"exp"
2020-04-02,32,0.445120687089484,50.653747618802,"exp"
2020-04-03,32,0.44529415975997,49.121768802378,"exp"
2020-04-04,32,0.439030696705822,41.780821854611,"exp"
2020-04-05,32,0.433477558962749,36.8425992785738,"exp"
