"base_day","lag","rep","scenario","eta","target_total","rho","error","rho_mean","rho_sd","rho_lo","rho_med","rho_hi"
2020-02-10,28,1,"II_mult_noise",0.01,1166178,0.41876803095385,246.786543938361,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
2020-02-10,28,2,"II_mult_noise",0.01,1166178,0.418863576734624,246.739060992486,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
2020-02-10,28,3,"II_mult_noise",0.01,1166178,0.41890435635766,246.386797074094,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
2020-02-10,28,4,"II_mult_noise",0.01,1166178,0.418737904265331,246.966620010231,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
2020-02-10,28,5,"II_mult_noise",0.01,1166178,0.418926115391805,246.506699407336,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
2020-02-10,28,6,"II_mult_noise",0.01,1166178,0.418981751428283,246.321433183191,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
2020-02-10,28,7,"II_mult_noise",0.01,1166178,0.418869126277363,246.926072882498,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
2020-02-10,28,8,"II_mult_noise",0.01,1166178,0.41907784267474,246.13375374515,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
2020-02-10,28,9,"II_mult_noise",0.01,1166178,0.418768919551028,246.919161851115,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
2020-02-10,28,10,"II_mult_noise",0.01,1166178,0.418729204572481,247.248461765524,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
2020-02-10,28,11,"II_mult_noise",0.01,1166178,0.418838342807768,246.841657859528,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
2020-02-10,28,12,"II_mult_noise",0.01,1166178,0.418755058396443,246.923253919508,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
2020-02-10,28,13,"II_mult_noise",0.01,1166178,0.418955786042159,246.259444052633,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
2020-02-10,28,14,"II_mult_noise",0.01,1166178,0.418971712183688,246.043008185016,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
2020-02-10,28,15,"II_mult_noise",0.01,1166178,0.419028866765438,246.073298867915,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
2020-02-10,28,16,"II_mult_noise",0.01,1166178,0.41897068616443,246.346208714682,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
2020-02-10,28,17,"II_mult_noise",0.01,1166178,0.419004758610042,246.519936698938,0.418880332127333,0.000112046063901971,0.41869473741087,0.418870150117943,0.41907764269488
