"base_day","lag","rep","scenario","eta","target_total","rho","error","rho_mean","rho_sd","rho_lo","rho_med","rho_hi"
2020-02-12,32,1,"II_mult_noise",0.01,990036,0.451069860037714,124.966898233274,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,2,"II_mult_noise",0.01,990036,0.451089095569311,124.758945331068,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,3,"II_mult_noise",0.01,990036,0.451069621977005,125.003572914306,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,4,"II_mult_noise",0.01,990036,0.451083154000214,124.927315509158,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,5,"II_mult_noise",0.01,990036,0.451079821587898,124.902275752571,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,6,"II_mult_noise",0.01,990036,0.45110253194563,124.831169410801,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,7,"II_mult_noise",0.01,990036,0.451076225476626,124.839147023029,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,8,"II_mult_noise",0.01,990036,0.45107026396605,124.877529355077,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,9,"II_mult_noise",0.01,990036,0.451055270929192,124.905706407203,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,10,"II_mult_noise",0.01,990036,0.451076959836668,124.808956289006,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,11,"II_mult_noise",0.01,990036,0.451058313530784,124.920929390812,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,12,"II_mult_noise",0.01,990036,0.45107174272257,125.044714072251,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,13,"II_mult_noise",0.01,990036,0.451064193284257,124.940368790773,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,14,"II_mult_noise",0.01,990036,0.451075286312063,124.808049506643,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,15,"II_mult_noise",0.01,990036,0.451069457567086,124.977588285533,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,16,"II_mult_noise",0.01,990036,0.451077739679152,124.934788612483,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,17,"II_mult_noise",0.01,990036,0.451051055542868,125.01987843339,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,18,"II_mult_noise",0.01,990036,0.45107923510433,124.894902861054,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,19,"II_mult_noise",0.01,990036,0.451093749844614,124.881855292967,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,20,"II_mult_noise",0.01,990036,0.451072224521246,124.888170923965,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,21,"II_mult_noise",0.01,990036,0.451071128012389,124.854608222706,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,22,"II_mult_noise",0.01,990036,0.451089196967447,124.808726315674,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,23,"II_mult_noise",0.01,990036,0.451068338296866,124.925117733524,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,24,"II_mult_noise",0.01,990036,0.45107637832804,124.952073415917,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,25,"II_mult_noise",0.01,990036,0.451074424362972,124.904514614516,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,26,"II_mult_noise",0.01,990036,0.451084739653261,124.880227505186,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,27,"II_mult_noise",0.01,990036,0.451063178262667,124.936819390973,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,28,"II_mult_noise",0.01,990036,0.451074612026162,124.912955803905,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,29,"II_mult_noise",0.01,990036,0.451063955275225,124.912161057014,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,30,"II_mult_noise",0.01,990036,0.451049123068008,125.076189061708,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,31,"II_mult_noise",0.01,990036,0.451069156814902,124.769836968572,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,32,"II_mult_noise",0.01,990036,0.451077649678455,124.867997896056,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,33,"II_mult_noise",0.01,990036,0.451073503016862,124.859993317199,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,34,"II_mult_noise",0.01,990036,0.451065315505516,125.023507769263,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,35,"II_mult_noise",0.01,990036,0.451070778163778,124.937440976557,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,36,"II_mult_noise",0.01,990036,0.451046828793506,125.026072523917,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,37,"II_mult_noise",0.01,990036,0.451065736096892,125.005250536275,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,38,"II_mult_noise",0.01,990036,0.45107767244299,124.775480590578,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,39,"II_mult_noise",0.01,990036,0.451070384741934,124.929607947977,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,40,"II_mult_noise",0.01,990036,0.45106040176796,124.871604147628,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,41,"II_mult_noise",0.01,990036,0.451072693894487,124.987658033543,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,42,"II_mult_noise",0.01,990036,0.451091087082133,124.852306850108,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,43,"II_mult_noise",0.01,990036,0.451067857751526,124.925250249235,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,44,"II_mult_noise",0.01,990036,0.451063730305659,124.972293616372,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,45,"II_mult_noise",0.01,990036,0.451073659371346,124.88006720709,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,46,"II_mult_noise",0.01,990036,0.45107390149135,124.951524909849,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,47,"II_mult_noise",0.01,990036,0.451085008551556,124.95049956782,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,48,"II_mult_noise",0.01,990036,0.451076323551154,124.965215253019,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,49,"II_mult_noise",0.01,990036,0.451063466483393,125.014701235619,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,50,"II_mult_noise",0.01,990036,0.451066370523904,124.948851516421,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,51,"II_mult_noise",0.01,990036,0.451092213888695,124.933932493242,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,52,"II_mult_noise",0.01,990036,0.451095748030691,124.846162207345,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,53,"II_mult_noise",0.01,990036,0.451083705239814,124.975619276617,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,54,"II_mult_noise",0.01,990036,0.451081030234351,124.97641436006,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,55,"II_mult_noise",0.01,990036,0.451065182209259,125.008512810312,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,56,"II_mult_noise",0.01,990036,0.451064228937017,124.939677985927,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
2020-02-12,32,57,"II_mult_noise",0.01,990036,0.451068896849207,124.831758783225,0.451071647337784,1.07425678740816e-05,0.451052094727152,0.451070608462492,0.451093020265553
