"base_day","lag","rep","scenario","disturb","rho","error"
2020-02-12,32,67,"I_scale",0.9,0.429531601494747,16.7482262709984
2020-02-12,32,68,"I_scale",0.9,0.429531601494747,16.7482262709984
2020-02-12,32,69,"I_scale",0.9,0.429531601494747,16.7482262709984
2020-02-12,32,70,"I_scale",0.9,0.429531601494747,16.7482262709984
2020-02-12,32,71,"I_scale",0.9,0.429531601494747,16.7482262709984
2020-02-12,32,72,"I_scale",0.9,0.429531601494747,16.7482262709984
2020-02-12,32,73,"I_scale",0.9,0.429531601494747,16.7482262709984
2020-02-12,32,74,"I_scale",0.9,0.429531601494747,16.7482262709984
2020-02-12,32,75,"I_scale",0.9,0.429531601494747,16.7482262709984
2020-02-12,32,76,"I_scale",0.9,0.429531601494747,16.7482262709984
2020-02-12,32,77,"I_scale",0.9,0.429531601494747,16.7482262709984
2020-02-12,32,78,"I_scale",0.9,0.429531601494747,16.7482262709984
2020-02-12,32,79,"I_scale",0.9,0.429531601494747,16.7482262709984
2020-02-12,32,80,"I_scale",0.9,0.429531601494747,16.7482262709984
2020-02-12,32,81,"I_scale",0.9,0.429531601494747,16.7482262709984
