"day","lag","rho","error","index"
2020-02-10,24,0.42144475780639,139.977188258241,"exp"
2020-02-11,24,0.414239650639008,137.31018638111,"exp"
2020-02-12,24,0.418471682102067,137.208539846311,"exp"
2020-02-13,24,0.417530308875417,142.760443521658,"exp"
2020-02-14,24,0.423295642995602,146.676170949403,"exp"
2020-02-15,24,0.415835321809661,132.096730173832,"exp"
2020-02-16,24,0.418055340191325,119.506014784967,"exp"
2020-03-30,24,0.425466638635386,75.6256870302274,"exp"
2020-03-31,24,0.424547888125879,75.4700387995587,"exp"
2020-04-01,24,0.41853472180004,89.3882655691293,"exp"
2020-04-02,24,0.420823311524675,88.0203852520206,"exp"
2020-04-03,24,0.410382010955557,92.6949903338879,"exp"
2020-04-04,24,0.421929250894844,81.3586657741911,"exp"
2020-04-05,24,0.418574695979842,73.5586465461547,"exp"
