"base_day","lag","rep","scenario","eta","target_total","rho","error","rho_mean","rho_sd","rho_lo","rho_med","rho_hi"
2020-02-10,22,1,"II_mult_noise",0.01,427911,0.422158512065902,68.9208811835006,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,2,"II_mult_noise",0.01,427911,0.422170824342715,68.8694602589317,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,3,"II_mult_noise",0.01,427911,0.422215950666115,68.842590564979,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,4,"II_mult_noise",0.01,427911,0.422214580256602,68.8448249733017,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,5,"II_mult_noise",0.01,427911,0.422231324675784,68.8391941496156,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,6,"II_mult_noise",0.01,427911,0.422166954929313,68.9167328635974,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,7,"II_mult_noise",0.01,427911,0.422175198954363,68.8975027039219,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,8,"II_mult_noise",0.01,427911,0.422195756115917,68.8781573291839,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,9,"II_mult_noise",0.01,427911,0.42218992076597,68.8733137653366,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,10,"II_mult_noise",0.01,427911,0.422164900140166,68.9095611349801,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,11,"II_mult_noise",0.01,427911,0.422241711976981,68.837210711618,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,12,"II_mult_noise",0.01,427911,0.42215757513927,68.9139358717081,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,13,"II_mult_noise",0.01,427911,0.422183293998406,68.8489167542602,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,14,"II_mult_noise",0.01,427911,0.422172709038116,68.9104603534325,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,15,"II_mult_noise",0.01,427911,0.422155469345084,68.8986650418739,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,16,"II_mult_noise",0.01,427911,0.422194900135799,68.8577912451643,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,17,"II_mult_noise",0.01,427911,0.422150545322621,68.9516559653788,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,18,"II_mult_noise",0.01,427911,0.42215766002351,68.9122778249596,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,19,"II_mult_noise",0.01,427911,0.422209683710581,68.860727127346,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,20,"II_mult_noise",0.01,427911,0.422205466041259,68.8508889524594,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,21,"II_mult_noise",0.01,427911,0.422212442586378,68.8589423998934,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,22,"II_mult_noise",0.01,427911,0.422189096987645,68.8730068923376,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,23,"II_mult_noise",0.01,427911,0.422191964288519,68.876554497645,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,24,"II_mult_noise",0.01,427911,0.42217100517535,68.8718383132602,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,25,"II_mult_noise",0.01,427911,0.422142015521149,68.9310320482072,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,26,"II_mult_noise",0.01,427911,0.422177096302405,68.8900047427134,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,27,"II_mult_noise",0.01,427911,0.422181298022822,68.8712090245606,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,28,"II_mult_noise",0.01,427911,0.422184416456519,68.8883378091579,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,29,"II_mult_noise",0.01,427911,0.422208822350103,68.857729724229,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,30,"II_mult_noise",0.01,427911,0.422231554855351,68.8257006178296,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,31,"II_mult_noise",0.01,427911,0.422178413228832,68.8815221422522,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,32,"II_mult_noise",0.01,427911,0.422171365106004,68.8739799394603,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,33,"II_mult_noise",0.01,427911,0.422214756914953,68.839563315363,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,34,"II_mult_noise",0.01,427911,0.422147941220714,68.9017683102102,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,35,"II_mult_noise",0.01,427911,0.422154515209926,68.9031657245633,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,36,"II_mult_noise",0.01,427911,0.422121947337387,68.9595030486994,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,37,"II_mult_noise",0.01,427911,0.422198614408843,68.8928967336954,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,38,"II_mult_noise",0.01,427911,0.422173390644667,68.8827944847713,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,39,"II_mult_noise",0.01,427911,0.42218905498185,68.8610343325272,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,40,"II_mult_noise",0.01,427911,0.422182423384538,68.8734879785868,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,41,"II_mult_noise",0.01,427911,0.42216254602858,68.8957954700896,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,42,"II_mult_noise",0.01,427911,0.422169393854682,68.8949350340466,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,43,"II_mult_noise",0.01,427911,0.422187742124943,68.8630487104965,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,44,"II_mult_noise",0.01,427911,0.422159337132902,68.8736122330408,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,45,"II_mult_noise",0.01,427911,0.422152983886654,68.9113264121585,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,46,"II_mult_noise",0.01,427911,0.42220401018815,68.8557980272072,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,47,"II_mult_noise",0.01,427911,0.422195756783122,68.8474946972203,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,48,"II_mult_noise",0.01,427911,0.422213703542392,68.8233255143499,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,49,"II_mult_noise",0.01,427911,0.422173416539178,68.8674927562323,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,50,"II_mult_noise",0.01,427911,0.422133027700212,68.9379930887033,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,51,"II_mult_noise",0.01,427911,0.422214432809826,68.8445281988158,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,52,"II_mult_noise",0.01,427911,0.422190699179098,68.8617156397365,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,53,"II_mult_noise",0.01,427911,0.422192898831104,68.8814501830817,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,54,"II_mult_noise",0.01,427911,0.422183107361093,68.8801427902584,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,55,"II_mult_noise",0.01,427911,0.422181917014773,68.878300708422,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,56,"II_mult_noise",0.01,427911,0.422201593983051,68.8435513172379,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,57,"II_mult_noise",0.01,427911,0.42219929843153,68.8339298338119,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,58,"II_mult_noise",0.01,427911,0.42221687182387,68.8667817812172,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
2020-02-10,22,59,"II_mult_noise",0.01,427911,0.422195719480107,68.8772114025005,0.422184655231535,2.4639565973154e-05,0.422138065488501,0.422184791346447,0.422231445520056
