"day","lag","rho","error","index"
2020-02-10,38,0.000111973396476032,97.2014003402133,"homo"
2020-02-11,38,0.000108111585296857,94.8665570056492,"homo"
2020-02-12,38,0.000109583272202282,94.9241576822425,"homo"
2020-02-13,38,0.000106968553313477,97.0369794259913,"homo"
2020-02-14,38,0.000106827070081652,104.902260063799,"homo"
2020-02-15,38,0.000106091733169705,97.1470969650074,"homo"
2020-02-16,38,0.000105601074059217,90.4893171516882,"homo"
2020-03-30,38,0.000103732197560889,61.6330826406952,"homo"
2020-03-31,38,0.000103861061193919,59.5421260667436,"homo"
2020-04-01,38,0.000104660951449834,68.9634203399811,"homo"
2020-04-02,38,0.000104773429968031,70.2459269930983,"homo"
2020-04-03,38,0.000104931838396724,72.9788261813739,"homo"
2020-04-04,38,0.000104284175059879,67.4667298734365,"homo"
2020-04-05,38,0.000104351195011932,62.7242244905839,"homo"
2020-02-10,38,4.99994291349249,916.848321606141,"power"
2020-02-11,38,4.99994178629055,878.174426401612,"power"
2020-02-12,38,4.99994272450959,883.39546856283,"power"
2020-02-13,38,4.99994256252562,888.183042615632,"power"
2020-02-14,38,4.99994350527481,947.344766971426,"power"
2020-02-15,38,4.99994251666385,866.77344317565,"power"
2020-02-16,38,4.99994284591709,811.166716726145,"power"
2020-03-30,38,4.99994379373298,570.835801876077,"power"
2020-03-31,38,4.9999421004339,550.008697899502,"power"
2020-04-01,38,4.99993881952923,629.584684721242,"power"
2020-04-02,38,4.99993890245773,635.022496063722,"power"
2020-04-03,38,4.99993928667769,663.042271582536,"power"
2020-04-04,38,4.99993872616524,605.698849774588,"power"
2020-04-05,38,4.99993899063601,564.04652832903,"power"
2020-02-10,38,0.425819062532871,79.5247828394139,"exp"
2020-02-11,38,0.425376863098115,77.0519193281329,"exp"
2020-02-12,38,0.425264121824204,77.7687435521166,"exp"
2020-02-13,38,0.425112038677386,78.6032946097446,"exp"
2020-02-14,38,0.425989193021826,84.0390010935701,"exp"
2020-02-15,38,0.425549288344442,77.4934770704404,"exp"
2020-02-16,38,0.424443829236184,72.6095059198028,"exp"
2020-03-30,38,0.420356625804971,50.3168254172314,"exp"
2020-03-31,38,0.421429622563707,48.1159137570931,"exp"
2020-04-01,38,0.422292213175972,56.3914666324269,"exp"
2020-04-02,38,0.42205616726453,57.6779097071451,"exp"
2020-04-03,38,0.422613945568546,59.7959740824732,"exp"
2020-04-04,38,0.42093033720085,55.5443633978661,"exp"
2020-04-05,38,0.420530291275093,51.8745499990025,"exp"
