"msa","lag","rho","error","index"
"Dallas",33,0.000222522647769668,641.999172544903,"homo"
"Dallas",33,4.99993736084054,7488.59031409109,"power"
"Dallas",33,0.431803980751466,616.752046463227,"exp"
