"msa","lag","rho","error","index"
"San Francisco",21,0.000309718531727486,550.128261833093,"homo"
"San Francisco",21,4.99994822756652,8153.11705677279,"power"
"San Francisco",21,0.39905032544971,702.797089168606,"exp"
