"base_day","lag","rep","scenario","eta","target_total","rho","error","rho_mean","rho_sd","rho_lo","rho_med","rho_hi"
2020-02-15,35,1,"II_mult_noise",0.01,408053,0.423979257287535,50.6879040242051,0.423984938226023,1.98088735691109e-05,0.423944452814223,0.423983938838238,0.424027351886676
2020-02-15,35,2,"II_mult_noise",0.01,408053,0.423937516697586,50.7144970307294,0.423984938226023,1.98088735691109e-05,0.423944452814223,0.423983938838238,0.424027351886676
2020-02-15,35,3,"II_mult_noise",0.01,408053,0.423976798764109,50.6917396845302,0.423984938226023,1.98088735691109e-05,0.423944452814223,0.423983938838238,0.424027351886676
2020-02-15,35,4,"II_mult_noise",0.01,408053,0.42399351418994,50.691544001656,0.423984938226023,1.98088735691109e-05,0.423944452814223,0.423983938838238,0.424027351886676
2020-02-15,35,5,"II_mult_noise",0.01,408053,0.423989015837803,50.6931350035107,0.423984938226023,1.98088735691109e-05,0.423944452814223,0.423983938838238,0.424027351886676
2020-02-15,35,6,"II_mult_noise",0.01,408053,0.423979175033002,50.69819913178,0.423984938226023,1.98088735691109e-05,0.423944452814223,0.423983938838238,0.424027351886676
2020-02-15,35,7,"II_mult_noise",0.01,408053,0.423967643633725,50.6984606593112,0.423984938226023,1.98088735691109e-05,0.423944452814223,0.423983938838238,0.424027351886676
2020-02-15,35,8,"II_mult_noise",0.01,408053,0.423985353435894,50.6798946693519,0.423984938226023,1.98088735691109e-05,0.423944452814223,0.423983938838238,0.424027351886676
2020-02-15,35,9,"II_mult_noise",0.01,408053,0.423966051235043,50.7020570398561,0.423984938226023,1.98088735691109e-05,0.423944452814223,0.423983938838238,0.424027351886676
2020-02-15,35,10,"II_mult_noise",0.01,408053,0.423961428311618,50.7013041765643,0.423984938226023,1.98088735691109e-05,0.423944452814223,0.423983938838238,0.424027351886676
2020-02-15,35,11,"II_mult_noise",0.01,408053,0.423961009533799,50.707285328302,0.423984938226023,1.98088735691109e-05,0.423944452814223,0.423983938838238,0.424027351886676
2020-02-15,35,12,"II_mult_noise",0.01,408053,0.424000825979191,50.6849094749278,0.423984938226023,1.98088735691109e-05,0.423944452814223,0.423983938838238,0.424027351886676
