"day","lag","rho","error","index"
2020-02-10,20,0.429127289093329,518.306275730615,"exp"
2020-02-11,20,0.431311415994264,485.495108320914,"exp"
2020-02-12,20,0.431137443638877,492.963543171639,"exp"
2020-02-13,20,0.431676879721173,511.261617831832,"exp"
2020-02-14,20,0.429022571717293,562.54867152717,"exp"
2020-02-15,20,0.430883832281977,497.131031922259,"exp"
2020-02-16,20,0.430843478427462,450.675300899055,"exp"
2020-03-30,20,0.428561425508876,315.10721875565,"exp"
2020-03-31,20,0.431929937602345,308.954508857781,"exp"
2020-04-01,20,0.429000032906476,354.389453285098,"exp"
2020-04-02,20,0.432520311425617,335.827086975885,"exp"
2020-04-03,20,0.427621264634653,372.645489809727,"exp"
2020-04-04,20,0.431015455550477,316.822378399975,"exp"
2020-04-05,20,0.430559837050974,298.745293421378,"exp"
