"day","lag","rho","error","index"
2021-01-30,28,0.000254793152082364,232.942403291104,"homo"
2021-01-31,28,0.000246314650512947,210.596347730955,"homo"
2021-02-01,28,0.000246665791230507,218.770348182546,"homo"
2021-02-02,28,0.000248093926223496,219.101014492364,"homo"
2021-02-03,28,0.000261052965266964,226.891692442301,"homo"
2021-02-04,28,0.000228297036807817,235.39859409222,"homo"
2021-02-05,28,0.00022906121057722,245.926889949191,"homo"
2021-02-06,28,0.000223889162841717,244.318515439462,"homo"
2021-02-07,28,0.000248005952737397,213.394989255352,"homo"
2021-02-08,28,0.000259348233014116,227.712839724906,"homo"
2021-02-09,28,0.000251908375436337,234.576394354416,"homo"
2021-02-10,28,0.000245319604787933,233.361094474979,"homo"
2021-02-11,28,0.000239521786931492,232.247864916487,"homo"
2021-02-12,28,0.000259458975539875,246.853028304139,"homo"
2021-02-13,28,0.000252555759175733,241.346954528822,"homo"
2021-02-14,28,0.000239413936731843,190.392877425208,"homo"
2021-02-15,28,0.000218279757915207,129.50756546838,"homo"
2021-02-16,28,0.000221508175530192,153.706898034986,"homo"
2021-02-17,28,0.000226809315248684,166.264047440916,"homo"
2021-02-18,28,0.000240415916387743,194.247592722361,"homo"
2021-02-19,28,0.000256601623257991,224.98535920175,"homo"
2021-02-20,28,0.000258249720376044,243.273496011981,"homo"
2021-02-21,28,0.000245615597565415,223.334970021707,"homo"
2021-02-22,28,0.000245735326074185,237.160302585109,"homo"
2021-02-23,28,0.000257907836307864,241.868803744356,"homo"
2021-02-24,28,0.000256160443445187,236.062168642405,"homo"
2021-02-25,28,0.000254053213071394,235.347111298408,"homo"
2021-02-26,28,0.000251306818731104,258.228481913547,"homo"
2021-02-27,28,0.000241862070996688,252.085705160306,"homo"
2021-02-28,28,0.000241013366287799,218.235475077524,"homo"
2021-03-01,28,0.000253832992636231,227.544591992845,"homo"
2021-03-02,28,0.000261782851386756,238.364732390097,"homo"
2021-03-03,28,0.00025375856219186,241.211178041417,"homo"
2021-01-30,28,4.99994360338709,1557.40342157057,"power"
2021-01-31,28,4.99994309363421,1410.67199282203,"power"
2021-02-01,28,4.99994377395382,1487.09564342723,"power"
2021-02-02,28,4.99994401439127,1483.72838035407,"power"
2021-02-03,28,4.99994399232399,1527.57577188758,"power"
2021-02-04,28,4.99994379350545,1589.52498567209,"power"
2021-02-05,28,4.99994362857281,1651.60853886692,"power"
2021-02-06,28,4.99994360177053,1624.13734480502,"power"
2021-02-07,28,4.99994305240169,1438.87624144573,"power"
2021-02-08,28,4.99994397582166,1551.08932623759,"power"
2021-02-09,28,4.99994493918932,1597.19780209834,"power"
2021-02-10,28,4.99994661069619,1619.84837188468,"power"
2021-02-11,28,4.99994644405179,1604.39665046743,"power"
2021-02-12,28,4.99994402543337,1669.31351279429,"power"
2021-02-13,28,4.99994361509918,1627.8705877147,"power"
2021-02-14,28,4.99994233944504,1302.58653130608,"power"
2021-02-15,28,4.99994151051931,900.480185524248,"power"
2021-02-16,28,4.99994201485091,1062.42324653121,"power"
2021-02-17,28,4.99994216331465,1151.61100827394,"power"
2021-02-18,28,4.99994311138787,1333.45058567569,"power"
2021-02-19,28,4.99994390841062,1528.46144522187,"power"
2021-02-20,28,4.99994392700055,1633.43222181524,"power"
2021-02-21,28,4.99994622022943,1545.949528977,"power"
2021-02-22,28,4.99994665740403,1648.2617831748,"power"
2021-02-23,28,4.99994720570501,1685.7352444469,"power"
2021-02-24,28,4.99994448317013,1597.82400726808,"power"
2021-02-25,28,4.9999444481918,1592.28172572634,"power"
2021-02-26,28,4.99994698489334,1789.53031514077,"power"
2021-02-27,28,4.99994711283298,1724.99411301472,"power"
2021-02-28,28,4.99994646238049,1509.76146333748,"power"
2021-03-01,28,4.99994429372204,1563.65888978482,"power"
2021-03-02,28,4.99994433678212,1610.24818167628,"power"
2021-03-03,28,4.99994469338652,1639.56825632087,"power"
2021-01-30,28,0.434013905315899,169.502113836954,"exp"
2021-01-31,28,0.433571900188539,153.0456676876,"exp"
2021-02-01,28,0.433358150515383,158.497093228906,"exp"
2021-02-02,28,0.43367240461909,158.674327251062,"exp"
2021-02-03,28,0.435022321193406,162.689539118853,"exp"
2021-02-04,28,0.435578163560821,167.802419174685,"exp"
2021-02-05,28,0.435132235805214,177.183828180489,"exp"
2021-02-06,28,0.434164165101683,178.551321764262,"exp"
2021-02-07,28,0.431767827054924,157.997053031365,"exp"
2021-02-08,28,0.433273898771895,165.927133347446,"exp"
2021-02-09,28,0.432258136275446,171.500209784602,"exp"
2021-02-10,28,0.429729800098615,174.087231017954,"exp"
2021-02-11,28,0.429741706636909,172.862347063465,"exp"
2021-02-12,28,0.433937673000527,178.733511959583,"exp"
2021-02-13,28,0.432978623800999,176.458050771057,"exp"
2021-02-14,28,0.430963819561622,141.096779640668,"exp"
2021-02-15,28,0.427401330327408,97.4726911799206,"exp"
2021-02-16,28,0.430165537353506,113.018374912368,"exp"
2021-02-17,28,0.430339019239896,122.482956624806,"exp"
2021-02-18,28,0.431755318509411,142.28765816916,"exp"
2021-02-19,28,0.433452042448385,163.405128097839,"exp"
2021-02-20,28,0.433421327683554,177.665647831388,"exp"
2021-02-21,28,0.428797126328564,168.576989414644,"exp"
2021-02-22,28,0.429213099079228,177.916144660146,"exp"
2021-02-23,28,0.430027099232136,180.818056213714,"exp"
2021-02-24,28,0.434303856614064,169.559421200214,"exp"
2021-02-25,28,0.434431509493182,168.713627494665,"exp"
2021-02-26,28,0.430500983374866,191.659394088928,"exp"
