"msa","day","rho","county","pop","area","median_rho","model"
"San Francisco","2020-02-13",0.362200485661361,"6041",0.259943,2143.69178385744,0.362200485661361,0.464350242887186
"San Francisco","2020-02-11",0.427820882084409,"6013",1.142251,2080.53656791562,0.427820882084409,0.423028475382641
"San Francisco","2020-02-15",0.398569065930317,"6001",1.656754,2126.11449831908,0.398569065930317,0.413373270991864
"San Francisco","2020-02-12",0.380230632552073,"6081",0.767423,1918.16461925805,0.380230632552073,0.433325434649803
"Seattle","2020-02-12",0.419706409745679,"53061",0.798808,5670.2894369183,0.419706409745679,0.437467429396974
"Seattle","2020-02-13",0.421487202061832,"53033",2.195502,5959.53906196849,0.421487202061832,0.410807769756948
"Seattle","2020-02-16",0.425368648601817,"53053",0.877013,4663.46489528409,0.425368648601817,0.433969109393792
"Washington, D.C.","2020-02-12",0.442054821475159,"51179",0.146773,724.506521051522,0.442054821475159,0.4755439850726
"Washington, D.C.","2020-02-11",0.392713420208259,"51510",0.157613,40.0732955175008,0.392713420208259,0.458456486559377
"Washington, D.C.","2020-02-12",0.718426771728202,"51157",0.007378,691.424452593128,0.718426771728202,0.573378242520708
"Washington, D.C.","2020-02-12",0.383954701172448,"11001",0.692683,176.855588017993,0.383954701172448,0.424734437997752
"Washington, D.C.","2020-02-12",0.599008599922676,"51610",0.014128,5.30704877405519,0.599008599922676,0.521520689850281
"Washington, D.C.","2020-02-14",0.561495878909107,"51113",0.01317,833.072233778717,0.561495878909107,0.554053935038767
"Washington, D.C.","2020-02-13",0.436133652237449,"24009",0.091511,893.094011572536,0.436133652237449,0.490987744870249
"Washington, D.C.","2020-02-13",0.488785721263108,"51061",0.069728,1685.87925168799,0.488785721263108,0.50296720602194
"Washington, D.C.","2020-02-15",0.439048315423853,"24021",0.251422,1726.97719238187,0.439048315423853,0.464207360035161
"Washington, D.C.","2020-02-13",0.534443589778181,"51600",0.023531,16.2392631779192,0.534443589778181,0.511401244762007
"Washington, D.C.","2020-02-13",0.472939767712889,"54037",0.056506,547.730448846198,0.472939767712889,0.503326724815258
"Washington, D.C.","2020-02-10",0.452474504023835,"51153",0.461423,901.856754342964,0.452474504023835,0.443647197791817
"Washington, D.C.","2020-02-13",0.404607937734172,"24033",0.90867,1290.96004798885,0.404607937734172,0.426876991450842
"Washington, D.C.","2020-02-11",0.438657443959909,"24031",1.04353,1311.75145263394,0.438657443959909,0.423262107433542
"Washington, D.C.","2020-02-12",0.686363900291712,"51685",0.016986,6.57172683874158,0.686363900291712,0.516751933828319
"Washington, D.C.","2020-02-10",0.371836030749092,"51013",0.233464,67.5084739791332,0.371836030749092,0.449890825610651
"Washington, D.C.","2020-02-13",0.562284530735614,"51043",0.014423,460.821775392281,0.562284530735614,0.54729596208358
"Washington, D.C.","2020-02-10",0.406732344144259,"24017",0.159428,1664.01752364378,0.406732344144259,0.477468421909236
"Washington, D.C.","2020-02-11",0.522616071135294,"51630",0.028622,27.2022811530156,0.522616071135294,0.50805609463034
"Washington, D.C.","2020-02-12",0.435021850509384,"51059",1.145862,1050.90788304442,0.435021850509384,0.419751331631046
"Washington, D.C.","2020-02-12",0.457272859071279,"51107",0.395134,1349.10657355049,0.457272859071279,0.449991489209406
"Washington, D.C.","2020-02-12",0.505314982411572,"51047",0.051101,990.078497532072,0.505314982411572,0.509850052488039
"Washington, D.C.","2020-02-12",0.478393329097481,"51187",0.039492,561.743713409906,0.478393329097481,0.514911455691625
"Washington, D.C.","2020-02-12",0.49031200744337,"51683",0.041174,25.7097464217441,0.49031200744337,0.496286240483756
"Washington, D.C.","2020-02-10",0.464203551137196,"51177",0.132833,1072.22074069803,0.464203551137196,0.480616723481289
