"msa","day","rho","county","pop","area","median_rho","model"
"Philadelphia","2020-02-16",0.449710660193797,"42017",0.626806,1608.78063684571,0.449710660193797,0.447312754630851
"Philadelphia","2020-02-10",0.482605891751451,"34033",0.06299,963.9762491608,0.482605891751451,0.48791241491181
"San Francisco","2020-02-13",0.415431137268488,"6075",0.874961,600.264427473631,0.415431137268488,0.41949812191197
"San Francisco","2020-02-13",0.362200485661361,"6041",0.259943,2143.69178385744,0.362200485661361,0.47345292179024
"San Francisco","2020-02-11",0.427820882084409,"6013",1.142251,2080.53656791562,0.427820882084409,0.439909907580314
"San Francisco","2020-02-15",0.398569065930317,"6001",1.656754,2126.11449831908,0.398569065930317,0.43247762983724
"San Francisco","2020-02-12",0.380230632552073,"6081",0.767423,1918.16461925805,0.380230632552073,0.446736158825881
"Seattle","2020-02-12",0.419706409745679,"53061",0.798808,5670.2894369183,0.419706409745679,0.470011141036482
"Seattle","2020-02-13",0.421487202061832,"53033",2.195502,5959.53906196849,0.421487202061832,0.448532996619158
"Seattle","2020-02-16",0.425368648601817,"53053",0.877013,4663.46489528409,0.425368648601817,0.463450726575391
"Washington, D.C.","2020-02-12",0.442054821475159,"51179",0.146773,724.506521051522,0.442054821475159,0.461776267557506
"Washington, D.C.","2020-02-11",0.392713420208259,"51510",0.157613,40.0732955175008,0.392713420208259,0.399718443362752
"Washington, D.C.","2020-02-12",0.718426771728202,"51157",0.007378,691.424452593128,0.718426771728202,0.53288798219168
"Washington, D.C.","2020-02-12",0.383954701172448,"11001",0.692683,176.855588017993,0.383954701172448,0.399800013323015
"Washington, D.C.","2020-02-12",0.599008599922676,"51610",0.014128,5.30704877405519,0.599008599922676,0.407382248406158
"Washington, D.C.","2020-02-14",0.561495878909107,"51113",0.01317,833.072233778717,0.561495878909107,0.522792841111021
"Washington, D.C.","2020-02-13",0.436133652237449,"24009",0.091511,893.094011572536,0.436133652237449,0.47734854028727
"Washington, D.C.","2020-02-13",0.488785721263108,"51061",0.069728,1685.87925168799,0.488785721263108,0.498891902696383
"Washington, D.C.","2020-02-15",0.439048315423853,"24021",0.251422,1726.97719238187,0.439048315423853,0.46925979539335
"Washington, D.C.","2020-02-13",0.534443589778181,"51600",0.023531,16.2392631779192,0.534443589778181,0.419619023994492
"Washington, D.C.","2020-02-13",0.472939767712889,"54037",0.056506,547.730448846198,0.472939767712889,0.477190713392286
"Washington, D.C.","2020-02-10",0.452474504023835,"51153",0.461423,901.856754342964,0.452474504023835,0.441421881620762
"Washington, D.C.","2020-02-13",0.404607937734172,"24033",0.90867,1290.96004798885,0.404607937734172,0.434623536956918
"Washington, D.C.","2020-02-11",0.438657443959909,"24031",1.04353,1311.75145263394,0.438657443959909,0.432042634529808
"Washington, D.C.","2020-02-12",0.686363900291712,"51685",0.016986,6.57172683874158,0.686363900291712,0.407967620734291
"Washington, D.C.","2020-02-10",0.371836030749092,"51013",0.233464,67.5084739791332,0.371836030749092,0.402228598507941
"Washington, D.C.","2020-02-13",0.562284530735614,"51043",0.014423,460.821775392281,0.562284530735614,0.505704536096807
"Washington, D.C.","2020-02-10",0.406732344144259,"24017",0.159428,1664.01752364378,0.406732344144259,0.478911109752328
"Washington, D.C.","2020-02-11",0.522616071135294,"51630",0.028622,27.2022811530156,0.522616071135294,0.426204046966673
"Washington, D.C.","2020-02-12",0.435021850509384,"51059",1.145862,1050.90788304442,0.435021850509384,0.425465833092209
"Washington, D.C.","2020-02-12",0.457272859071279,"51107",0.395134,1349.10657355049,0.457272859071279,0.453567378417969
"Washington, D.C.","2020-02-12",0.505314982411572,"51047",0.051101,990.078497532072,0.505314982411572,0.49354484230358
"Washington, D.C.","2020-02-12",0.478393329097481,"51187",0.039492,561.743713409906,0.478393329097481,0.486179038584847
"Washington, D.C.","2020-02-12",0.49031200744337,"51683",0.041174,25.7097464217441,0.49031200744337,0.417581201454418
"Washington, D.C.","2020-02-10",0.464203551137196,"51177",0.132833,1072.22074069803,0.464203551137196,0.472959544387766
