"msa","county","day","empirical","model"
"Atlanta","msa","2020-02-11",158,169.685042428564
"Atlanta","msa","2020-02-11",108,39.5838774145199
"Atlanta","msa","2020-02-11",140,115.206314364626
"Atlanta","msa","2020-02-11",157,127.671608361696
"Atlanta","msa","2020-02-11",152,193.287627848922
"Atlanta","msa","2020-02-11",114,104.905475385292
"Atlanta","msa","2020-02-11",108,138.386446413189
"Atlanta","msa","2020-02-11",86,172.972359004379
"Atlanta","msa","2020-02-11",534,344.573023736689
"Atlanta","msa","2020-02-11",225,171.809300053404
"Atlanta","msa","2020-02-11",355,343.446870593852
"Atlanta","msa","2020-02-11",97,88.4196388130104
"Atlanta","msa","2020-02-11",129,234.381222037595
"Atlanta","msa","2020-02-11",182,131.097762506679
"Atlanta","msa","2020-02-11",152,176.316630324478
"Atlanta","msa","2020-02-11",85,261.838874021538
"Atlanta","msa","2020-02-11",235,389.719752693973
"Atlanta","msa","2020-02-11",481,293.026476732573
"Atlanta","msa","2020-02-11",270,235.020683817803
"Atlanta","msa","2020-02-11",363,201.078022074489
"Atlanta","msa","2020-02-11",191,254.650125999001
"Atlanta","msa","2020-02-11",407,257.369278422164
"Atlanta","msa","2020-02-11",64,135.556458337235
"Atlanta","msa","2020-02-11",165,137.003105414235
"Atlanta","msa","2020-02-11",242,222.917409256492
"Atlanta","msa","2020-02-11",222,252.441716529724
"Atlanta","msa","2020-02-11",147,269.945446957861
"Atlanta","msa","2020-02-11",166,161.703929786239
"Atlanta","msa","2020-02-11",204,184.794927727128
"Atlanta","msa","2020-02-11",509,696.670861317641
"Atlanta","msa","2020-02-11",150,257.11535100562
"Atlanta","msa","2020-02-11",81,133.893683467722
"Atlanta","msa","2020-02-11",218,203.750787033504
"Atlanta","msa","2020-02-11",111,94.9900387273647
"Atlanta","msa","2020-02-11",141,175.556635397091
"Atlanta","msa","2020-02-11",220,168.828010904498
"Atlanta","msa","2020-02-11",74,205.234430294484
"Atlanta","msa","2020-02-11",645,269.876220903106
"Atlanta","msa","2020-02-11",200,317.875574250531
"Atlanta","msa","2020-02-11",478,456.735371305854
"Atlanta","msa","2020-02-11",72,60.421692381081
"Atlanta","msa","2020-02-11",844,736.693337669436
"Atlanta","msa","2020-02-11",584,430.769995478745
"Atlanta","msa","2020-02-11",1274,793.012354630382
"Atlanta","msa","2020-02-11",178,204.616955221012
"Atlanta","msa","2020-02-11",55,229.011404495606
"Atlanta","msa","2020-02-11",190,405.571550728983
"Atlanta","msa","2020-02-11",379,232.298736481047
"Atlanta","msa","2020-02-11",223,415.156420241281
"Atlanta","msa","2020-02-11",185,355.053061608779
"Atlanta","msa","2020-02-11",114,127.685397853424
"Atlanta","msa","2020-02-11",131,214.62335482812
"Atlanta","msa","2020-02-11",202,399.702476348734
"Atlanta","msa","2020-02-11",300,404.230710354536
"Atlanta","msa","2020-02-11",156,109.18554934328
"Atlanta","msa","2020-02-11",877,479.551443614648
"Atlanta","msa","2020-02-11",165,108.779296740563
"Atlanta","msa","2020-02-11",308,354.572688361428
"Atlanta","msa","2020-02-11",202,255.336503350409
"Atlanta","msa","2020-02-11",321,368.71557314467
"Atlanta","msa","2020-02-11",320,174.252419113782
"Atlanta","msa","2020-02-11",160,187.331972174488
"Atlanta","msa","2020-02-11",138,188.119845859352
"Atlanta","msa","2020-02-11",256,259.407626297629
"Atlanta","msa","2020-02-11",207,255.281343188729
"Atlanta","msa","2020-02-11",464,489.853498555453
"Atlanta","msa","2020-02-11",96,383.081591534919
"Atlanta","msa","2020-02-11",196,408.872090598049
"Atlanta","msa","2020-02-11",195,300.404199309252
"Atlanta","msa","2020-02-11",211,333.350009109396
"Atlanta","msa","2020-02-11",213,222.977439091404
"Atlanta","msa","2020-02-11",144,273.838174078296
"Atlanta","msa","2020-02-11",272,251.265726058941
"Atlanta","msa","2020-02-11",348,243.209103044769
"Atlanta","msa","2020-02-11",177,228.264124777485
"Atlanta","msa","2020-02-11",196,264.829040831123
"Atlanta","msa","2020-02-11",272,101.786220598299
