"msa","county","day","empirical","model"
"Atlanta","msa","2020-02-11",32,163.402931696892
"Atlanta","msa","2020-02-11",73,47.9321288989111
"Atlanta","msa","2020-02-11",97,114.226272112417
"Atlanta","msa","2020-02-11",40,23.2971815156507
"Atlanta","msa","2020-02-11",205,140.629587665738
"Atlanta","msa","2020-02-11",304,93.3954898169792
"Atlanta","msa","2020-02-11",421,236.536824297574
"Atlanta","msa","2020-02-11",510,186.771286331476
"Atlanta","msa","2020-02-11",299,221.387330126921
"Atlanta","msa","2020-02-11",29,38.856740738331
"Atlanta","msa","2020-02-11",136,37.6370829282861
"Atlanta","msa","2020-02-11",140,203.282348049015
"Atlanta","msa","2020-02-11",308,44.3041630252243
"Atlanta","msa","2020-02-11",82,44.8791400868292
"Atlanta","msa","2020-02-11",86,63.5741529883868
"Atlanta","msa","2020-02-11",78,81.2055999479384
"Atlanta","msa","2020-02-11",96,68.9957540041906
"Atlanta","msa","2020-02-11",88,58.3495863553213
"Atlanta","msa","2020-02-11",233,140.692244726711
"Atlanta","msa","2020-02-11",47,46.8082181728496
"Atlanta","msa","2020-02-11",197,50.326188069223
"Atlanta","msa","2020-02-11",268,125.409484597722
"Atlanta","msa","2020-02-11",53,38.3606266927987
"Atlanta","msa","2020-02-11",195,60.0632575156213
"Atlanta","msa","2020-02-11",110,97.5258225378438
"Atlanta","msa","2020-02-11",82,75.4499307980985
"Atlanta","msa","2020-02-11",26,65.5023016285865
"Atlanta","msa","2020-02-11",254,36.3283200789976
"Atlanta","msa","2020-02-11",39,57.7122903463147
"Atlanta","msa","2020-02-11",100,31.5338206549493
"Atlanta","msa","2020-02-11",189,122.148285699059
"Atlanta","msa","2020-02-11",610,111.450801102413
"Atlanta","msa","2020-02-11",319,135.777857187425
"Atlanta","msa","2020-02-11",60,96.9676380188825
"Atlanta","msa","2020-02-11",199,70.3029955235834
"Atlanta","msa","2020-02-11",49,46.7418655966823
"Atlanta","msa","2020-02-11",149,135.587251171254
"Atlanta","msa","2020-02-11",54,125.753344203411
"Atlanta","msa","2020-02-11",19,80.8713890930834
"Atlanta","msa","2020-02-11",564,153.020919191627
"Atlanta","msa","2020-02-11",228,216.662374670752
"Atlanta","msa","2020-02-11",279,180.513799337618
"Atlanta","msa","2020-02-11",250,126.936236676539
"Atlanta","msa","2020-02-11",63,77.4483603952857
"Atlanta","msa","2020-02-11",402,116.032533916326
"Atlanta","msa","2020-02-11",4,19.578573465608
"Atlanta","msa","2020-02-11",220,204.32324213178
"Atlanta","msa","2020-02-11",36,21.3410625803124
"Atlanta","msa","2020-02-11",32,56.4863792166179
"Atlanta","msa","2020-02-11",59,48.9606982152641
"Atlanta","msa","2020-02-11",618,51.7200408681192
"Atlanta","msa","2020-02-11",192,92.3754013308845
"Atlanta","msa","2020-02-11",202,112.337165773559
"Atlanta","msa","2020-02-11",931,67.9915572192499
"Atlanta","msa","2020-02-11",57,92.1061613949139
"Atlanta","msa","2020-02-11",30,42.1580216283509
"Atlanta","msa","2020-02-11",133,50.90410717158
"Atlanta","msa","2020-02-11",27,12.4030493163199
"Atlanta","msa","2020-02-11",171,80.7049207792007
"Atlanta","msa","2020-02-11",77,38.9257933824369
"Atlanta","msa","2020-02-11",84,32.1409137011871
"Atlanta","msa","2020-02-11",213,71.4253930225398
"Atlanta","msa","2020-02-11",51,88.1164212211381
"Atlanta","msa","2020-02-11",18,21.7701688770096
"Atlanta","msa","2020-02-11",763,245.419862515596
"Atlanta","msa","2020-02-11",129,111.417587266973
"Atlanta","msa","2020-02-11",253,93.0016730446352
"Atlanta","msa","2020-02-11",55,79.1245771794926
"Atlanta","msa","2020-02-11",26,23.0666912745012
"Atlanta","msa","2020-02-11",39,79.9717229959528
"Atlanta","msa","2020-02-11",631,30.0086852083746
"Atlanta","msa","2020-02-11",89,49.5262065794789
"Atlanta","msa","2020-02-11",143,87.2846677631498
"Atlanta","msa","2020-02-11",1237,232.237554084778
"Atlanta","msa","2020-02-11",269,130.942266940372
"Atlanta","msa","2020-02-11",143,91.5535905855017
"Atlanta","msa","2020-02-11",1272,142.953984981781
"Atlanta","msa","2020-02-11",340,151.322310366353
"Atlanta","msa","2020-02-11",58,61.5841022258432
"Atlanta","msa","2020-02-11",339,100.639509674601
"Atlanta","msa","2020-02-11",233,48.9622350486109
"Atlanta","msa","2020-02-11",70,41.8831071274158
"Atlanta","msa","2020-02-11",490,132.252379264073
"Atlanta","msa","2020-02-11",516,114.289178177458
"Atlanta","msa","2020-02-11",66,71.3730263558138
