"model","day","error","msa"
"exp","2020-04-02",20.4354552836212,"Boston"
"exp","2020-04-03",20.0230381081106,"Boston"
"exp","2020-04-04",19.606549175255,"Boston"
"exp","2020-04-05",18.4556786121437,"Boston"
"power","2020-02-10",409.347339788874,"Boston"
"power","2020-02-11",396.30143623931,"Boston"
"power","2020-02-12",421.063463266189,"Boston"
"power","2020-02-13",415.570568487963,"Boston"
"power","2020-02-14",442.961148745507,"Boston"
"power","2020-02-15",370.564178541066,"Boston"
"power","2020-02-16",334.244577326119,"Boston"
"power","2020-03-30",206.741953689287,"Boston"
"power","2020-03-31",208.758555320916,"Boston"
"power","2020-04-01",216.476603791956,"Boston"
"power","2020-04-02",222.938058561359,"Boston"
"power","2020-04-03",216.768037215401,"Boston"
"power","2020-04-04",210.876648154146,"Boston"
"power","2020-04-05",200.665266778697,"Boston"
"homo","2020-02-10",61.7040744658077,"Chicago"
"homo","2020-02-11",63.3016394177276,"Chicago"
"homo","2020-02-12",60.2347982035813,"Chicago"
"homo","2020-02-13",61.2792181874611,"Chicago"
"homo","2020-02-14",69.0655359642577,"Chicago"
"homo","2020-02-15",62.964299175937,"Chicago"
"homo","2020-02-16",57.1289151822621,"Chicago"
"homo","2020-03-30",31.771057856437,"Chicago"
"homo","2020-03-31",31.1973059631149,"Chicago"
"homo","2020-04-01",33.3799276815003,"Chicago"
"homo","2020-04-02",35.903612397916,"Chicago"
"homo","2020-04-03",38.1900648542342,"Chicago"
"homo","2020-04-04",32.7319017047607,"Chicago"
"homo","2020-04-05",28.1501473238555,"Chicago"
"exp","2020-02-10",49.9316969956638,"Chicago"
"exp","2020-02-11",50.012344092622,"Chicago"
"exp","2020-02-12",49.3295467987545,"Chicago"
"exp","2020-02-13",49.8091552605362,"Chicago"
"exp","2020-02-14",55.4541412062239,"Chicago"
"exp","2020-02-15",50.4579729560534,"Chicago"
"exp","2020-02-16",45.8279780453352,"Chicago"
"exp","2020-03-30",25.6491782430123,"Chicago"
"exp","2020-03-31",24.7379333046721,"Chicago"
"exp","2020-04-01",27.2013118353751,"Chicago"
"exp","2020-04-02",29.2460385188856,"Chicago"
"exp","2020-04-03",31.2041337682508,"Chicago"
"exp","2020-04-04",26.7851170553879,"Chicago"
"exp","2020-04-05",23.9204016682304,"Chicago"
"power","2020-02-10",578.275543488317,"Chicago"
"power","2020-02-11",569.424464123245,"Chicago"
"power","2020-02-12",563.021689547415,"Chicago"
"power","2020-02-13",560.067006999867,"Chicago"
"power","2020-02-14",626.315252255141,"Chicago"
"power","2020-02-15",563.249331057331,"Chicago"
"power","2020-02-16",511.261099574432,"Chicago"
"power","2020-03-30",292.441179186889,"Chicago"
"power","2020-03-31",282.86966750635,"Chicago"
"power","2020-04-01",307.51289684251,"Chicago"
"power","2020-04-02",316.140519185023,"Chicago"
"power","2020-04-03",342.327848772352,"Chicago"
"power","2020-04-04",294.122910935972,"Chicago"
"power","2020-04-05",261.424091981794,"Chicago"
"homo","2020-02-10",104.815044459351,"Dallas"
"homo","2020-02-11",104.30706145367,"Dallas"
"homo","2020-02-12",114.748191765633,"Dallas"
"homo","2020-02-13",116.866464387992,"Dallas"
"homo","2020-02-14",126.19724942649,"Dallas"
"homo","2020-02-15",112.631030968965,"Dallas"
"homo","2020-02-16",99.1273287475129,"Dallas"
"homo","2020-03-30",50.950188995326,"Dallas"
"homo","2020-03-31",55.2087369953293,"Dallas"
"homo","2020-04-01",60.6804392818889,"Dallas"
"homo","2020-04-02",62.9452905591762,"Dallas"
"homo","2020-04-03",62.7427371194559,"Dallas"
"homo","2020-04-04",53.5069467988527,"Dallas"
"homo","2020-04-05",46.109158174226,"Dallas"
"exp","2020-02-10",79.0706863605233,"Dallas"
"exp","2020-02-11",77.8314365739928,"Dallas"
"exp","2020-02-12",96.8573531756099,"Dallas"
"exp","2020-02-13",92.7079821164412,"Dallas"
"exp","2020-02-14",94.4398779431974,"Dallas"
"exp","2020-02-15",85.6413309125791,"Dallas"
"exp","2020-02-16",74.6554698692241,"Dallas"
"exp","2020-03-30",40.0268344774817,"Dallas"
"exp","2020-03-31",42.1761763459336,"Dallas"
"exp","2020-04-01",48.3052296740083,"Dallas"
"exp","2020-04-02",51.5825140578534,"Dallas"
"exp","2020-04-03",51.5648083878303,"Dallas"
"exp","2020-04-04",44.448293281966,"Dallas"
"exp","2020-04-05",39.5462785478069,"Dallas"
"power","2020-02-10",957.993601160764,"Dallas"
"power","2020-02-11",926.758711597926,"Dallas"
"power","2020-02-12",1077.15293602008,"Dallas"
"power","2020-02-13",1059.00314162081,"Dallas"
"power","2020-02-14",1124.80167034293,"Dallas"
"power","2020-02-15",997.0179976371,"Dallas"
"power","2020-02-16",878.181298184131,"Dallas"
"power","2020-03-30",456.952357439691,"Dallas"
"power","2020-03-31",491.659891548594,"Dallas"
"power","2020-04-01",536.273556448939,"Dallas"
"power","2020-04-02",534.229600701956,"Dallas"
"power","2020-04-03",548.630256187037,"Dallas"
"power","2020-04-04",462.575777371628,"Dallas"
"power","2020-04-05",397.934084869564,"Dallas"
"homo","2020-02-10",182.639147902681,"Houston"
"homo","2020-02-11",175.906006810516,"Houston"
"homo","2020-02-12",179.508604977333,"Houston"
"homo","2020-02-13",193.277936815385,"Houston"
"homo","2020-02-14",214.371266764845,"Houston"
"homo","2020-02-15",186.529049686647,"Houston"
"homo","2020-02-16",157.765938821291,"Houston"
"homo","2020-03-30",78.8984618300656,"Houston"
"homo","2020-03-31",83.3654714150642,"Houston"
"homo","2020-04-01",94.867969799029,"Houston"
"homo","2020-04-02",88.9975838638824,"Houston"
"homo","2020-04-03",98.5612311832503,"Houston"
"homo","2020-04-04",73.7581008625747,"Houston"
"homo","2020-04-05",65.9669032348331,"Houston"
"exp","2020-02-10",157.781784997522,"Houston"
"exp","2020-02-11",143.705932088192,"Houston"
"exp","2020-02-12",146.97465649,"Houston"
"exp","2020-02-13",158.406317775823,"Houston"
"exp","2020-02-14",184.501065196093,"Houston"
"exp","2020-02-15",154.348881296132,"Houston"
"exp","2020-02-16",127.411384104593,"Houston"
"exp","2020-03-30",63.9385211349021,"Houston"
"exp","2020-03-31",66.7401893875931,"Houston"
"exp","2020-04-01",76.4312627676329,"Houston"
"exp","2020-04-02",72.6010919186595,"Houston"
"exp","2020-04-03",86.7053157108555,"Houston"
"exp","2020-04-04",63.1412570731616,"Houston"
"exp","2020-04-05",56.1443582202741,"Houston"
"power","2020-02-10",1525.55389617486,"Houston"
"power","2020-02-11",1386.22911324231,"Houston"
"power","2020-02-12",1413.96384828623,"Houston"
"power","2020-02-13",1519.41584144469,"Houston"
"power","2020-02-14",1771.30135856073,"Houston"
"power","2020-02-15",1459.08151690639,"Houston"
"power","2020-02-16",1222.23855390283,"Houston"
"power","2020-03-30",678.868354623877,"Houston"
"power","2020-03-31",711.739636815477,"Houston"
"power","2020-04-01",798.306961342564,"Houston"
"power","2020-04-02",749.565747118746,"Houston"
"power","2020-04-03",905.482812439388,"Houston"
"power","2020-04-04",653.387188801384,"Houston"
"power","2020-04-05",582.264013163959,"Houston"
"homo","2020-02-10",48.6299292808962,"Los Angeles"
"homo","2020-02-11",49.971592141281,"Los Angeles"
"homo","2020-02-12",51.8173216927252,"Los Angeles"
"homo","2020-02-13",53.7632893967052,"Los Angeles"
"homo","2020-02-14",55.2262669292251,"Los Angeles"
"homo","2020-02-15",49.1391216848521,"Los Angeles"
"homo","2020-02-16",45.5196193679298,"Los Angeles"
"homo","2020-03-30",26.0453118389209,"Los Angeles"
"homo","2020-03-31",26.7756127339009,"Los Angeles"
"homo","2020-04-01",27.9381375575138,"Los Angeles"
"homo","2020-04-02",27.8313109808149,"Los Angeles"
"homo","2020-04-03",29.9468269374377,"Los Angeles"
"homo","2020-04-04",27.0593860606586,"Los Angeles"
"homo","2020-04-05",22.3056314594709,"Los Angeles"
"exp","2020-02-10",48.7979318595663,"Los Angeles"
"exp","2020-02-11",48.6366648656478,"Los Angeles"
"exp","2020-02-12",49.6717566369478,"Los Angeles"
"exp","2020-02-13",51.6710570902165,"Los Angeles"
"exp","2020-02-14",53.7508084052792,"Los Angeles"
"exp","2020-02-15",46.6231720955475,"Los Angeles"
"exp","2020-02-16",43.6829775708084,"Los Angeles"
"exp","2020-03-30",23.1866052757396,"Los Angeles"
"exp","2020-03-31",24.433065607198,"Los Angeles"
"exp","2020-04-01",25.6734666608341,"Los Angeles"
"exp","2020-04-02",25.3091818723359,"Los Angeles"
"exp","2020-04-03",27.6525371017862,"Los Angeles"
"exp","2020-04-04",24.1734474623879,"Los Angeles"
"exp","2020-04-05",20.8526331282448,"Los Angeles"
"power","2020-02-10",557.916038904183,"Los Angeles"
"power","2020-02-11",555.061583866651,"Los Angeles"
"power","2020-02-12",567.149280407355,"Los Angeles"
"power","2020-02-13",587.901802262579,"Los Angeles"
"power","2020-02-14",614.151638208357,"Los Angeles"
"power","2020-02-15",529.068307020199,"Los Angeles"
"power","2020-02-16",490.581882690263,"Los Angeles"
"power","2020-03-30",267.322479172586,"Los Angeles"
"power","2020-03-31",279.864215152713,"Los Angeles"
"power","2020-04-01",293.512452807788,"Los Angeles"
"power","2020-04-02",283.71841934944,"Los Angeles"
"power","2020-04-03",311.048417854517,"Los Angeles"
"power","2020-04-04",273.553420913627,"Los Angeles"
"power","2020-04-05",233.479293531666,"Los Angeles"
"homo","2020-02-10",90.9596673424845,"Miami"
"homo","2020-02-11",92.3023564991959,"Miami"
"homo","2020-02-12",92.3352164947487,"Miami"
"homo","2020-02-13",96.8245098184905,"Miami"
"homo","2020-02-14",102.717852315022,"Miami"
"homo","2020-02-15",86.2390521166644,"Miami"
"homo","2020-02-16",74.8148485885106,"Miami"
"homo","2020-03-30",40.4926665900855,"Miami"
"homo","2020-03-31",40.5093660160765,"Miami"
"homo","2020-04-01",43.8929793078681,"Miami"
"homo","2020-04-02",45.7564090930774,"Miami"
"homo","2020-04-03",45.7053410653901,"Miami"
"homo","2020-04-04",39.6705874739658,"Miami"
"homo","2020-04-05",32.1687151632492,"Miami"
"exp","2020-02-10",90.9021167386047,"Miami"
"exp","2020-02-11",104.934520595292,"Miami"
"exp","2020-02-12",90.0424677476713,"Miami"
"exp","2020-02-13",96.75960242846,"Miami"
"exp","2020-02-14",100.804724688593,"Miami"
"exp","2020-02-15",89.7491320464834,"Miami"
"exp","2020-02-16",75.1565327554724,"Miami"
"exp","2020-03-30",34.8035655859392,"Miami"
"exp","2020-03-31",35.2538434431963,"Miami"
"exp","2020-04-01",38.8668507754511,"Miami"
"exp","2020-04-02",39.0119764028115,"Miami"
"exp","2020-04-03",41.3156937510111,"Miami"
"exp","2020-04-04",34.8957201262745,"Miami"
"exp","2020-04-05",28.096909442554,"Miami"
"power","2020-02-10",976.491044932217,"Miami"
"power","2020-02-11",1185.23534818317,"Miami"
"power","2020-02-12",949.49609841087,"Miami"
"power","2020-02-13",1015.85872736624,"Miami"
"power","2020-02-14",1069.95365038673,"Miami"
"power","2020-02-15",940.902354187413,"Miami"
"power","2020-02-16",793.306617864606,"Miami"
"power","2020-03-30",407.477593096357,"Miami"
"power","2020-03-31",407.489255846118,"Miami"
"power","2020-04-01",443.527480184764,"Miami"
"power","2020-04-02",444.680520444521,"Miami"
"power","2020-04-03",464.583391889748,"Miami"
"power","2020-04-04",394.496963028956,"Miami"
"power","2020-04-05",312.432126008344,"Miami"
"homo","2020-02-10",57.6457236756966,"New York"
"homo","2020-02-11",58.3158738409873,"New York"
"homo","2020-02-12",59.938260310433,"New York"
"homo","2020-02-13",58.7258381492637,"New York"
"homo","2020-02-14",64.7723495722747,"New York"
"homo","2020-02-15",53.9989889130677,"New York"
"homo","2020-02-16",48.1255760688739,"New York"
"homo","2020-03-30",25.8638427970666,"New York"
"homo","2020-03-31",25.556904312527,"New York"
"homo","2020-04-01",27.1734259967938,"New York"
"homo","2020-04-02",27.6266196597886,"New York"
"homo","2020-04-03",27.0835195236004,"New York"
"homo","2020-04-04",26.8300169375262,"New York"
"homo","2020-04-05",23.2006502143064,"New York"
"exp","2020-02-10",52.8404146329623,"New York"
"exp","2020-02-11",51.7508715734774,"New York"
"exp","2020-02-12",52.8053706575814,"New York"
"exp","2020-02-13",51.3159512044407,"New York"
"exp","2020-02-14",56.6434844243551,"New York"
"exp","2020-02-15",46.4740171355327,"New York"
"exp","2020-02-16",44.9173457766211,"New York"
"exp","2020-03-30",24.1996257551636,"New York"
"exp","2020-03-31",23.7181275594439,"New York"
"exp","2020-04-01",25.1341764670143,"New York"
"exp","2020-04-02",26.6448675130176,"New York"
"exp","2020-04-03",24.9202575268646,"New York"
"exp","2020-04-04",24.6944558296833,"New York"
"exp","2020-04-05",22.107411279232,"New York"
"power","2020-02-10",599.345218000194,"New York"
"power","2020-02-11",581.810737109596,"New York"
"power","2020-02-12",599.552459435887,"New York"
"power","2020-02-13",582.912991342497,"New York"
"power","2020-02-14",641.099765150918,"New York"
"power","2020-02-15",524.14434444123,"New York"
"power","2020-02-16",501.444537519059,"New York"
"power","2020-03-30",258.349581796093,"New York"
"power","2020-03-31",252.634175725159,"New York"
"power","2020-04-01",276.529400645729,"New York"
"power","2020-04-02",291.56734903784,"New York"
"power","2020-04-03",270.076870771036,"New York"
"power","2020-04-04",268.788443211488,"New York"
"power","2020-04-05",238.106664341015,"New York"
"homo","2020-02-10",48.9399849214581,"Philadelphia"
"homo","2020-02-11",47.3700077061689,"Philadelphia"
"homo","2020-02-12",50.0949482198351,"Philadelphia"
"homo","2020-02-13",52.2924751889267,"Philadelphia"
"homo","2020-02-14",55.8413333069394,"Philadelphia"
"homo","2020-02-15",47.4945931989403,"Philadelphia"
"homo","2020-02-16",44.7978140740577,"Philadelphia"
"homo","2020-03-30",25.8175118857412,"Philadelphia"
"homo","2020-03-31",24.6326861390234,"Philadelphia"
"homo","2020-04-01",25.9866117748007,"Philadelphia"
"homo","2020-04-02",27.9145963296847,"Philadelphia"
"homo","2020-04-03",28.6055357400355,"Philadelphia"
"homo","2020-04-04",26.3691194065444,"Philadelphia"
"homo","2020-04-05",23.4151836007091,"Philadelphia"
"exp","2020-02-10",44.3636646645701,"Philadelphia"
"exp","2020-02-11",41.9340546747278,"Philadelphia"
"exp","2020-02-12",44.1224870745879,"Philadelphia"
"exp","2020-02-13",47.0997381207366,"Philadelphia"
"exp","2020-02-14",49.703761464917,"Philadelphia"
"exp","2020-02-15",40.1592193669818,"Philadelphia"
"exp","2020-02-16",37.6921590979279,"Philadelphia"
"exp","2020-03-30",22.1737221161473,"Philadelphia"
"exp","2020-03-31",21.3112002137571,"Philadelphia"
"exp","2020-04-01",23.9997557377274,"Philadelphia"
"exp","2020-04-02",25.8112656828341,"Philadelphia"
"exp","2020-04-03",26.596809315581,"Philadelphia"
"exp","2020-04-04",24.4726464602571,"Philadelphia"
"exp","2020-04-05",22.2363424290904,"Philadelphia"
"power","2020-02-10",516.042538281597,"Philadelphia"
"power","2020-02-11",485.78108897281,"Philadelphia"
"power","2020-02-12",508.180243969532,"Philadelphia"
"power","2020-02-13",535.858715528541,"Philadelphia"
"power","2020-02-14",570.503022471759,"Philadelphia"
"power","2020-02-15",466.405470936705,"Philadelphia"
"power","2020-02-16",429.743060660601,"Philadelphia"
"power","2020-03-30",248.602364059338,"Philadelphia"
"power","2020-03-31",238.368619388134,"Philadelphia"
"power","2020-04-01",274.032401793111,"Philadelphia"
"power","2020-04-02",283.800092716101,"Philadelphia"
"power","2020-04-03",294.292798026839,"Philadelphia"
"power","2020-04-04",270.692802463278,"Philadelphia"
"power","2020-04-05",242.637490098624,"Philadelphia"
"homo","2020-02-10",46.3598144010388,"San Francisco"
"homo","2020-02-11",47.3877029714623,"San Francisco"
"homo","2020-02-12",48.6919397807111,"San Francisco"
"homo","2020-02-13",48.8509785992725,"San Francisco"
"homo","2020-02-14",52.2329702112887,"San Francisco"
"homo","2020-02-15",46.5664445525258,"San Francisco"
"homo","2020-02-16",41.4956392623148,"San Francisco"
"homo","2020-03-30",23.1813552923483,"San Francisco"
"homo","2020-03-31",23.2826931869438,"San Francisco"
"homo","2020-04-01",24.9380491043435,"San Francisco"
"homo","2020-04-02",25.7446354879265,"San Francisco"
"homo","2020-04-03",27.2304984807279,"San Francisco"
"homo","2020-04-04",23.2170158946485,"San Francisco"
"homo","2020-04-05",19.5033244002253,"San Francisco"
"exp","2020-02-10",44.867532244844,"San Francisco"
"exp","2020-02-11",45.7382485719673,"San Francisco"
"exp","2020-02-12",48.2263866873992,"San Francisco"
"exp","2020-02-13",47.5394578787869,"San Francisco"
"exp","2020-02-14",50.0920345105252,"San Francisco"
"exp","2020-02-15",43.16035743308,"San Francisco"
"exp","2020-02-16",38.7653569034349,"San Francisco"
"exp","2020-03-30",21.8000569337235,"San Francisco"
"exp","2020-03-31",21.8109188571863,"San Francisco"
"exp","2020-04-01",22.4986359682145,"San Francisco"
"exp","2020-04-02",23.3381589654052,"San Francisco"
"exp","2020-04-03",24.9534449325251,"San Francisco"
"exp","2020-04-04",21.5415860385827,"San Francisco"
"exp","2020-04-05",18.4483584391012,"San Francisco"
"power","2020-02-10",511.452831523441,"San Francisco"
"power","2020-02-11",518.51258826129,"San Francisco"
"power","2020-02-12",540.020525601568,"San Francisco"
"power","2020-02-13",535.732758810715,"San Francisco"
"power","2020-02-14",568.35803282125,"San Francisco"
"power","2020-02-15",487.725554341237,"San Francisco"
"power","2020-02-16",435.172000889259,"San Francisco"
"power","2020-03-30",271.774795194216,"San Francisco"
"power","2020-03-31",271.360946100577,"San Francisco"
"power","2020-04-01",261.500683562201,"San Francisco"
"power","2020-04-02",267.205889009616,"San Francisco"
"power","2020-04-03",283.83978572149,"San Francisco"
"power","2020-04-04",245.12707689012,"San Francisco"
"power","2020-04-05",212.350397296049,"San Francisco"
"homo","2020-02-10",42.8549360806772,"Seattle"
"homo","2020-02-11",42.8069424185319,"Seattle"
"homo","2020-02-12",46.4693724821245,"Seattle"
"homo","2020-02-13",44.1036226107263,"Seattle"
"homo","2020-02-14",47.8590915305923,"Seattle"
"homo","2020-02-15",40.2607465759219,"Seattle"
"homo","2020-02-16",36.8468724607162,"Seattle"
"homo","2020-03-30",24.2626520565323,"Seattle"
"homo","2020-03-31",24.4569802304372,"Seattle"
"homo","2020-04-01",28.13058334274,"Seattle"
"homo","2020-04-02",33.5916449819543,"Seattle"
"homo","2020-04-03",34.1858559284037,"Seattle"
"homo","2020-04-04",32.776048894573,"Seattle"
"homo","2020-04-05",29.7643544511406,"Seattle"
"exp","2020-02-10",44.347687369993,"Seattle"
"exp","2020-02-11",43.5851376300051,"Seattle"
"exp","2020-02-12",48.4217057091755,"Seattle"
"exp","2020-02-13",46.1827929870588,"Seattle"
"exp","2020-02-14",50.0622465426905,"Seattle"
"exp","2020-02-15",40.4319826656965,"Seattle"
"exp","2020-02-16",37.7289403672392,"Seattle"
"exp","2020-03-30",22.2175961683061,"Seattle"
"exp","2020-03-31",22.8247832159072,"Seattle"
"exp","2020-04-01",26.7452401919416,"Seattle"
"exp","2020-04-02",33.0756632818163,"Seattle"
"exp","2020-04-03",33.0314661983025,"Seattle"
"exp","2020-04-04",31.9447001969052,"Seattle"
"exp","2020-04-05",29.3838511580821,"Seattle"
"power","2020-02-10",523.721484225642,"Seattle"
"power","2020-02-11",512.60152332652,"Seattle"
"power","2020-02-12",551.08760080366,"Seattle"
"power","2020-02-13",532.908727785168,"Seattle"
"power","2020-02-14",572.24051987284,"Seattle"
"power","2020-02-15",461.533098054238,"Seattle"
"power","2020-02-16",422.735053014584,"Seattle"
"power","2020-03-30",253.597293095731,"Seattle"
"power","2020-03-31",262.692098089696,"Seattle"
"power","2020-04-01",285.338950762068,"Seattle"
"power","2020-04-02",298.358471478868,"Seattle"
"power","2020-04-03",311.115299944571,"Seattle"
"power","2020-04-04",288.057721206612,"Seattle"
"power","2020-04-05",257.55241387788,"Seattle"
"homo","2020-02-10",52.8839192069364,"Washington, D.C."
"homo","2020-02-11",52.8568827829362,"Washington, D.C."
"homo","2020-02-12",56.4126986022584,"Washington, D.C."
"homo","2020-02-13",55.5060934430868,"Washington, D.C."
"homo","2020-02-14",59.9921539750622,"Washington, D.C."
"homo","2020-02-15",53.5793789351977,"Washington, D.C."
"homo","2020-02-16",52.9255478924903,"Washington, D.C."
"homo","2020-03-30",32.8138022318685,"Washington, D.C."
"homo","2020-03-31",28.4265522756987,"Washington, D.C."
"homo","2020-04-01",31.4738416250822,"Washington, D.C."
"homo","2020-04-02",33.4289858740361,"Washington, D.C."
"homo","2020-04-03",35.4512166023878,"Washington, D.C."
"homo","2020-04-04",31.5412636953385,"Washington, D.C."
"homo","2020-04-05",27.3447387010531,"Washington, D.C."
"exp","2020-02-10",51.1617873817906,"Washington, D.C."
"exp","2020-02-11",49.5121317380332,"Washington, D.C."
"exp","2020-02-12",54.1592241544604,"Washington, D.C."
"exp","2020-02-13",53.9073584138469,"Washington, D.C."
"exp","2020-02-14",55.8323689803759,"Washington, D.C."
"exp","2020-02-15",47.156435251039,"Washington, D.C."
"exp","2020-02-16",49.4117399145219,"Washington, D.C."
"exp","2020-03-30",27.8238924068054,"Washington, D.C."
"exp","2020-03-31",24.7705373258411,"Washington, D.C."
"exp","2020-04-01",28.0674491802725,"Washington, D.C."
"exp","2020-04-02",29.6836934180786,"Washington, D.C."
"exp","2020-04-03",31.0890400711888,"Washington, D.C."
"exp","2020-04-04",28.3549252653946,"Washington, D.C."
"exp","2020-04-05",24.5993206718169,"Washington, D.C."
"power","2020-02-10",565.50744640653,"Washington, D.C."
"power","2020-02-11",549.423787133668,"Washington, D.C."
"power","2020-02-12",587.786467666732,"Washington, D.C."
"power","2020-02-13",584.798287314484,"Washington, D.C."
"power","2020-02-14",618.05754483401,"Washington, D.C."
"power","2020-02-15",516.205082373676,"Washington, D.C."
"power","2020-02-16",523.932586925201,"Washington, D.C."
"power","2020-03-30",307.766513226131,"Washington, D.C."
"power","2020-03-31",270.873357290327,"Washington, D.C."
"power","2020-04-01",297.775828351942,"Washington, D.C."
"power","2020-04-02",308.35979288202,"Washington, D.C."
"power","2020-04-03",323.890178600141,"Washington, D.C."
"power","2020-04-04",293.035956012554,"Washington, D.C."
"power","2020-04-05",251.506230982995,"Washington, D.C."
