"msa","county","day","empirical","model"
"Atlanta","msa","2020-02-11",87,119.95869734146
"Atlanta","msa","2020-02-11",137,172.823639906749
"Atlanta","msa","2020-02-11",975,219.454595032189
"Atlanta","msa","2020-02-11",479,187.544892043695
"Atlanta","msa","2020-02-11",49,109.840189826411
"Atlanta","msa","2020-02-11",31,46.2047463344893
"Atlanta","msa","2020-02-11",142,207.479718350757
"Atlanta","msa","2020-02-11",830,390.968462958146
"Atlanta","msa","2020-02-11",373,188.959706288973
"Atlanta","msa","2020-02-11",78,125.520923307715
"Atlanta","msa","2020-02-11",150,213.619933086696
"Atlanta","msa","2020-02-11",465,65.0225803683012
"Atlanta","msa","2020-02-11",204,104.317813720896
"Atlanta","msa","2020-02-11",79,235.467654660308
"Atlanta","msa","2020-02-11",39,59.549943665716
"Atlanta","msa","2020-02-11",192,107.664188120617
"Atlanta","msa","2020-02-11",556,171.522426305818
"Atlanta","msa","2020-02-11",331,552.248272955276
"Atlanta","msa","2020-02-11",234,101.525218591482
"Atlanta","msa","2020-02-11",180,58.167298122446
"Atlanta","msa","2020-02-11",119,248.913493491223
"Atlanta","msa","2020-02-11",41,385.961475788445
"Atlanta","msa","2020-02-11",712,273.868844718563
"Atlanta","msa","2020-02-11",320,383.923031282026
"Atlanta","msa","2020-02-11",134,67.6637166061082
"Atlanta","msa","2020-02-11",687,684.302246552872
"Atlanta","msa","2020-02-11",1501,560.727570718527
"Atlanta","msa","2020-02-11",104,363.632335302671
"Atlanta","msa","2020-02-11",85,110.103310062236
"Atlanta","msa","2020-02-11",108,101.039637683543
"Atlanta","msa","2020-02-11",63,118.513842359995
"Atlanta","msa","2020-02-11",132,172.279020822207
"Atlanta","msa","2020-02-11",259,186.209252955012
"Atlanta","msa","2020-02-11",1123,245.032407143191
"Atlanta","msa","2020-02-11",96,206.085903306996
"Atlanta","msa","2020-02-11",914,291.2041813329
"Atlanta","msa","2020-02-11",723,241.660704310745
"Atlanta","msa","2020-02-11",158,192.697597163133
"Atlanta","msa","2020-02-11",16,170.617822374264
"Atlanta","msa","2020-02-11",38,170.811265568149
"Atlanta","msa","2020-02-11",28,34.3287464721355
"Atlanta","msa","2020-02-11",44,83.3215125934171
"Atlanta","msa","2020-02-11",340,512.112950540983
"Atlanta","msa","2020-02-11",164,68.8238994619022
"Atlanta","msa","2020-02-11",117,96.8045411728016
"Atlanta","msa","2020-02-11",239,240.000492515061
"Atlanta","msa","2020-02-11",270,252.363586217612
"Atlanta","msa","2020-02-11",26,78.4973703075174
"Atlanta","msa","2020-02-11",121,244.55819067197
"Atlanta","msa","2020-02-11",33,108.401692471764
"Atlanta","msa","2020-02-11",1570,263.353088794116
"Atlanta","msa","2020-02-11",72,191.313704872791
"Atlanta","msa","2020-02-11",107,235.417756222143
"Atlanta","msa","2020-02-11",317,242.318541914155
"Atlanta","msa","2020-02-11",1166,437.034773479322
"Atlanta","msa","2020-02-11",76,173.389479417033
"Atlanta","msa","2020-02-11",47,105.58186761593
"Atlanta","msa","2020-02-11",643,250.017678807562
"Atlanta","msa","2020-02-11",275,225.833968171629
"Atlanta","msa","2020-02-11",151,141.31281222953
"Atlanta","msa","2020-02-11",192,251.510013951018
"Atlanta","msa","2020-02-11",63,167.601772110828
"Atlanta","msa","2020-02-11",764,142.814758253835
"Atlanta","msa","2020-02-11",81,70.7714963470932
"Atlanta","msa","2020-02-11",117,115.948262646915
"Atlanta","msa","2020-02-11",163,210.308536836108
"Atlanta","msa","2020-02-11",82,109.853945721325
"Atlanta","msa","2020-02-11",213,86.2392699990833
"Atlanta","msa","2020-02-11",264,112.015734233837
"Atlanta","msa","2020-02-11",307,193.765235913381
"Atlanta","msa","2020-02-11",1161,327.140223320066
"Atlanta","msa","2020-02-11",373,258.98933816855
"Atlanta","msa","2020-02-11",192,167.434183734044
"Atlanta","msa","2020-02-11",95,77.0257706045016
"Atlanta","msa","2020-02-11",86,82.8666188383247
"Atlanta","msa","2020-02-11",32,220.64177841064
"Atlanta","msa","2020-02-11",73,64.7393502683666
