"model","day","error","msa"
"exp","2020-04-04",43.567951195036,"San Francisco"
"exp","2020-04-05",40.8986785580354,"San Francisco"
"power","2020-02-10",811.877556047445,"San Francisco"
"power","2020-02-11",796.403896360304,"San Francisco"
"power","2020-02-12",824.052866399121,"San Francisco"
"power","2020-02-13",831.95014553054,"San Francisco"
"power","2020-02-14",854.402201093557,"San Francisco"
"power","2020-02-15",739.370565967077,"San Francisco"
"power","2020-02-16",685.32561527098,"San Francisco"
"power","2020-03-30",468.601016539734,"San Francisco"
"power","2020-03-31",471.745319839337,"San Francisco"
"power","2020-04-01",515.068152734002,"San Francisco"
"power","2020-04-02",511.194569615693,"San Francisco"
"power","2020-04-03",542.96876956655,"San Francisco"
"power","2020-04-04",475.906617157841,"San Francisco"
"power","2020-04-05",450.276809911865,"San Francisco"
"homo","2020-02-10",65.1377835946894,"Seattle"
"homo","2020-02-11",64.2915646264634,"Seattle"
"homo","2020-02-12",66.3172508208831,"Seattle"
"homo","2020-02-13",65.8363321332679,"Seattle"
"homo","2020-02-14",68.4308399444021,"Seattle"
"homo","2020-02-15",59.993493352374,"Seattle"
"homo","2020-02-16",56.7056963667885,"Seattle"
"homo","2020-03-30",40.4131030334568,"Seattle"
"homo","2020-03-31",40.742522945014,"Seattle"
"homo","2020-04-01",49.2509107802427,"Seattle"
"homo","2020-04-02",53.3298846935833,"Seattle"
"homo","2020-04-03",53.4355395742428,"Seattle"
"homo","2020-04-04",51.9799235997782,"Seattle"
"homo","2020-04-05",48.7806076000143,"Seattle"
"exp","2020-02-10",68.8692288530813,"Seattle"
"exp","2020-02-11",67.3164397471445,"Seattle"
"exp","2020-02-12",70.4298023983381,"Seattle"
"exp","2020-02-13",70.2433653606342,"Seattle"
"exp","2020-02-14",72.2888173159492,"Seattle"
"exp","2020-02-15",62.9760336688538,"Seattle"
"exp","2020-02-16",59.9697780513427,"Seattle"
"exp","2020-03-30",40.9568949853341,"Seattle"
"exp","2020-03-31",41.5062642140543,"Seattle"
"exp","2020-04-01",51.1402724905117,"Seattle"
"exp","2020-04-02",55.2983454739712,"Seattle"
"exp","2020-04-03",55.507439903325,"Seattle"
"exp","2020-04-04",54.3603021205425,"Seattle"
"exp","2020-04-05",51.5182449429456,"Seattle"
"power","2020-02-10",821.9125888626,"Seattle"
"power","2020-02-11",795.73229892262,"Seattle"
"power","2020-02-12",821.02086207228,"Seattle"
"power","2020-02-13",821.882824928965,"Seattle"
"power","2020-02-14",845.712198679693,"Seattle"
"power","2020-02-15",727.932252629181,"Seattle"
"power","2020-02-16",683.940713701618,"Seattle"
"power","2020-03-30",492.058745192405,"Seattle"
"power","2020-03-31",498.147112823605,"Seattle"
"power","2020-04-01",569.838136377733,"Seattle"
"power","2020-04-02",565.930845329023,"Seattle"
"power","2020-04-03",581.9605697787,"Seattle"
"power","2020-04-04",550.841827209925,"Seattle"
"power","2020-04-05",516.302369614326,"Seattle"
"homo","2020-02-10",83.7088802884696,"Washington, D.C."
"homo","2020-02-11",82.4174370773234,"Washington, D.C."
"homo","2020-02-12",85.108863746971,"Washington, D.C."
"homo","2020-02-13",85.059766198874,"Washington, D.C."
"homo","2020-02-14",88.8215133311359,"Washington, D.C."
"homo","2020-02-15",80.1592486700884,"Washington, D.C."
"homo","2020-02-16",76.9451621639143,"Washington, D.C."
"homo","2020-03-30",56.6990756778124,"Washington, D.C."
"homo","2020-03-31",51.4610160757446,"Washington, D.C."
"homo","2020-04-01",61.3934452431104,"Washington, D.C."
"homo","2020-04-02",62.4681539493937,"Washington, D.C."
"homo","2020-04-03",63.3143019188327,"Washington, D.C."
"homo","2020-04-04",60.529681141439,"Washington, D.C."
"homo","2020-04-05",56.7824579084899,"Washington, D.C."
"exp","2020-02-10",81.4043685014691,"Washington, D.C."
"exp","2020-02-11",78.8206204340942,"Washington, D.C."
"exp","2020-02-12",81.6940139676738,"Washington, D.C."
"exp","2020-02-13",82.8328214510766,"Washington, D.C."
"exp","2020-02-14",83.799710624879,"Washington, D.C."
"exp","2020-02-15",73.7365002740391,"Washington, D.C."
"exp","2020-02-16",72.9274078989609,"Washington, D.C."
"exp","2020-03-30",51.4148338143626,"Washington, D.C."
"exp","2020-03-31",46.5778156903289,"Washington, D.C."
"exp","2020-04-01",58.6794116641107,"Washington, D.C."
"exp","2020-04-02",59.2657643195204,"Washington, D.C."
"exp","2020-04-03",59.6260344679119,"Washington, D.C."
"exp","2020-04-04",56.763526848855,"Washington, D.C."
"exp","2020-04-05",53.7976657071837,"Washington, D.C."
"power","2020-02-10",910.868598740715,"Washington, D.C."
"power","2020-02-11",879.04017467379,"Washington, D.C."
"power","2020-02-12",904.33661313615,"Washington, D.C."
"power","2020-02-13",910.34232348568,"Washington, D.C."
"power","2020-02-14",931.891161010792,"Washington, D.C."
"power","2020-02-15",814.485026052037,"Washington, D.C."
"power","2020-02-16",787.316412804272,"Washington, D.C."
"power","2020-03-30",582.543026431891,"Washington, D.C."
"power","2020-03-31",526.000230606264,"Washington, D.C."
"power","2020-04-01",616.446430350461,"Washington, D.C."
"power","2020-04-02",619.670111528651,"Washington, D.C."
"power","2020-04-03",628.186880570307,"Washington, D.C."
"power","2020-04-04",591.11852642163,"Washington, D.C."
"power","2020-04-05",556.502853428388,"Washington, D.C."
