"msa","day","rho","county","pop","area","median_rho","model"
"Chicago","2020-02-15",0.542405627596871,"18073",0.033447,1452.11002192164,0.542405627596871,0.53820351071905
"Chicago","2020-02-12",0.679243021909834,"18111",0.013992,1043.55292260533,0.679243021909834,0.567619166872516
"Chicago","2020-02-16",0.44866862016461,"18089",0.485707,1620.75157482985,0.44866862016461,0.457079365942876
"Chicago","2020-02-12",0.472411954489534,"17093",0.126054,833.465604916257,0.472411954489534,0.496321085461116
"Chicago","2020-02-11",0.446316064659442,"55059",0.168524,1949.68416244319,0.446316064659442,0.48759867252756
"Chicago","2020-02-15",0.430149149958916,"17031",5.198275,4227.62718290808,0.430149149958916,0.395484414083168
"Chicago","2020-02-12",0.476361232026682,"17037",0.104366,1641.30121805283,0.476361232026682,0.502076217405899
"Chicago","2020-02-13",0.456292186783457,"18127",0.168636,1349.56401007906,0.456292186783457,0.48757889210363
"Chicago","2020-02-13",0.451132574287318,"17089",0.531376,1355.94510518855,0.451132574287318,0.454578112242487
"Chicago","2020-02-12",0.49764414277729,"17063",0.050666,1113.3445494648,0.49764414277729,0.524727041899275
"Chicago","2020-02-12",0.432191872592647,"17197",0.689315,2196.43075552843,0.432191872592647,0.447411938343731
"Chicago","2020-02-12",0.448902374530025,"17043",0.92906,869.820558409551,0.448902374530025,0.439331520916633
"Chicago","2020-02-12",0.435863209593173,"17097",0.701473,3538.45342250416,0.435863209593173,0.446934532287444
"Chicago","2020-02-12",0.459076983902046,"17111",0.307714,1579.64228045707,0.459076983902046,0.46999769551972
"Dallas","2020-02-15",0.513460585276519,"48397",0.097175,385.485114218461,0.513460585276519,0.504269662474057
"Dallas","2020-02-13",0.483138650388663,"48367",0.133811,2358.43765651348,0.483138650388663,0.49451455171645
"Dallas","2020-02-15",0.49047888565607,"48257",0.123804,2092.96159066544,0.49047888565607,0.496867223534532
"Dallas","2020-02-14",0.477274057560373,"48251",0.167212,1903.43962812167,0.477274057560373,0.487831430293666
"Dallas","2020-02-13",0.440143058373834,"48439",2.04977,2338.22994694376,0.440143058373834,0.418608234968321
"Dallas","2020-02-12",0.499899482390411,"48497",0.06629,2390.49980245527,0.499899482390411,0.516185275548363
"Dallas","2020-02-14",0.459761208028908,"48139",0.173772,2466.60325957463,0.459761208028908,0.486686489690299
"Dallas","2020-02-11",0.480436775381768,"48231",0.094162,2285.52288431841,0.480436775381768,0.505240432829182
"Dallas","2020-02-13",0.447187011718498,"48085",0.973977,2296.17742566423,0.447187011718498,0.438066753838141
"Dallas","2020-02-13",0.450312679778394,"48121",0.833822,2469.15205157583,0.450312679778394,0.442242487150972
"Dallas","2020-02-12",0.442563837134457,"48113",2.606868,2354.62481006839,0.442563837134457,0.412507702307641
"Houston","2020-02-16",0.397357490230296,"48157",0.765394,2295.86094014153,0.397357490230296,0.444560886369473
"Houston","2020-02-14",0.594911143326327,"48473",0.051832,1342.67248224757,0.594911143326327,0.523998535141388
"Houston","2020-02-15",0.45385323799921,"48167",0.332885,2265.96786882086,0.45385323799921,0.467746613218239
"Houston","2020-02-15",0.442743393021615,"48201",4.64663,4608.97052190071,0.442743393021615,0.398202861411309
"Houston","2020-02-13",0.48153082513449,"48291",0.083702,3050.07568264063,0.48153082513449,0.508886337648078
"Houston","2020-02-11",0.408359000112903,"48071",0.041305,2259.04940165939,0.408359000112903,0.531313053545119
"Houston","2020-02-16",0.443929628698608,"48039",0.360677,4171.66839859826,0.443929628698608,0.465461988401192
"Houston","2020-02-16",0.53870265073365,"48015",0.029764,1701.97421164277,0.53870265073365,0.542051159756325
"Houston","2020-02-12",0.463144678209864,"48339",0.571949,2792.09410660639,0.463144678209864,0.452540306906241
"Los Angeles","2020-02-11",0.420880686559648,"6037",10.08157,12308.4217931546,0.420880686559648,0.379807711877841
"Los Angeles","2020-02-12",0.413505937408052,"6059",3.168044,2456.19269192041,0.413505937408052,0.407625949837354
"Miami","2020-02-13",0.424813119267969,"12011",1.926205,3432.51009551463,0.424813119267969,0.420200531854881
"Miami","2020-02-10",0.419020554849092,"12099",1.465027,6183.4870515564,0.419020554849092,0.427281625957432
"Miami","2020-02-11",0.410070564640643,"12086",2.699428,6309.19044512838,0.410070564640643,0.41162980171625
"New York","2020-02-12",0.465655502837186,"34037",0.141483,1384.95491450004,0.465655502837186,0.492833952059562
"New York","2020-02-15",0.389676399527607,"36103",1.483832,6138.55400460356,0.389676399527607,0.426948989207605
"New York","2020-02-14",0.454981568207614,"34039",0.554033,272.881198014641,0.454981568207614,0.453420596322749
"New York","2020-02-11",0.437759745130661,"36059",1.356509,1173.03238179515,0.437759745130661,0.429294262752751
"New York","2020-02-12",0.448775167683401,"34023",0.82592,835.367628585598,0.448775167683401,0.442499696260223
"New York","2020-02-13",0.439663374421982,"36119",0.96889,1293.26530533,0.439663374421982,0.438206850983182
"New York","2020-02-11",0.443068840495752,"34017",0.670046,161.401219166508,0.443068840495752,0.44818717966039
"New York","2020-02-16",0.392740020826185,"36085",0.474893,264.610564696554,0.392740020826185,0.457708223416233
"New York","2020-02-13",0.474756088606923,"36079",0.098787,636.901469087332,0.474756088606923,0.5037633162506
"New York","2020-02-12",0.440625921293412,"34025",0.621659,1721.63171120954,0.440625921293412,0.450243175246702
"New York","2020-02-12",0.462187571284901,"34035",0.329838,788.888626714581,0.462187571284901,0.46800932282303
"New York","2020-02-13",0.402500475639068,"34029",0.596415,2366.98123572888,0.402500475639068,0.451384327274715
"New York","2020-02-11",0.460669485660046,"34027",0.493379,1245.64291358523,0.460669485660046,0.456642165725775
"New York","2020-02-15",0.455874988218367,"34013",0.795404,334.706593161952,0.455874988218367,0.443518102946473
"New York","2020-02-13",0.40379248960083,"36081",2.287388,460.541095821187,0.40379248960083,0.415813997419539
"New York","2020-02-10",0.455172089840174,"34003",0.93039,637.449023147088,0.455172089840174,0.439293146613454
"New York","2020-02-14",0.414337125544618,"36047",2.589974,250.467265103028,0.414337125544618,0.412671501846917
"New York","2020-02-14",0.374995426909675,"36061",1.631993,87.1243160556943,0.374995426909675,0.424474970161134
"New York","2020-02-13",0.445137160618787,"34031",0.503637,513.158550269624,0.445137160618787,0.456068737621908
"New York","2020-02-14",0.452376972106428,"36087",0.324422,515.377657478223,0.452376972106428,0.468482705275327
"New York","2020-02-13",0.475784081935406,"34019",0.124823,1131.57200250716,0.475784081935406,0.496618589894913
"New York","2020-02-15",0.498176469804374,"42103",0.055453,1466.1276013753,0.498176469804374,0.521842333348334
"New York","2020-02-13",0.403584444827223,"36005",1.435068,148.406885939095,0.403584444827223,0.427821035517067
"Philadelphia","2020-02-15",0.457156959451846,"34007",0.506738,588.420344074652,0.457156959451846,0.455897826883886
"Philadelphia","2020-02-11",0.482519989214446,"24015",0.102552,1081.15761503528,0.482519989214446,0.50261405628613
"Philadelphia","2020-02-14",0.432735327224751,"10003",0.556165,1278.30021439627,0.432735327224751,0.45331427080448
"Philadelphia","2020-02-15",0.437771829092586,"42101",1.579075,369.217476925435,0.437771829092586,0.425330199049919
"Philadelphia","2020-02-15",0.428640459182276,"34005",0.445702,2122.05642119013,0.428640459182276,0.459484685835333
"Philadelphia","2020-02-12",0.458303169032147,"42029",0.51956,1964.33983811987,0.458303169032147,0.455202736918466
"Philadelphia","2020-02-13",0.453106185034971,"34015",0.291165,871.354345107413,0.453106185034971,0.471586871784872
"Philadelphia","2020-02-13",0.438670247045156,"42091",0.823823,1260.44132974703,0.438670247045156,0.442568391865091
"Philadelphia","2020-02-12",0.454796954320247,"42045",0.564554,493.147637690259,0.454796954320247,0.452900059099965
"Philadelphia","2020-02-13",0.45688677684351,"42017",0.626806,1608.78063684571,0.45688677684351,0.450016544949881
"Philadelphia","2020-02-14",0.491612709382942,"34033",0.06299,963.9762491608,0.491612709382942,0.517797255731968
"San Francisco","2020-02-14",0.424977747134306,"6075",0.874961,600.264427473631,0.424977747134306,0.440943895233525
"San Francisco","2020-02-12",0.402105121989717,"6041",0.259943,2143.69178385744,0.402105121989717,0.474864470202811
"San Francisco","2020-02-10",0.436378243935709,"6013",1.142251,2080.53656791562,0.436378243935709,0.433824455855156
"San Francisco","2020-02-11",0.411278177382314,"6001",1.656754,2126.11449831908,0.411278177382314,0.424084850125403
"San Francisco","2020-02-12",0.389716264337832,"6081",0.767423,1918.16461925805,0.389716264337832,0.444489026233365
"Seattle","2020-02-12",0.424086827791592,"53061",0.798808,5670.2894369183,0.424086827791592,0.44340246542829
"Seattle","2020-02-14",0.426644383220061,"53033",2.195502,5959.53906196849,0.426644383220061,0.416856302471276
"Seattle","2020-02-11",0.436724247801076,"53053",0.877013,4663.46489528409,0.436724247801076,0.440880828248613
"Washington, D.C.","2020-02-11",0.460082609087635,"51179",0.146773,724.506521051522,0.460082609087635,0.491730534315996
"Washington, D.C.","2020-02-13",0.456273619274218,"51510",0.157613,40.0732955175008,0.456273619274218,0.489595666847565
"Washington, D.C.","2020-02-11",0.655305941022399,"51157",0.007378,691.424452593128,0.655305941022399,0.590240016745632
"Washington, D.C.","2020-02-13",0.401650796501651,"11001",0.692683,176.855588017993,0.401650796501651,0.447278798400871
"Washington, D.C.","2020-02-11",0.701364613894709,"51610",0.014128,5.30704877405519,0.701364613894709,0.567284004176192
"Washington, D.C.","2020-02-16",0.670412117856035,"51113",0.01317,833.072233778717,0.670412117856035,0.569721505563156
"Washington, D.C.","2020-02-14",0.439253364826959,"24009",0.091511,893.094011572536,0.439253364826959,0.506122226936801
"Washington, D.C.","2020-02-11",0.501047731331018,"51061",0.069728,1685.87925168799,0.501047731331018,0.514594029834674
"Washington, D.C.","2020-02-16",0.450422530681532,"24021",0.251422,1726.97719238187,0.450422530681532,0.475831881922716
"Washington, D.C.","2020-02-12",0.561616406479101,"51600",0.023531,16.2392631779192,0.561616406479101,0.549884774176936
"Washington, D.C.","2020-02-14",0.48624695813438,"54037",0.056506,547.730448846198,0.48624695813438,0.521243271073841
"Washington, D.C.","2020-02-14",0.46692679648199,"51153",0.461423,901.856754342964,0.46692679648199,0.45851312968959
"Washington, D.C.","2020-02-11",0.432104619322263,"24033",0.90867,1290.96004798885,0.432104619322263,0.439927237760641
"Washington, D.C.","2020-02-11",0.445454373499528,"24031",1.04353,1311.75145263394,0.445454373499528,0.436225562684499
"Washington, D.C.","2020-02-14",0.821923008367235,"51685",0.016986,6.57172683874158,0.821923008367235,0.56093811843407
"Washington, D.C.","2020-02-12",0.433280306768383,"51013",0.233464,67.5084739791332,0.433280306768383,0.477989891638227
"Washington, D.C.","2020-02-16",0.577768288218006,"51043",0.014423,460.821775392281,0.577768288218006,0.56656861461649
"Washington, D.C.","2020-02-14",0.410838861633406,"24017",0.159428,1664.01752364378,0.410838861633406,0.48925348922994
"Washington, D.C.","2020-02-11",0.544217251686317,"51630",0.028622,27.2022811530156,0.544217251686317,0.543347657637396
"Washington, D.C.","2020-02-12",0.442179071346055,"51059",1.145862,1050.90788304442,0.442179071346055,0.433740852740582
"Washington, D.C.","2020-02-13",0.463009780238916,"51107",0.395134,1349.10657355049,0.463009780238916,0.462875918461068
"Washington, D.C.","2020-02-16",0.510941315120596,"51047",0.051101,990.078497532072,0.510941315120596,0.524453196831914
"Washington, D.C.","2020-02-10",0.499018617451787,"51187",0.039492,561.743713409906,0.499018617451787,0.532771267153631
"Washington, D.C.","2020-02-15",0.513168157710428,"51683",0.041174,25.7097464217441,0.513168157710428,0.531416120815952
"Washington, D.C.","2020-02-15",0.471507928422504,"51177",0.132833,1072.22074069803,0.471507928422504,0.49473610859031
