"msa","day","pairs_ratio","corr_value","corr_name"
"Chicago",2020-04-04,9.21202417879986e-08,-0.332907821306647,"spearman_adjusted"
"Chicago",2020-04-04,9.21202417879986e-08,0.0271846152357813,"log_pearson"
"Chicago",2020-04-04,9.21202417879986e-08,-0.00313332554592582,"log_spearman"
"Chicago",2020-04-04,9.21202417879986e-08,-0.320561669713306,"log_pearson_adjusted"
"Chicago",2020-04-04,9.21202417879986e-08,-0.332907866794872,"log_spearman_adjusted"
"Chicago",2020-04-05,9.21202417879986e-08,-0.0134025321429462,"pearson"
"Chicago",2020-04-05,9.21202417879986e-08,0.00108547239520587,"spearman"
"Chicago",2020-04-05,9.21202417879986e-08,-0.0469177985858744,"pearson_adjusted"
"Chicago",2020-04-05,9.21202417879986e-08,-0.341606738553342,"spearman_adjusted"
"Chicago",2020-04-05,9.21202417879986e-08,0.0280471002132004,"log_pearson"
"Chicago",2020-04-05,9.21202417879986e-08,0.00108547239520587,"log_spearman"
"Chicago",2020-04-05,9.21202417879986e-08,-0.324132840149859,"log_pearson_adjusted"
"Chicago",2020-04-05,9.21202417879986e-08,-0.341606728040441,"log_spearman_adjusted"
"Dallas",2020-02-10,2.34793372440517e-07,-0.121591355085775,"pearson"
"Dallas",2020-02-10,2.34793372440517e-07,-0.189643218590578,"spearman"
"Dallas",2020-02-10,2.34793372440517e-07,-0.0179973659940613,"pearson_adjusted"
"Dallas",2020-02-10,2.34793372440517e-07,-0.393664195533763,"spearman_adjusted"
"Dallas",2020-02-10,2.34793372440517e-07,-0.167063966053598,"log_pearson"
"Dallas",2020-02-10,2.34793372440517e-07,-0.189643218590578,"log_spearman"
"Dallas",2020-02-10,2.34793372440517e-07,-0.36432544812793,"log_pearson_adjusted"
"Dallas",2020-02-10,2.34793372440517e-07,-0.39366421124902,"log_spearman_adjusted"
"Dallas",2020-02-11,2.34793372440517e-07,-0.118351826051063,"pearson"
"Dallas",2020-02-11,2.34793372440517e-07,-0.186587145023569,"spearman"
"Dallas",2020-02-11,2.34793372440517e-07,-0.032038096290876,"pearson_adjusted"
"Dallas",2020-02-11,2.34793372440517e-07,-0.38656736913313,"spearman_adjusted"
"Dallas",2020-02-11,2.34793372440517e-07,-0.16558997475473,"log_pearson"
"Dallas",2020-02-11,2.34793372440517e-07,-0.186587145023569,"log_spearman"
"Dallas",2020-02-11,2.34793372440517e-07,-0.3638520971533,"log_pearson_adjusted"
"Dallas",2020-02-11,2.34793372440517e-07,-0.38656736688363,"log_spearman_adjusted"
"Dallas",2020-02-12,2.34793372440517e-07,-0.115152936208039,"pearson"
"Dallas",2020-02-12,2.34793372440517e-07,-0.179448552688304,"spearman"
"Dallas",2020-02-12,2.34793372440517e-07,-0.0253720979128394,"pearson_adjusted"
"Dallas",2020-02-12,2.34793372440517e-07,-0.384840212463755,"spearman_adjusted"
"Dallas",2020-02-12,2.34793372440517e-07,-0.157497354126683,"log_pearson"
"Dallas",2020-02-12,2.34793372440517e-07,-0.179448552688304,"log_spearman"
"Dallas",2020-02-12,2.34793372440517e-07,-0.361489071354913,"log_pearson_adjusted"
"Dallas",2020-02-12,2.34793372440517e-07,-0.384840216620145,"log_spearman_adjusted"
"Dallas",2020-02-13,2.34793372440517e-07,-0.120362527932107,"pearson"
"Dallas",2020-02-13,2.34793372440517e-07,-0.190249163172611,"spearman"
"Dallas",2020-02-13,2.34793372440517e-07,-0.00276256719895691,"pearson_adjusted"
"Dallas",2020-02-13,2.34793372440517e-07,-0.386544735552795,"spearman_adjusted"
"Dallas",2020-02-13,2.34793372440517e-07,-0.168013520172755,"log_pearson"
"Dallas",2020-02-13,2.34793372440517e-07,-0.190249163172611,"log_spearman"
"Dallas",2020-02-13,2.34793372440517e-07,-0.355903821437433,"log_pearson_adjusted"
"Dallas",2020-02-13,2.34793372440517e-07,-0.386544750868323,"log_spearman_adjusted"
"Dallas",2020-02-14,2.34793372440517e-07,-0.118993750831705,"pearson"
"Dallas",2020-02-14,2.34793372440517e-07,-0.189949322383361,"spearman"
"Dallas",2020-02-14,2.34793372440517e-07,-0.00359457771071569,"pearson_adjusted"
"Dallas",2020-02-14,2.34793372440517e-07,-0.37777231585721,"spearman_adjusted"
"Dallas",2020-02-14,2.34793372440517e-07,-0.167407761449113,"log_pearson"
"Dallas",2020-02-14,2.34793372440517e-07,-0.189949322383361,"log_spearman"
"Dallas",2020-02-14,2.34793372440517e-07,-0.348483265454553,"log_pearson_adjusted"
"Dallas",2020-02-14,2.34793372440517e-07,-0.377772321245878,"log_spearman_adjusted"
"Dallas",2020-02-15,2.34793372440517e-07,-0.12416740988382,"pearson"
"Dallas",2020-02-15,2.34793372440517e-07,-0.197162500364228,"spearman"
"Dallas",2020-02-15,2.34793372440517e-07,-0.0799028997612794,"pearson_adjusted"
"Dallas",2020-02-15,2.34793372440517e-07,-0.35747286675711,"spearman_adjusted"
"Dallas",2020-02-15,2.34793372440517e-07,-0.170405013236546,"log_pearson"
"Dallas",2020-02-15,2.34793372440517e-07,-0.197162500364228,"log_spearman"
"Dallas",2020-02-15,2.34793372440517e-07,-0.347911632748071,"log_pearson_adjusted"
"Dallas",2020-02-15,2.34793372440517e-07,-0.357472868998526,"log_spearman_adjusted"
"Dallas",2020-02-16,2.34793372440517e-07,-0.118107266542914,"pearson"
"Dallas",2020-02-16,2.34793372440517e-07,-0.185661577783064,"spearman"
"Dallas",2020-02-16,2.34793372440517e-07,-0.0175237648958481,"pearson_adjusted"
"Dallas",2020-02-16,2.34793372440517e-07,-0.340721536413725,"spearman_adjusted"
"Dallas",2020-02-16,2.34793372440517e-07,-0.161497908355065,"log_pearson"
"Dallas",2020-02-16,2.34793372440517e-07,-0.185661577783064,"log_spearman"
"Dallas",2020-02-16,2.34793372440517e-07,-0.32186008473249,"log_pearson_adjusted"
"Dallas",2020-02-16,2.34793372440517e-07,-0.340721536224059,"log_spearman_adjusted"
"Dallas",2020-03-30,2.34793372440517e-07,-0.0623576079562649,"pearson"
"Dallas",2020-03-30,2.34793372440517e-07,-0.0742071830280312,"spearman"
"Dallas",2020-03-30,2.34793372440517e-07,-0.0426546989761564,"pearson_adjusted"
"Dallas",2020-03-30,2.34793372440517e-07,-0.250008454237957,"spearman_adjusted"
"Dallas",2020-03-30,2.34793372440517e-07,-0.0507335113534314,"log_pearson"
"Dallas",2020-03-30,2.34793372440517e-07,-0.0742071830280312,"log_spearman"
"Dallas",2020-03-30,2.34793372440517e-07,-0.241706958326664,"log_pearson_adjusted"
"Dallas",2020-03-30,2.34793372440517e-07,-0.250008477185586,"log_spearman_adjusted"
"Dallas",2020-03-31,2.34793372440517e-07,-0.0668521446243833,"pearson"
"Dallas",2020-03-31,2.34793372440517e-07,-0.098039514205985,"spearman"
"Dallas",2020-03-31,2.34793372440517e-07,-0.039761934048748,"pearson_adjusted"
"Dallas",2020-03-31,2.34793372440517e-07,-0.273501468724369,"spearman_adjusted"
"Dallas",2020-03-31,2.34793372440517e-07,-0.0707742201114236,"log_pearson"
"Dallas",2020-03-31,2.34793372440517e-07,-0.098039514205985,"log_spearman"
"Dallas",2020-03-31,2.34793372440517e-07,-0.262015038343569,"log_pearson_adjusted"
"Dallas",2020-03-31,2.34793372440517e-07,-0.273501491198343,"log_spearman_adjusted"
"Dallas",2020-04-01,2.34793372440517e-07,-0.0394668926419379,"pearson"
"Dallas",2020-04-01,2.34793372440517e-07,-0.114382088441205,"spearman"
"Dallas",2020-04-01,2.34793372440517e-07,-0.0186350849553887,"pearson_adjusted"
"Dallas",2020-04-01,2.34793372440517e-07,-0.284407615603793,"spearman_adjusted"
"Dallas",2020-04-01,2.34793372440517e-07,-0.0783567611111668,"log_pearson"
"Dallas",2020-04-01,2.34793372440517e-07,-0.114382088441205,"log_spearman"
"Dallas",2020-04-01,2.34793372440517e-07,-0.268056622394993,"log_pearson_adjusted"
"Dallas",2020-04-01,2.34793372440517e-07,-0.284407589923032,"log_spearman_adjusted"
"Dallas",2020-04-02,2.34793372440517e-07,-0.0299619040235101,"pearson"
"Dallas",2020-04-02,2.34793372440517e-07,-0.0950107939736141,"spearman"
"Dallas",2020-04-02,2.34793372440517e-07,-0.0133440566964123,"pearson_adjusted"
"Dallas",2020-04-02,2.34793372440517e-07,-0.266803882243283,"spearman_adjusted"
"Dallas",2020-04-02,2.34793372440517e-07,-0.056100825777978,"log_pearson"
"Dallas",2020-04-02,2.34793372440517e-07,-0.0950107939736141,"log_spearman"
"Dallas",2020-04-02,2.34793372440517e-07,-0.249091783976023,"log_pearson_adjusted"
"Dallas",2020-04-02,2.34793372440517e-07,-0.266803900105359,"log_spearman_adjusted"
"Dallas",2020-04-03,2.34793372440517e-07,-0.0319140132439365,"pearson"
"Dallas",2020-04-03,2.34793372440517e-07,-0.0805404174420659,"spearman"
"Dallas",2020-04-03,2.34793372440517e-07,-0.0497216887384089,"pearson_adjusted"
"Dallas",2020-04-03,2.34793372440517e-07,-0.276983539733195,"spearman_adjusted"
"Dallas",2020-04-03,2.34793372440517e-07,-0.0477322416799955,"log_pearson"
"Dallas",2020-04-03,2.34793372440517e-07,-0.0805404174420659,"log_spearman"
"Dallas",2020-04-03,2.34793372440517e-07,-0.262305518938642,"log_pearson_adjusted"
"Dallas",2020-04-03,2.34793372440517e-07,-0.27698350692925,"log_spearman_adjusted"
"Dallas",2020-04-04,2.34793372440517e-07,-0.0189186793153415,"pearson"
"Dallas",2020-04-04,2.34793372440517e-07,-0.0502194998516979,"spearman"
"Dallas",2020-04-04,2.34793372440517e-07,-0.0275857321001062,"pearson_adjusted"
"Dallas",2020-04-04,2.34793372440517e-07,-0.257661833474188,"spearman_adjusted"
"Dallas",2020-04-04,2.34793372440517e-07,-0.0226903694340297,"log_pearson"
"Dallas",2020-04-04,2.34793372440517e-07,-0.0502194998516979,"log_spearman"
"Dallas",2020-04-04,2.34793372440517e-07,-0.243905268480668,"log_pearson_adjusted"
"Dallas",2020-04-04,2.34793372440517e-07,-0.257661815198285,"log_spearman_adjusted"
"Dallas",2020-04-05,2.34793372440517e-07,-0.0113950261783674,"pearson"
"Dallas",2020-04-05,2.34793372440517e-07,-0.0559037518424053,"spearman"
"Dallas",2020-04-05,2.34793372440517e-07,-0.0373174990912678,"pearson_adjusted"
"Dallas",2020-04-05,2.34793372440517e-07,-0.247975184348796,"spearman_adjusted"
"Dallas",2020-04-05,2.34793372440517e-07,-0.021451441628712,"log_pearson"
"Dallas",2020-04-05,2.34793372440517e-07,-0.0559037518424053,"log_spearman"
"Dallas",2020-04-05,2.34793372440517e-07,-0.231909022377648,"log_pearson_adjusted"
"Dallas",2020-04-05,2.34793372440517e-07,-0.247975176538149,"log_spearman_adjusted"
"Houston",2020-02-10,4.38432079198371e-07,-0.10145528418362,"pearson"
"Houston",2020-02-10,4.38432079198371e-07,-0.18108806236091,"spearman"
"Houston",2020-02-10,4.38432079198371e-07,0.0397261420953816,"pearson_adjusted"
"Houston",2020-02-10,4.38432079198371e-07,-0.398471940690578,"spearman_adjusted"
"Houston",2020-02-10,4.38432079198371e-07,-0.151921544692101,"log_pearson"
"Houston",2020-02-10,4.38432079198371e-07,-0.18108806236091,"log_spearman"
"Houston",2020-02-10,4.38432079198371e-07,-0.376402842901225,"log_pearson_adjusted"
"Houston",2020-02-10,4.38432079198371e-07,-0.398471938259901,"log_spearman_adjusted"
"Houston",2020-02-11,4.38432079198371e-07,-0.100200357304179,"pearson"
"Houston",2020-02-11,4.38432079198371e-07,-0.169918516705877,"spearman"
"Houston",2020-02-11,4.38432079198371e-07,0.000446724725263586,"pearson_adjusted"
"Houston",2020-02-11,4.38432079198371e-07,-0.399679669243749,"spearman_adjusted"
"Houston",2020-02-11,4.38432079198371e-07,-0.144212469750386,"log_pearson"
"Houston",2020-02-11,4.38432079198371e-07,-0.169918516705877,"log_spearman"
"Houston",2020-02-11,4.38432079198371e-07,-0.384470875057237,"log_pearson_adjusted"
"Houston",2020-02-11,4.38432079198371e-07,-0.399679655247521,"log_spearman_adjusted"
"Houston",2020-02-12,4.38432079198371e-07,-0.100315173376058,"pearson"
"Houston",2020-02-12,4.38432079198371e-07,-0.173443513084495,"spearman"
"Houston",2020-02-12,4.38432079198371e-07,0.0308654515659055,"pearson_adjusted"
"Houston",2020-02-12,4.38432079198371e-07,-0.401341845175961,"spearman_adjusted"
"Houston",2020-02-12,4.38432079198371e-07,-0.145595252284094,"log_pearson"
"Houston",2020-02-12,4.38432079198371e-07,-0.173443513084495,"log_spearman"
"Houston",2020-02-12,4.38432079198371e-07,-0.382771252012666,"log_pearson_adjusted"
"Houston",2020-02-12,4.38432079198371e-07,-0.401341863535896,"log_spearman_adjusted"
"Houston",2020-02-13,4.38432079198371e-07,-0.10234126135878,"pearson"
"Houston",2020-02-13,4.38432079198371e-07,-0.177895198705717,"spearman"
"Houston",2020-02-13,4.38432079198371e-07,0.0277175853692631,"pearson_adjusted"
"Houston",2020-02-13,4.38432079198371e-07,-0.400304444897471,"spearman_adjusted"
"Houston",2020-02-13,4.38432079198371e-07,-0.152949706749099,"log_pearson"
"Houston",2020-02-13,4.38432079198371e-07,-0.177895198705717,"log_spearman"
"Houston",2020-02-13,4.38432079198371e-07,-0.376887507274627,"log_pearson_adjusted"
"Houston",2020-02-13,4.38432079198371e-07,-0.400304446957086,"log_spearman_adjusted"
"Houston",2020-02-14,4.38432079198371e-07,-0.102887289983158,"pearson"
"Houston",2020-02-14,4.38432079198371e-07,-0.189194997395995,"spearman"
"Houston",2020-02-14,4.38432079198371e-07,0.0340363736593513,"pearson_adjusted"
"Houston",2020-02-14,4.38432079198371e-07,-0.404431110364492,"spearman_adjusted"
"Houston",2020-02-14,4.38432079198371e-07,-0.162683125714051,"log_pearson"
"Houston",2020-02-14,4.38432079198371e-07,-0.189194997395995,"log_spearman"
"Houston",2020-02-14,4.38432079198371e-07,-0.379724489210589,"log_pearson_adjusted"
"Houston",2020-02-14,4.38432079198371e-07,-0.404431116779223,"log_spearman_adjusted"
"Houston",2020-02-15,4.38432079198371e-07,-0.105805172033915,"pearson"
"Houston",2020-02-15,4.38432079198371e-07,-0.201001536539091,"spearman"
"Houston",2020-02-15,4.38432079198371e-07,-0.00277309723124268,"pearson_adjusted"
"Houston",2020-02-15,4.38432079198371e-07,-0.400202154520854,"spearman_adjusted"
"Houston",2020-02-15,4.38432079198371e-07,-0.168610081368867,"log_pearson"
"Houston",2020-02-15,4.38432079198371e-07,-0.201001536539091,"log_spearman"
"Houston",2020-02-15,4.38432079198371e-07,-0.385751873844419,"log_pearson_adjusted"
"Houston",2020-02-15,4.38432079198371e-07,-0.400202150489326,"log_spearman_adjusted"
"Houston",2020-02-16,4.38432079198371e-07,-0.10219027712781,"pearson"
"Houston",2020-02-16,4.38432079198371e-07,-0.190699314920972,"spearman"
"Houston",2020-02-16,4.38432079198371e-07,0.0124227858836632,"pearson_adjusted"
"Houston",2020-02-16,4.38432079198371e-07,-0.396468989027443,"spearman_adjusted"
"Houston",2020-02-16,4.38432079198371e-07,-0.159623922604071,"log_pearson"
"Houston",2020-02-16,4.38432079198371e-07,-0.190699314920972,"log_spearman"
"Houston",2020-02-16,4.38432079198371e-07,-0.380493036394897,"log_pearson_adjusted"
"Houston",2020-02-16,4.38432079198371e-07,-0.396469002805731,"log_spearman_adjusted"
"Houston",2020-03-30,4.38432079198371e-07,-0.0904627959178379,"pearson"
"Houston",2020-03-30,4.38432079198371e-07,-0.125266094999165,"spearman"
"Houston",2020-03-30,4.38432079198371e-07,-0.0312028872029323,"pearson_adjusted"
"Houston",2020-03-30,4.38432079198371e-07,-0.323364398193967,"spearman_adjusted"
"Houston",2020-03-30,4.38432079198371e-07,-0.0990189884625437,"log_pearson"
"Houston",2020-03-30,4.38432079198371e-07,-0.125266094999165,"log_spearman"
"Houston",2020-03-30,4.38432079198371e-07,-0.323739528222864,"log_pearson_adjusted"
"Houston",2020-03-30,4.38432079198371e-07,-0.323364357155518,"log_spearman_adjusted"
"Houston",2020-03-31,4.38432079198371e-07,-0.0940278757828025,"pearson"
"Houston",2020-03-31,4.38432079198371e-07,-0.133958125124226,"spearman"
"Houston",2020-03-31,4.38432079198371e-07,-0.0134142549116768,"pearson_adjusted"
"Houston",2020-03-31,4.38432079198371e-07,-0.335750989112504,"spearman_adjusted"
"Houston",2020-03-31,4.38432079198371e-07,-0.106113873618418,"log_pearson"
"Houston",2020-03-31,4.38432079198371e-07,-0.133958125124226,"log_spearman"
"Houston",2020-03-31,4.38432079198371e-07,-0.334618671906688,"log_pearson_adjusted"
"Houston",2020-03-31,4.38432079198371e-07,-0.335751030442968,"log_spearman_adjusted"
"Houston",2020-04-01,4.38432079198371e-07,-0.0988769529142065,"pearson"
"Houston",2020-04-01,4.38432079198371e-07,-0.141462521308733,"spearman"
"Houston",2020-04-01,4.38432079198371e-07,-0.0238128894149196,"pearson_adjusted"
"Houston",2020-04-01,4.38432079198371e-07,-0.33297859186468,"spearman_adjusted"
"Houston",2020-04-01,4.38432079198371e-07,-0.112186467265271,"log_pearson"
"Houston",2020-04-01,4.38432079198371e-07,-0.141462521308733,"log_spearman"
"Houston",2020-04-01,4.38432079198371e-07,-0.331441347932318,"log_pearson_adjusted"
"Houston",2020-04-01,4.38432079198371e-07,-0.332978589774014,"log_spearman_adjusted"
"Houston",2020-04-02,4.38432079198371e-07,-0.0952365473809966,"pearson"
"Houston",2020-04-02,4.38432079198371e-07,-0.131094223661366,"spearman"
"Houston",2020-04-02,4.38432079198371e-07,-0.0167609862880145,"pearson_adjusted"
"Houston",2020-04-02,4.38432079198371e-07,-0.316973108913374,"spearman_adjusted"
"Houston",2020-04-02,4.38432079198371e-07,-0.100908063209142,"log_pearson"
"Houston",2020-04-02,4.38432079198371e-07,-0.131094223661366,"log_spearman"
"Houston",2020-04-02,4.38432079198371e-07,-0.31880728738177,"log_pearson_adjusted"
"Houston",2020-04-02,4.38432079198371e-07,-0.316973084854231,"log_spearman_adjusted"
"Houston",2020-04-03,4.38432079198371e-07,-0.0914529079429821,"pearson"
"Houston",2020-04-03,4.38432079198371e-07,-0.132059213406495,"spearman"
"Houston",2020-04-03,4.38432079198371e-07,-0.0240286033190708,"pearson_adjusted"
"Houston",2020-04-03,4.38432079198371e-07,-0.338069090521121,"spearman_adjusted"
"Houston",2020-04-03,4.38432079198371e-07,-0.102577639592941,"log_pearson"
"Houston",2020-04-03,4.38432079198371e-07,-0.132059213406495,"log_spearman"
"Houston",2020-04-03,4.38432079198371e-07,-0.335748867563299,"log_pearson_adjusted"
"Houston",2020-04-03,4.38432079198371e-07,-0.338069117686127,"log_spearman_adjusted"
"Houston",2020-04-04,4.38432079198371e-07,-0.0769654205622693,"pearson"
"Houston",2020-04-04,4.38432079198371e-07,-0.103317398379908,"spearman"
"Houston",2020-04-04,4.38432079198371e-07,-0.0207332915687864,"pearson_adjusted"
"Houston",2020-04-04,4.38432079198371e-07,-0.316291490098927,"spearman_adjusted"
"Houston",2020-04-04,4.38432079198371e-07,-0.0771279393098207,"log_pearson"
"Houston",2020-04-04,4.38432079198371e-07,-0.103317398379908,"log_spearman"
"Houston",2020-04-04,4.38432079198371e-07,-0.315642770650027,"log_pearson_adjusted"
"Houston",2020-04-04,4.38432079198371e-07,-0.316291502772927,"log_spearman_adjusted"
"Houston",2020-04-05,4.38432079198371e-07,-0.0783157176750228,"pearson"
"Houston",2020-04-05,4.38432079198371e-07,-0.118561111113176,"spearman"
"Houston",2020-04-05,4.38432079198371e-07,-0.0390042822123384,"pearson_adjusted"
"Houston",2020-04-05,4.38432079198371e-07,-0.329820016939531,"spearman_adjusted"
"Houston",2020-04-05,4.38432079198371e-07,-0.0882112020372574,"log_pearson"
"Houston",2020-04-05,4.38432079198371e-07,-0.118561111113176,"log_spearman"
"Houston",2020-04-05,4.38432079198371e-07,-0.325083928702383,"log_pearson_adjusted"
"Houston",2020-04-05,4.38432079198371e-07,-0.329820034428182,"log_spearman_adjusted"
"Los Angeles",2020-02-10,5.88051476144457e-08,-0.0651106939789881,"pearson"
"Los Angeles",2020-02-10,5.88051476144457e-08,-0.141828165530701,"spearman"
"Los Angeles",2020-02-10,5.88051476144457e-08,0.00220321777131776,"pearson_adjusted"
"Los Angeles",2020-02-10,5.88051476144457e-08,-0.254282865774766,"spearman_adjusted"
"Los Angeles",2020-02-10,5.88051476144457e-08,-0.116842181356105,"log_pearson"
"Los Angeles",2020-02-10,5.88051476144457e-08,-0.141828165530701,"log_spearman"
"Los Angeles",2020-02-10,5.88051476144457e-08,-0.21605276770755,"log_pearson_adjusted"
"Los Angeles",2020-02-10,5.88051476144457e-08,-0.254282867967599,"log_spearman_adjusted"
"Los Angeles",2020-02-11,5.88051476144457e-08,-0.0593952916296071,"pearson"
"Los Angeles",2020-02-11,5.88051476144457e-08,-0.145548871783565,"spearman"
"Los Angeles",2020-02-11,5.88051476144457e-08,0.0128416942601174,"pearson_adjusted"
"Los Angeles",2020-02-11,5.88051476144457e-08,-0.268171330138119,"spearman_adjusted"
"Los Angeles",2020-02-11,5.88051476144457e-08,-0.115294060251248,"log_pearson"
"Los Angeles",2020-02-11,5.88051476144457e-08,-0.145548871783565,"log_spearman"
"Los Angeles",2020-02-11,5.88051476144457e-08,-0.234046377300516,"log_pearson_adjusted"
"Los Angeles",2020-02-11,5.88051476144457e-08,-0.268171328247434,"log_spearman_adjusted"
"Los Angeles",2020-02-12,5.88051476144457e-08,-0.063236625239495,"pearson"
"Los Angeles",2020-02-12,5.88051476144457e-08,-0.139653600848504,"spearman"
"Los Angeles",2020-02-12,5.88051476144457e-08,0.0136892589628977,"pearson_adjusted"
"Los Angeles",2020-02-12,5.88051476144457e-08,-0.259434811188574,"spearman_adjusted"
"Los Angeles",2020-02-12,5.88051476144457e-08,-0.115020692223486,"log_pearson"
"Los Angeles",2020-02-12,5.88051476144457e-08,-0.139653600848504,"log_spearman"
"Los Angeles",2020-02-12,5.88051476144457e-08,-0.223952266183387,"log_pearson_adjusted"
"Los Angeles",2020-02-12,5.88051476144457e-08,-0.259434807744098,"log_spearman_adjusted"
"Los Angeles",2020-02-13,5.88051476144457e-08,-0.0636548739703323,"pearson"
"Los Angeles",2020-02-13,5.88051476144457e-08,-0.144770094954948,"spearman"
"Los Angeles",2020-02-13,5.88051476144457e-08,0.00911239714701861,"pearson_adjusted"
"Los Angeles",2020-02-13,5.88051476144457e-08,-0.265739151309731,"spearman_adjusted"
"Los Angeles",2020-02-13,5.88051476144457e-08,-0.118546046060391,"log_pearson"
"Los Angeles",2020-02-13,5.88051476144457e-08,-0.144770094954948,"log_spearman"
"Los Angeles",2020-02-13,5.88051476144457e-08,-0.23703345609077,"log_pearson_adjusted"
"Los Angeles",2020-02-13,5.88051476144457e-08,-0.265739162669031,"log_spearman_adjusted"
"Los Angeles",2020-02-14,5.88051476144457e-08,-0.0719870309453047,"pearson"
"Los Angeles",2020-02-14,5.88051476144457e-08,-0.162376760912205,"spearman"
"Los Angeles",2020-02-14,5.88051476144457e-08,0.014230902002272,"pearson_adjusted"
"Los Angeles",2020-02-14,5.88051476144457e-08,-0.252184769655284,"spearman_adjusted"
"Los Angeles",2020-02-14,5.88051476144457e-08,-0.136954575013898,"log_pearson"
"Los Angeles",2020-02-14,5.88051476144457e-08,-0.162376760912205,"log_spearman"
"Los Angeles",2020-02-14,5.88051476144457e-08,-0.207957631320702,"log_pearson_adjusted"
"Los Angeles",2020-02-14,5.88051476144457e-08,-0.252184768481233,"log_spearman_adjusted"
"Los Angeles",2020-02-15,5.88051476144457e-08,-0.0891305468021947,"pearson"
"Los Angeles",2020-02-15,5.88051476144457e-08,-0.183041710252804,"spearman"
"Los Angeles",2020-02-15,5.88051476144457e-08,0.0162366143434013,"pearson_adjusted"
"Los Angeles",2020-02-15,5.88051476144457e-08,-0.20459019182116,"spearman_adjusted"
"Los Angeles",2020-02-15,5.88051476144457e-08,-0.158487109518563,"log_pearson"
"Los Angeles",2020-02-15,5.88051476144457e-08,-0.183041710252804,"log_spearman"
"Los Angeles",2020-02-15,5.88051476144457e-08,-0.166585335610379,"log_pearson_adjusted"
"Los Angeles",2020-02-15,5.88051476144457e-08,-0.20459018008301,"log_spearman_adjusted"
"Los Angeles",2020-02-16,5.88051476144457e-08,-0.0859918901240986,"pearson"
"Los Angeles",2020-02-16,5.88051476144457e-08,-0.18416881389827,"spearman"
"Los Angeles",2020-02-16,5.88051476144457e-08,0.0194292066070248,"pearson_adjusted"
"Los Angeles",2020-02-16,5.88051476144457e-08,-0.185058174235279,"spearman_adjusted"
"Los Angeles",2020-02-16,5.88051476144457e-08,-0.161666257804132,"log_pearson"
"Los Angeles",2020-02-16,5.88051476144457e-08,-0.18416881389827,"log_spearman"
"Los Angeles",2020-02-16,5.88051476144457e-08,-0.133588463363751,"log_pearson_adjusted"
"Los Angeles",2020-02-16,5.88051476144457e-08,-0.185058186050807,"log_spearman_adjusted"
"Los Angeles",2020-03-30,5.88051476144457e-08,0.0482544101901338,"pearson"
"Los Angeles",2020-03-30,5.88051476144457e-08,-0.0415969849103112,"spearman"
"Los Angeles",2020-03-30,5.88051476144457e-08,0.0206035005914714,"pearson_adjusted"
"Los Angeles",2020-03-30,5.88051476144457e-08,-0.191130787990237,"spearman_adjusted"
"Los Angeles",2020-03-30,5.88051476144457e-08,-0.0015262838066731,"log_pearson"
"Los Angeles",2020-03-30,5.88051476144457e-08,-0.0415969849103112,"log_spearman"
"Los Angeles",2020-03-30,5.88051476144457e-08,-0.146941075577795,"log_pearson_adjusted"
"Los Angeles",2020-03-30,5.88051476144457e-08,-0.19113069297033,"log_spearman_adjusted"
"Los Angeles",2020-03-31,5.88051476144457e-08,0.0458540466159371,"pearson"
"Los Angeles",2020-03-31,5.88051476144457e-08,-0.0403780907664947,"spearman"
"Los Angeles",2020-03-31,5.88051476144457e-08,0.0223037843565333,"pearson_adjusted"
"Los Angeles",2020-03-31,5.88051476144457e-08,-0.186928467916108,"spearman_adjusted"
"Los Angeles",2020-03-31,5.88051476144457e-08,-0.00115855126724514,"log_pearson"
"Los Angeles",2020-03-31,5.88051476144457e-08,-0.0403780907664947,"log_spearman"
"Los Angeles",2020-03-31,5.88051476144457e-08,-0.14463196463082,"log_pearson_adjusted"
"Los Angeles",2020-03-31,5.88051476144457e-08,-0.186928441706213,"log_spearman_adjusted"
"Los Angeles",2020-04-01,5.88051476144457e-08,0.0400977014374175,"pearson"
"Los Angeles",2020-04-01,5.88051476144457e-08,-0.0451254603707342,"spearman"
"Los Angeles",2020-04-01,5.88051476144457e-08,0.00212139208231487,"pearson_adjusted"
"Los Angeles",2020-04-01,5.88051476144457e-08,-0.202995838268517,"spearman_adjusted"
"Los Angeles",2020-04-01,5.88051476144457e-08,0.00172274268095925,"log_pearson"
"Los Angeles",2020-04-01,5.88051476144457e-08,-0.0451254603707342,"log_spearman"
"Los Angeles",2020-04-01,5.88051476144457e-08,-0.168617438448248,"log_pearson_adjusted"
"Los Angeles",2020-04-01,5.88051476144457e-08,-0.202995839535954,"log_spearman_adjusted"
"Los Angeles",2020-04-02,5.88051476144457e-08,0.0593554048817743,"pearson"
"Los Angeles",2020-04-02,5.88051476144457e-08,-0.022069763571543,"spearman"
"Los Angeles",2020-04-02,5.88051476144457e-08,0.0141603764690863,"pearson_adjusted"
"Los Angeles",2020-04-02,5.88051476144457e-08,-0.167812473574101,"spearman_adjusted"
"Los Angeles",2020-04-02,5.88051476144457e-08,0.0299824123179407,"log_pearson"
"Los Angeles",2020-04-02,5.88051476144457e-08,-0.022069763571543,"log_spearman"
"Los Angeles",2020-04-02,5.88051476144457e-08,-0.126714067451452,"log_pearson_adjusted"
"Los Angeles",2020-04-02,5.88051476144457e-08,-0.167812461354163,"log_spearman_adjusted"
