"msa","county","day","empirical","model"
"Atlanta","msa","2020-02-14",76,585.013700900768
"Atlanta","msa","2020-02-14",224,571.678919577753
"Atlanta","msa","2020-02-14",1824,609.033393099316
"Atlanta","msa","2020-02-14",436,565.708152170508
"Atlanta","msa","2020-02-14",147,219.09437098445
"Atlanta","msa","2020-02-14",147,323.271641207029
"Atlanta","msa","2020-02-14",396,410.575278717988
"Atlanta","msa","2020-02-14",360,257.566400190592
"Atlanta","msa","2020-02-14",400,255.010514289536
"Atlanta","msa","2020-02-14",411,549.344763723975
"Atlanta","msa","2020-02-14",471,428.226892928226
"Atlanta","msa","2020-02-14",107,354.969012957546
"Atlanta","msa","2020-02-14",407,757.399134360162
"Atlanta","msa","2020-02-14",349,434.934575714595
"Atlanta","msa","2020-02-14",1299,679.217802201487
"Atlanta","msa","2020-02-14",1267,1011.70176141299
"Atlanta","msa","2020-02-14",806,883.226610802565
"Atlanta","msa","2020-02-14",620,380.717606295463
"Atlanta","msa","2020-02-14",82,307.197023706948
"Atlanta","msa","2020-02-14",56,148.701490841824
"Atlanta","msa","2020-02-14",132,119.050844884638
"Atlanta","msa","2020-02-14",85,255.418704106577
"Atlanta","msa","2020-02-14",3121,1191.98229639249
"Atlanta","msa","2020-02-14",104,148.480709249419
"Atlanta","msa","2020-02-14",236,237.645326995575
"Atlanta","msa","2020-02-14",342,859.497668852443
"Atlanta","msa","2020-02-14",152,152.064508670693
"Atlanta","msa","2020-02-14",109,145.689880181434
"Atlanta","msa","2020-02-14",109,178.809434657233
"Atlanta","msa","2020-02-14",191,334.213358540334
"Atlanta","msa","2020-02-14",254,235.443902975404
"Atlanta","msa","2020-02-14",215,227.556602265706
"Atlanta","msa","2020-02-14",191,149.267142270438
"Atlanta","msa","2020-02-14",256,254.913284873657
"Atlanta","msa","2020-02-14",59,96.0063063085569
"Atlanta","msa","2020-02-14",435,376.607479881929
"Atlanta","msa","2020-02-14",292,264.769516536116
"Atlanta","msa","2020-02-14",113,525.934653352597
"Atlanta","msa","2020-02-14",139,385.898812073585
"Atlanta","msa","2020-02-14",197,385.67710743675
"Atlanta","msa","2020-02-14",951,762.232521214498
"Atlanta","msa","2020-02-14",1405,1133.3310825075
"Atlanta","msa","2020-02-14",465,475.007305854381
"Atlanta","msa","2020-02-14",63,157.409756710311
"Atlanta","msa","2020-02-14",463,489.00033083666
"Atlanta","msa","2020-02-14",81,292.135236926039
"Atlanta","msa","2020-02-14",169,683.095996426323
"Atlanta","msa","2020-02-14",1240,996.529488549324
"Atlanta","msa","2020-02-14",249,430.95314036876
"Atlanta","msa","2020-02-14",295,635.504743096237
"Atlanta","msa","2020-02-14",371,356.760407128574
"Atlanta","msa","2020-02-14",211,481.570772491439
"Atlanta","msa","2020-02-14",1164,787.430718297168
"Atlanta","msa","2020-02-14",123,314.374523550071
"Atlanta","msa","2020-02-14",74,150.642357972357
"Atlanta","msa","2020-02-14",1591,701.947774277725
"Atlanta","msa","2020-02-14",85,145.254896758647
"Atlanta","msa","2020-02-14",586,568.059972993647
"Atlanta","msa","2020-02-14",179,338.243118417135
"Atlanta","msa","2020-02-14",523,695.993520321627
"Atlanta","msa","2020-02-14",510,543.169243014227
"Atlanta","msa","2020-02-14",167,234.829293811637
"Atlanta","msa","2020-02-14",111,319.597532953893
"Atlanta","msa","2020-02-14",364,591.79077405559
"Atlanta","msa","2020-02-14",294,297.669400257161
"Atlanta","msa","2020-02-14",197,211.344058245038
"Atlanta","msa","2020-02-14",434,608.316379225482
"Atlanta","msa","2020-02-14",332,485.480261360918
"Atlanta","msa","2020-02-14",98,119.83092950694
"Atlanta","msa","2020-02-14",451,407.104025533371
"Atlanta","msa","2020-02-14",329,486.976931436242
"Atlanta","msa","2020-02-14",1811,907.428632059151
"Atlanta","msa","2020-02-14",228,634.012609565841
"Atlanta","msa","2020-02-14",80,499.187205789557
"Atlanta","msa","2020-02-14",421,576.732326315673
"Atlanta","msa","2020-02-14",488,411.287101660372
"Atlanta","msa","2020-02-14",76,222.664631573292
"Atlanta","msa","2020-02-14",1614,1032.93981838232
"Atlanta","msa","2020-02-14",129,583.316594053555
"Atlanta","msa","2020-02-14",194,396.615580322087
"Atlanta","msa","2020-02-14",415,613.877172432172
"Atlanta","msa","2020-02-14",942,456.156365936543
"Atlanta","msa","2020-02-14",319,399.600002973721
"Atlanta","msa","2020-02-14",196,281.067672908177
"Atlanta","msa","2020-02-14",410,576.908660800856
"Atlanta","msa","2020-02-14",124,132.814265570211
"Atlanta","msa","2020-02-14",445,517.338794336402
"Atlanta","msa","2020-02-14",211,284.218663598667
"Atlanta","msa","2020-02-14",247,462.420165411563
"Atlanta","msa","2020-02-14",301,143.004018216858
"Atlanta","msa","2020-02-14",1173,522.689435752404
"Atlanta","msa","2020-02-14",286,494.314978541358
"Atlanta","msa","2020-02-14",161,219.114682597479
"Atlanta","msa","2020-02-14",381,392.098108136072
"Atlanta","msa","2020-02-14",305,332.932387981238
"Atlanta","msa","2020-02-14",369,533.207991034624
"Atlanta","msa","2020-02-14",1642,575.156424859707
"Atlanta","msa","2020-02-14",802,540.19663307297
"Atlanta","msa","2020-02-14",262,438.988451063077
"Atlanta","msa","2020-02-14",194,171.751580089901
"Atlanta","msa","2020-02-14",231,444.328010588203
"Atlanta","msa","2020-02-14",1262,864.229675921663
"Atlanta","msa","2020-02-14",454,466.661016335166
"Atlanta","msa","2020-02-14",97,291.027961288806
"Atlanta","msa","2020-02-14",203,457.052049813241
"Atlanta","msa","2020-02-14",612,144.295406937272
"Atlanta","msa","2020-02-14",269,233.138738174566
"Atlanta","msa","2020-02-14",153,452.998173338909
"Atlanta","msa","2020-02-14",61,126.217097606117
"Atlanta","msa","2020-02-14",438,330.881046502122
"Atlanta","msa","2020-02-14",873,493.900451557712
"Atlanta","msa","2020-02-14",404,1168.41446243706
"Atlanta","msa","2020-02-14",324,207.437373993748
"Atlanta","msa","2020-02-14",186,120.842943971657
"Atlanta","msa","2020-02-14",401,602.08429747585
"Atlanta","msa","2020-02-14",163,748.880787525432
"Atlanta","msa","2020-02-14",938,547.146454993501
"Atlanta","msa","2020-02-14",364,668.106748629314
"Atlanta","msa","2020-02-14",257,171.142919080512
"Atlanta","msa","2020-02-14",1017,1148.18221282974
"Atlanta","msa","2020-02-14",1729,884.252754957084
"Atlanta","msa","2020-02-14",143,741.171703171822
"Atlanta","msa","2020-02-14",142,296.396745644777
"Atlanta","msa","2020-02-14",216,247.224943734336
"Atlanta","msa","2020-02-14",113,323.006793184889
"Atlanta","msa","2020-02-14",285,471.010590352667
"Atlanta","msa","2020-02-14",506,441.430362442972
"Atlanta","msa","2020-02-14",1663,481.287435260225
"Atlanta","msa","2020-02-14",372,478.123093314021
"Atlanta","msa","2020-02-14",1653,733.443975113254
"Atlanta","msa","2020-02-14",561,659.690195791343
"Atlanta","msa","2020-02-14",357,491.153868435828
"Atlanta","msa","2020-02-14",53,327.720594345901
"Atlanta","msa","2020-02-14",135,324.083777636004
"Atlanta","msa","2020-02-14",92,96.0778106030283
"Atlanta","msa","2020-02-14",238,215.329011663683
"Atlanta","msa","2020-02-14",769,1343.32366787416
"Atlanta","msa","2020-02-14",286,208.918294768381
"Atlanta","msa","2020-02-14",98,319.078153904152
"Atlanta","msa","2020-02-14",358,611.710734045972
"Atlanta","msa","2020-02-14",687,693.428447378551
"Atlanta","msa","2020-02-14",198,275.942567046776
"Atlanta","msa","2020-02-14",266,714.143739359151
"Atlanta","msa","2020-02-14",162,373.65881522925
"Atlanta","msa","2020-02-14",2600,684.762607045136
"Atlanta","msa","2020-02-14",397,825.483100895356
"Atlanta","msa","2020-02-14",307,792.658094313299
"Atlanta","msa","2020-02-14",625,673.482989507919
"Atlanta","msa","2020-02-14",1477,1148.51585643692
"Atlanta","msa","2020-02-14",251,585.812025610511
"Atlanta","msa","2020-02-14",283,334.137032806303
"Atlanta","msa","2020-02-14",784,557.968514298447
"Atlanta","msa","2020-02-14",472,447.515227941006
"Atlanta","msa","2020-02-14",394,434.751359459606
"Atlanta","msa","2020-02-14",426,600.765346798684
"Atlanta","msa","2020-02-14",284,455.694692849108
"Atlanta","msa","2020-02-14",1096,527.824412554888
"Atlanta","msa","2020-02-14",231,307.461823297619
"Atlanta","msa","2020-02-14",539,572.016615068035
"Atlanta","msa","2020-02-14",503,660.059383696038
"Atlanta","msa","2020-02-14",306,408.5586300691
"Atlanta","msa","2020-02-14",435,300.89490011043
"Atlanta","msa","2020-02-14",399,543.989147500357
"Atlanta","msa","2020-02-14",300,486.210434364278
"Atlanta","msa","2020-02-14",1675,888.21623770718
"Atlanta","msa","2020-02-14",620,623.751561067549
"Atlanta","msa","2020-02-14",336,495.334310537167
"Atlanta","msa","2020-02-14",302,407.188948631849
"Atlanta","msa","2020-02-14",196,301.171975177743
"Atlanta","msa","2020-02-14",218,768.449643824392
"Atlanta","msa","2020-02-14",250,140.910702590968
"Atlanta","msa","2020-02-14",189,312.084743874914
"Atlanta","msa","2020-02-14",72,91.3375237990588
"Atlanta","msa","2020-02-14",314,495.537168733157
"Atlanta","msa","2020-02-14",271,316.747490444677
"Atlanta","msa","2020-02-14",588,694.81990689943
"Atlanta","msa","2020-02-14",901,536.388756284153
"Atlanta","msa","2020-02-14",436,547.643447670226
"Atlanta","msa","2020-02-14",121,122.397477578953
"Atlanta","msa","2020-02-14",126,121.949638716929
"Atlanta","msa","2020-02-14",512,754.233634398325
"Atlanta","msa","2020-02-14",299,153.038846701638
"Atlanta","msa","2020-02-14",353,226.57419421367
"Atlanta","msa","2020-02-14",329,310.219699385391
"Atlanta","msa","2020-02-14",369,309.585354053242
"Atlanta","msa","2020-02-14",293,441.307480903027
"Atlanta","msa","2020-02-14",318,295.297153269903
"Atlanta","msa","2020-02-14",456,601.904148333434
"Atlanta","msa","2020-02-14",271,258.541513420993
"Atlanta","msa","2020-02-14",543,255.011887562403
"Atlanta","msa","2020-02-14",522,474.060210238042
"Atlanta","msa","2020-02-14",202,257.572115532589
"Atlanta","msa","2020-02-14",289,192.208860374338
"Atlanta","msa","2020-02-14",206,242.463337210512
"Atlanta","msa","2020-02-14",366,315.513755232449
"Atlanta","msa","2020-02-14",67,224.785884891841
"Atlanta","msa","2020-02-14",320,143.042221691955
"Atlanta","msa","2020-02-14",79,195.494810585774
"Atlanta","msa","2020-02-14",138,109.348110736501
"Atlanta","msa","2020-02-14",362,346.228558990549
"Atlanta","msa","2020-02-14",896,322.030647805126
"Atlanta","msa","2020-02-14",456,373.197272606046
"Atlanta","msa","2020-02-14",153,351.678819049834
"Atlanta","msa","2020-02-14",349,285.540095732226
"Atlanta","msa","2020-02-14",255,244.751086758011
"Atlanta","msa","2020-02-14",278,656.252811632226
"Atlanta","msa","2020-02-14",187,458.104588393183
"Atlanta","msa","2020-02-14",154,346.240667008579
"Atlanta","msa","2020-02-14",887,510.121626751612
"Atlanta","msa","2020-02-14",707,813.95043754717
"Atlanta","msa","2020-02-14",324,461.256770415924
"Atlanta","msa","2020-02-14",384,456.482948542888
"Atlanta","msa","2020-02-14",152,284.829328097187
"Atlanta","msa","2020-02-14",616,379.137123708712
"Atlanta","msa","2020-02-14",3,64.4935870784097
"Atlanta","msa","2020-02-14",431,667.195247163249
"Atlanta","msa","2020-02-14",190,151.725776083854
"Atlanta","msa","2020-02-14",111,267.160943000401
"Atlanta","msa","2020-02-14",274,228.176932036425
"Atlanta","msa","2020-02-14",951,211.462678359672
"Atlanta","msa","2020-02-14",431,309.035047371949
"Atlanta","msa","2020-02-14",541,436.765385305405
"Atlanta","msa","2020-02-14",1205,335.740001826314
"Atlanta","msa","2020-02-14",229,348.278182977518
"Atlanta","msa","2020-02-14",263,274.540643794937
"Atlanta","msa","2020-02-14",339,271.735472158112
"Atlanta","msa","2020-02-14",185,110.11067258075
"Atlanta","msa","2020-02-14",264,361.862091108121
"Atlanta","msa","2020-02-14",156,163.624081413124
"Atlanta","msa","2020-02-14",148,147.719229027541
"Atlanta","msa","2020-02-14",309,261.357057823431
"Atlanta","msa","2020-02-14",131,323.80681329336
"Atlanta","msa","2020-02-14",73,95.1006754322411
"Atlanta","msa","2020-02-14",805,637.060086391755
"Atlanta","msa","2020-02-14",441,469.02319100418
"Atlanta","msa","2020-02-14",563,380.774647762964
"Atlanta","msa","2020-02-14",262,324.449025604979
"Atlanta","msa","2020-02-14",268,141.514865327807
"Atlanta","msa","2020-02-14",216,235.152352569283
"Atlanta","msa","2020-02-14",500,177.916387659562
"Atlanta","msa","2020-02-14",248,168.490155785927
"Atlanta","msa","2020-02-14",653,426.876579222651
"Atlanta","msa","2020-02-14",1698,566.50668917363
"Atlanta","msa","2020-02-14",689,772.881904411922
"Atlanta","msa","2020-02-14",215,444.527043417337
"Atlanta","msa","2020-02-14",1826,529.372366544508
"Atlanta","msa","2020-02-14",377,475.205921672293
"Atlanta","msa","2020-02-14",147,206.955183738267
"Atlanta","msa","2020-02-14",491,330.726308976979
"Atlanta","msa","2020-02-14",409,244.607721845326
"Atlanta","msa","2020-02-14",257,223.200995174855
"Atlanta","msa","2020-02-14",506,433.518868555759
"Atlanta","msa","2020-02-14",949,449.139938918741
"Atlanta","msa","2020-02-14",91,254.387850204648
"Atlanta","msa","2020-02-14",531,462.196818332055
"Atlanta","msa","2020-02-14",454,578.826488051225
"Atlanta","msa","2020-02-14",612,383.954181690783
"Atlanta","msa","2020-02-14",663,662.175925766286
"Atlanta","msa","2020-02-14",80,214.88336152049
"Atlanta","msa","2020-02-14",148,425.826519462392
"Atlanta","msa","2020-02-14",1407,832.366386216291
"Atlanta","msa","2020-02-14",395,432.440688622437
"Atlanta","msa","2020-02-14",116,215.656339007891
"Atlanta","msa","2020-02-14",1128,1240.73797615268
"Atlanta","msa","2020-02-14",481,636.48158691038
"Atlanta","msa","2020-02-14",197,767.590804667216
"Atlanta","msa","2020-02-14",295,261.87931968745
"Atlanta","msa","2020-02-14",141,168.812571430862
"Atlanta","msa","2020-02-14",291,493.33956613673
"Atlanta","msa","2020-02-14",334,317.48797195914
"Atlanta","msa","2020-02-14",94,333.715498058274
"Atlanta","msa","2020-02-14",333,461.115338012899
"Atlanta","msa","2020-02-14",273,241.301134467132
"Atlanta","msa","2020-02-14",551,512.269202281229
"Atlanta","msa","2020-02-14",572,498.661390288553
"Atlanta","msa","2020-02-14",2187,926.584969465823
"Atlanta","msa","2020-02-14",707,651.522955340704
"Atlanta","msa","2020-02-14",2187,1247.93841529274
"Atlanta","msa","2020-02-14",132,389.189069391256
"Atlanta","msa","2020-02-14",87,284.583527766263
"Atlanta","msa","2020-02-14",570,345.140701183733
"Atlanta","msa","2020-02-14",67,543.391796819339
"Atlanta","msa","2020-02-14",300,366.502975528565
"Atlanta","msa","2020-02-14",103,594.222002480424
"Atlanta","msa","2020-02-14",216,500.103953030516
"Atlanta","msa","2020-02-14",105,167.721082372988
"Atlanta","msa","2020-02-14",97,141.665185496013
"Atlanta","msa","2020-02-14",53,124.431890600101
"Atlanta","msa","2020-02-14",163,92.346655778646
"Atlanta","msa","2020-02-14",27,34.6370114748675
"Atlanta","msa","2020-02-14",48,152.594940448852
"Atlanta","msa","2020-02-14",56,120.19728256106
"Atlanta","msa","2020-02-14",163,153.584220453788
"Atlanta","msa","2020-02-14",79,137.201776549751
"Atlanta","msa","2020-02-14",549,545.42284498782
"Atlanta","msa","2020-02-14",539,673.894172560481
"Atlanta","msa","2020-02-14",422,345.374551020891
"Atlanta","msa","2020-02-14",2475,637.665548888103
"Atlanta","msa","2020-02-14",654,569.639801578053
"Atlanta","msa","2020-02-14",1027,1022.19393595781
"Atlanta","msa","2020-02-14",880,465.900291944441
"Atlanta","msa","2020-02-14",209,285.914378592773
"Atlanta","msa","2020-02-14",66,114.32688634057
"Atlanta","msa","2020-02-14",111,128.473418326048
"Atlanta","msa","2020-02-14",103,133.30217987892
"Atlanta","msa","2020-02-14",62,69.1289577641523
"Atlanta","msa","2020-02-14",88,157.205876072977
"Atlanta","msa","2020-02-14",82,198.923709672048
"Atlanta","msa","2020-02-14",99,185.284388449139
"Atlanta","msa","2020-02-14",54,115.581117798368
"Atlanta","msa","2020-02-14",97,212.892288013976
"Atlanta","msa","2020-02-14",72,130.000472717073
"Atlanta","msa","2020-02-14",124,203.507158652599
"Atlanta","msa","2020-02-14",128,193.420968328247
"Atlanta","msa","2020-02-14",205,332.173689983853
"Atlanta","msa","2020-02-14",379,565.143102412269
"Atlanta","msa","2020-02-14",22,85.0309011404381
"Atlanta","msa","2020-02-14",227,368.798923524228
"Atlanta","msa","2020-02-14",452,230.968339858865
"Atlanta","msa","2020-02-14",199,306.687656167796
"Atlanta","msa","2020-02-14",375,293.987625360173
"Atlanta","msa","2020-02-14",58,101.993150742419
"Atlanta","msa","2020-02-14",48,73.2230500091652
"Atlanta","msa","2020-02-14",173,83.1978862875251
"Atlanta","msa","2020-02-14",106,85.2946725140643
"Atlanta","msa","2020-02-14",1053,846.993956131837
"Atlanta","msa","2020-02-14",131,131.05561402108
"Atlanta","msa","2020-02-14",213,390.453935853682
"Atlanta","msa","2020-02-14",348,486.511593547626
"Atlanta","msa","2020-02-14",261,396.100584741548
"Atlanta","msa","2020-02-14",93,197.656625681487
"Atlanta","msa","2020-02-14",88,101.729442571526
"Atlanta","msa","2020-02-14",172,357.542576776104
"Atlanta","msa","2020-02-14",64,215.286337308583
"Atlanta","msa","2020-02-14",337,246.84482924493
"Atlanta","msa","2020-02-14",531,583.102273733939
"Atlanta","msa","2020-02-14",699,670.632411455421
"Atlanta","msa","2020-02-14",163,188.481558269809
"Atlanta","msa","2020-02-14",1145,1289.23489893219
"Atlanta","msa","2020-02-14",74,70.335934143425
"Atlanta","msa","2020-02-14",1741,1008.15895428744
"Atlanta","msa","2020-02-14",157,344.622299892664
"Atlanta","msa","2020-02-14",268,406.594465571929
"Atlanta","msa","2020-02-14",608,409.567059746795
"Atlanta","msa","2020-02-14",82,159.741072596766
"Atlanta","msa","2020-02-14",100,190.474466783306
"Atlanta","msa","2020-02-14",123,113.445347924062
"Atlanta","msa","2020-02-14",411,270.400748021909
"Atlanta","msa","2020-02-14",252,405.377943761996
"Atlanta","msa","2020-02-14",51,70.9689760425392
"Atlanta","msa","2020-02-14",268,406.951978599095
"Atlanta","msa","2020-02-14",118,165.600272674313
"Atlanta","msa","2020-02-14",100,81.6514682824713
"Atlanta","msa","2020-02-14",105,133.080163831306
"Atlanta","msa","2020-02-14",165,197.50203573537
"Atlanta","msa","2020-02-14",298,725.768105226065
"Atlanta","msa","2020-02-14",1166,672.664838031921
"Atlanta","msa","2020-02-14",1317,358.055168516384
"Atlanta","msa","2020-02-14",177,181.273557837283
"Atlanta","msa","2020-02-14",98,203.055258467365
"Atlanta","msa","2020-02-14",656,395.312763385023
"Atlanta","msa","2020-02-14",72,243.571872672757
"Atlanta","msa","2020-02-14",116,253.860008542406
"Atlanta","msa","2020-02-14",916,641.100202733473
"Atlanta","msa","2020-02-14",1902,636.566253254079
"Atlanta","msa","2020-02-14",342,1132.67237669136
"Atlanta","msa","2020-02-14",671,724.693127780806
"Atlanta","msa","2020-02-14",299,476.584073505567
"Atlanta","msa","2020-02-14",61,81.7996166911953
"Atlanta","msa","2020-02-14",190,185.150428600413
"Atlanta","msa","2020-02-14",106,94.0860932716063
"Atlanta","msa","2020-02-14",122,108.998409382294
"Atlanta","msa","2020-02-14",67,125.0471680107
"Atlanta","msa","2020-02-14",44,103.651319766149
"Atlanta","msa","2020-02-14",25,42.1934386950568
"Atlanta","msa","2020-02-14",251,185.301368540459
"Atlanta","msa","2020-02-14",51,37.1212395846115
"Atlanta","msa","2020-02-14",115,146.605401393726
"Atlanta","msa","2020-02-14",48,83.6408480291319
"Atlanta","msa","2020-02-14",98,524.985864930546
"Atlanta","msa","2020-02-14",227,268.3494521381
"Atlanta","msa","2020-02-14",434,291.889221891582
"Atlanta","msa","2020-02-14",62,233.439129202938
"Atlanta","msa","2020-02-14",167,305.549193852528
"Atlanta","msa","2020-02-14",175,316.836424093958
"Atlanta","msa","2020-02-14",250,193.712562581483
"Atlanta","msa","2020-02-14",1070,840.454358867813
"Atlanta","msa","2020-02-14",149,355.212307966962
"Atlanta","msa","2020-02-14",328,419.836740996356
"Atlanta","msa","2020-02-14",236,402.5861004474
"Atlanta","msa","2020-02-14",515,747.025443455639
"Atlanta","msa","2020-02-14",398,677.980843183502
"Atlanta","msa","2020-02-14",312,387.831158960808
"Atlanta","msa","2020-02-14",243,407.526592838932
"Atlanta","msa","2020-02-14",215,218.42253727461
"Atlanta","msa","2020-02-14",565,422.3962629759
"Atlanta","msa","2020-02-14",64,98.871056915449
"Atlanta","msa","2020-02-14",33,82.5329179063621
"Atlanta","msa","2020-02-14",112,348.968756379688
"Atlanta","msa","2020-02-14",254,204.619153969983
"Atlanta","msa","2020-02-14",259,228.089617237086
"Atlanta","msa","2020-02-14",307,217.35557521105
"Atlanta","msa","2020-02-14",244,246.652117088655
"Atlanta","msa","2020-02-14",162,432.076199050617
"Atlanta","msa","2020-02-14",215,230.19249844181
"Atlanta","msa","2020-02-14",280,339.545631665273
"Atlanta","msa","2020-02-14",658,375.29153656159
"Atlanta","msa","2020-02-14",117,155.881609507915
"Atlanta","msa","2020-02-14",237,801.699849014984
"Atlanta","msa","2020-02-14",193,231.419713766936
"Atlanta","msa","2020-02-14",156,338.115012263655
"Atlanta","msa","2020-02-14",453,541.387377238955
"Atlanta","msa","2020-02-14",1332,1263.49591071478
"Atlanta","msa","2020-02-14",505,446.966748639267
"Atlanta","msa","2020-02-14",240,554.468433520737
"Atlanta","msa","2020-02-14",95,130.205744616746
"Atlanta","msa","2020-02-14",209,301.671365966914
"Atlanta","msa","2020-02-14",250,115.78552358772
"Atlanta","msa","2020-02-14",137,474.733844177231
"Atlanta","msa","2020-02-14",402,345.227296292643
"Atlanta","msa","2020-02-14",1776,941.96281640841
"Atlanta","msa","2020-02-14",192,322.70543800483
"Atlanta","msa","2020-02-14",490,658.849530455984
"Atlanta","msa","2020-02-14",837,475.86146545481
"Atlanta","msa","2020-02-14",260,255.912696302263
"Atlanta","msa","2020-02-14",66,143.69062280604
"Atlanta","msa","2020-02-14",1121,607.440212746404
"Atlanta","msa","2020-02-14",726,285.736522378822
"Atlanta","msa","2020-02-14",1026,1376.7950252552
"Atlanta","msa","2020-02-14",531,575.856260703531
"Atlanta","msa","2020-02-14",116,233.620151842744
"Atlanta","msa","2020-02-14",189,278.725492281838
"Atlanta","msa","2020-02-14",260,266.76769704527
"Atlanta","msa","2020-02-14",130,300.171208131904
"Atlanta","msa","2020-02-14",387,384.378881908801
"Atlanta","msa","2020-02-14",258,292.131465511382
"Atlanta","msa","2020-02-14",451,581.320770701324
"Atlanta","msa","2020-02-14",269,236.304760068583
"Atlanta","msa","2020-02-14",102,127.310919905452
"Atlanta","msa","2020-02-14",337,258.364094471513
"Atlanta","msa","2020-02-14",172,186.060888316761
"Atlanta","msa","2020-02-14",318,266.93315944996
"Atlanta","msa","2020-02-14",364,342.813803533933
"Atlanta","msa","2020-02-14",102,117.269757958108
"Atlanta","msa","2020-02-14",149,343.473695836506
"Atlanta","msa","2020-02-14",175,365.206368658802
"Atlanta","msa","2020-02-14",429,283.505285203484
"Atlanta","msa","2020-02-14",1320,746.74272157267
"Atlanta","msa","2020-02-14",267,579.159733079523
"Atlanta","msa","2020-02-14",335,260.168234543949
"Atlanta","msa","2020-02-14",48,126.355847725439
"Atlanta","msa","2020-02-14",243,982.274757465374
"Atlanta","msa","2020-02-14",1289,499.300044851055
"Atlanta","msa","2020-02-14",179,325.937875336361
"Atlanta","msa","2020-02-14",565,774.440539234393
"Atlanta","msa","2020-02-14",221,301.603908472052
"Atlanta","msa","2020-02-14",452,188.851557581264
"Atlanta","msa","2020-02-14",265,388.810933630082
"Atlanta","msa","2020-02-14",476,535.108814165325
"Atlanta","msa","2020-02-14",324,807.834861448653
"Atlanta","msa","2020-02-14",181,317.979097494889
"Atlanta","msa","2020-02-14",272,516.370504284778
"Atlanta","msa","2020-02-14",124,408.541361056171
"Atlanta","msa","2020-02-14",92,263.735126751134
"Atlanta","msa","2020-02-14",98,229.750284801015
"Atlanta","msa","2020-02-14",461,670.111840317297
"Atlanta","msa","2020-02-14",1247,1337.18612456187
"Atlanta","msa","2020-02-14",270,502.389073221353
