"msa","county","day","empirical","model"
"Atlanta","msa","2020-02-14",2187,507.789255172103
"Atlanta","msa","2020-02-14",707,353.319918275551
"Atlanta","msa","2020-02-14",2187,712.602201159048
"Atlanta","msa","2020-02-14",132,211.969142639185
"Atlanta","msa","2020-02-14",87,146.740777738294
"Atlanta","msa","2020-02-14",570,186.596606111506
"Atlanta","msa","2020-02-14",67,301.303966823308
"Atlanta","msa","2020-02-14",300,186.428867802168
"Atlanta","msa","2020-02-14",103,325.629121578609
"Atlanta","msa","2020-02-14",216,266.588866572816
"Atlanta","msa","2020-02-14",105,90.5500552665959
"Atlanta","msa","2020-02-14",97,74.4938096018003
"Atlanta","msa","2020-02-14",53,64.4875094802553
"Atlanta","msa","2020-02-14",163,46.0585403668714
"Atlanta","msa","2020-02-14",27,15.8912298341626
"Atlanta","msa","2020-02-14",48,83.8792152820028
"Atlanta","msa","2020-02-14",56,66.2752897557174
"Atlanta","msa","2020-02-14",163,86.4084518311905
"Atlanta","msa","2020-02-14",79,75.9712787255985
"Atlanta","msa","2020-02-14",549,288.841178760452
"Atlanta","msa","2020-02-14",539,370.211369952587
"Atlanta","msa","2020-02-14",422,178.926156652638
"Atlanta","msa","2020-02-14",2475,350.211742022393
"Atlanta","msa","2020-02-14",654,311.094828824591
"Atlanta","msa","2020-02-14",1027,561.375313193109
"Atlanta","msa","2020-02-14",880,249.347633048443
"Atlanta","msa","2020-02-14",209,133.15934072674
"Atlanta","msa","2020-02-14",66,57.5363656470355
"Atlanta","msa","2020-02-14",111,63.6877566964772
"Atlanta","msa","2020-02-14",103,67.2140086033447
"Atlanta","msa","2020-02-14",62,36.209395045405
"Atlanta","msa","2020-02-14",88,78.4573126068494
"Atlanta","msa","2020-02-14",82,100.808099146028
"Atlanta","msa","2020-02-14",99,100.830365636102
"Atlanta","msa","2020-02-14",54,58.9368743494837
"Atlanta","msa","2020-02-14",97,116.981199551426
"Atlanta","msa","2020-02-14",72,67.5262248746558
"Atlanta","msa","2020-02-14",124,107.839661130642
"Atlanta","msa","2020-02-14",128,96.9879690180659
"Atlanta","msa","2020-02-14",205,176.912498583122
"Atlanta","msa","2020-02-14",379,317.159620677048
"Atlanta","msa","2020-02-14",22,44.949447951161
