"day","empirical","homo","power","exp","county"
2020-02-10,122,44.5481313367665,514.284961540487,80.171549134387,"13171"
2020-02-10,30,50.2011355891562,126.89278269156,29.2936038365363,"13171"
2020-02-10,50,48.9722216212454,325.219422634206,57.4528671830087,"13171"
2020-02-10,143,43.2577716704602,577.093930934458,88.8912805339942,"13171"
2020-02-10,34,49.9553527955741,489.503083758872,78.2946404985568,"13171"
2020-02-10,220,38.5264528940036,337.227476928998,55.2858445669832,"13171"
2020-02-10,30,50.2011355891562,443.299113356845,72.9406275332821,"13171"
2020-02-10,39,49.6481243035964,308.171841844211,54.8827848346451,"13171"
2020-02-10,24,50.5698097795295,124.939265655103,26.2542534758445,"13171"
2020-02-10,27,50.3854726843429,204.999299670756,41.5874996352833,"13171"
2020-02-10,16,51.0613753666938,293.187117624305,50.4409822177263,"13171"
2020-02-10,112,45.1625883207219,402.71922374442,66.5124730544726,"13171"
2020-02-11,98,42.0347021307311,463.301398086075,70.3664341738912,"13171"
2020-02-11,34,46.0025796179977,111.908987239504,25.3725600392891,"13171"
2020-02-11,63,44.20463513158,310.969262376652,52.2427683151696,"13171"
2020-02-11,143,39.2447882724967,511.906404330317,76.6878028739545,"13171"
2020-02-11,24,46.6225604753832,425.759611316924,66.7430377465073,"13171"
2020-02-11,180,36.9508591001707,300.442081057606,48.3033042489532,"13171"
2020-02-11,27,46.4365662181675,396.584397158207,63.4549688017971,"13171"
2020-02-11,29,46.3125700466904,319.130536462758,53.5254033096768,"13171"
2020-02-11,24,46.6225604753832,118.644558909962,24.1240439223875,"13171"
2020-02-11,28,46.374568132429,191.20554341839,37.0587700150189,"13171"
2020-02-11,15,47.18054324703,298.866147641777,48.8759594589105,"13171"
2020-02-11,111,41.2287270161301,380.187862984905,60.3115131467807,"13171"
2020-02-12,102,46.4540629774946,518.641949150589,76.28576332311,"13171"
2020-02-12,52,49.4982348633069,120.691982006221,26.4661432523748,"13171"
2020-02-12,77,47.9761489204008,328.813086588047,53.9736799362252,"13171"
2020-02-12,146,43.7751917179799,580.468926966436,84.4388901835516,"13171"
2020-02-12,28,50.9594373684967,469.692263575258,71.3787516427918,"13171"
2020-02-12,212,39.7568848287077,318.556452582258,49.9009629586694,"13171"
2020-02-12,33,50.6550201799155,446.891161993496,69.2379196751306,"13171"
2020-02-12,25,51.1420876816455,366.49080283248,59.1538514292288,"13171"
2020-02-12,28,50.9594373684967,126.136520799634,24.995511508203,"13171"
2020-02-12,19,51.5073883079429,218.324070834901,40.589253424529,"13171"
2020-02-12,16,51.6900386210917,338.529115138916,53.2493133193351,"13171"
2020-02-12,127,44.9319770345885,398.937933134634,61.9664449628992,"13171"
2020-02-13,86,41.0140105760039,535.157519375319,73.1009508488165,"13171"
2020-02-13,41,43.481430998357,121.578529498173,24.0758344291705,"13171"
2020-02-13,57,42.6041259592981,351.719372214103,52.4745850753722,"13171"
2020-02-13,148,37.6144535496506,572.656415829271,77.4233261438464,"13171"
2020-02-13,24,44.4135676023571,469.654465353544,65.9247686309419,"13171"
2020-02-13,225,33.3924230491796,293.206954305716,42.788672620711,"13171"
2020-02-13,26,44.3039044724748,466.539188687171,66.3197403623352,"13171"
2020-02-13,42,43.4265994334159,321.50567592772,48.8100780560405,"13171"
2020-02-13,20,44.6328938621219,128.405477323959,22.7636977050899,"13171"
2020-02-13,17,44.7973885569454,210.826602565557,36.0030289156718,"13171"
2020-02-13,15,44.9070516868278,319.80139501367,46.5689798658563,"13171"
2020-02-13,133,38.4369270237683,358.063001739846,52.1753279061282,"13171"
2020-02-14,116,49.779288188377,591.421603647816,84.9173621059946,"13171"
2020-02-14,44,53.981056945192,143.051666536929,29.8108497551708,"13171"
2020-02-14,81,51.8218146673843,362.938289395369,58.2744910966109,"13171"
2020-02-14,146,48.0285512063708,687.375203902863,97.2180337214395,"13171"
2020-02-14,33,54.6229938385943,552.758181255459,81.1521542172706,"13171"
2020-02-14,269,40.8505295801453,336.548335814963,51.5944104699719,"13171"
2020-02-14,31,54.7397096373947,520.868271824593,78.2050156792118,"13171"
2020-02-14,49,53.6892674481909,361.10535335273,58.1043305707843,"13171"
2020-02-14,28,54.9147833355953,142.96010253749,26.9374053032862,"13171"
2020-02-14,21,55.3232886313967,234.15985823681,42.9321554509938,"13171"
2020-02-14,14,55.7317939271982,371.295052461331,56.7874363013333,"13171"
2020-02-14,137,48.5537723009727,424.156863165037,64.9531907264796,"13171"
2020-02-15,95,42.3755670755875,364.421521198433,56.3020411915511,"13171"
2020-02-15,48,45.7228807773566,126.004264750332,25.5048971105052,"13171"
2020-02-15,52,45.4380030155039,250.500502496091,43.4194165059093,"13171"
2020-02-15,56,45.1531252536512,488.687688436034,74.0770520789751,"13171"
2020-02-15,35,46.6487335033778,391.937233068097,60.614796552444,"13171"
2020-02-15,149,38.5297172905762,221.08768952432,37.2858032558418,"13171"
2020-02-15,26,47.2897084675464,306.876339639348,50.8043431566752,"13171"
2020-02-15,43,46.0789779796724,238.207027007704,41.4722592944903,"13171"
2020-02-15,24,47.4321473484727,144.004541001474,26.5579104601772,"13171"
2020-02-15,23,47.5033667889359,211.951309216517,38.5663964257393,"13171"
2020-02-15,20,47.7170251103254,316.238474115711,50.2521680768892,"13171"
2020-02-15,119,40.6663005044713,290.062864309666,47.3570830540298,"13171"
2020-02-16,67,32.9122618985707,270.285012541035,36.1023165155136,"13171"
2020-02-16,41,34.683936452117,119.972716647748,19.1837881168855,"13171"
2020-02-16,47,34.2750884782217,159.094148120238,24.6130453489395,"13171"
