"day","empirical","homo","power","exp","county"
2020-02-10,322,13.7805327181833,2508.59041893819,274.751948666917,"48157"
2020-02-10,43,13.8703406794169,176.674764384133,25.8932667115059,"48157"
2020-02-10,270,13.7972711195601,2892.07305773845,320.859941586518,"48157"
2020-02-10,139,13.8394390153365,811.099340830278,122.082075714968,"48157"
2020-02-10,4,13.8828944804496,210.514099383062,32.5108157857976,"48157"
2020-02-10,602,13.6904028646155,4119.08458285154,433.023125005569,"48157"
2020-02-10,12,13.8803193417762,1340.55297127581,149.083194200459,"48157"
2020-02-10,57,13.8658341867385,430.174735173493,68.8297569564497,"48157"
2020-02-10,666,13.6698017552285,2170.6625816991,261.733119371512,"48157"
2020-02-10,57,13.8658341867385,870.584932189835,98.9737056987087,"48157"
2020-02-10,141,13.8387952306682,4897.2304600351,506.859636077513,"48157"
2020-02-10,79,13.8587525553868,5648.31507407527,587.214028717742,"48157"
2020-02-10,71,13.8613276940601,2118.89990664403,243.920571661319,"48157"
2020-02-10,1006,13.5603583616105,3854.6976572978,409.590520188784,"48157"
2020-02-10,246,13.8049965355802,3232.65444492349,350.778148336113,"48157"
2020-02-10,504,13.7219483133642,3233.69662334224,375.307687850692,"48157"
2020-02-10,76,13.8597182323893,3915.95753609155,423.767510862118,"48157"
2020-02-10,84,13.8571430937159,1314.74819158449,143.790873699538,"48157"
2020-02-10,458,13.736755360736,2852.22174506362,315.469831576396,"48157"
2020-02-10,139,13.8394390153365,1396.96888918103,156.699418823236,"48157"
2020-02-10,87,13.8561774167134,1302.30456005821,147.509223139988,"48157"
2020-02-10,1,13.8838601574521,231.835566434358,28.9740332033103,"48157"
2020-02-10,15,13.8793536647737,391.437834406996,48.492263611615,"48157"
2020-02-10,1042,13.5487702375803,3725.15049986494,397.277355676733,"48157"
2020-02-10,595,13.6926561109547,2706.45809369613,306.187970190515,"48157"
2020-02-10,70,13.8616495863943,1904.91502647286,225.094136490949,"48157"
2020-02-10,19,13.878066095437,579.516454384245,88.4471984487906,"48157"
2020-02-10,59,13.8651904020702,2282.64244126216,258.674415147273,"48157"
2020-02-10,32,13.8738814950928,2182.84538836895,263.083773637835,"48157"
2020-02-10,263,13.7995243658993,2037.6548397889,235.23038249903,"48157"
2020-02-10,184,13.8249538602988,2608.24537527405,282.46559262312,"48157"
2020-02-10,333,13.7769919025074,1982.84001125651,213.796251249082,"48157"
2020-02-10,75,13.8600401247234,1443.47764401576,165.012836490432,"48157"
2020-02-10,67,13.8626152633968,673.910889152401,76.6196074484954,"48157"
2020-02-10,190,13.8230225062938,1217.67495770211,141.54609132956,"48157"
2020-02-10,294,13.78954570354,3324.53307356854,345.708213487833,"48157"
2020-02-10,93,13.8542460627084,655.476125671197,74.478866569451,"48157"
2020-02-10,76,13.8597182323893,640.121800836021,77.1511047970524,"48157"
2020-02-10,282,13.7934084115501,2535.52362640968,276.401690539978,"48157"
2020-02-10,116,13.8468425390224,1843.32946703915,203.091100606093,"48157"
2020-02-10,23,13.8767785261003,581.011289265967,71.8284613365018,"48157"
2020-02-10,1157,13.5117526191507,3818.08605854396,392.62109189431,"48157"
2020-02-10,133,13.8413703693415,647.255900498806,79.6714270432579,"48157"
2020-02-10,48,13.868731217746,729.740253046037,85.7300882558768,"48157"
2020-02-10,270,13.7972711195601,2148.17411016407,232.878654682108,"48157"
2020-02-10,165,13.8310698146481,583.476125671197,67.5477939660982,"48157"
2020-02-10,525,13.7151885743466,4685.04852755513,493.266454188143,"48157"
2020-02-10,18,13.8783879877712,1242.97846165866,146.512701470169,"48157"
2020-02-10,20,13.8777442031028,1222.50987112964,140.432086853537,"48157"
2020-02-10,52,13.8674436484094,547.539023200494,69.7918240756719,"48157"
2020-02-10,80,13.8584306630526,1004.44962899229,111.949599240357,"48157"
2020-02-10,784,13.6318184597964,4134.66837750354,421.551664058077,"48157"
2020-02-10,44,13.8700187870827,265.476008352528,26.7385430101579,"48157"
2020-02-10,65,13.8632590480651,749.725231522608,83.3688371388561,"48157"
2020-02-10,52,13.8674436484094,1708.76252799408,189.77146263087,"48157"
2020-02-10,12,13.8803193417762,70.5791041520658,10.0502441465931,"48157"
2020-02-10,78,13.8590744477209,2406.65349794175,260.605320695235,"48157"
2020-02-10,494,13.7251672367059,2740.8474401175,294.384764521776,"48157"
2020-02-10,310,13.7843954261933,1580.69687682637,173.182758946598,"48157"
2020-02-10,785,13.6314965674622,3035.73638102044,320.574816125093,"48157"
2020-02-10,12,13.8803193417762,256.648758135016,38.7478136864968,"48157"
2020-02-10,28,13.8751690644295,1139.13924812211,131.444211362077,"48157"
2020-02-10,23,13.8767785261003,346.401788504039,40.1694057152462,"48157"
2020-02-10,11,13.8806412341104,338.56871248297,38.8823648584878,"48157"
2020-02-10,115,13.8471644313566,1214.14410996525,130.29727431714,"48157"
2020-02-10,10,13.8809631264445,372.089963818267,44.835536358252,"48157"
2020-02-10,186,13.8243100756305,596.772321289701,78.153606347791,"48157"
2020-02-10,106,13.8500614623641,1163.14938827507,133.182820915784,"48157"
2020-02-10,106,13.8500614623641,1049.28658030875,119.453306710015,"48157"
2020-02-10,19,13.878066095437,662.425750174639,79.2059273013611,"48157"
2020-02-10,58,13.8655122944043,634.251663263562,75.7079576118001,"48157"
2020-02-10,77,13.8593963400551,696.295586621741,76.2735449561207,"48157"
2020-02-10,141,13.8387952306682,2039.28135824538,217.116458699453,"48157"
2020-02-10,119,13.8458768620199,1043.57249414697,112.659845535854,"48157"
2020-02-10,160,13.8326792763189,2037.66750526144,213.872617752256,"48157"
2020-02-10,248,13.8043527509119,1104.66796528391,146.183936582245,"48157"
2020-02-10,693,13.6611106622059,4225.23022925267,431.617482647489,"48157"
2020-02-10,20,13.8777442031028,301.419780836245,37.7212817821183,"48157"
2020-02-10,166,13.8307479223139,1010.60547356628,120.538601871758,"48157"
2020-02-10,57,13.8658341867385,1037.30293513569,123.529356757399,"48157"
2020-02-10,51,13.8677655407435,2043.07028562027,216.935776345856,"48157"
2020-02-10,316,13.7824640721883,1807.2676634782,191.199897492561,"48157"
2020-02-10,150,13.8358981996606,2566.61870007893,266.414833232823,"48157"
2020-02-10,16,13.8790317724395,898.877323072684,105.501734582763,"48157"
2020-02-10,297,13.7885800265375,1847.47954209718,199.624541444544,"48157"
2020-02-10,610,13.6878277259421,3097.52960474147,331.412066529296,"48157"
2020-02-10,216,13.8146533056054,1833.51042710064,189.511894331752,"48157"
2020-02-10,62,13.8642247250677,630.133978203491,70.4484041430341,"48157"
2020-02-10,139,13.8394390153365,1849.22191657806,203.140252448132,"48157"
2020-02-10,12,13.8803193417762,1303.2459782749,168.204860568295,"48157"
2020-02-10,351,13.7711978404923,2212.55729282743,258.434519916129,"48157"
