"day","empirical","homo","power","exp","county"
2020-02-10,193,249.350205883182,1192.19611838694,171.608984153892,"51179"
2020-02-10,220,248.931234226026,1882.68085572362,251.502148970804,"51179"
2020-02-10,361,246.743271127542,1435.16734390045,204.462839967179,"51179"
2020-02-10,213,249.039856507511,1592.78492763947,221.534811335547,"51179"
2020-02-10,195,249.319170945615,3188.21308675246,403.561675883527,"51179"
2020-02-10,142,250.141596791144,1313.3585431274,190.306931258978,"51179"
2020-02-10,696,241.544919085046,4482.82811489241,555.839020982733,"51179"
2020-02-10,142,250.141596791144,1746.62228614275,259.348381143624,"51179"
2020-02-10,238,248.651919787921,1317.21094815515,173.57043292695,"51179"
2020-02-10,352,246.882928346594,1877.10741367393,279.212999319476,"51179"
2020-02-10,249,248.481227631302,1459.65879534963,205.505697432113,"51179"
2020-02-10,124,250.420911229248,1169.57550522294,171.620886603323,"51179"
2020-02-10,280,248.000186099011,811.063710037197,124.543931577144,"51179"
2020-02-10,188,249.4277932271,1659.42644022691,222.071754009838,"51179"
2020-02-10,188,249.4277932271,2153.26147992097,284.874068684486,"51179"
2020-02-10,119,250.498498573166,1271.41289907647,181.012168686718,"51179"
2020-02-10,199,249.257101070481,1507.00742101165,194.603587252011,"51179"
2020-02-10,413,245.936362750797,1263.63653937291,160.901879052029,"51179"
2020-02-10,59,251.42954670018,249.360539512473,49.7671983139249,"51179"
2020-02-10,1447,229.891300028586,3174.09125353139,418.711720626392,"51179"
2020-02-10,353,246.867410877811,2680.6114316521,357.583916515332,"51179"
2020-02-10,117,250.529533510733,877.119036901986,121.082347699688,"51179"
2020-02-10,175,249.629520321286,1107.03608844796,167.167233512474,"51179"
2020-02-10,98,250.824365417621,1574.14839045282,210.718587577471,"51179"
2020-02-10,206,249.148478788996,3037.28753194998,389.485753005579,"51179"
2020-02-10,181,249.536415508585,1426.04845895465,188.685010708591,"51179"
2020-02-10,189,249.412275758316,630.779656894362,88.7439223579523,"51179"
2020-02-10,161,249.846764884256,2817.64746034426,363.238158090886,"51179"
2020-02-10,214,249.024339038727,1880.40227905142,247.788726622728,"51179"
2020-02-10,143,250.12607932236,1317.66468930731,195.338562654397,"51179"
2020-02-10,178,249.582967914935,1703.2857641027,234.419150474975,"51179"
2020-02-10,352,246.882928346594,3507.81026603245,470.890564517238,"51179"
2020-02-10,319,247.395004816452,3022.47088472427,393.316230870447,"51179"
2020-02-10,336,247.131207847131,2399.07452699972,335.06953632631,"51179"
2020-02-10,92,250.917470230322,1948.55448634739,260.442983060324,"51179"
2020-02-10,138,250.203666666278,2306.47862983985,300.581716598477,"51179"
2020-02-10,467,245.098419436484,1745.47761580198,240.35629718832,"51179"
2020-02-10,249,248.481227631302,1721.17372709593,234.524472014068,"51179"
2020-02-10,472,245.020832092566,2438.05712149199,306.718285375997,"51179"
2020-02-10,74,251.196784668427,2705.29486738696,352.378145779241,"51179"
2020-02-10,101,250.77781301127,2343.12951457335,310.56421887645,"51179"
2020-02-10,219,248.946751694809,1174.74823596923,174.219894508508,"51179"
2020-02-10,79,251.119197324509,478.40463047761,77.7194202012455,"51179"
2020-02-10,210,249.086408913861,1277.39852068513,169.686255514672,"51179"
2020-02-10,161,249.846764884256,1873.47202679406,256.7967402218,"51179"
2020-02-10,162,249.831247415473,2821.80781160911,372.43745264592,"51179"
2020-02-10,835,239.38799092413,1554.28415446257,199.781922335404,"51179"
2020-02-10,180,249.551932977368,1896.00655597542,238.958478242689,"51179"
2020-02-10,198,249.272618539264,1193.96896716904,184.416563718536,"51179"
2020-02-10,135,250.250219072629,1701.2917127003,243.245771313803,"51179"
2020-02-10,234,248.713989663056,2624.62378715744,339.866840876782,"51179"
2020-02-10,188,249.4277932271,1048.09836864944,153.527524501546,"51179"
2020-02-10,335,247.146725315915,774.019131793733,118.465334069421,"51179"
2020-02-10,314,247.47259216037,2082.41297472655,261.918597450337,"51179"
2020-02-10,80,251.103679855725,661.525542837854,98.7532457447005,"51179"
2020-02-10,689,241.653541366531,2504.30233539744,323.625289075267,"51179"
2020-02-10,319,247.395004816452,2164.75006071022,300.519349942062,"51179"
2020-02-10,213,249.039856507511,1314.928530633,205.640957730022,"51179"
2020-02-10,137,250.219184135062,2976.18626992235,395.771682140764,"51179"
2020-02-10,405,246.060502501065,987.380426811601,142.216413016595,"51179"
2020-02-10,407,246.029467563498,2138.17169317567,291.074410814559,"51179"
2020-02-10,129,250.34332388533,966.381359361285,148.681300893527,"51179"
2020-02-11,195,244.388852655353,1138.42767280622,163.761417112477,"51179"
2020-02-11,210,244.157292249199,1834.60155536048,243.890288401103,"51179"
2020-02-11,360,241.841688187655,1375.10539238521,196.270214474411,"51179"
2020-02-11,226,243.910294482634,1632.61147681053,223.408969965388,"51179"
2020-02-11,202,244.280791132481,3186.75434624067,400.844189899833,"51179"
2020-02-11,134,245.330531640381,1330.80382162546,189.626501601042,"51179"
2020-02-11,680,236.901732856361,4490.04618165318,553.395354516466,"51179"
2020-02-11,147,245.129845955047,1721.57794403789,253.607633576721,"51179"
2020-02-11,252,243.508923111966,1273.19632206479,167.454777743909,"51179"
2020-02-11,340,242.15043539586,1809.00379384597,269.983643587665,"51179"
2020-02-11,255,243.462611030735,1512.30276967447,209.782044053788,"51179"
2020-02-11,114,245.639278848587,1095.78447423575,162.704915253301,"51179"
2020-02-11,280,243.076677020478,737.785275394678,115.135640766127,"51179"
2020-02-11,172,244.74391194479,1597.40290024275,213.324300217095,"51179"
2020-02-11,190,244.466039457404,2118.76286858724,279.474836258237,"51179"
2020-02-11,116,245.608404127766,1249.01740001334,176.506160146799,"51179"
2020-02-11,197,244.357977934532,1467.90238655107,188.936782425613,"51179"
2020-02-11,389,241.394004735756,1261.08968821721,159.739455151732,"51179"
2020-02-11,58,246.503771031563,221.447001357787,46.3132393084357,"51179"
2020-02-11,1433,225.27740046741,3135.09075760751,412.327653801863,"51179"
2020-02-11,357,241.888000268885,2611.41623039034,347.350920419459,"51179"
2020-02-11,105,245.778215092279,852.911833389568,117.689736121137,"51179"
2020-02-11,166,244.836536107251,1087.60014266795,163.023093897811,"51179"
2020-02-11,89,246.025212858844,1553.3924761112,207.443256181686,"51179"
2020-02-11,187,244.512351538635,3052.52609240761,388.004773044399,"51179"
2020-02-11,169,244.790224026021,1395.55624016773,183.867933442325,"51179"
2020-02-11,202,244.280791132481,628.1266733977,87.5158229786015,"51179"
2020-02-11,107,245.747340371459,2817.14695630424,361.368898141342,"51179"
2020-02-11,205,244.23447905125,1894.58193106591,247.388757761598,"51179"
2020-02-11,155,245.006347071765,1272.71408370947,188.913439305493,"51179"
2020-02-11,185,244.543226259456,1695.83268685571,231.996400178724,"51179"
2020-02-11,331,242.289371639553,3460.52836243337,463.202107457764,"51179"
2020-02-11,325,242.381995802015,2881.69080558915,375.229924815677,"51179"
2020-02-11,313,242.567244126938,2359.44536701446,328.415662389098,"51179"
2020-02-11,78,246.195023823357,1938.44523131143,256.796276633889,"51179"
2020-02-11,144,245.176158036278,2255.30523595357,292.708115449568,"51179"
2020-02-11,550,238.908589709699,1731.2872163032,236.003687984917,"51179"
2020-02-11,248,243.570672553607,1716.53301939975,232.38328221043,"51179"
2020-02-11,461,240.282514786215,2364.52095644583,296.194934730912,"51179"
2020-02-11,85,246.086962300485,2650.7061785218,343.443228373033,"51179"
2020-02-11,94,245.948026056793,2303.27519796968,304.006588493785,"51179"
2020-02-11,204,244.24991641166,1167.12697894182,171.032469560228,"51179"
2020-02-11,65,246.395709508691,458.393342919572,75.3253380335848,"51179"
2020-02-11,207,244.203604330429,1249.41514587311,165.41569411431,"51179"
2020-02-11,149,245.098971234226,1947.88028357145,262.633026561347,"51179"
2020-02-11,156,244.990909711354,2786.50462237874,366.601221485129,"51179"
2020-02-11,790,235.203623211228,1518.37501064482,194.191570082039,"51179"
2020-02-11,176,244.682162503149,1827.70761058361,229.407547960922,"51179"
2020-02-11,180,244.620413061507,1175.05859274731,181.001212478221,"51179"
2020-02-11,134,245.330531640381,1660.45403862583,236.814753636973,"51179"
2020-02-11,224,243.941169203454,2560.08278357057,330.799223498686,"51179"
2020-02-11,179,244.635850421918,1004.09795013059,147.107569493529,"51179"
2020-02-11,339,242.165872756271,765.495431396376,115.790958719154,"51179"
2020-02-11,305,242.690743010221,2032.19816266682,254.35771805543,"51179"
2020-02-11,66,246.380272148281,672.075336266986,99.0083021787645,"51179"
2020-02-11,717,236.33055052118,2471.1697645329,317.738333720997,"51179"
2020-02-11,325,242.381995802015,2162.05837827072,297.931805117356,"51179"
2020-02-11,220,244.002918645096,1332.97968546376,205.703182711175,"51179"
2020-02-11,125,245.469467884074,2960.10320728459,391.758326066066,"51179"
2020-02-11,418,240.946321283858,964.670004333306,138.084803786824,"51179"
2020-02-11,420,240.915446563037,2020.52159409378,275.77000512586,"51179"
2020-02-11,121,245.531217325715,908.366380481944,141.891511780721,"51179"
2020-02-12,199,246.074943819497,1158.46218623495,165.601565898381,"51179"
2020-02-12,210,245.905194391301,1869.40329369538,247.070156181952,"51179"
2020-02-12,342,243.868201252948,1396.75530289392,198.03242927859,"51179"
2020-02-12,205,245.982353222299,1599.83930045924,219.371648588704,"51179"
2020-02-12,170,246.522465039287,3202.57693580553,401.608476683793,"51179"
2020-02-12,116,247.355780414068,1321.07334209666,188.65600901457,"51179"
2020-02-12,687,238.544241914072,4592.86681888656,562.626321476898,"51179"
2020-02-12,157,246.723077999882,1674.17248219309,248.461094416697,"51179"
2020-02-12,265,245.056447250321,1330.70838682175,173.128903703658,"51179"
2020-02-12,357,243.636724759954,1850.2136712359,273.801920947954,"51179"
2020-02-12,285,244.747811926328,1496.35283177719,207.991574362823,"51179"
2020-02-12,122,247.26318981687,1128.24563588292,165.159473586345,"51179"
2020-02-12,281,244.809538991126,767.399640467662,118.110924220195,"51179"
2020-02-12,176,246.429874442089,1600.98367980503,213.307637492448,"51179"
2020-02-12,180,246.36814737729,2158.19952037487,282.916985411617,"51179"
2020-02-12,119,247.309485115469,1227.501399478,174.024412221582,"51179"
2020-02-12,205,245.982353222299,1514.37988845872,193.583123964845,"51179"
2020-02-12,437,242.402183463982,1295.80287378422,162.646056213993,"51179"
2020-02-12,59,248.235391087447,236.638414889065,47.7984774727189,"51179"
2020-02-12,1494,226.09080659096,3092.02999729094,406.352374240736,"51179"
2020-02-12,362,243.559565928955,2650.3841553184,350.945621452154,"51179"
2020-02-12,111,247.432939245066,899.032086831382,122.431312799137,"51179"
2020-02-12,181,246.352715611091,1082.59248433165,162.296808230187,"51179"
2020-02-12,88,247.787869867657,1570.27034994076,208.448050112645,"51179"
2020-02-12,183,246.321852078691,3113.53762644117,393.09823044699,"51179"
2020-02-12,167,246.568760337886,1421.70226072663,185.808851763461,"51179"
2020-02-12,178,246.39901090969,663.315249657569,91.4520912143602,"51179"
2020-02-12,124,247.23232628447,2826.52358737358,360.796577213216,"51179"
2020-02-12,226,245.658286132107,1844.15946652776,241.120334073236,"51179"
2020-02-12,149,246.846532129479,1266.66732249141,187.310297490935,"51179"
2020-02-12,187,246.260125013893,1698.07057502853,231.628660848503,"51179"
2020-02-12,334,243.991655382545,3506.24458063015,466.396941242875,"51179"
2020-02-12,320,244.20770010934,2922.85026190854,378.735080863351,"51179"
2020-02-12,329,244.068814213544,2388.11435088341,330.460228756101,"51179"
2020-02-12,84,247.849596932456,1969.31886769971,259.812470588901,"51179"
2020-02-12,130,247.139735687272,2324.15722533829,298.975494686867,"51179"
2020-02-12,525,241.044188038414,1789.54978349809,242.602531844226,"51179"
2020-02-12,260,245.133606081319,1735.1945696744,233.704289242501,"51179"
2020-02-12,479,241.754049283597,2367.43794819641,295.643403844871,"51179"
2020-02-12,84,247.849596932456,2714.53020651684,348.940544663295,"51179"
2020-02-12,90,247.757006335258,2373.05015746282,310.601308635348,"51179"
2020-02-12,200,246.059512053298,1179.61801716704,172.421678380472,"51179"
2020-02-12,74,248.003914594452,476.226997857526,76.5962176516606,"51179"
2020-02-12,214,245.843467326503,1335.20843677962,174.086326231279,"51179"
2020-02-12,148,246.861963895679,1937.36331412328,261.696752247931,"51179"
2020-02-12,166,246.584192104085,2825.95817234397,369.722838201706,"51179"
2020-02-12,771,237.247973553302,1541.13421957628,196.206288004834,"51179"
2020-02-12,193,246.167534416695,1826.33602744596,228.529957288534,"51179"
2020-02-12,194,246.152102650495,1158.634648169,179.05906344028,"51179"
2020-02-12,105,247.525529842264,1683.14815793308,239.766665961043,"51179"
2020-02-12,238,245.473104937711,2621.3742861936,335.902580959706,"51179"
2020-02-12,169,246.537896805486,1006.09489621757,147.249801397971,"51179"
2020-02-12,330,244.053382447344,760.045808940184,115.078011920084,"51179"
2020-02-12,293,244.624357796731,2029.23400353219,253.635309397462,"51179"
2020-02-12,75,247.988482828253,670.175217237854,98.9596373003411,"51179"
2020-02-12,704,238.281901888678,2495.3901825043,319.271022808811,"51179"
2020-02-12,342,243.868201252948,2176.6108660421,299.093128464133,"51179"
2020-02-12,215,245.828035560303,1268.75286892299,198.559735106535,"51179"
2020-02-12,114,247.386643946467,2999.73874896549,394.834020328855,"51179"
2020-02-12,407,242.865136449972,966.319363767683,138.43198468412,"51179"
2020-02-12,421,242.649091723177,2021.30711365368,275.847746775515,"51179"
2020-02-12,115,247.371212180267,958.777974348187,146.731111219378,"51179"
2020-02-13,201,250.858735644222,1179.25702354907,171.292313185907,"51179"
2020-02-13,229,250.424884835202,1858.29516321894,249.723781384014,"51179"
2020-02-13,371,248.224641446599,1418.14368750947,204.742974183878,"51179"
2020-02-13,259,249.96004468268,1640.35945257601,227.639702759262,"51179"
2020-02-13,184,251.122145063984,3260.77203917559,414.475121457264,"51179"
2020-02-13,134,251.896878651521,1295.20046978945,188.79668420355,"51179"
2020-02-13,742,242.47611822708,4552.30898391841,566.667467335692,"51179"
2020-02-13,154,251.586985216506,1716.91807666675,257.030222047018,"51179"
2020-02-13,269,249.805097965173,1295.13373431152,171.817829242619,"51179"
2020-02-13,345,248.627502912118,1973.45690002434,292.126852254536,"51179"
2020-02-13,272,249.758613949921,1522.77730422275,214.114138458216,"51179"
2020-02-13,129,251.974352010274,1152.47398465283,171.097615937972,"51179"
2020-02-13,280,249.634656575915,808.89498262523,125.192005705613,"51179"
2020-02-13,178,251.215113094489,1570.72552310186,212.992376309643,"51179"
2020-02-13,191,251.013682361729,2181.45470094906,289.483637595243,"51179"
2020-02-13,106,252.330729460541,1214.71815333979,175.158610979752,"51179"
2020-02-13,203,250.827746300721,1493.74106173904,194.187882804269,"51179"
2020-02-13,420,247.465402530814,1327.28745995643,168.509893346475,"51179"
2020-02-13,57,253.089968376326,216.113958230681,46.1873125254777,"51179"
2020-02-13,1425,231.893257421336,3249.44062156169,430.95459511672,"51179"
2020-02-13,379,248.100684072593,2737.78633492725,365.547796885421,"51179"
2020-02-13,136,251.865889308019,891.477187186657,123.436661873671,"51179"
2020-02-13,184,251.122145063984,1098.99492277383,167.074122327914,"51179"
2020-02-13,95,252.501170849799,1620.8953637158,217.278867815396,"51179"
2020-02-13,193,250.982693018228,3074.44650083184,396.149011338679,"51179"
2020-02-13,177,251.23060776624,1450.12659657788,192.634325635152,"51179"
2020-02-13,185,251.106650392234,651.180635073249,91.658076655226,"51179"
2020-02-13,136,251.865889308019,2879.9619920288,373.359433969669,"51179"
2020-02-13,229,250.424884835202,1951.24877312803,256.684193251896,"51179"
2020-02-13,137,251.850394636268,1378.39372537018,204.162096756388,"51179"
