"day","empirical","homo","power","exp","county"
2020-02-10,19,76.1808267489654,360.926343178163,41.1624451574084,"06075"
2020-02-10,140,75.9986155956193,450.433851096777,52.2351346322283,"06075"
2020-02-10,78,76.0919799882429,560.047245097201,59.4282693132629,"06075"
2020-02-10,61,76.1175799023494,1088.00358431161,117.106429015981,"06075"
2020-02-10,73,76.0995093747448,461.066364763643,55.3980387448833,"06075"
2020-02-10,111,76.0422860373304,711.875078871154,78.9677103670946,"06075"
2020-02-10,93,76.0693918287372,912.975091026733,100.949943585361,"06075"
2020-02-10,93,76.0693918287372,1134.88865012644,121.838091802388,"06075"
2020-02-10,175,75.945909890106,728.465543917773,80.5457337205006,"06075"
2020-02-10,157,75.9730156815128,580.522757105442,63.2946950674095,"06075"
2020-02-10,107,76.0483095465319,927.715044890439,96.9253880720297,"06075"
2020-02-10,121,76.0272272643266,671.523931683083,74.5707743091971,"06075"
2020-02-10,134,76.0076508594216,1099.85752977274,118.613102032932,"06075"
2020-02-10,103,76.0543330557334,566.560157489194,63.1826288390338,"06075"
2020-02-10,129,76.0151802459235,818.710025273453,88.958911022185,"06075"
2020-02-10,136,76.0046391048208,855.283915750599,91.8351504164785,"06075"
2020-02-10,111,76.0422860373304,900.773823889251,99.4364987708896,"06075"
2020-02-10,183,75.9338628717029,1103.17503398745,119.051470079184,"06075"
2020-02-10,84,76.0829447244407,673.721745405893,73.647344605221,"06075"
2020-02-10,141,75.9971097183189,544.394470387712,64.0672673689016,"06075"
2020-02-10,126,76.0196978778247,1401.15429439179,158.906358568933,"06075"
2020-02-10,105,76.0513213011326,734.635021888039,83.5313753971065,"06075"
2020-02-10,164,75.9624745404102,822.251868721807,89.880323143139,"06075"
2020-02-10,133,76.009156736722,989.978855007924,105.449698514284,"06075"
2020-02-10,146,75.989580331817,1023.20090467975,109.315849961132,"06075"
2020-02-10,138,76.0016273502201,875.694234333859,95.6501306952155,"06075"
2020-02-10,166,75.9594627858094,1037.53965282488,113.690408695433,"06075"
2020-02-10,70,76.104027006646,638.279155672097,70.355163380801,"06075"
2020-02-10,95,76.0663800741364,744.039309202726,82.1111642232997,"06075"
2020-02-10,154,75.977533313414,794.342384984672,86.8460785183172,"06075"
2020-02-10,66,76.1100505158475,1016.21616264668,114.108110152445,"06075"
2020-02-10,132,76.0106626140224,823.297525600221,92.2251738974769,"06075"
2020-02-10,225,75.8706160250869,905.522989783371,99.0575430069578,"06075"
2020-02-10,51,76.1326386753532,802.981607964265,84.0505357711416,"06075"
2020-02-10,93,76.0693918287372,793.67755054312,84.8693732680797,"06075"
2020-02-10,128,76.0166861232239,940.842592787291,97.9615685931798,"06075"
2020-02-10,74,76.0980034974445,812.62735131656,86.5788328062875,"06075"
2020-02-10,49,76.135650429954,461.111656064929,50.7529011533916,"06075"
2020-02-10,105,76.0513213011326,670.445772695083,86.9264671795055,"06075"
2020-02-10,113,76.0392742827296,1088.16890831355,111.135199890619,"06075"
2020-02-10,65,76.1115563931479,517.30378225939,61.0417422288981,"06075"
2020-02-10,121,76.0272272643266,684.990717111791,74.5518213349504,"06075"
2020-02-10,55,76.1266151661517,549.999960882171,64.4050799946933,"06075"
2020-02-10,85,76.0814388471403,305.037044058784,33.6450590679515,"06075"
2020-02-10,46,76.1401680618551,406.66446598081,45.2246042314595,"06075"
2020-02-10,122,76.0257213870262,741.423374760875,87.3871607707298,"06075"
2020-02-10,216,75.8841689207904,1139.79280120234,124.994125385655,"06075"
2020-02-10,92,76.0708977060376,695.424222981825,82.704605138028,"06075"
2020-02-10,47,76.1386621845547,449.032592077808,50.3448814616758,"06075"
2020-02-10,84,76.0829447244406,2800.90647630589,309.618583793304,"06075"
2020-02-10,0,0,0,0,"06075"
2020-02-10,92,76.0708977060376,1928.05158618434,214.542191598167,"06075"
2020-02-10,153,75.9790391907144,1079.63154226816,126.221590939924,"06075"
2020-02-10,163,75.9639804177106,1121.76674690559,133.487135281189,"06075"
2020-02-10,198,75.9112747121972,747.175782084589,83.750145336943,"06075"
2020-02-10,56,76.1251092888513,251.163959437457,28.8906676002262,"06075"
2020-02-10,40,76.1492033256574,437.122870098697,50.8940978728329,"06075"
2020-02-10,101,76.0573448103342,778.330332431367,85.4492792157475,"06075"
2020-02-10,112,76.04078016003,696.285322903082,76.5052588393992,"06075"
2020-02-10,94,76.0678859514368,834.33753320897,89.8323490505928,"06075"
2020-02-10,104,76.052827178433,908.406159081557,98.2468769145097,"06075"
2020-02-10,92,76.0708977060376,613.122226279918,67.8125208136793,"06075"
2020-02-10,34,76.1582385894597,1310.78821970884,135.050179684655,"06075"
2020-02-10,46,76.1401680618551,614.281940612246,68.3302073390345,"06075"
2020-02-10,178,75.9413922582048,1222.28890286318,129.708459248747,"06075"
2020-02-10,81,76.0874623563418,842.377088694255,90.6703601986395,"06075"
2020-02-10,222,75.8751336569881,1008.59516010665,117.124084155436,"06075"
2020-02-10,146,75.989580331817,483.903766753149,53.2532509769345,"06075"
2020-02-10,140,75.9986155956193,407.141047282338,43.9322410375984,"06075"
2020-02-10,38,76.1522150802582,754.223558230237,89.0462946378403,"06075"
2020-02-10,88,76.0769212152391,973.476864802459,122.913200772558,"06075"
2020-02-10,28,76.167273853262,989.386846904051,109.479982304943,"06075"
2020-02-10,55,76.1266151661517,470.99822057607,52.5825752815713,"06075"
2020-02-10,41,76.147697448357,577.12816538763,60.9471199085523,"06075"
2020-02-10,48,76.1371563072544,722.298146895125,82.7666065430573,"06075"
2020-02-10,69,76.1055328839464,556.051356553208,64.0477999910853,"06075"
