"day","empirical","homo","power","exp","county"
2020-02-10,17,112.372375063333,561.290735365908,52.959897049373,"12011"
2020-02-10,11,112.376625849836,841.299318453357,80.9207509690077,"12011"
2020-02-10,66,112.337660306892,816.360497426837,84.4474655416782,"12011"
2020-02-10,121,112.298694763948,752.533636361052,74.8872523300827,"12011"
2020-02-10,263,112.198092816712,1531.5979719604,135.785650869314,"12011"
2020-02-10,434,112.076945401377,404.897355537284,39.6658044503898,"12011"
2020-02-10,34,112.360331168241,1174.12183741614,100.605173477332,"12011"
2020-02-10,16,112.37308352775,1284.67007733393,114.913014101135,"12011"
2020-02-10,52,112.347578808732,601.818199651517,61.6417828372839,"12011"
2020-02-10,60,112.341911093395,1551.15114471232,151.274091975442,"12011"
2020-02-10,89,112.321365625297,1302.15110818364,127.588346148755,"12011"
2020-02-10,88,112.322074089715,655.031498296978,64.9362055792722,"12011"
2020-02-10,545,111.998305851073,1975.89567382497,173.780659346032,"12011"
2020-02-10,31,112.362456561493,1723.282825421,161.57128864758,"12011"
2020-02-10,31,112.362456561493,1483.15195776883,135.120187415418,"12011"
2020-02-10,74,112.331992591555,563.562717642738,57.0843275453199,"12011"
2020-02-10,35,112.359622703824,1576.89128740754,160.186845074297,"12011"
2020-02-10,436,112.075528472543,2455.00964716935,224.755823971077,"12011"
2020-02-10,579,111.974218060889,1269.37466427576,155.934246092347,"12011"
2020-02-10,149,112.278857760268,2197.55073266611,205.635890660365,"12011"
2020-02-10,34,112.360331168241,806.075931853906,80.0159614596969,"12011"
2020-02-10,53,112.346870344315,774.082791700737,72.3651506061004,"12011"
2020-02-10,153,112.276023902599,2298.9790549024,210.392214604115,"12011"
2020-02-10,97,112.31569790996,1634.52575198717,144.417653387816,"12011"
2020-02-10,30,112.36316502591,563.212776197586,53.4787939747219,"12011"
2020-02-10,847,111.78434959709,2145.3543305376,193.426030859122,"12011"
2020-02-10,401,112.100324727144,2102.0184915622,189.083738605747,"12011"
2020-02-10,84,112.324907947383,1878.08549749224,166.981352937619,"12011"
2020-02-10,731,111.866531469481,2265.49746614745,198.613026672638,"12011"
2020-02-10,297,112.174005026528,1763.91446434351,157.778498394638,"12011"
2020-02-10,81,112.327033340635,1708.29212729798,192.564730322558,"12011"
2020-02-10,267,112.195258959043,2331.92011979411,213.530181478435,"12011"
2020-02-10,973,111.695083080528,2148.74737006416,200.240609770586,"12011"
2020-02-10,89,112.321365625297,1220.99649293564,116.675641524646,"12011"
2020-02-10,262,112.198801281129,2301.84709903138,213.697580283487,"12011"
2020-02-10,143,112.283108546771,1089.17160178371,102.27138119094,"12011"
2020-02-10,34,112.360331168241,548.89879989013,53.0569971468064,"12011"
2020-02-10,49,112.349704201984,447.34298801641,45.6380720826887,"12011"
2020-02-10,90,112.32065716088,536.192886059057,49.5171209839547,"12011"
2020-02-10,44,112.35324652407,881.200812268873,82.2467351210098,"12011"
2020-02-10,54,112.346161879898,1361.27907093634,122.234309017718,"12011"
2020-02-10,330,112.150625700762,3688.77959488439,336.413323514902,"12011"
2020-02-10,37,112.35820577499,494.178883688542,46.8600467356874,"12011"
2020-02-10,61,112.341202628978,609.537275187675,57.3506559661211,"12011"
2020-02-10,70,112.334826449223,457.353743039076,45.5808915344944,"12011"
2020-02-10,42,112.354663452904,977.120181217415,89.282496537345,"12011"
2020-02-10,118,112.3008201572,1296.176901178,123.397319930009,"12011"
2020-02-10,25,112.366707347996,253.312396933806,29.177852046989,"12011"
2020-02-10,198,112.244143003827,1759.46233870293,155.249970641765,"12011"
2020-02-10,30,112.36316502591,821.28734503068,80.0730464302204,"12011"
2020-02-10,375,112.11874480199,2047.400166887,183.016801846114,"12011"
2020-02-10,14,112.374500456584,328.797858397559,35.8420158002775,"12011"
2020-02-10,199,112.24343453941,1558.60852000781,141.569066040888,"12011"
2020-02-10,73,112.332701055972,1415.37708220185,147.709661764693,"12011"
2020-02-10,380,112.115202479904,2075.96740565174,193.334446593844,"12011"
2020-02-10,330,112.150625700762,1795.13118477085,175.677033659387,"12011"
2020-02-10,26,112.365998883578,1551.50910161044,147.999852257363,"12011"
2020-02-10,13,112.375208921001,517.335720079331,55.1461273365169,"12011"
2020-02-10,1042,111.646199035744,1737.26246327477,157.164110905162,"12011"
2020-02-10,145,112.281691617936,2263.85513252602,200.810071133945,"12011"
2020-02-10,176,112.259729221004,2084.77791380762,197.517142582251,"12011"
2020-02-10,36,112.358914239407,587.636034478595,62.3319380415638,"12011"
2020-02-10,364,112.126537910578,2570.09472917069,230.826581797976,"12011"
2020-02-10,219,112.229265251067,1222.19495554907,115.11122146578,"12011"
2020-02-10,81,112.327033340635,1654.53670509865,150.845311447215,"12011"
2020-02-10,480,112.044356038188,2230.40240290152,196.914603748938,"12011"
2020-02-10,154,112.275315438182,480.353538854152,47.4853474348847,"12011"
2020-02-10,643,111.928876338191,2694.21810726929,245.704808026563,"12011"
2020-02-10,29,112.363873490327,1256.84162989992,122.755200422272,"12011"
2020-02-10,80,112.327741805052,841.295613313608,78.7205812225273,"12011"
2020-02-10,103,112.311447123457,1305.62143247619,118.245091264077,"12011"
2020-02-10,23,112.36812427683,780.6705323779,70.5206810409083,"12011"
2020-02-10,40,112.356080381738,916.139467069807,86.8699351456537,"12011"
2020-02-10,79,112.328450269469,1665.6695025416,159.12667175215,"12011"
2020-02-10,75,112.331284127138,1180.20090834389,103.441485765872,"12011"
2020-02-10,87,112.322782554132,547.649091501733,55.2298842796327,"12011"
2020-02-10,70,112.334826449223,246.634912552347,23.667426610544,"12011"
