"day","lag","rho","error","index","err_tag"
2019-10-08,13,0.00258232614688937,97.0027165374836,"homo","rmse"
2019-10-09,13,0.00257862136805616,84.316504237758,"homo","rmse"
2019-10-10,13,0.00257944878419,84.7714296524743,"homo","rmse"
2019-10-11,13,0.00258120854483315,88.8330020313539,"homo","rmse"
2019-10-12,13,0.00257959342239255,79.9371664320816,"homo","rmse"
2019-10-13,13,0.00257916655104612,68.3045413308634,"homo","rmse"
2019-10-14,13,0.0025806688797263,78.2813894169106,"homo","rmse"
2019-10-15,13,0.00258137132284633,84.7048185174519,"homo","rmse"
2019-10-16,13,0.00258171362598791,87.5763442613044,"homo","rmse"
2019-10-17,13,0.00258210433725896,86.4084661003769,"homo","rmse"
2019-10-18,13,0.00258121039142483,95.1370878078616,"homo","rmse"
2019-10-19,13,0.0025792932870723,87.1737617274215,"homo","rmse"
2019-10-20,13,0.0025787937486733,74.3779903432359,"homo","rmse"
2019-10-21,13,0.00258159453860306,83.0593885249793,"homo","rmse"
2019-10-22,13,0.00258186454596277,86.317839416592,"homo","rmse"
2019-10-23,13,0.00258163267879297,90.2700089951046,"homo","rmse"
2019-10-24,13,0.00258147469835183,87.0952859681146,"homo","rmse"
2019-10-25,13,0.00258171152830365,91.4308301613101,"homo","rmse"
2019-10-26,13,0.00258049836027039,74.507706534935,"homo","rmse"
2019-10-27,13,0.00257176832009264,72.8706540682441,"homo","rmse"
2019-10-28,13,0.00258197189568653,82.6431396093503,"homo","rmse"
2019-10-29,13,0.00258688682409296,85.7371376709765,"homo","rmse"
2019-10-30,13,0.00257169559514294,83.0201525646438,"homo","rmse"
2019-10-31,13,0.00258211448697486,75.5675542650963,"homo","rmse"
2019-11-01,13,0.00257863362196504,82.2879788707567,"homo","rmse"
2019-11-02,13,0.00257836075363053,78.3503377220032,"homo","rmse"
2019-11-03,13,0.002576836334024,77.4802962376573,"homo","rmse"
2019-11-04,13,0.00258083881261172,85.6051637899546,"homo","rmse"
2019-11-05,13,0.00258108599308137,84.3862052933054,"homo","rmse"
2019-11-06,13,0.0025812260476443,86.4850966564457,"homo","rmse"
2019-11-07,13,0.00258169048817469,85.8954835884313,"homo","rmse"
2019-11-08,13,0.00258140271991379,92.9369566810678,"homo","rmse"
2019-11-09,13,0.00257816720925916,87.295827325389,"homo","rmse"
2019-11-10,13,0.002577715161623,80.1530789747058,"homo","rmse"
2019-11-11,13,0.00257962143394399,81.4259069200761,"homo","rmse"
2019-11-12,13,0.0025825888996614,84.9297759136819,"homo","rmse"
2019-11-13,13,0.00258190092387169,87.7223594571725,"homo","rmse"
2019-11-14,13,0.00258190036736605,86.2167675317422,"homo","rmse"
2019-11-15,13,0.00258118844651277,95.9448543988975,"homo","rmse"
2019-11-16,13,0.00257698145858524,91.0830766146541,"homo","rmse"
2019-11-17,13,0.00257783293964832,74.4927656769552,"homo","rmse"
2019-11-18,13,0.00258159547390068,85.2827312137051,"homo","rmse"
2019-11-19,13,0.00258161789062322,87.4868552917063,"homo","rmse"
2019-11-20,13,0.00258117412322062,88.3974329860803,"homo","rmse"
2019-11-21,13,0.0025812391695845,89.3204973274686,"homo","rmse"
2019-10-08,13,60.9017499402505,599.69997020474,"power","rmse"
2019-10-09,13,60.9017499402505,490.555003935649,"power","rmse"
2019-10-10,13,60.9017499402505,501.551103123029,"power","rmse"
2019-10-11,13,60.9017499402505,537.731119711277,"power","rmse"
2019-10-12,13,60.9017499402505,462.790541466999,"power","rmse"
2019-10-13,13,60.9017499402505,391.177124376744,"power","rmse"
2019-10-14,13,60.9017499402505,471.368796841347,"power","rmse"
2019-10-15,13,60.9017499402505,517.219893860098,"power","rmse"
2019-10-16,13,60.9017499402505,537.658304312676,"power","rmse"
2019-10-17,13,60.9017499402505,532.491896797537,"power","rmse"
2019-10-18,13,60.9017499402505,570.676793451407,"power","rmse"
2019-10-19,13,60.9017499402505,502.310118134566,"power","rmse"
