"day","empirical","exp"
2020-02-10,5402,31483.8595845807
2020-02-10,74083,114379.420160073
2020-02-10,10944,102804.051965561
2020-02-10,133473,101137.267436471
2020-02-10,71020,101523.626702432
2020-02-10,708209,55464.2537298289
2020-02-10,17552,108920.874321846
2020-02-10,135503,94455.2535482365
2020-02-10,9992,122844.898873469
2020-02-11,4964,30032.6188401741
2020-02-11,69446,107664.717897937
2020-02-11,10223,96465.3905107137
2020-02-11,127259,94807.7624290523
2020-02-11,66990,95238.3153413613
2020-02-11,657224,52768.8356873172
2020-02-11,16026,102327.417377229
2020-02-11,127788,88482.5691202684
2020-02-11,9154,115698.78806701
2020-02-12,5018,30336.9441532976
2020-02-12,70325,109106.120219198
2020-02-12,10250,97801.9424893669
2020-02-12,128697,96015.1997137656
2020-02-12,68644,96441.2989829372
2020-02-12,666529,53362.6868312792
2020-02-12,16303,103556.11981114
2020-02-12,128774,89631.2580336172
2020-02-12,9119,117079.973864854
2020-02-13,5304,31969.4826907237
2020-02-13,73776,113985.858965356
2020-02-13,10663,102116.491729601
2020-02-13,134354,100310.998131178
2020-02-13,71520,100735.151939135
2020-02-13,689321,56346.3695206531
2020-02-13,16979,108327.797036096
2020-02-13,135814,93531.0012259308
2020-02-13,9717,122548.083551746
2020-02-14,5783,34245.6985858528
2020-02-14,79773,122041.265677428
2020-02-14,11640,109470.615854366
2020-02-14,143132,107647.267150527
2020-02-14,76151,108085.845277962
2020-02-14,737471,60470.3566815435
2020-02-14,18801,116086.535973848
2020-02-14,145047,100343.783146786
2020-02-14,10633,131249.357574448
2020-02-15,5061,30533.0309914401
2020-02-15,70341,108398.57661538
2020-02-15,10511,97005.2829947049
2020-02-15,129279,95431.4589360678
2020-02-15,66404,95912.9141746314
2020-02-15,657108,53464.9526919922
2020-02-15,16585,102938.437573414
2020-02-15,127939,89060.7741939168
2020-02-15,9296,116574.621224862
2020-02-16,4561,27628.2616158343
2020-02-16,63759,98206.7968446274
2020-02-16,9586,87845.7424022093
2020-02-16,117187,86383.9561228259
2020-02-16,60568,86850.7010283298
2020-02-16,595087,48421.2032371896
2020-02-16,14717,93214.3186496897
2020-02-16,115839,80580.9441810665
2020-02-16,8180,105562.285965109
2020-03-30,3846,19466.0063238967
2020-03-30,46828,70041.3333235251
2020-03-30,7152,63273.6976192974
2020-03-30,78853,62298.530428956
2020-03-30,44537,62427.439300448
2020-03-30,422293,35059.5485818296
2020-03-30,11829,67009.1121425872
2020-03-30,84011,57966.1272256553
2020-03-30,6554,75413.129140459
2020-03-31,3860,19770.3518651917
2020-03-31,47253,70842.6584192702
2020-03-31,6956,63947.9026619383
2020-03-31,80232,62954.7201948357
2020-03-31,44831,63065.2588376698
2020-03-31,426242,35506.4575689267
2020-03-31,12012,67722.7518481716
2020-03-31,85067,58595.1630247637
2020-03-31,6672,76310.1256357391
2020-04-01,4298,22119.231630319
2020-04-01,53680,80600.3633538928
2020-04-01,7958,72962.6836953968
2020-04-01,90188,71776.2739913824
2020-04-01,51319,71905.0257385309
2020-04-01,492538,39856.7502494712
2020-04-01,13922,77126.4036741377
2020-04-01,96467,66895.3050423401
2020-04-01,7442,86680.7761017562
2020-04-02,4296,21940.3513763327
2020-04-02,53243,79633.3028268319
2020-04-02,8002,72033.7894466692
2020-04-02,89305,70909.2233952458
2020-04-02,50686,71043.5862831304
2020-04-02,484743,39501.9507730345
2020-04-02,13598,76164.2059346488
2020-04-02,95024,66038.1172885221
2020-04-02,7419,85634.7986765941
2020-04-03,4481,22743.9682224068
2020-04-03,55633,83134.2260622626
2020-04-03,8472,75375.6386056887
2020-04-03,92281,74103.160767481
2020-04-03,53367,74244.9497784808
2020-04-03,507584,41151.0783141439
2020-04-03,14779,79538.1323987762
2020-04-03,98861,69073.9052724681
2020-04-03,7644,89305.5935064749
2020-04-04,3787,19937.8805692248
2020-04-04,48464,72546.3759546753
2020-04-04,7421,65638.6036272124
2020-04-04,81467,64491.2835354222
2020-04-04,46565,64674.0144698924
2020-04-04,441412,35945.8417437275
2020-04-04,12631,69265.6222311298
2020-04-04,85847,60112.5224325646
2020-04-04,6436,77881.646804126
2020-04-05,3542,18552.3379002928
2020-04-05,44638,67418.5888286106
2020-04-05,6738,60826.1299628695
2020-04-05,76870,59768.9335981253
2020-04-05,43191,59946.5329093355
2020-04-05,411650,33183.9000403557
2020-04-05,11151,64195.3187966317
2020-04-05,79303,55717.0767413594
2020-04-05,5875,72311.1892769012
