"day","empirical","exp"
2020-02-10,205255,116324.146909506
2020-02-10,339192,156321.51395889
2020-02-10,183554,171659.638660101
2020-02-10,41995,154394.594250357
2020-02-10,22143,66886.6507642305
2020-02-10,41225,99362.4084923719
2020-02-10,31244,101795.715038668
2020-02-10,37330,95363.0066873263
2020-02-10,26878,125319.029618794
2020-02-10,371970,125321.574362012
2020-02-10,16080,125303.762025328
2020-02-11,197409,108980.598607119
2020-02-11,312997,148293.233677532
2020-02-11,175657,161100.443412434
2020-02-11,39220,144200.106706705
2020-02-11,20376,63742.355220393
2020-02-11,37532,93264.9881340414
2020-02-11,29355,94946.2722266286
2020-02-11,34860,89291.9392251053
2020-02-11,25406,117784.320836909
2020-02-11,348589,117314.505580846
2020-02-11,14634,118282.259209332
2020-02-12,202493,111360.805387519
2020-02-12,320663,151830.148409137
2020-02-12,178516,165048.850788645
2020-02-12,40524,147837.108507413
2020-02-12,20859,65345.0534746828
2020-02-12,39141,95541.7321722959
2020-02-12,30431,97267.0695188051
2020-02-12,35597,91519.5763518157
2020-02-12,26095,120674.829182334
2020-02-12,357441,119999.415854809
2020-02-12,14733,120924.105631821
2020-02-13,211640,115817.524316411
2020-02-13,330801,158769.857176299
2020-02-13,186597,171801.652897139
2020-02-13,42369,153854.246272038
2020-02-13,21965,68317.060029993
2020-02-13,41410,99756.7171554275
2020-02-13,31875,101087.742928119
2020-02-13,37773,95565.2274481089
2020-02-13,27586,125512.748678851
2020-02-13,372465,125029.500517922
2020-02-13,15625,126319.17087705
2020-02-14,226881,124006.017572328
2020-02-14,351772,170668.946149173
2020-02-14,201678,183981.264832362
2020-02-14,45945,164895.329444183
2020-02-14,23716,73199.6210648679
2020-02-14,45657,107125.95468839
2020-02-14,34356,108059.113537446
2020-02-14,40545,102843.514072066
2020-02-14,28596,134363.492479908
2020-02-14,398992,134394.100851309
2020-02-14,17316,135816.115811456
2020-02-15,206841,112789.395582518
2020-02-15,322019,154101.028462368
2020-02-15,182944,166821.779621655
2020-02-15,41029,149224.941495342
2020-02-15,21093,66568.7632800442
2020-02-15,40541,96292.1897393237
2020-02-15,30730,98259.0251568962
2020-02-15,35559,92535.3055474791
2020-02-15,25917,122320.186418562
2020-02-15,358260,121941.394404642
2020-02-15,15429,122438.023099331
2020-02-16,191613,103631.356848481
2020-02-16,294536,142066.198048202
2020-02-16,169285,153314.856081402
2020-02-16,37244,136913.588733759
2020-02-16,19193,61435.3096660423
2020-02-16,36817,88475.3580153891
2020-02-16,27869,90099.732796759
2020-02-16,32716,84952.2801582087
2020-02-16,24150,112392.84267904
2020-02-16,329559,111865.488266185
2020-02-16,13750,112795.375726887
2020-03-30,117120,67798.463324673
2020-03-30,196348,92225.4208524061
2020-03-30,104620,100970.539485061
2020-03-30,26459,91752.5481394819
2020-03-30,14391,38894.3420053883
2020-03-30,27791,59833.8338407847
2020-03-30,20053,59889.1684173892
2020-03-30,25320,57397.7745730855
2020-03-30,15796,73149.7730003671
2020-03-30,222224,74269.1046111466
2020-03-30,10763,74280.8505987711
2020-03-31,121734,69790.6818884514
2020-03-31,200833,95302.8430242386
2020-03-31,108286,103840.768651801
2020-03-31,27543,94283.1116923064
2020-03-31,15012,40352.785081334
2020-03-31,28724,61491.3288460725
2020-03-31,20895,61644.8282360737
2020-03-31,25739,58962.5380142572
2020-03-31,16377,75454.0558894154
2020-03-31,227820,76433.5580459163
2020-03-31,10775,76458.4311889988
2020-04-01,137402,80483.1916075185
2020-04-01,239327,107983.440504321
2020-04-01,120488,120106.10022877
2020-04-01,31479,109234.621365604
2020-04-01,16845,45651.8762020577
2020-04-01,32524,70561.1893707253
2020-04-01,23632,71599.4754389015
2020-04-01,28844,67781.3197445937
2020-04-01,18474,87081.0621128356
2020-04-01,263762,87883.3572233215
2020-04-01,12597,87052.143978457
2020-04-02,134834,79495.7298292842
2020-04-02,236881,106298.199653134
2020-04-02,118645,118436.203769082
2020-04-02,30634,107885.982742444
2020-04-02,16973,44923.616199855
2020-04-02,32125,69546.4095636018
2020-04-02,23609,70675.4306183372
2020-04-02,28585,66829.1804430036
2020-04-02,18189,85955.9624065762
2020-04-02,260304,86669.2384214894
2020-04-02,12341,85812.3034578165
2020-04-03,136334,80984.5012914393
2020-04-03,241753,107839.68943225
2020-04-03,120619,120281.27937846
2020-04-03,31660,109626.415514822
2020-04-03,17207,45598.300294722
2020-04-03,32509,70603.537622876
2020-04-03,24009,72064.538570102
2020-04-03,28846,67773.7466433986
2020-04-03,18433,87437.3413727518
2020-04-03,263392,88321.1525807301
2020-04-03,12531,87049.7354702353
2020-04-04,126824,73461.1080554178
2020-04-04,218252,97843.3422837211
2020-04-04,111739,108828.996420736
2020-04-04,27274,98503.1212964956
2020-04-04,15027,41749.9119411828
2020-04-04,27722,63198.6328408788
2020-04-04,20769,64919.4487466042
2020-04-04,25034,60666.1747295721
2020-04-04,16626,79428.4150039256
2020-04-04,236236,79617.827995524
2020-04-04,10752,78752.8912769809
2020-04-05,116382,67070.0592856611
2020-04-05,198971,89454.7161969804
2020-04-05,102497,99407.2566060818
2020-04-05,24680,89908.3918417507
2020-04-05,13426,38208.4416494835
2020-04-05,25484,57642.0057827582
2020-04-05,18730,59199.581228046
2020-04-05,22716,55421.0608307141
2020-04-05,15234,72513.033209603
2020-04-05,215573,72726.636277174
2020-04-05,9796,71977.477168488
