"day","empirical","exp"
2020-02-10,136813,139140.579325894
2020-02-10,100282,98480.3469337778
2020-02-10,71003,157624.957512272
2020-02-10,15867,31784.7708069712
2020-02-10,106241,78497.1843347434
2020-02-10,105728,120413.845171082
2020-02-10,70491,69767.240577005
2020-02-10,85543,35338.6670004381
2020-02-10,63912,81619.9898103767
2020-02-10,42497,61126.8590813079
2020-02-10,20956,38263.1367890833
2020-02-10,71826,109663.913617054
2020-02-10,158956,169784.347067761
2020-02-10,262173,118931.569897007
2020-02-10,212562,152284.844150799
2020-02-10,121000,174414.832650707
2020-02-10,11567,43383.1866763283
2020-02-10,271574,181461.118998035
2020-02-10,82672,176242.541359612
2020-02-10,32568,78597.8207995017
2020-02-10,238102,54229.3300943329
2020-02-10,104368,119280.584224366
2020-02-10,5865,9714.05444870094
2020-02-11,135033,136227.485830137
2020-02-11,98917,96483.442164577
2020-02-11,69509,155997.156121117
2020-02-11,15473,31075.3307907331
2020-02-11,103228,77378.3159926953
2020-02-11,104027,118391.763681313
2020-02-11,69037,68136.6493953288
2020-02-11,82876,34784.8222431127
2020-02-11,61937,80025.2831036077
2020-02-11,41628,59635.2234624816
2020-02-11,19974,37342.5646545573
2020-02-11,69340,107983.538598457
2020-02-11,154551,167006.275013176
2020-02-11,263103,117188.424527087
2020-02-11,209427,149051.188074463
2020-02-11,119351,172052.231065863
2020-02-11,11226,42277.7627622413
2020-02-11,267197,179269.643096371
2020-02-11,83403,173627.835668977
2020-02-11,31514,76908.8154571681
2020-02-11,232007,53326.4619770192
2020-02-11,101274,116961.213717698
2020-02-11,5588,9402.4179485932
2020-02-12,138588,139700.261695505
2020-02-12,101516,99146.9955842224
2020-02-12,70655,159926.751334206
2020-02-12,15811,32017.2497460119
2020-02-12,106865,79535.1592884288
2020-02-12,107513,121364.638342969
2020-02-12,71138,70194.9048182654
2020-02-12,85806,35788.0600460118
2020-02-12,64337,82248.3063814678
2020-02-12,42711,61507.4610484989
2020-02-12,20858,38539.7978340114
2020-02-12,71614,110887.796037337
2020-02-12,157847,171139.612822785
2020-02-12,267965,119909.212984237
2020-02-12,215170,152849.70109975
2020-02-12,122797,175714.830776638
2020-02-12,11520,43392.8371716343
2020-02-12,271787,183895.516926661
2020-02-12,85650,177771.24999407
2020-02-12,32493,79027.2436384689
2020-02-12,240683,54687.3129802194
2020-02-12,103662,120023.639695849
2020-02-12,5828,9744.99872143147
2020-02-13,137500,135551.542369073
2020-02-13,98853,97284.2049845944
2020-02-13,67934,156323.170250494
2020-02-13,15853,31857.3474283912
2020-02-13,105504,78740.0908011827
2020-02-13,108192,118911.96644306
2020-02-13,71485,68892.165024197
2020-02-13,84782,35541.858138549
2020-02-13,61816,81107.3513520571
2020-02-13,42777,60861.4242934263
2020-02-13,20868,37947.2859160549
2020-02-13,70372,109134.399370057
2020-02-13,149638,168153.596102375
2020-02-13,258703,117027.541470551
2020-02-13,214835,149134.248877892
2020-02-13,118617,170697.6678646
2020-02-13,11516,42667.2707427169
2020-02-13,263751,180077.434563287
2020-02-13,85323,173734.482794149
2020-02-13,32200,77617.4953414142
2020-02-13,238415,54105.0727781425
2020-02-13,101964,117791.528657927
2020-02-13,5691,9657.70499568709
2020-02-14,143507,139049.006373483
2020-02-14,101393,101038.415958573
2020-02-14,70960,160618.445925931
2020-02-14,16786,33455.6471928835
2020-02-14,112916,82298.0605377519
2020-02-14,114976,124480.527381503
2020-02-14,74724,71792.2186258368
2020-02-14,90755,37459.8885686412
2020-02-14,64095,84175.8651591225
2020-02-14,45473,63947.4151208078
2020-02-14,22713,39512.6982858021
2020-02-14,72776,113963.766243377
2020-02-14,150415,174606.247335263
2020-02-14,261601,121378.619371788
2020-02-14,224612,154819.463431482
2020-02-14,119421,175902.480641486
2020-02-14,11767,44103.2678928475
2020-02-14,275253,185493.775266893
2020-02-14,88600,180544.0129012
2020-02-14,33031,80455.1518967529
2020-02-14,252082,56337.1600092152
2020-02-14,105197,121886.497801654
2020-02-14,6066,10223.0104939633
2020-02-15,123978,115961.011717811
2020-02-15,86915,86768.7993924501
2020-02-15,60886,134414.542456207
2020-02-15,14669,29517.2922775268
2020-02-15,100227,70992.9712581786
2020-02-15,102692,105492.94980274
2020-02-15,66610,62155.9254685036
2020-02-15,79428,32498.6193472336
2020-02-15,55929,72080.1816424174
2020-02-15,40960,56002.4675704108
2020-02-15,19499,34408.373144426
2020-02-15,64096,97994.453634547
2020-02-15,123747,145985.447633533
2020-02-15,212481,101570.519234294
2020-02-15,188384,129420.859663494
2020-02-15,95489,146901.792298337
2020-02-15,9644,36794.1582711237
2020-02-15,230732,154530.995722804
2020-02-15,74362,152889.582060474
2020-02-15,27843,68034.6547301774
2020-02-15,214242,47026.4266777975
2020-02-15,86798,102320.679112848
2020-02-15,5156,8843.48288877347
2020-02-16,110956,105376.154732384
2020-02-16,77453,78872.7123711915
2020-02-16,55712,123159.825172794
2020-02-16,13960,27102.4673665044
2020-02-16,92900,65441.1988762921
2020-02-16,96186,97510.6824086495
2020-02-16,61280,56461.6283771342
2020-02-16,75484,30179.6603233873
2020-02-16,50125,65339.043528242
2020-02-16,38181,51448.9879844488
2020-02-16,18139,31245.4353412016
2020-02-16,57959,89775.4636289458
2020-02-16,112777,132766.291896767
2020-02-16,199969,93242.9098578003
2020-02-16,169598,117640.546375281
2020-02-16,88507,134996.952050389
2020-02-16,8987,33052.3315699857
2020-02-16,213619,141990.665640392
2020-02-16,67527,141501.578364833
2020-02-16,26069,61074.8776565289
2020-02-16,191553,42543.767775292
2020-02-16,76444,92669.7069479734
2020-02-16,4715,8097.96774108454
2020-03-30,68741,69865.6188799783
2020-03-30,51441,50580.0810956091
2020-03-30,36874,79332.1909438911
2020-03-30,9410,16975.7913290897
2020-03-30,58139,40962.2520168348
2020-03-30,57307,62130.9212520017
2020-03-30,37902,36618.760186394
2020-03-30,49571,18538.6180494001
2020-03-30,33001,42075.739426967
2020-03-30,23103,32569.5320756474
2020-03-30,12822,20088.3911311415
2020-03-30,36842,57172.8582222271
2020-03-30,80489,84616.4046197541
2020-03-30,132836,59216.9958441633
2020-03-30,107157,78070.7597127044
2020-03-30,55942,87991.2115623527
2020-03-30,6419,21785.6348541493
2020-03-30,133750,92194.7023447251
2020-03-30,42144,90378.1672662339
2020-03-30,16546,39748.0401589256
2020-03-30,131282,27237.3132837896
2020-03-30,51548,60477.5498287294
2020-03-30,3838,5381.30335632327
2020-03-31,68022,68412.7074595588
2020-03-31,50123,49645.3658409216
2020-03-31,35809,77714.2195214138
2020-03-31,9106,16655.6155770062
2020-03-31,56618,40160.1317936627
2020-03-31,56167,60620.5632074859
2020-03-31,37184,35858.7255713673
2020-03-31,48015,18141.7147251501
2020-03-31,32401,41299.8113140177
2020-03-31,22791,31851.3825058154
2020-03-31,12436,19716.1011754696
2020-03-31,36221,55916.202085065
2020-03-31,78442,83038.9049972742
2020-03-31,129367,57877.2098050585
2020-03-31,105250,76503.671810617
2020-03-31,54737,85980.5254118868
2020-03-31,6438,21504.6937416412
2020-03-31,130228,90244.4378255485
2020-03-31,41568,88207.884836439
2020-03-31,16308,39198.2963114527
2020-03-31,129078,26721.7416882766
2020-03-31,51281,59359.0626106611
2020-03-31,3725,5258.5455725076
