"day","empirical","homo","power","exp","err_tag"
2020-02-10,370,260.49299466877,925,125.791951181211,"rmse"
2020-02-10,170,260.550963608304,1243,170.212575756261,"rmse"
2020-02-10,114,260.567194911373,1405,239.510514078289,"rmse"
2020-02-10,167,260.551833142397,688,107.96939128051,"rmse"
2020-02-10,232,260.532993237048,787,113.853275057813,"rmse"
2020-02-10,155,260.555311278769,1338,176.515229629935,"rmse"
2020-02-10,245,260.529225255979,1102,156.88813174327,"rmse"
2020-02-10,83,260.576180097001,510,72.7766369925157,"rmse"
2020-02-10,223,260.535601839327,1481,189.872102996088,"rmse"
2020-02-10,118,260.566035532582,1046,135.799100922845,"rmse"
2020-02-10,89,260.574441028815,2157,267.299990368408,"rmse"
2020-02-10,148,260.557340191652,622,100.498345057984,"rmse"
2020-02-10,72,260.579368388675,1091,135.458051014215,"rmse"
2020-02-10,71,260.579658233373,615,81.5442688292746,"rmse"
2020-02-10,411,260.481111036166,1520,182.042257368492,"rmse"
2020-02-10,203,260.541398733281,1697,202.027530363595,"rmse"
2020-02-10,210,260.539369820397,1482,183.363512593422,"rmse"
2020-02-10,165,260.552412831792,2114,244.783734078512,"rmse"
2020-02-10,116,260.566615221978,1026,128.484574450205,"rmse"
2020-02-10,309,260.510675195328,1246,155.325565200906,"rmse"
2020-02-10,213,260.538500286304,718,104.291759295795,"rmse"
2020-02-10,107,260.569223824257,867,124.039570246463,"rmse"
2020-02-10,244,260.529515100676,1727,201.567343193108,"rmse"
2020-02-10,160,260.55386205528,1306,155.933933372399,"rmse"
2020-02-10,124,260.564296464396,1044,129.711450679424,"rmse"
2020-02-10,127,260.563426930303,869,122.387905960681,"rmse"
2020-02-10,228,260.534152615839,983,126.951707685538,"rmse"
2020-02-10,229,260.533862771141,909,119.476425566812,"rmse"
2020-02-10,169,260.551253453001,1440,178.083806773439,"rmse"
2020-02-10,116,260.566615221978,1403,176.862418398866,"rmse"
2020-02-10,144,260.558499570443,1639,213.129180796629,"rmse"
2020-02-10,228,260.534152615839,1066,132.451179605909,"rmse"
2020-02-10,165,260.552412831792,1660,207.26154096505,"rmse"
2020-02-10,399,260.484589172538,1747,221.866191014945,"rmse"
2020-02-10,93,260.573281650024,957,131.548095628379,"rmse"
2020-02-10,211,260.539079975699,975,127.629522875551,"rmse"
2020-02-10,163,260.552992521187,732,93.6277390518741,"rmse"
2020-02-10,75,260.578498854582,629,88.0144820652308,"rmse"
2020-02-10,55,260.584295748536,921,125.866529570499,"rmse"
2020-02-10,122,260.564876153792,1123,143.404712144609,"rmse"
2020-02-10,339,260.501979854398,1458,222.718333012101,"rmse"
2020-02-10,352,260.498211873328,1320,167.778978981896,"rmse"
2020-02-10,184,260.546905782536,826,104.887113928589,"rmse"
2020-02-10,195,260.543717490862,982,119.891922024012,"rmse"
2020-02-10,161,260.553572210583,473,69.3194876699748,"rmse"
2020-02-10,151,260.556470657559,822,109.098673406026,"rmse"
2020-02-10,213,260.538500286304,935,140.736919073351,"rmse"
2020-02-10,207,260.54023935449,1864,218.872549358243,"rmse"
2020-02-10,203,260.541398733281,652,95.9256202726751,"rmse"
2020-02-10,107,260.569223824257,710,102.470340813903,"rmse"
2020-02-10,245,260.529225255979,2139,281.123383681342,"rmse"
2020-02-10,189,260.545456559048,1205,169.126979907601,"rmse"
2020-02-10,61,260.58255668035,1073,148.249430178133,"rmse"
2020-02-10,190,260.54516671435,1000,151.821554751663,"rmse"
2020-02-10,164,260.55270267649,1484,194.313830759908,"rmse"
2020-02-10,70,260.579948078071,1053,206.271783876243,"rmse"
2020-02-10,211,260.539079975699,1217,147.571588920888,"rmse"
2020-02-10,359,260.496182960445,999,136.260017515813,"rmse"
2020-02-10,50,260.585744972024,907,104.403500032915,"rmse"
2020-02-10,399,260.484589172538,558,69.5054023830218,"rmse"
2020-02-10,84,260.575890252303,398,54.3605606993816,"rmse"
2020-02-10,112,260.567774600768,680,86.5173520422098,"rmse"
2020-02-10,58,260.583426214443,429,57.157593609784,"rmse"
2020-02-10,239,260.530964324165,484,63.979880271107,"rmse"
2020-02-10,103,260.570383203047,582,79.8154610257555,"rmse"
2020-02-10,54,260.584585593233,809,103.868080828841,"rmse"
2020-02-10,144,260.558499570443,741,98.8708183006278,"rmse"
2020-02-10,333,260.503718922584,1571,196.175997956228,"rmse"
2020-02-10,204,260.541108888583,1655,214.02674907301,"rmse"
2020-02-10,193,260.544297180257,762,111.879323044288,"rmse"
2020-02-10,30,260.591541865977,796,104.567849128826,"rmse"
2020-02-10,219,260.536761218118,1308,152.329246438562,"rmse"
2020-02-10,40,260.588643419001,1096,144.236338734469,"rmse"
2020-02-10,144,260.558499570443,338,50.43160292213,"rmse"
2020-02-10,60,260.582846525047,446,62.0583425132003,"rmse"
2020-02-10,304,260.512124418816,2232,276.499457487392,"rmse"
2020-02-10,165,260.552412831792,1239,177.693312863882,"rmse"
2020-02-10,211,260.539079975699,2529,342.268139072966,"rmse"
2020-02-10,265,260.523428362025,1889,227.999122306863,"rmse"
2020-02-10,121,260.565165998489,2561,304.9784029197,"rmse"
2020-02-10,187,260.546036248443,1167,161.386215865082,"rmse"
2020-02-10,277,260.519950225653,2153,304.733457929571,"rmse"
2020-02-10,681,260.402852967796,2904,359.230396305933,"rmse"
2020-02-10,465,260.465459422492,2468,432.766888650067,"rmse"
2020-02-10,295,260.514733021095,4571,570.583155544633,"rmse"
2020-02-10,456,260.468068024771,2567,314.161993540962,"rmse"
2020-02-10,230,260.533572926444,2500,305.063616868383,"rmse"
2020-02-10,357,260.49676264984,3184,375.893393326545,"rmse"
2020-02-10,161,260.553572210583,1510,185.12794161048,"rmse"
2020-02-10,124,260.564296464396,925,120.428915513241,"rmse"
2020-02-10,368,260.493574358166,2378,279.027413382756,"rmse"
2020-02-10,203,260.541398733281,1524,205.9620359263,"rmse"
2020-02-10,193,260.544297180257,1716,215.210761983593,"rmse"
2020-02-10,183,260.547195627234,1545,213.572201059068,"rmse"
2020-02-10,138,260.560238638629,453,73.0859452223368,"rmse"
2020-02-10,173,260.550094074211,752,107.740269337344,"rmse"
2020-02-10,207,260.54023935449,925,116.20404040749,"rmse"
2020-02-10,151,260.556470657559,921,119.755929773688,"rmse"
2020-02-10,258,260.525457274909,1442,179.230950761802,"rmse"
2020-02-10,201,260.541978422676,1715,254.12465270917,"rmse"
2020-02-10,252,260.527196343095,875,178.949666064266,"rmse"
2020-02-10,67,260.580817612164,1299,170.225578727679,"rmse"
2020-02-10,40,260.588643419001,401,71.5213064310808,"rmse"
2020-02-10,50,260.585744972024,811,102.066949992324,"rmse"
2020-02-10,268,260.522558827932,1719,226.42295383204,"rmse"
2020-02-10,195,260.543717490862,1034,142.359032382644,"rmse"
2020-02-10,167,260.551833142397,1724,215.710472030825,"rmse"
2020-02-10,198,260.542847956769,1617,199.340279739665,"rmse"
2020-02-10,326,260.505747835468,2440,320.695295536531,"rmse"
2020-02-10,481,260.460821907329,1593,212.421082413051,"rmse"
2020-02-10,80,260.577049631094,1429,188.830873634233,"rmse"
2020-02-10,480,260.461111752027,1972,237.138526262995,"rmse"
2020-02-10,153,260.555890968164,671,89.8076399507605,"rmse"
2020-02-10,56,260.584005903838,918,152.979826676811,"rmse"
2020-02-10,60,260.582846525047,502,97.8557698981516,"rmse"
2020-02-10,33,260.590672331884,298,48.232009013141,"rmse"
2020-02-10,60,260.582846525047,593,113.186574927279,"rmse"
2020-02-10,170,260.550963608304,942,128.659219536922,"rmse"
2020-02-10,219,260.536761218118,392,71.7558866486263,"rmse"
2020-02-10,83,260.576180097001,1421,210.193170310524,"rmse"
2020-02-10,115,260.566905066675,1569,217.133148843174,"rmse"
2020-02-10,102,260.570673047745,1391,201.523297579886,"rmse"
2020-02-10,371,260.492704824073,2156,284.927331216071,"rmse"
2020-02-10,164,260.55270267649,1256,164.555248409656,"rmse"
2020-02-10,183,260.547195627234,1492,190.28591678467,"rmse"
2020-02-10,291,260.515892399886,1467,189.820529029853,"rmse"
2020-02-10,248,260.528355721886,1383,193.449945787113,"rmse"
2020-02-10,287,260.517051778677,1882,265.094340958922,"rmse"
2020-02-10,347,260.499661096817,2312,302.696001343315,"rmse"
2020-02-10,523,260.448648430027,4293,534.320887655266,"rmse"
2020-02-10,301,260.512993952909,1379,179.316401865497,"rmse"
2020-02-10,232,260.532993237048,1091,146.12444329042,"rmse"
2020-02-10,348,260.499371252119,1419,185.00585057963,"rmse"
2020-02-10,125,260.564006619699,803,106.303292665467,"rmse"
2020-02-10,256,260.526036964304,868,111.400218126797,"rmse"
2020-02-10,149,260.557050346955,878,108.812752964235,"rmse"
2020-02-10,179,260.548355006025,1346,166.476669175887,"rmse"
2020-02-10,141,260.559369104536,718,99.9234368711904,"rmse"
2020-02-10,152,260.556180812862,1292,189.115836996222,"rmse"
2020-02-10,44,260.58748404021,2194,264.147300392873,"rmse"
2020-02-10,292,260.515602555188,838,112.802426177502,"rmse"
2020-02-10,117,260.56632537728,1127,160.530174489539,"rmse"
2020-02-10,208,260.539949509792,3136,405.053523886082,"rmse"
2020-02-10,184,260.546905782536,777,109.31440280401,"rmse"
2020-02-10,257,260.525747119607,802,110.996356687198,"rmse"
2020-02-10,0,260.600237206907,440,79.1518441319976,"rmse"
2020-02-10,67,260.580817612164,626,75.0657886653005,"rmse"
2020-02-10,132,260.561977706815,816,116.268874895374,"rmse"
2020-02-10,98,260.571832426536,794,112.703132064158,"rmse"
2020-02-10,88,260.574730873513,722,106.971368417377,"rmse"
2020-02-10,117,260.56632537728,348,49.3501927551833,"rmse"
2020-02-10,348,260.499371252119,2415,294.151708914068,"rmse"
2020-02-10,138,260.560238638629,1045,135.402617186089,"rmse"
2020-02-10,154,260.555601123466,2023,253.382397645464,"rmse"
2020-02-10,134,260.56139801742,1215,153.108802834826,"rmse"
2020-02-10,155,260.555311278769,1459,172.276945540942,"rmse"
