"day","empirical","homo","power","exp","err_tag"
2020-02-10,66,132.054274392127,1728,205.082551167167,"rmse"
2020-02-10,235,131.998414009785,1011,136.714100192961,"rmse"
2020-02-10,59,132.056588135775,218,37.3731411564764,"rmse"
2020-02-10,99,132.043366743504,371,59.8130156140515,"rmse"
2020-02-10,132,132.032459094881,1131,170.395166387363,"rmse"
2020-02-10,107,132.04072246505,800,95.9408621123808,"rmse"
2020-02-10,64,132.054935461741,323,45.4479238131333,"rmse"
2020-02-10,45,132.061215623069,447,57.7823081760337,"rmse"
2020-02-10,78,132.050307974446,758,100.673153706399,"rmse"
2020-02-10,116,132.037747651789,806,103.655129319328,"rmse"
2020-02-10,75,132.051299578866,578,74.02868013146,"rmse"
2020-02-10,39,132.06319883191,709,93.8132275298733,"rmse"
2020-02-10,162,132.022543050678,1402,168.710720998559,"rmse"
2020-02-10,122,132.035764442949,1248,134.010946138567,"rmse"
2020-02-10,108,132.040391930243,866,106.84330882184,"rmse"
2020-02-10,144,132.0284926772,2582,350.27105215069,"rmse"
2020-02-10,148,132.027170537973,1491,186.217226247522,"rmse"
2020-02-10,152,132.025848398746,1417,181.218954699913,"rmse"
2020-02-10,132,132.032459094881,1608,190.677004434917,"rmse"
2020-02-10,172,132.019237702611,996,147.544514297774,"rmse"
2020-02-10,136,132.031136955654,652,91.2562713515871,"rmse"
2020-02-10,203,132.008991123601,1217,204.397521193072,"rmse"
2020-02-10,249,131.99378652249,951,111.029389976488,"rmse"
2020-02-10,58,132.056918670581,861,102.318369221373,"rmse"
2020-02-10,110,132.03973086063,795,98.9247339304611,"rmse"
2020-02-10,57,132.057249205388,573,83.2783891797027,"rmse"
2020-02-10,50,132.059562949035,753,90.1232347882216,"rmse"
2020-02-10,140,132.029814816427,732,94.7558210403814,"rmse"
2020-02-10,208,132.007338449567,1156,170.015338667804,"rmse"
2020-02-10,79,132.049977439639,317,43.7994656850378,"rmse"
2020-02-10,54,132.058240809808,639,80.2971397782758,"rmse"
2020-02-10,32,132.065512575557,492,65.037088730605,"rmse"
2020-02-10,85,132.047994230799,281,37.4827827591968,"rmse"
2020-02-10,79,132.049977439639,544,70.9764432089612,"rmse"
2020-02-10,108,132.040391930243,911,112.468073936638,"rmse"
2020-02-10,265,131.988497965582,2065,279.540303519634,"rmse"
2020-02-10,173,132.018907167804,939,120.859528907708,"rmse"
2020-02-10,157,132.024195724712,660,88.9318983147385,"rmse"
2020-02-10,118,132.037086582176,651,87.6525005630631,"rmse"
2020-02-10,227,132.001058288239,1800,209.420803350075,"rmse"
2020-02-10,182,132.015932354543,979,118.425703647012,"rmse"
2020-02-10,89,132.046672091572,812,108.642604334226,"rmse"
2020-02-10,63,132.055265996548,614,80.2987155393903,"rmse"
2020-02-10,42,132.062207227489,374,58.7097707846872,"rmse"
2020-02-10,220,132.003372031886,1914,266.147418707118,"rmse"
2020-02-10,190,132.013288076089,783,123.35184867331,"rmse"
2020-02-10,49,132.059893483842,439,57.7383569991011,"rmse"
2020-02-10,83,132.048655300412,857,107.669395192814,"rmse"
2020-02-10,222,132.002710962273,840,106.237592461137,"rmse"
2020-02-10,36,132.06419043633,642,79.8536020800604,"rmse"
2020-02-10,50,132.059562949035,748,94.6793328237534,"rmse"
2020-02-10,88,132.047002626379,859,145.796370356156,"rmse"
2020-02-10,221,132.00304149708,1817,276.412050334955,"rmse"
2020-02-10,138,132.030475886041,699,92.1621638603677,"rmse"
2020-02-10,210,132.006677379954,1415,161.901754980131,"rmse"
2020-02-10,351,131.960071972201,1313,155.907057436081,"rmse"
2020-02-10,150,132.026509468359,831,105.171704560785,"rmse"
2020-02-10,159,132.023534655099,797,107.704701386234,"rmse"
2020-02-10,175,132.01824609819,569,80.807176391875,"rmse"
2020-02-10,144,132.0284926772,1136,142.903575946849,"rmse"
2020-02-10,169,132.020229307031,1621,188.122391886736,"rmse"
2020-02-10,288,131.980895665027,1628,218.172575132851,"rmse"
2020-02-10,43,132.061876692683,360,52.0797062829961,"rmse"
2020-02-10,129,132.033450699301,1577,205.669932607786,"rmse"
2020-02-10,143,132.028823212007,930,119.386260449465,"rmse"
2020-02-10,568,131.888345919134,3346,433.012761832282,"rmse"
2020-02-10,98,132.043697278311,1723,211.905982779746,"rmse"
2020-02-10,161,132.022873585485,1462,183.979847609666,"rmse"
2020-02-10,294,131.978912456186,1415,194.725612592501,"rmse"
2020-02-10,243,131.995769731331,2046,243.095938038363,"rmse"
2020-02-10,192,132.012627006476,691,100.413699043265,"rmse"
2020-02-10,93,132.045349952345,527,73.093469954495,"rmse"
2020-02-10,112,132.039069791016,1256,147.352479017173,"rmse"
2020-02-10,75,132.051299578866,724,99.1296207055133,"rmse"
2020-02-10,205,132.008330053988,1194,147.131883120302,"rmse"
2020-02-10,189,132.013618610896,1386,162.589098309662,"rmse"
2020-02-10,125,132.034772838528,1669,219.08334052887,"rmse"
2020-02-10,75,132.051299578866,610,85.1147849634024,"rmse"
2020-02-10,362,131.956436089326,1912,252.903504817593,"rmse"
2020-02-10,129,132.033450699301,1352,167.944635205909,"rmse"
2020-02-10,97,132.044027813118,742,93.7341787905951,"rmse"
2020-02-10,200,132.009982728021,867,112.879935462958,"rmse"
2020-02-10,244,131.995439196524,969,119.930695315738,"rmse"
2020-02-10,86,132.047663695992,1126,133.161992102832,"rmse"
2020-02-10,78,132.050307974446,583,72.150437276235,"rmse"
2020-02-10,95,132.044688882731,988,119.81690309655,"rmse"
2020-02-10,68,132.053613322514,789,106.990045283959,"rmse"
2020-02-10,351,131.960071972201,2410,322.558807119169,"rmse"
2020-02-10,326,131.96833534237,1268,166.991444604998,"rmse"
2020-02-10,129,132.033450699301,1492,185.267211141287,"rmse"
2020-02-10,151,132.026178933553,1043,139.717773724749,"rmse"
2020-02-10,204,132.008660588794,484,87.2930188015606,"rmse"
2020-02-10,196,132.011304867249,1605,223.090482502683,"rmse"
2020-02-10,145,132.028162142393,538,72.4242561347926,"rmse"
2020-02-10,173,132.018907167804,1230,174.877436177658,"rmse"
2020-02-10,114,132.038408721403,1312,155.170423756905,"rmse"
2020-02-10,187,132.014279680509,1090,156.109662695595,"rmse"
2020-02-10,79,132.049977439639,1089,148.845745816487,"rmse"
2020-02-10,172,132.019237702611,1207,167.111977192051,"rmse"
2020-02-10,78,132.050307974446,968,120.870855833841,"rmse"
2020-02-10,117,132.037417116983,1402,174.635510934571,"rmse"
2020-02-10,144,132.0284926772,1973,251.152325461654,"rmse"
2020-02-10,114,132.038408721403,1096,160.8684508227,"rmse"
2020-02-10,356,131.958419298167,1444,171.125378821715,"rmse"
2020-02-10,94,132.045019417538,584,81.0960173312707,"rmse"
2020-02-10,135,132.031467490461,1279,195.692871806407,"rmse"
2020-02-10,219,132.003702566693,982,157.492387149145,"rmse"
2020-02-10,154,132.025187329132,980,115.053450079265,"rmse"
2020-02-10,90,132.046341556765,1463,208.959703799901,"rmse"
2020-02-10,452,131.926687956718,3402,425.894538410478,"rmse"
2020-02-10,189,132.013618610896,1464,185.228933172158,"rmse"
2020-02-10,208,132.007338449567,1091,131.795456648247,"rmse"
2020-02-10,83,132.048655300412,607,76.7762381319036,"rmse"
2020-02-10,151,132.026178933553,1185,140.000856788341,"rmse"
2020-02-10,64,132.054935461741,929,122.517557124236,"rmse"
2020-02-10,101,132.042705673891,721,93.8045808898205,"rmse"
2020-02-10,31,132.065843110364,610,83.7523478898803,"rmse"
2020-02-10,108,132.040391930243,1841,208.207077924351,"rmse"
2020-02-10,215,132.00502470592,1337,176.722979935506,"rmse"
2020-02-10,135,132.031467490461,1253,200.930226691749,"rmse"
2020-02-10,1358,131.627223421794,6112,702.74203998596,"rmse"
2020-02-10,133,132.032128560074,1024,147.382083437533,"rmse"
2020-02-10,358,131.957758228553,2312,301.119957201081,"rmse"
2020-02-10,307,131.974615503698,2802,349.846952908822,"rmse"
2020-02-10,185,132.014940750123,3151,368.566125266145,"rmse"
2020-02-10,203,132.008991123601,902,128.995872751917,"rmse"
2020-02-10,177,132.017585028577,1027,186.960913692697,"rmse"
2020-02-10,42,132.062207227489,233,39.4158295294072,"rmse"
2020-02-10,228,132.000727753432,562,87.7424881835803,"rmse"
2020-02-10,175,132.01824609819,736,96.3878395461858,"rmse"
2020-02-10,35,132.064520971137,841,120.830391006441,"rmse"
2020-02-10,173,132.018907167804,796,106.249437378832,"rmse"
2020-02-10,210,132.006677379954,673,82.6328999835623,"rmse"
2020-02-10,166,132.021220911451,792,102.508097365352,"rmse"
2020-02-10,118,132.037086582176,875,106.857329158251,"rmse"
2020-02-10,179,132.016923958963,841,136.893100401778,"rmse"
2020-02-10,90,132.046341556765,1449,174.448310334808,"rmse"
2020-02-10,112,132.039069791016,1182,157.732243660066,"rmse"
2020-02-10,9,132.073114876113,685,99.7718697890764,"rmse"
2020-02-10,155,132.024856794326,1038,121.26636154402,"rmse"
2020-02-10,139,132.030145351234,660,89.5700767065016,"rmse"
2020-02-10,149,132.026840003166,741,96.2117039528883,"rmse"
2020-02-10,155,132.024856794326,923,121.692725154969,"rmse"
2020-02-10,42,132.062207227489,105,25.626252389938,"rmse"
2020-02-10,67,132.05394385732,657,99.7189306303941,"rmse"
2020-02-10,63,132.055265996548,869,109.868844101227,"rmse"
2020-02-10,142,132.029153746814,1180,167.417338260246,"rmse"
2020-02-10,368,131.954452880486,1263,180.531053371442,"rmse"
2020-02-10,179,132.016923958963,1431,182.601185266309,"rmse"
2020-02-10,174,132.018576632997,777,113.926627596074,"rmse"
2020-02-10,745,131.829841258338,2774,405.26389674906,"rmse"
2020-02-10,117,132.037417116983,1491,182.840331303085,"rmse"
2020-02-10,170,132.019898772224,1474,194.477345665138,"rmse"
2020-02-10,38,132.063529366717,563,77.0941268767574,"rmse"
2020-02-10,154,132.025187329132,846,128.255611680317,"rmse"
2020-02-10,234,131.998744544592,1309,166.947391621633,"rmse"
2020-02-10,281,131.983209408674,1719,197.879482966296,"rmse"
2020-02-10,114,132.038408721403,306,59.158019639935,"rmse"
2020-02-10,125,132.034772838528,731,107.395315115898,"rmse"
2020-02-10,49,132.059893483842,1210,154.403460842599,"rmse"
2020-02-10,193,132.012296471669,1114,145.610178115797,"rmse"
2020-02-10,195,132.011635402055,1765,220.62596518383,"rmse"
