"day","empirical","exp"
2020-02-10,177,267.864076455854
2020-02-10,387,110.115417922321
2020-02-10,263,217.266060007807
2020-02-10,465,185.54137237759
2020-02-10,103,236.838173050236
2020-02-10,197,231.380522166373
2020-02-10,153,126.691018403851
2020-02-10,214,184.222359701055
2020-02-10,257,155.974221436851
2020-02-10,150,162.189303748692
2020-02-10,458,278.340922245757
2020-02-10,169,237.949264363461
2020-02-10,618,318.285743757746
2020-02-10,126,422.260648694887
2020-02-10,450,219.301279503372
2020-02-10,220,270.731401806707
2020-02-10,292,223.514559133696
2020-02-10,246,250.026889371848
2020-02-10,227,302.619549392497
2020-02-10,394,205.81733537336
2020-02-10,228,162.969512211631
2020-02-10,223,190.934289298825
2020-02-10,463,327.481237717233
2020-02-10,333,386.197698498572
2020-02-10,201,242.897211919483
2020-02-10,381,259.737957583218
2020-02-10,423,206.620317912245
2020-02-10,301,293.613611558087
2020-02-10,134,233.645269311554
2020-02-10,212,212.969683984801
2020-02-10,328,298.022745931559
2020-02-10,583,219.82290813857
2020-02-10,389,354.235600161817
2020-02-10,369,264.357600948392
2020-02-10,251,357.109361495359
2020-02-10,269,189.069098447922
2020-02-10,189,327.752127405879
2020-02-10,177,326.138667305145
2020-02-10,202,203.324389677363
2020-02-10,383,258.688816236644
2020-02-10,191,318.358378747933
2020-02-10,296,183.087861527083
2020-02-10,269,198.235637571499
2020-02-10,271,157.840448074243
2020-02-10,254,280.790839433851
2020-02-10,327,176.610438912262
2020-02-10,254,216.874145952031
2020-02-10,233,299.943442328859
2020-02-10,403,251.626485785008
2020-02-10,148,161.804615554031
2020-02-10,127,234.334850103444
2020-02-10,386,271.716160863853
2020-02-10,344,239.677328624409
2020-02-10,257,231.089466616806
2020-02-10,381,200.175736394201
2020-02-10,323,179.054556162
2020-02-10,133,175.756909609911
2020-02-10,164,121.661454889996
2020-02-10,125,171.481082055694
2020-02-10,98,164.944994266287
2020-02-10,118,183.621958092037
2020-02-10,105,165.250311606977
2020-02-10,161,221.715048489302
2020-02-10,255,252.845070872095
2020-02-10,192,266.943847221646
2020-02-10,304,222.798649791229
2020-02-10,253,213.383692390619
2020-02-10,214,223.954528808116
2020-02-10,302,162.729704465937
2020-02-10,116,157.098937145977
2020-02-10,167,205.114463209682
2020-02-10,51,136.068604603922
2020-02-10,275,103.94275277132
2020-02-10,231,166.72587227614
2020-02-10,208,193.977725380518
2020-02-10,403,252.450112256677
2020-02-10,415,196.412898177411
2020-02-10,269,205.872144516629
2020-02-10,219,189.564163397886
2020-02-10,0,608.422760472665
2020-02-10,251,188.512683651307
2020-02-10,111,175.846535236174
2020-02-10,86,153.765636419287
2020-02-10,152,149.23442453785
2020-02-10,150,108.518506211055
2020-02-10,149,126.077271897328
2020-02-10,25,408.579503840436
2020-02-10,137,123.900862364815
2020-02-10,201,167.052295283455
2020-02-10,314,256.201945214531
2020-02-10,523,260.080059909355
2020-02-10,233,431.623424665115
2020-02-10,466,362.939865558002
2020-02-10,119,437.980421807251
2020-02-10,254,293.752721564689
2020-02-10,429,294.654271842358
2020-02-10,329,138.641376500791
2020-02-10,378,238.801104716047
2020-02-10,351,315.052823495835
2020-02-10,418,195.760762024337
2020-02-10,474,318.123300636149
2020-02-10,330,212.164007426516
2020-02-10,316,224.719507071429
2020-02-10,485,304.752960559593
2020-02-10,452,305.978135071001
2020-02-10,392,308.82447866504
2020-02-10,349,244.483620827804
2020-02-10,685,217.864451709367
2020-02-10,362,254.747203218942
2020-02-10,307,230.289786675722
2020-02-10,221,245.021724772769
2020-02-10,509,305.960002816288
2020-02-10,346,262.62958889118
2020-02-10,215,265.133306454971
2020-02-10,186,249.727666024142
2020-02-10,389,251.636170800396
2020-02-10,353,251.850380879025
2020-02-10,340,118.94275642844
2020-02-10,103,210.337860958256
2020-02-10,149,108.252519383757
2020-02-10,160,155.710970267988
2020-02-10,163,136.150414300508
2020-02-10,163,138.612777728337
2020-02-10,161,170.136003891885
2020-02-10,146,179.254214249583
2020-02-10,122,280.146196835971
2020-02-10,124,219.380048472743
2020-02-10,163,215.255306676638
2020-02-10,303,258.958765204758
2020-02-10,484,248.485744008058
2020-02-10,293,335.384960431063
2020-02-10,202,261.679126180296
2020-02-10,374,207.145628328894
2020-02-10,301,252.717359816343
2020-02-10,395,239.140412585789
2020-02-10,393,306.491568100296
2020-02-10,186,250.988234428873
2020-02-10,244,186.010598984024
2020-02-10,246,169.715291829579
2020-02-10,280,339.095705000804
2020-02-10,105,186.177151656404
2020-02-10,394,313.522237094836
2020-02-10,578,297.453331829005
2020-02-10,189,259.691294036374
2020-02-10,306,192.267275718839
2020-02-10,328,335.985631732128
2020-02-10,145,224.228077626338
2020-02-10,395,386.308476298185
2020-02-10,252,186.090922445138
2020-02-10,238,430.347824441649
2020-02-10,536,284.553442742563
2020-02-10,439,278.338218235874
2020-02-10,224,313.427668196927
