"day","empirical","exp"
2020-02-10,551,350.895596622923
2020-02-10,335,357.751074500702
2020-02-10,289,401.032858245071
2020-02-10,413,310.084162862559
2020-02-10,450,281.891328795796
2020-02-10,298,272.595257158923
2020-02-10,231,217.739021863761
2020-02-10,194,205.059538647654
2020-02-10,109,113.93794720491
2020-02-10,282,345.742740822466
2020-02-10,186,240.23282652091
2020-02-10,160,227.583345499525
2020-02-10,266,140.455494119961
2020-02-10,247,492.909299129999
2020-02-10,231,229.445522844841
2020-02-10,276,243.763601477676
2020-02-10,326,237.480492006985
2020-02-10,357,380.631436703825
2020-02-10,288,352.380264421219
2020-02-10,371,354.021645100905
2020-02-10,315,387.804043112779
2020-02-10,224,375.622130530246
2020-02-10,378,226.195768878525
2020-02-10,248,271.661918567175
2020-02-10,407,613.416094859008
2020-02-10,382,464.235292462581
2020-02-10,273,250.396852437919
2020-02-10,496,333.45384028403
2020-02-10,550,283.015117207642
2020-02-10,595,471.581670098268
2020-02-10,666,457.789837483145
2020-02-10,515,590.267503894545
2020-02-10,322,243.01484509441
2020-02-10,328,410.91718032938
2020-02-10,229,372.776480023223
2020-02-10,186,357.368177735699
2020-02-10,454,564.524234774216
2020-02-10,518,641.102329556478
2020-02-10,415,476.86109848599
2020-02-10,312,334.362165865062
2020-02-10,584,348.84380454978
2020-02-10,338,317.143044172346
2020-02-10,482,410.415421774088
2020-02-10,385,314.785090905081
2020-02-10,291,344.455432455901
2020-02-10,405,908.091203086439
2020-02-10,428,652.435158198583
2020-02-10,378,565.163150233863
2020-02-10,443,511.958868266747
2020-02-10,268,292.212252184461
2020-02-10,658,255.838454078467
2020-02-10,261,242.500544194166
2020-02-10,528,413.20701470256
2020-02-10,674,331.387287609398
2020-02-10,307,388.62879788215
2020-02-10,502,557.758510706644
2020-02-10,574,528.581853669238
2020-02-10,198,262.708922709962
2020-02-10,316,240.468256270815
2020-02-10,306,307.796705674478
2020-02-10,211,374.435671302815
2020-02-10,350,305.204554777597
2020-02-10,766,612.115618522555
2020-02-10,1089,525.938557956625
2020-02-10,375,534.223954264442
2020-02-10,559,524.567959844649
2020-02-10,501,476.200943497028
2020-02-10,601,460.404882557983
2020-02-10,259,195.003420326926
2020-02-10,787,352.352788092792
2020-02-10,573,431.415250174646
2020-02-10,686,370.988987590135
2020-02-10,870,530.638971822457
2020-02-10,364,401.651094426271
2020-02-10,354,324.363653778321
2020-02-10,352,511.77206033662
2020-02-10,622,645.492273317503
2020-02-10,420,458.903484544823
2020-02-10,644,528.581350668487
2020-02-10,899,740.810430361575
2020-02-10,520,329.189463525857
2020-02-10,634,349.335383841068
2020-02-10,128,441.172543731322
2020-02-10,452,489.861217368719
2020-02-10,296,386.043718181173
2020-02-10,361,195.421096927775
2020-02-10,404,492.007031408986
2020-02-10,286,304.75541808746
2020-02-10,386,387.785195009587
2020-02-10,186,550.71178840624
2020-02-10,521,304.62939551736
2020-02-10,785,455.393209887347
2020-02-10,339,605.168774605472
2020-02-10,406,713.659109215715
2020-02-10,1583,883.740906511373
2020-02-10,1099,855.236690849705
2020-02-10,873,1027.77497110868
2020-02-10,1126,667.334092163378
2020-02-10,949,963.731125458676
2020-02-10,972,704.468294146125
2020-02-10,571,626.283239953877
2020-02-10,545,711.837407982405
2020-02-10,608,484.904288480847
2020-02-10,221,320.310369502036
2020-02-10,737,491.815311596882
2020-02-10,592,896.5784562061
2020-02-10,413,484.010020387155
2020-02-10,638,623.923877176999
2020-02-10,351,247.938407374885
2020-02-10,378,310.144927674704
2020-02-10,312,311.685712629432
2020-02-10,264,326.39982243997
2020-02-10,405,168.150895269643
2020-02-10,254,299.729177374338
2020-02-10,353,353.028869153544
2020-02-10,341,395.713698502008
2020-02-10,963,815.188518787775
2020-02-10,962,769.429589780426
2020-02-10,1070,924.789479196999
2020-02-10,903,1260.63375835999
2020-02-10,545,872.205597339899
2020-02-10,1509,1291.00485794148
2020-02-10,2036,725.695846580424
2020-02-10,1631,816.96909707221
2020-02-10,882,920.268727069995
2020-02-10,1132,691.197478127431
2020-02-10,1275,807.449398980222
2020-02-10,246,348.616527755366
2020-02-10,160,474.980377880217
2020-02-10,0,369.186326692915
2020-02-10,31,1541.4218793748
2020-02-10,606,589.393654006272
2020-02-10,574,853.257013284292
2020-02-10,501,389.977874094336
2020-02-10,586,546.957457619842
2020-02-10,1001,1142.1302692656
2020-02-10,590,742.289055412769
2020-02-10,1008,682.903942832457
2020-02-10,468,565.225845732037
2020-02-10,588,543.191019491782
2020-02-10,588,511.30451614389
2020-02-10,554,457.938099928579
2020-02-10,843,589.239733650896
2020-02-10,352,692.38281076385
2020-02-10,1410,608.038698430329
2020-02-10,731,504.604987104661
2020-02-10,596,337.016245847571
2020-02-10,448,352.124824947088
2020-02-10,918,336.215707690022
2020-02-10,510,266.859628378928
2020-02-10,370,305.472467815146
2020-02-10,351,180.156872727759
2020-02-10,288,337.258238902597
2020-02-10,300,337.986392530919
2020-02-10,571,618.338240705981
2020-02-10,336,348.050367609575
2020-02-10,704,706.103828602093
2020-02-10,365,480.399691789674
2020-02-10,457,459.871945342736
2020-02-10,263,490.724034607211
2020-02-10,497,585.613050274269
2020-02-10,674,481.63548568272
2020-02-10,361,308.214145309189
2020-02-10,655,469.156100074083
2020-02-10,233,512.687404366316
2020-02-10,628,545.334253400995
2020-02-10,324,598.802095458377
2020-02-10,681,345.429495355613
2020-02-10,420,660.628535832634
2020-02-10,823,913.861269232671
2020-02-10,1037,500.455962129949
2020-02-10,815,693.21194124912
2020-02-10,875,550.686731006506
2020-02-10,471,319.53062396664
2020-02-10,543,224.882801346019
2020-02-10,273,340.5795623676
2020-02-10,732,599.846225664627
2020-02-10,287,336.505166448626
2020-02-10,547,335.806266003901
2020-02-10,433,437.720509727215
2020-02-10,829,602.870296134184
2020-02-10,959,672.043187578996
2020-02-10,665,489.398280851255
2020-02-10,746,572.091698062526
2020-02-10,509,516.764216394308
2020-02-10,203,570.791549340424
2020-02-10,230,288.064169229802
2020-02-10,238,334.947175890678
2020-02-10,719,395.322074231731
2020-02-10,349,420.878075902095
2020-02-10,719,484.4778574448
2020-02-10,828,446.683363124763
2020-02-10,199,313.52275766855
2020-02-10,386,253.532168242199
2020-02-10,369,175.486334331503
2020-02-10,310,175.549891496668
2020-02-10,367,388.05732362999
2020-02-10,225,475.404785921667
2020-02-10,259,285.312626822002
2020-02-10,497,356.350995066825
2020-02-10,1082,301.929034236069
2020-02-10,354,218.616071554418
2020-02-10,633,164.349539006674
2020-02-10,132,123.781828517696
2020-02-10,445,936.868129893909
2020-02-10,921,690.277644831642
2020-02-10,707,412.803981160916
2020-02-10,453,171.942573429166
2020-02-10,1197,867.254995177826
2020-02-10,269,386.24999149842
2020-02-10,372,338.239527696285
2020-02-10,345,358.228758116356
2020-02-10,240,292.44803441736
2020-02-10,602,302.256810939534
2020-02-10,370,412.30687620424
2020-02-10,313,350.296218211573
2020-02-10,366,271.999528221047
2020-02-10,229,236.614003396209
2020-02-10,165,759.080397586506
2020-02-10,252,616.361203098062
2020-02-10,682,348.655355255718
2020-02-10,450,845.956357095644
2020-02-10,423,595.937721318632
2020-02-10,531,587.134026718462
2020-02-10,792,590.483165619966
2020-02-10,1035,956.448828204753
2020-02-10,412,484.270429126896
2020-02-10,587,710.238203793158
2020-02-10,568,307.59738902273
2020-02-10,303,307.645871167255
2020-02-10,223,580.68741906516
2020-02-10,964,619.371723503864
2020-02-10,483,852.438421690927
2020-02-10,671,462.2536957055
2020-02-10,915,372.612782811974
2020-02-10,611,636.831699666983
2020-02-10,504,716.165185782955
2020-02-10,300,129.263802385135
2020-02-10,1205,528.479122898276
2020-02-10,1222,606.009395288454
2020-02-10,1219,907.706869068279
2020-02-10,629,845.354607753836
2020-02-10,920,573.945716290331
2020-02-10,1311,1044.79744074129
2020-02-10,830,392.119839386992
2020-02-10,493,757.97851766545
2020-02-10,543,517.849943927409
2020-02-10,229,912.107431451317
2020-02-10,443,397.64148564504
2020-02-10,803,738.443494254421
2020-02-10,741,868.33550833162
2020-02-10,849,914.515546457503
2020-02-10,787,551.836062466532
2020-02-10,960,539.716977840794
2020-02-10,1498,757.534560271194
2020-02-10,1005,340.000922899425
2020-02-10,650,449.013501374439
2020-02-10,679,332.988764068234
2020-02-10,322,711.720650532189
2020-02-10,376,523.123792630514
2020-02-10,304,440.574781564479
2020-02-10,104,319.313931460085
2020-02-10,0,259.509595487852
2020-02-10,177,199.569493358506
2020-02-10,204,424.052978917902
2020-02-10,251,178.722090573803
2020-02-10,148,336.311994609699
2020-02-10,424,393.323335519857
2020-02-10,433,409.39574847626
2020-02-10,593,284.881204126289
2020-02-10,320,326.131780440646
