"rho","error","index","day","lag","grid_size_km"
7.80286833249943e-05,73.9058307512934,"homo",0,99,1
79.9999508083439,453.458627301005,"power",0,99,1
0.386591373261791,41.4853264231492,"exp",0,99,1
7.80286833249943e-05,72.8925990976749,"homo",1,99,1
79.9999508083439,453.634029277339,"power",1,99,1
0.399954867037735,38.2737623262973,"exp",1,99,1
7.80286833249943e-05,99.4120170209808,"homo",2,99,1
79.9999508083439,605.782347611048,"power",2,99,1
0.395103035405576,57.0232045688096,"exp",2,99,1
7.80286833249943e-05,97.9729120438873,"homo",3,99,1
64.7214332302896,582.283942959882,"power",3,99,1
0.401451612016653,54.4052443928243,"exp",3,99,1
7.80286833249943e-05,101.017442993118,"homo",4,99,1
79.9999508083439,598.163589818831,"power",4,99,1
0.401417208135758,56.2814442327509,"exp",4,99,1
7.80286833249943e-05,103.603795162549,"homo",5,99,1
79.9999508083439,587.769314097483,"power",5,99,1
0.408210509719906,55.4301927714346,"exp",5,99,1
7.80286833249943e-05,86.0945832414899,"homo",6,99,1
79.9999508083439,540.339200474026,"power",6,99,1
0.392123116511963,48.3890918098182,"exp",6,99,1
7.80286833249943e-05,76.5032616715416,"homo",7,99,1
79.9999508083439,486.104853793228,"power",7,99,1
0.382334987553702,44.2932855707692,"exp",7,99,1
7.80286833249943e-05,70.2254109142123,"homo",8,99,1
79.9999508083439,466.577333516677,"power",8,99,1
0.386982709498354,40.4515643151027,"exp",8,99,1
7.80286833249943e-05,103.062806421415,"homo",9,99,1
79.9999508083439,631.274394174097,"power",9,99,1
0.392503370327126,59.7306621754073,"exp",9,99,1
7.80286833249943e-05,103.772224403062,"homo",10,99,1
64.7214332302896,632.005420480897,"power",10,99,1
0.395742857989152,59.8440638952955,"exp",10,99,1
7.80286833249943e-05,106.626081429156,"homo",11,99,1
79.9999508083439,652.014419580576,"power",11,99,1
0.389733481086861,62.6461921235985,"exp",11,99,1
7.80286833249943e-05,111.616121087398,"homo",12,99,1
79.9999508083439,648.624521045929,"power",12,99,1
0.398156317537525,63.5852157903165,"exp",12,99,1
7.80286833249943e-05,90.8823340793906,"homo",13,99,1
79.9999508083439,545.553048779493,"power",13,99,1
0.397748643708036,48.6870311205021,"exp",13,99,1
7.80286833249943e-05,78.4675410550637,"homo",14,99,1
79.9999508083439,510.089772221537,"power",14,99,1
0.382774799670012,45.322656376158,"exp",14,99,1
7.80286833249943e-05,106.924207231105,"homo",15,99,1
64.7214332302896,633.249688853867,"power",15,99,1
0.402681319585374,58.3989773063099,"exp",15,99,1
7.80286833249943e-05,106.905439290493,"homo",16,99,1
79.9999508083439,639.525010152808,"power",16,99,1
0.398895083632602,59.7290492953807,"exp",16,99,1
7.80286833249943e-05,105.054812943126,"homo",17,99,1
