"rho","error","index","day","lag","grid_size_km"
7.80286833249943e-05,58.8163175203814,"homo",0,49,2
79.9999508083439,528.790839627783,"power",0,49,2
0.279700207274531,47.3601822944511,"exp",0,49,2
7.80286833249943e-05,60.7911285952999,"homo",1,49,2
79.9999508083439,529.898058800662,"power",1,49,2
0.298632515054899,48.3788068061727,"exp",1,49,2
7.80286833249943e-05,73.6905957980707,"homo",2,49,2
79.9999508083439,640.621934332391,"power",2,49,2
0.299526810310036,58.3391425745683,"exp",2,49,2
7.80286833249943e-05,73.3428190314345,"homo",3,49,2
79.9999508083439,617.055761855167,"power",3,49,2
0.316778757211639,57.5747211402566,"exp",3,49,2
7.80286833249943e-05,75.0234829867041,"homo",4,49,2
79.9999508083439,660.735269801702,"power",4,49,2
0.282720734959473,60.1545641266827,"exp",4,49,2
7.80286833249943e-05,76.4267669485688,"homo",5,49,2
64.7214332302896,665.184030732578,"power",5,49,2
0.286234442758293,61.1654057882566,"exp",5,49,2
7.80286833249943e-05,67.709639138159,"homo",6,49,2
79.9999508083439,561.731730192997,"power",6,49,2
0.336299230633607,52.1750189813705,"exp",6,49,2
7.80286833249943e-05,57.3379336854969,"homo",7,49,2
79.9999508083439,548.893427852614,"power",7,49,2
0.262362190227354,47.3816492537378,"exp",7,49,2
7.80286833249943e-05,63.5577275446601,"homo",8,49,2
79.9999508083439,593.348662471121,"power",8,49,2
0.270432227941644,51.4907443520586,"exp",8,49,2
7.80286833249943e-05,78.5872352974865,"homo",9,49,2
79.9999508083439,686.35057932357,"power",9,49,2
0.289368228256708,62.446100954898,"exp",9,49,2
7.80286833249943e-05,79.1111840911214,"homo",10,49,2
79.9999508083439,691.262802930723,"power",10,49,2
0.294850260928927,63.2728609049755,"exp",10,49,2
7.80286833249943e-05,79.9132853889484,"homo",11,49,2
79.9999508083439,640.85373159837,"power",11,49,2
0.333815248143524,61.074506374709,"exp",11,49,2
7.80286833249943e-05,84.401887767332,"homo",12,49,2
79.9999508083439,708.652803443607,"power",12,49,2
0.312410098997943,65.8445822273063,"exp",12,49,2
7.80286833249943e-05,71.1552449071777,"homo",13,49,2
79.9999508083439,604.791488650457,"power",13,49,2
0.312926564815419,55.5839478060635,"exp",13,49,2
7.80286833249943e-05,64.0198505877649,"homo",14,49,2
79.9999508083439,563.182072768251,"power",14,49,2
0.290973253486381,51.1224230006098,"exp",14,49,2
7.80286833249943e-05,78.6604402600896,"homo",15,49,2
79.9999508083439,644.632931522556,"power",15,49,2
0.32671663617131,60.8958522785444,"exp",15,49,2
7.80286833249943e-05,82.8755631242178,"homo",16,49,2
79.9999508083439,694.959241921769,"power",16,49,2
0.317131295022553,64.4759602671003,"exp",16,49,2
7.80286833249943e-05,77.8831664021149,"homo",17,49,2
79.9999508083439,663.985963523221,"power",17,49,2
0.314357796850677,61.2394084435356,"exp",17,49,2
7.80286833249943e-05,76.841036443246,"homo",18,49,2
79.9999508083439,695.85454090504,"power",18,49,2
0.285515581459591,61.7495033274213,"exp",18,49,2
7.80286833249943e-05,79.6431901285989,"homo",19,49,2
79.9999508083439,670.233487812825,"power",19,49,2
0.30728903541186,62.0202901724309,"exp",19,49,2
7.80286833249943e-05,68.3065293592344,"homo",20,49,2
79.9999508083439,611.602953304495,"power",20,49,2
0.292687473884265,54.444914042501,"exp",20,49,2
7.80286833249943e-05,60.3289265244865,"homo",21,49,2
79.9999508083439,586.475809984374,"power",21,49,2
0.25505434593199,49.1663517903767,"exp",21,49,2
7.80286833249943e-05,75.8400813405694,"homo",22,49,2
79.9999508083439,621.366157775843,"power",22,49,2
0.32323706196418,58.6670962045579,"exp",22,49,2
7.80286833249943e-05,76.030595946642,"homo",23,49,2
79.9999508083439,665.729894681625,"power",23,49,2
0.293843688972513,60.2533172894235,"exp",23,49,2
7.80286833249943e-05,76.6107753500998,"homo",24,49,2
64.7214332302896,648.607403011308,"power",24,49,2
0.316041225840143,59.9780509190081,"exp",24,49,2
7.80286833249943e-05,77.0510476798013,"homo",25,49,2
79.9999508083439,677.319547128792,"power",25,49,2
0.291671589842006,61.255745088769,"exp",25,49,2
7.80286833249943e-05,77.0655307999482,"homo",26,49,2
79.9999508083439,655.117665809049,"power",26,49,2
0.311169685196875,60.5991602011514,"exp",26,49,2
7.80286833249943e-05,67.5115782506421,"homo",27,49,2
79.9999508083439,630.214274077402,"power",27,49,2
0.272473881611044,55.0474434546549,"exp",27,49,2
7.80286833249943e-05,60.5456650088093,"homo",28,49,2
79.9999508083439,564.999179303801,"power",28,49,2
0.269899804534423,49.5241424824607,"exp",28,49,2
7.80286833249943e-05,58.8522931307498,"homo",29,49,2
79.9999508083439,511.237987565074,"power",29,49,2
0.311950358759553,46.0529385104281,"exp",29,49,2
7.80286833249943e-05,74.7878642314261,"homo",30,49,2
79.9999508083439,638.951491562573,"power",30,49,2
0.316392418455196,58.4429762259345,"exp",30,49,2
7.80286833249943e-05,74.2323587727657,"homo",31,49,2
79.9999508083439,665.125504090868,"power",31,49,2
0.288143118657393,59.7204845201233,"exp",31,49,2
7.80286833249943e-05,74.7213949669402,"homo",32,49,2
64.7214332302896,670.67738459975,"power",32,49,2
0.285467719767271,60.2076696318305,"exp",32,49,2
7.80286833249943e-05,75.7145121572969,"homo",33,49,2
79.9999508083439,664.972215378669,"power",33,49,2
0.302640833351521,60.5868809923934,"exp",33,49,2
7.80286833249943e-05,68.3422780618984,"homo",34,49,2
79.9999508083439,610.693352936726,"power",34,49,2
0.284453780225711,54.7940735299664,"exp",34,49,2
7.80286833249943e-05,59.1604185797693,"homo",35,49,2
64.7214332302896,567.780785710686,"power",35,49,2
0.259466836399783,48.3892379137997,"exp",35,49,2
7.80286833249943e-05,74.4262293361304,"homo",36,49,2
79.9999508083439,635.317345881899,"power",36,49,2
0.309959658869897,58.1775389095105,"exp",36,49,2
7.80286833249943e-05,61.7983020425547,"homo",37,49,2
79.9999508083439,584.28430498609,"power",37,49,2
0.269181673770116,49.8102142355188,"exp",37,49,2
7.80286833249943e-05,74.9237515429221,"homo",38,49,2
79.9999508083439,680.680366970556,"power",38,49,2
0.278896384515165,60.1552770762663,"exp",38,49,2
7.80286833249943e-05,74.436161505718,"homo",39,49,2
79.9999508083439,676.250118417373,"power",39,49,2
0.278883433143889,59.9463698887967,"exp",39,49,2
7.80286833249943e-05,76.3302971232794,"homo",40,49,2
79.9999508083439,660.301964698017,"power",40,49,2
0.299145337244838,60.1980195093178,"exp",40,49,2
7.80286833249943e-05,64.9195337956979,"homo",41,49,2
79.9999508083439,561.844892383555,"power",41,49,2
0.307398332615597,51.1003334891381,"exp",41,49,2
7.80286833249943e-05,57.8770793853884,"homo",42,49,2
79.9999508083439,550.261449385669,"power",42,49,2
0.265233046484437,47.1182545502609,"exp",42,49,2
7.80286833249943e-05,72.0465143153325,"homo",43,49,2
79.9999508083439,668.554602949674,"power",43,49,2
0.274819062788653,58.1275430772369,"exp",43,49,2
7.80286833249943e-05,72.9703914203883,"homo",44,49,2
79.9999508083439,662.313719235188,"power",44,49,2
